t_capture,t_command,latency_ms,signal_age_ms
1788213499.171875,1788213499.172656,0.781,0.411
1788213499.180049,1788213499.180614,0.565,0.233
1788213499.186718,1788213499.188009,1.291,1.153
1788213499.189034,1788213499.196030,6.996,7.118
1788213499.203581,1788213499.204581,1.000,0.538
1788213499.205582,1788213499.212130,6.548,6.858
1788213499.218128,1788213499.220147,2.018,1.918
1788213499.221145,1788213499.228725,7.580,7.321
1788213499.235525,1788213499.236236,0.711,0.718
1788213499.238777,1788213499.244795,6.018,5.648
1788213499.250336,1788213499.252478,2.143,1.440
1788213499.254496,1788213499.260107,5.611,6.017
1788213499.266627,1788213499.267977,1.350,1.096
1788213499.271652,1788213499.275671,4.019,4.881
1788213499.281755,1788213499.284754,2.999,2.366
1788213499.287879,1788213499.292880,5.002,4.655
1788213499.297888,1788213499.300587,2.699,2.844
1788213499.305613,1788213499.308663,3.050,2.819
1788213499.314173,1788213499.316295,2.122,2.263
1788213499.321796,1788213499.324301,2.506,2.850
1788213499.331057,1788213499.332131,1.074,1.486
1788213499.339029,1788213499.340017,0.988,1.482
1788213499.346270,1788213499.348372,2.102,2.455
1788213499.354291,1788213499.356842,2.551,2.389
1788213499.363860,1788213499.364861,1.000,0.877
1788213499.370894,1788213499.372893,1.999,1.785
1788213499.376422,1788213499.379550,3.127,4.255
1788213499.388198,1788213499.388198,0.000,0.469
1788213499.396521,1788213499.396521,0.000,0.077
1788213499.404544,1788213499.404544,0.000,0.171
1788213499.407662,1788213499.412571,4.909,4.796
1788213499.412571,1788213499.421124,8.554,7.918
1788213499.424143,1788213499.428167,4.024,4.693
1788213499.430266,1788213499.435983,5.717,6.577
1788213499.438525,1788213499.444758,6.234,5.760
1788213499.446759,1788213499.452800,6.042,6.091
1788213499.454799,1788213499.460376,5.577,6.119
1788213499.468435,1788213499.468435,0.000,0.036
1788213499.471530,1788213499.476408,4.878,5.334
1788213499.483596,1788213499.484598,1.002,0.621
1788213499.488619,1788213499.492612,3.992,4.339
1788213499.499146,1788213499.501161,2.014,1.145
1788213499.505180,1788213499.509200,4.020,3.811
1788213499.515240,1788213499.517241,2.001,1.209
1788213499.521367,1788213499.525255,3.889,3.782
1788213499.530653,1788213499.532884,2.231,2.279
1788213499.538657,1788213499.540655,1.997,2.425
1788213499.547704,1788213499.549067,1.364,1.212
1788213499.555093,1788213499.557627,2.535,1.867
1788213499.563944,1788213499.564840,0.896,1.206
1788213499.570966,1788213499.572855,1.888,2.218
1788213499.580438,1788213499.580438,0.000,0.808
1788213499.589040,1788213499.589040,0.000,0.047
1788213499.596555,1788213499.597167,0.612,0.594
1788213499.596555,1788213499.605320,8.765,8.611
1788213499.608279,1788213499.612871,4.592,4.401
1788213499.613890,1788213499.621445,7.555,7.442
1788213499.623440,1788213499.629129,5.689,5.393
1788213499.630159,1788213499.637627,7.468,7.021
1788213499.639434,1788213499.645449,6.015,5.978
1788213499.647462,1788213499.653111,5.649,5.631
1788213499.655113,1788213499.661419,6.307,5.726
1788213499.664012,1788213499.669024,5.011,5.351
1788213499.671024,1788213499.677024,6.000,6.395
1788213499.684602,1788213499.685600,0.998,0.467
1788213499.688608,1788213499.693599,4.990,4.946
1788213499.699284,1788213499.701287,2.003,1.494
1788213499.705296,1788213499.709819,4.523,4.193
1788213499.714829,1788213499.717356,2.527,1.870
1788213499.721368,1788213499.725707,4.338,4.125
1788213499.730283,1788213499.733282,2.999,2.671
1788213499.738833,1788213499.741834,3.001,2.795
1788213499.746085,1788213499.749098,3.013,3.620
1788213499.755117,1788213499.757191,2.074,2.572
1788213499.763198,1788213499.765185,1.987,2.548
1788213499.771736,1788213499.773719,1.983,1.963
1788213499.780253,1788213499.781278,1.024,1.341
1788213499.788831,1788213499.789831,1.000,0.809
1788213499.796003,1788213499.798022,2.019,1.789
1788213499.805022,1788213499.806026,1.005,0.721
1788213499.813221,1788213499.813221,0.000,0.485
1788213499.821275,1788213499.821275,0.000,0.551
1788213499.829321,1788213499.829321,0.000,0.503
1788213499.829321,1788213499.837840,8.519,8.523
1788213499.838841,1788213499.845873,7.032,7.091
1788213499.846876,1788213499.853891,7.015,6.994
1788213499.855401,1788213499.861434,6.032,6.550
1788213499.863449,1788213499.869466,6.016,6.500
1788213499.871481,1788213499.877492,6.011,6.442
1788213499.885032,1788213499.886027,0.995,0.295
1788213499.888052,1788213499.894094,6.042,5.974
1788213499.901125,1788213499.902133,1.009,0.296
1788213499.905139,1788213499.910147,5.008,4.937
1788213499.917686,1788213499.917686,0.000,0.121
1788213499.921691,1788213499.925705,4.014,4.322
1788213499.932229,1788213499.933231,1.002,1.090
1788213499.938777,1788213499.941778,3.000,3.238
1788213499.947428,1788213499.949329,1.901,2.088
1788213499.955017,1788213499.958027,3.011,3.082
1788213499.963027,1788213499.965613,2.587,2.588
1788213499.971647,1788213499.973645,1.998,2.457
1788213499.979888,1788213499.982432,2.543,2.267
1788213499.988510,1788213499.990465,1.954,1.557
1788213499.997022,1788213499.998021,0.999,1.152
1788213500.005048,1788213500.006047,0.999,1.134
1788213500.013592,1788213500.014592,1.000,0.587
1788213500.013592,1788213500.022200,8.608,8.608
1788213500.029398,1788213500.030412,1.014,0.893
1788213500.029398,1788213500.037979,8.581,8.911
1788213500.039987,1788213500.046463,6.476,5.739
1788213500.046463,1788213500.053603,7.140,7.846
1788213500.055121,1788213500.062284,7.162,6.697
1788213500.063363,1788213500.070330,6.967,6.947
1788213500.072331,1788213500.077884,5.553,6.088
