t_s,t_capture,in_J1_deg,filt_J1_deg,target_J1_deg,cmd_J1_deg,act_J1_deg,ratelim_J1,rangeclamp_J1,halted_J1,in_J2_deg,filt_J2_deg,target_J2_deg,cmd_J2_deg,act_J2_deg,ratelim_J2,rangeclamp_J2,halted_J2,in_J3_deg,filt_J3_deg,target_J3_deg,cmd_J3_deg,act_J3_deg,ratelim_J3,rangeclamp_J3,halted_J3,in_J4_deg,filt_J4_deg,target_J4_deg,cmd_J4_deg,act_J4_deg,ratelim_J4,rangeclamp_J4,halted_J4,in_J5_deg,filt_J5_deg,target_J5_deg,cmd_J5_deg,act_J5_deg,ratelim_J5,rangeclamp_J5,halted_J5,in_J6_deg,filt_J6_deg,target_J6_deg,cmd_J6_deg,act_J6_deg,ratelim_J6,rangeclamp_J6,halted_J6
0.000000,1788213892.854059,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.007568,1788213892.855059,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.015495,1788213892.869116,-0.5272,-0.0428,-0.0428,-0.0428,0.0000,0,0,0,-0.4021,-0.0326,0.0326,0.0326,0.0000,0,0,0,-0.2088,-0.0169,-0.0169,-0.0169,0.0000,0,0,0,-0.7783,-0.0632,-0.0632,-0.0632,0.0000,0,0,0,-1.3152,-0.1068,-0.1068,-0.1068,0.0000,0,0,0,-0.1521,-0.0123,-0.0123,-0.0123,0.0000,0,0,0
0.023576,1788213892.871578,0.0000,0.0000,-0.0428,-0.0428,0.0000,0,0,0,0.0000,0.0000,0.0326,0.0326,0.0000,0,0,0,0.0000,0.0000,-0.0169,-0.0169,0.0000,0,0,0,0.0000,0.0000,-0.0632,-0.0632,0.0000,0,0,0,0.0000,0.0000,-0.1068,-0.1068,0.0000,0,0,0,0.0000,0.0000,-0.0123,-0.0123,0.0000,0,0,0
0.031724,1788213892.884783,0.0000,0.0000,-0.0428,-0.0428,0.0000,0,0,0,0.0000,0.0000,0.0326,0.0326,0.0000,0,0,0,0.0000,0.0000,-0.0169,-0.0169,0.0000,0,0,0,0.0000,0.0000,-0.0632,-0.0632,0.0000,0,0,0,0.0000,0.0000,-0.1068,-0.1068,0.0000,0,0,0,0.0000,0.0000,-0.0123,-0.0123,0.0000,0,0,0
0.039576,1788213892.887792,0.0000,0.0000,-0.0428,-0.0428,0.0000,0,0,0,0.0000,0.0000,0.0326,0.0326,0.0000,0,0,0,0.0000,0.0000,-0.0169,-0.0169,0.0000,0,0,0,0.0000,0.0000,-0.0632,-0.0632,0.0000,0,0,0,0.0000,0.0000,-0.1068,-0.1068,0.0000,0,0,0,0.0000,0.0000,-0.0123,-0.0123,0.0000,0,0,0
0.047460,1788213892.900563,0.0000,0.0000,-0.0428,-0.0428,0.0000,0,0,0,0.0000,0.0000,0.0326,0.0326,0.0000,0,0,0,0.0000,0.0000,-0.0169,-0.0169,0.0000,0,0,0,0.0000,0.0000,-0.0632,-0.0632,0.0000,0,0,0,0.0000,0.0000,-0.1068,-0.1068,0.0000,0,0,0,0.0000,0.0000,-0.0123,-0.0123,0.0000,0,0,0
0.055796,1788213892.903841,0.0000,0.0000,-0.0428,-0.0428,0.0000,0,0,0,0.0000,0.0000,0.0326,0.0326,0.0000,0,0,0,0.0000,0.0000,-0.0169,-0.0169,0.0000,0,0,0,0.0000,0.0000,-0.0632,-0.0632,0.0000,0,0,0,0.0000,0.0000,-0.1068,-0.1068,0.0000,0,0,0,0.0000,0.0000,-0.0123,-0.0123,0.0000,0,0,0
0.064051,1788213892.916037,0.0000,0.0000,-0.0428,-0.0428,-0.0000,0,0,0,0.0000,0.0000,0.0326,0.0326,0.0000,0,0,0,0.0000,0.0000,-0.0169,-0.0169,-0.0000,0,0,0,0.0000,0.0000,-0.0632,-0.0632,-0.0000,0,0,0,0.0000,0.0000,-0.1068,-0.1068,-0.0000,0,0,0,0.0000,0.0000,-0.0123,-0.0123,-0.0000,0,0,0
0.072051,1788213892.920036,0.0000,0.0000,-0.0428,-0.0428,-0.0000,0,0,0,0.0000,0.0000,0.0326,0.0326,0.0000,0,0,0,0.0000,0.0000,-0.0169,-0.0169,-0.0000,0,0,0,0.0000,0.0000,-0.0632,-0.0632,-0.0000,0,0,0,0.0000,0.0000,-0.1068,-0.1068,-0.0000,0,0,0,0.0000,0.0000,-0.0123,-0.0123,-0.0000,0,0,0
