Format Version,1.23,Take Name,hri_snimanje_vjezbe_02_z,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-01-22 08.37.42.196 AM,Capture Start Frame,170907,Total Frames in Take,2549,Total Exported Frames,2549,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,MarkerSet 001:mali,MarkerSet 001:mali,MarkerSet 001:mali,MarkerSet 001:palac,MarkerSet 001:palac,MarkerSet 001:palac,MarkerSet 001:srednji,MarkerSet 001:srednji,MarkerSet 001:srednji,MarkerSet 001:zapesce,MarkerSet 001:zapesce,MarkerSet 001:zapesce
,ID,"524E5026B0DF76111F0","524E5026B0DF76111F0","524E5026B0DF76111F0","51DE5026B0DF76111F0","51DE5026B0DF76111F0","51DE5026B0DF76111F0","51FE5026B0DF76111F0","51FE5026B0DF76111F0","51FE5026B0DF76111F0","517E5026B0DF76111F0","517E5026B0DF76111F0","517E5026B0DF76111F0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
591,4.925000,59.283585,1444.117798,303.953186,163.842422,1405.983643,273.012085,99.719742,1438.897461,346.300995,94.112900,1458.507568,218.247101
592,4.933000,59.445229,1444.278442,304.006134,163.909134,1406.165161,273.055115,99.903816,1439.041626,346.300781,94.207626,1458.748291,218.278397
593,4.942000,59.544384,1444.425293,304.014618,163.971085,1406.349731,273.078583,99.994820,1439.155151,346.314667,94.290741,1458.912598,218.322372
594,4.950000,59.629509,1444.623047,304.011902,164.108978,1406.535034,273.097717,100.084709,1439.330200,346.343292,94.343124,1459.055542,218.355850
595,4.958000,59.723534,1444.794189,303.990784,164.248230,1406.699707,273.086121,100.181763,1439.481201,346.374146,94.444908,1459.196167,218.341202
596,4.967000,59.838322,1444.941284,303.985992,164.393784,1406.822388,273.072601,100.273270,1439.595093,346.403870,94.564445,1459.327026,218.363785
597,4.975000,59.941128,1445.104248,303.994324,164.514633,1406.909912,273.082489,100.354935,1439.619629,346.407654,94.673103,1459.416382,218.363800
598,4.983000,60.025417,1445.214355,304.005310,164.596268,1406.914795,273.071930,100.442635,1439.657837,346.391663,94.816368,1459.496338,218.374496
599,4.992000,60.119274,1445.261475,303.990387,164.685181,1406.877563,273.041840,100.512314,1439.671509,346.370270,94.938080,1459.556763,218.372513
600,5.000000,60.216133,1445.331787,303.917908,164.777969,1406.875488,273.019928,100.606964,1439.657349,346.378754,95.085289,1459.633667,218.356644
601,5.008000,60.366131,1445.345581,303.873260,164.963013,1406.959351,272.925171,100.732208,1439.663818,346.344482,95.250099,1459.697388,218.270264
602,5.017000,60.534847,1445.378296,303.909576,165.145889,1407.080322,272.834412,100.887054,1439.693359,346.275055,95.375298,1459.760498,218.219193
603,5.025000,60.683247,1445.475464,303.887543,165.300476,1407.181152,272.722809,101.107628,1439.796265,346.184601,95.533112,1459.834106,218.154739
604,5.033000,60.869099,1445.585449,303.778870,165.443100,1407.240356,272.607269,101.299065,1439.898804,346.097412,95.708214,1459.914307,218.066849
605,5.042000,61.053356,1445.689087,303.701447,165.554443,1407.319946,272.500061,101.487595,1440.023315,346.002594,95.849831,1459.972656,217.901260
606,5.050000,61.191010,1445.723877,303.582886,165.668060,1407.432739,272.407196,101.634796,1440.118286,345.945618,95.944176,1460.013916,217.763947
607,5.058000,61.323059,1445.738037,303.528778,165.793015,1407.559814,272.328552,101.775635,1440.197388,345.886505,96.037331,1460.075562,217.701996
608,5.067000,61.394375,1445.757690,303.449188,165.923691,1407.674805,272.210083,101.876350,1440.251831,345.821442,96.076683,1460.099609,217.625687
609,5.075000,61.418377,1445.737915,303.412262,165.988602,1407.730347,272.145477,101.946205,1440.278809,345.735626,96.104012,1460.127441,217.583618
610,5.083000,61.415756,1445.724609,303.386688,166.052704,1407.795410,272.055634,101.941040,1440.245605,345.670502,96.093903,1460.129761,217.521851
611,5.092000,61.415237,1445.723511,303.376892,166.056519,1407.760620,271.993652,101.927505,1440.212402,345.605377,96.100174,1460.121582,217.480118
612,5.100000,61.411572,1445.637695,303.293243,166.077927,1407.758911,271.881775,101.956268,1440.172607,345.531708,96.125710,1460.097534,217.382538
613,5.108000,61.443176,1445.506958,303.190521,166.122574,1407.708130,271.761169,102.001251,1440.094849,345.449005,96.178619,1460.064575,217.293045
614,5.117000,61.504135,1445.412476,303.069427,166.182938,1407.621948,271.629791,102.073357,1439.947388,345.384155,96.190964,1460.010620,217.209625
615,5.125000,61.557186,1445.341431,302.974304,166.190613,1407.476929,271.532043,102.179718,1439.814941,345.278534,96.274055,1459.947998,217.135864
616,5.133000,61.625977,1445.326660,302.895905,166.239120,1407.375854,271.394562,102.259750,1439.736816,345.163330,96.357536,1459.898560,216.994797
617,5.142000,61.679024,1445.354980,302.783325,166.253815,1407.262695,271.264008,102.341660,1439.737793,345.052216,96.404915,1459.905640,216.903839
618,5.150000,61.748905,1445.458740,302.656036,166.292114,1407.261353,271.113068,102.417534,1439.853882,344.918488,96.443970,1459.918945,216.778671
619,5.158000,61.803345,1445.629150,302.473236,166.349686,1407.407104,270.986572,102.457405,1440.057495,344.767975,96.444008,1460.027344,216.608612
620,5.167000,61.853374,1445.868286,302.283081,166.389175,1407.685547,270.833832,102.521744,1440.403809,344.568573,96.414589,1460.154297,216.390396
621,5.175000,61.869286,1446.102783,302.085815,166.428772,1407.947266,270.648865,102.558365,1440.861938,344.335693,96.401253,1460.309814,216.164200
622,5.183000,61.918980,1446.349854,301.926239,166.471420,1408.163208,270.443085,102.575806,1441.238770,344.130035,96.388947,1460.456909,215.943878
623,5.192000,61.979706,1446.502686,301.647400,166.531555,1408.342163,270.194000,102.660828,1441.514648,343.903473,96.402611,1460.594360,215.709717
624,5.200000,62.098442,1446.604736,301.412872,166.621521,1408.463989,269.912384,102.805359,1441.666504,343.659119,96.425568,1460.715942,215.499069
625,5.208000,62.200489,1446.640625,301.209137,166.745911,1408.590332,269.585480,102.952934,1441.685303,343.428345,96.468109,1460.797363,215.256058
626,5.217000,62.296387,1446.628784,301.022217,166.887924,1408.630981,269.267395,103.096321,1441.636230,343.170563,96.487648,1460.803345,215.074966
627,5.225000,62.391888,1446.578369,300.815887,166.965027,1408.603638,268.979462,103.202347,1441.534668,342.937653,96.516426,1460.824585,214.910324
628,5.233000,62.470921,1446.540283,300.628937,167.024384,1408.530884,268.685089,103.295540,1441.423828,342.717468,96.528542,1460.818726,214.708115
629,5.242000,62.470406,1446.510742,300.408051,166.960037,1408.418457,268.453033,103.358795,1441.366699,342.517181,96.521217,1460.794312,214.480957
630,5.250000,62.464340,1446.499634,300.202728,166.911636,1408.364502,268.215637,103.388573,1441.383301,342.293365,96.492981,1460.748413,214.229263
631,5.258000,62.449329,1446.525513,299.966400,166.918091,1408.403931,267.898743,103.379257,1441.425293,342.051025,96.451126,1460.736938,213.982452
632,5.267000,62.393700,1446.577759,299.715485,166.915192,1408.503784,267.605225,103.350914,1441.468018,341.772949,96.363121,1460.756958,213.689972
633,5.275000,62.373928,1446.623169,299.411499,166.909012,1408.565430,267.261414,103.341125,1441.510132,341.475433,96.300934,1460.775269,213.415680
634,5.283000,62.295959,1446.703247,299.149200,166.862610,1408.646240,266.965607,103.324539,1441.538818,341.127838,96.201668,1460.803589,213.135468
635,5.292000,62.237339,1446.744751,298.872864,166.799332,1408.717407,266.639130,103.270065,1441.564209,340.798798,96.115967,1460.833862,212.859177
636,5.300000,62.168766,1446.762695,298.555206,166.726486,1408.758911,266.327545,103.224686,1441.589478,340.500031,96.035995,1460.867920,212.576050
637,5.308000,62.127064,1446.736938,298.211609,166.623535,1408.795776,266.042572,103.176620,1441.577515,340.236542,95.909119,1460.874512,212.289993
638,5.317000,62.052696,1446.673584,297.889160,166.563553,1408.838257,265.706329,103.098274,1441.528931,339.934357,95.780350,1460.863647,211.990585
639,5.325000,61.980541,1446.581421,297.632843,166.565948,1408.875854,265.332794,103.022713,1441.425171,339.676575,95.648354,1460.828125,211.693893
640,5.333000,61.899483,1446.480957,297.444550,166.560654,1408.875488,264.944000,102.991638,1441.351685,339.373749,95.537170,1460.742676,211.403549
641,5.342000,61.823868,1446.380005,297.224518,166.541733,1408.840454,264.555603,102.979584,1441.236328,339.036560,95.365326,1460.640015,211.080307
642,5.350000,61.763977,1446.262817,296.998322,166.523514,1408.793579,264.199463,103.007126,1441.118774,338.683319,95.236076,1460.493530,210.782806
643,5.358000,61.712048,1446.145020,296.728119,166.511978,1408.718262,263.891296,102.980423,1440.968262,338.347351,95.105019,1460.365479,210.476807
644,5.367000,61.646679,1445.989502,296.422272,166.476334,1408.621704,263.606110,102.947464,1440.877930,338.033173,94.982841,1460.236816,210.193878
645,5.375000,61.549660,1445.837280,296.076721,166.353775,1408.409790,263.332184,102.834068,1440.790405,337.791748,94.878334,1460.091064,209.903030
646,5.383000,61.457436,1445.626343,295.761749,166.241714,1408.154663,263.008942,102.742920,1440.640137,337.580078,94.793350,1459.914062,209.678223
647,5.392000,61.350426,1445.382080,295.442230,166.114014,1407.895630,262.694885,102.665779,1440.406250,337.327393,94.692886,1459.748657,209.426025
648,5.400000,61.300770,1445.075928,295.126129,165.965271,1407.607422,262.337219,102.642960,1440.093140,337.009155,94.595222,1459.607300,209.175964
649,5.408000,61.276936,1444.777588,294.852844,165.856766,1407.340332,261.991150,102.598358,1439.733887,336.620667,94.530655,1459.398193,208.903259
650,5.417000,61.241684,1444.491577,294.631439,165.824493,1407.088867,261.666992,102.744041,1439.490723,336.423706,94.463051,1459.183228,208.637222
651,5.425000,61.211098,1444.264648,294.362640,165.787445,1406.859375,261.316162,102.775848,1439.222534,336.142639,94.413239,1458.984985,208.324738
652,5.433000,61.221542,1444.116943,294.138123,165.725784,1406.662720,260.924133,102.839844,1439.069824,335.841431,94.380028,1458.798340,207.940491
653,5.442000,61.216476,1443.999756,293.791870,165.721283,1406.466431,260.466492,102.868317,1438.976807,335.504333,94.378448,1458.629395,207.552704
654,5.450000,61.273445,1443.930420,293.370117,165.707397,1406.319580,260.060699,102.886223,1438.943970,335.142365,94.358604,1458.456177,207.135269
655,5.458000,61.322159,1443.868286,292.933350,165.698944,1406.200073,259.716095,102.796738,1438.784790,334.608459,94.338448,1458.327026,206.755844
656,5.467000,61.375206,1443.799438,292.568573,165.703049,1406.045410,259.359344,102.811295,1438.697632,334.164429,94.337448,1458.134277,206.340195
657,5.475000,61.360580,1443.714355,292.169128,165.696548,1405.852539,258.978333,102.832085,1438.621582,333.800262,94.331345,1458.005127,205.909042
658,5.483000,61.361805,1443.563232,291.821838,165.673203,1405.635132,258.497070,102.823456,1438.474365,333.457001,94.299004,1457.851318,205.516479
659,5.492000,61.328629,1443.346680,291.443573,165.614777,1405.383667,258.017334,102.965614,1438.371582,333.195923,94.263054,1457.688354,205.100143
660,5.500000,61.324364,1443.114502,291.069855,165.558243,1405.159058,257.558289,102.959015,1438.133911,332.836304,94.217850,1457.534790,204.709229
661,5.508000,61.285316,1442.811890,290.662994,165.536224,1404.975098,257.160675,103.001823,1437.829224,332.369232,94.167809,1457.361084,204.320023
662,5.517000,61.272369,1442.467041,290.263397,165.590866,1404.806519,256.700256,103.049179,1437.510742,331.952820,94.099495,1457.160645,203.937027
663,5.525000,61.298607,1442.172485,289.813324,165.640991,1404.624878,256.201233,103.105957,1437.222412,331.558624,94.073975,1456.965088,203.603424
664,5.533000,61.336029,1441.927612,289.411682,165.649597,1404.390137,255.684616,103.075638,1436.894897,331.085571,94.040939,1456.760498,203.231735
665,5.542000,61.384590,1441.748047,289.043701,165.631958,1404.155029,255.259628,103.283241,1436.783325,330.810760,94.036491,1456.510742,202.778244
666,5.550000,61.403793,1441.600830,288.689484,165.605087,1403.895020,254.838791,103.319839,1436.602539,330.381104,94.020126,1456.317383,202.381058
667,5.558000,61.402317,1441.494019,288.335297,165.588669,1403.671997,254.362823,103.346886,1436.443726,329.911591,93.995316,1456.106201,201.961365
668,5.567000,61.401413,1441.392456,287.952576,165.529480,1403.475098,253.864975,103.334465,1436.314819,329.496155,93.932640,1455.942139,201.543198
669,5.575000,61.354946,1441.289062,287.563995,165.436691,1403.316406,253.387665,103.321632,1436.212158,329.113556,93.860107,1455.758545,201.039276
670,5.583000,61.290878,1441.128052,287.204926,165.347275,1403.241333,252.946442,103.273720,1436.134277,328.719269,93.760323,1455.619263,200.579193
671,5.592000,61.203262,1440.957764,286.810944,165.309860,1403.145630,252.489899,103.208145,1435.967651,328.239197,93.627480,1455.478394,200.125290
672,5.600000,61.070564,1440.717407,286.359131,165.281219,1403.090332,252.030106,103.074768,1435.712158,327.734375,93.473495,1455.353394,199.685532
673,5.608000,60.912186,1440.455078,285.897675,165.226242,1403.020142,251.530472,102.932564,1435.454224,327.307312,93.308022,1455.228149,199.305710
674,5.617000,60.735161,1440.200562,285.455475,165.184387,1402.937256,251.065201,102.698158,1435.180664,326.901825,93.159874,1455.076538,198.861511
675,5.625000,60.630947,1439.857300,284.935699,165.154846,1402.848999,250.664352,102.543465,1434.930664,326.516754,92.993530,1454.912842,198.445358
676,5.633000,60.527153,1439.579834,284.397034,165.119019,1402.732544,250.213028,102.424255,1434.675903,326.048187,92.819199,1454.704346,198.080902
677,5.642000,60.447788,1439.354004,283.967773,165.053604,1402.551758,249.682098,102.349220,1434.413574,325.555908,92.650429,1454.502197,197.704376
678,5.650000,60.375801,1439.094482,283.583618,165.009048,1402.276733,249.161133,102.305595,1434.122314,325.125214,92.478622,1454.252686,197.295258
679,5.658000,60.241810,1438.905762,283.317596,164.926559,1401.947876,248.682236,102.284386,1433.832397,324.715424,92.347099,1454.001953,196.904678
680,5.667000,60.118855,1438.697876,282.968323,164.853500,1401.656250,248.238159,102.181320,1433.539185,324.276947,92.202896,1453.748413,196.498627
681,5.675000,60.008751,1438.442993,282.507874,164.727173,1401.423950,247.748199,102.064369,1433.268677,323.780396,92.028137,1453.552002,196.058197
682,5.683000,59.858692,1438.255005,282.065369,164.627289,1401.301392,247.256271,101.857269,1433.052002,323.245514,91.835419,1453.373169,195.579620
683,5.692000,59.662216,1438.086548,281.572906,164.535721,1401.179321,246.805725,101.646591,1432.975586,322.777100,91.606819,1453.222046,195.052444
684,5.700000,59.430779,1437.983765,281.104980,164.257309,1401.049805,246.297684,101.418472,1432.948608,322.310181,91.369690,1453.093750,194.518860
685,5.708000,59.208317,1437.915161,280.547424,164.047104,1400.948730,245.810364,101.242996,1432.940063,321.827789,91.126778,1452.937012,193.869614
686,5.717000,59.016338,1437.876465,280.021057,163.837631,1400.888794,245.231995,101.095566,1432.887573,321.263916,90.958328,1452.805542,193.272903
687,5.725000,58.844620,1437.865601,279.530273,163.720078,1400.876343,244.656143,101.002541,1432.871094,320.729126,90.728958,1452.667603,192.666611
688,5.733000,58.734928,1437.836914,279.128143,163.609497,1400.897705,244.128998,100.943886,1432.884766,320.217224,90.537514,1452.568359,192.188751
689,5.742000,58.616497,1437.733032,278.575653,163.497971,1400.912598,243.604324,100.871506,1432.839355,319.697266,90.348335,1452.472412,191.756393
690,5.750000,58.550400,1437.540405,277.928253,163.399399,1400.840576,242.977509,100.792519,1432.692383,319.109314,90.168259,1452.362183,191.294449
691,5.758000,58.430077,1437.342407,277.296631,163.276428,1400.676880,242.359589,100.706757,1432.454590,318.547028,89.945976,1452.267822,190.795853
692,5.767000,58.292458,1437.126099,276.751678,163.135406,1400.475342,241.819855,100.592484,1432.221069,318.025574,89.774330,1452.075439,190.251312
693,5.775000,58.156593,1436.956909,276.269073,162.931793,1400.233643,241.280151,100.413002,1432.008301,317.524261,89.610390,1451.932495,189.716583
694,5.783000,57.989170,1436.785889,275.747559,162.721832,1399.953125,240.683945,100.212936,1431.776367,316.974243,89.454506,1451.768188,189.179718
695,5.792000,57.753864,1436.600342,275.207336,162.521820,1399.685181,240.077789,100.026161,1431.561523,316.366119,89.263565,1451.615112,188.636658
696,5.800000,57.555271,1436.512939,274.711945,162.329651,1399.476440,239.525406,99.858894,1431.380493,315.831970,89.047798,1451.463013,188.093567
697,5.808000,57.417919,1436.416870,274.174835,162.228226,1399.377075,238.919052,99.757729,1431.337769,315.266235,88.870056,1451.334351,187.498627
698,5.817000,57.260448,1436.329834,273.603851,162.083282,1399.333740,238.230453,99.615173,1431.353271,314.632111,88.672493,1451.240234,186.912155
699,5.825000,57.105053,1436.311157,272.957489,161.981384,1399.370850,237.551041,99.497147,1431.437500,313.967285,88.482742,1451.187012,186.297058
700,5.833000,57.001816,1436.294922,272.328125,161.909973,1399.474487,236.889359,99.463631,1431.583130,313.395233,88.298843,1451.185181,185.677353
701,5.842000,56.898354,1436.283936,271.698090,161.873657,1399.601440,236.134186,99.425720,1431.646606,312.799072,88.094582,1451.164307,184.991623
702,5.850000,56.798409,1436.215576,271.066681,161.809219,1399.723511,235.373169,99.345871,1431.580444,312.043335,87.903542,1451.078857,184.311859
703,5.858000,56.723221,1436.123901,270.468719,161.761612,1399.788818,234.686539,99.212349,1431.388672,311.259491,87.680702,1451.120972,183.764709
704,5.867000,56.667473,1436.088745,269.903961,161.699905,1399.757202,234.011032,99.210274,1431.281982,310.611176,87.485596,1451.074829,183.170731
705,5.875000,56.675285,1435.859985,269.053131,161.583099,1399.622437,233.238388,99.173523,1431.216919,309.972900,87.368034,1450.965088,182.465164
706,5.883000,56.652359,1435.765869,268.270020,161.445496,1399.436890,232.636337,99.225052,1431.284424,309.420135,87.326447,1450.761597,181.638504
707,5.892000,56.618912,1435.668213,267.601196,161.292786,1399.196167,232.049820,99.174454,1431.230591,308.824890,87.248047,1450.667358,180.919998
708,5.900000,56.571423,1435.626221,267.000488,161.125015,1398.895264,231.296387,99.164879,1431.157959,308.235809,87.226746,1450.536011,180.303818
709,5.908000,56.541687,1435.553711,266.421295,160.996109,1398.609985,230.640671,99.145515,1431.014771,307.527069,87.189491,1450.428833,179.716232
710,5.917000,56.489983,1435.492920,265.813599,160.910294,1398.361938,230.077530,99.098167,1430.876465,306.872681,87.171364,1450.304077,179.102173
711,5.925000,56.425983,1435.504395,265.375092,160.823105,1398.167236,229.348175,99.077873,1430.755371,306.273285,87.136948,1450.200562,178.517700
712,5.933000,56.380108,1435.470825,264.895477,160.759796,1398.058472,228.590317,99.092110,1430.667969,305.629211,86.994965,1450.260620,178.078018
713,5.942000,56.341438,1435.409790,264.265961,160.747070,1398.044189,227.912857,99.093277,1430.631104,304.885834,86.884415,1450.221313,177.597687
714,5.950000,56.378494,1435.371338,263.582764,160.785645,1398.092896,227.197464,99.154861,1430.609619,304.231171,86.784683,1450.153687,176.968735
715,5.958000,56.391655,1435.330566,262.831757,160.834717,1398.199219,226.369873,99.201294,1430.639282,303.589478,86.655769,1450.106201,176.192490
716,5.967000,56.372246,1435.321289,262.108246,160.892365,1398.349609,225.648102,99.205383,1430.689697,302.847290,86.520615,1450.069458,175.397552
717,5.975000,56.370445,1435.294922,261.421722,160.923279,1398.503418,224.932877,99.238312,1430.751587,302.111755,86.429436,1450.042480,174.634781
718,5.983000,56.390240,1435.312500,260.744263,161.078140,1398.601196,223.956970,99.200127,1430.629395,301.375519,86.370796,1450.022095,173.898224
719,5.992000,56.395962,1435.316162,260.043976,161.114365,1398.597656,223.199280,99.254967,1430.532471,300.616974,86.360214,1449.979004,173.166702
720,6.000000,56.398209,1435.335449,259.403564,161.128326,1398.606689,222.513489,99.307228,1430.519287,299.754303,86.358803,1449.973999,172.391434
721,6.008000,56.437923,1435.337402,258.768158,160.960342,1398.562134,221.787842,99.387772,1430.577148,299.004730,86.351646,1449.962646,171.646194
722,6.017000,56.528984,1435.276733,258.035706,160.972794,1398.455811,220.998474,99.543533,1430.620850,298.345612,86.367363,1449.970947,170.926453
723,6.025000,56.785294,1435.028198,256.954834,161.061020,1398.401245,220.169556,99.724419,1430.545410,297.511688,86.412552,1449.946411,170.238876
724,6.033000,56.980637,1434.985474,256.068054,161.367203,1398.419556,219.072601,99.949997,1430.436768,296.732269,86.464424,1449.945312,169.505402
725,6.042000,57.196930,1434.983276,255.315155,161.592041,1398.464844,218.186081,100.182129,1430.409424,295.985657,86.508179,1449.933716,168.745361
726,6.050000,57.354034,1435.077271,254.669220,161.817139,1398.542114,217.300507,100.373970,1430.459839,295.157623,86.499390,1449.914062,167.954880
727,6.058000,57.535484,1435.138184,254.014526,161.960815,1398.645752,216.381500,100.570251,1430.607056,294.397614,86.512131,1449.948975,167.230103
728,6.067000,57.657307,1435.234497,253.344177,162.114197,1398.811035,215.565628,100.782265,1430.810059,293.686707,86.534790,1449.989258,166.435425
729,6.075000,57.749210,1435.314697,252.664780,162.223190,1398.938965,214.730515,100.987915,1430.996704,292.946991,86.554756,1450.039185,165.607193
730,6.083000,57.907505,1435.450439,251.879745,162.235245,1398.987671,213.921188,100.963936,1430.827515,292.042877,86.576988,1450.138916,164.796066
731,6.092000,58.034107,1435.585693,251.061646,162.221771,1398.964844,213.193466,101.013641,1430.552246,291.047974,86.602875,1450.246826,164.011124
732,6.100000,58.091339,1435.699463,250.320221,162.198822,1398.930542,212.340271,101.039932,1430.284912,289.903320,86.611580,1450.347778,163.287048
733,6.108000,58.066463,1435.780273,249.713577,162.214493,1398.922974,211.489120,101.155342,1430.184937,288.923004,86.649979,1450.454956,162.566788
734,6.117000,58.047638,1435.818237,249.035797,162.253662,1398.994019,210.697632,101.190582,1430.203369,288.091766,86.692184,1450.562012,161.865829
735,6.125000,58.091175,1435.818237,248.208191,162.290237,1399.121948,209.772125,101.227097,1430.302246,287.445343,86.709412,1450.690186,161.140198
736,6.133000,58.212765,1435.836548,247.263870,162.445847,1399.345947,208.835983,101.328407,1430.542358,286.873016,86.728439,1450.847046,160.380463
737,6.142000,58.367249,1435.900269,246.354385,162.637558,1399.665039,207.889999,101.515549,1430.973389,286.284515,86.656639,1451.027100,159.565002
738,6.150000,58.406727,1436.020020,245.675629,162.755539,1399.941772,206.840393,101.853806,1431.595093,285.683411,86.619659,1451.191284,158.791580
739,6.158000,58.556938,1436.214722,245.121841,162.964737,1400.180664,205.887772,102.007484,1431.909424,284.867706,86.623657,1451.411499,157.994827
740,6.167000,58.839436,1436.505615,244.255875,163.151962,1400.414551,204.909622,102.091896,1431.975830,283.983856,86.657692,1451.645508,157.105545
741,6.175000,58.949867,1436.824219,243.466370,163.286270,1400.557617,203.981430,102.530998,1432.286987,283.001465,86.793060,1451.802856,156.161484
742,6.183000,59.052040,1437.161743,242.708694,163.354996,1400.616943,203.132629,102.738014,1432.585938,282.006592,86.967697,1451.915039,155.105225
743,6.192000,59.239410,1437.456909,241.642914,163.321167,1400.636963,202.273743,102.702400,1432.690063,281.154938,87.152672,1452.002319,154.117966
744,6.200000,59.375721,1437.635254,240.536377,163.294708,1400.658325,201.423340,102.739037,1432.813599,280.266937,87.213860,1452.104492,153.294693
745,6.208000,59.457706,1437.719116,239.520935,163.278946,1400.642212,200.572952,102.755386,1432.837402,279.426636,87.275284,1452.225708,152.560425
746,6.217000,59.469196,1437.747314,238.697388,163.202179,1400.599365,199.706573,102.766403,1432.796753,278.669800,87.292999,1452.380737,151.773529
747,6.225000,59.429806,1437.734619,237.967255,163.120361,1400.571777,198.893845,102.649055,1432.671143,277.831482,87.243729,1452.581299,150.980270
748,6.233000,59.382832,1437.668335,237.077408,163.141190,1400.680786,197.961533,102.548859,1432.562378,276.939209,87.167313,1452.804321,150.204803
749,6.242000,59.355511,1437.628418,236.184464,163.275192,1400.946777,196.926437,102.535820,1432.539795,276.064758,87.080498,1453.024414,149.452194
750,6.250000,59.385857,1437.720093,235.353439,163.376358,1401.255737,195.981842,102.625771,1432.657227,275.064423,86.977554,1453.242432,148.673065
751,6.258000,59.889240,1437.743042,234.075699,163.408310,1401.604248,194.922150,102.803413,1432.906616,274.058075,86.897682,1453.439087,147.769775
752,6.267000,60.233356,1437.935425,232.649338,163.500458,1401.949707,193.933807,102.840340,1433.097656,272.913361,86.901985,1453.629761,146.825592
753,6.275000,60.394562,1438.283569,231.693024,163.566849,1402.211304,192.942551,102.901199,1433.274902,271.799347,86.919548,1453.826294,145.836319
754,6.283000,60.393452,1438.546143,230.792374,163.667389,1402.405273,191.921051,103.372719,1433.892578,270.836029,87.065002,1454.022217,144.721588
755,6.292000,60.482780,1438.826050,229.914001,163.789276,1402.483643,190.939941,103.624794,1434.497314,270.180908,87.256111,1454.177246,143.552444
756,6.300000,60.642883,1439.023315,229.014969,163.877457,1402.452271,189.877457,103.844879,1434.857422,269.491455,87.420982,1454.275391,142.385666
757,6.308000,60.794189,1439.158081,227.986633,163.960526,1402.288452,188.886353,104.020973,1434.911743,268.519714,87.623665,1454.480713,141.499054
758,6.317000,60.912025,1439.267212,227.068085,164.010941,1402.047729,187.781372,104.182991,1434.788452,267.437012,87.766342,1454.581421,140.766998
759,6.325000,61.052013,1439.381104,226.092026,164.043488,1401.816895,186.777618,104.460373,1434.768433,266.584686,87.945465,1454.619995,140.031006
760,6.333000,61.057384,1439.624390,225.335480,164.079605,1401.678833,185.747665,104.370033,1434.341064,265.423767,88.109726,1454.681274,139.197723
761,6.342000,61.056561,1439.686768,224.540344,164.196457,1401.685059,184.665955,104.429939,1434.020874,264.214355,88.243477,1454.752686,138.193817
762,6.350000,61.025570,1439.718506,223.758072,164.279526,1401.776611,183.606720,104.558884,1433.881836,263.111115,88.293388,1454.866089,137.076797
763,6.358000,61.071514,1439.828491,222.969009,164.378326,1401.969971,182.534195,104.722763,1433.949463,262.044250,88.312752,1455.036011,135.958771
764,6.367000,61.086781,1439.982422,222.260117,164.569611,1402.264282,181.523621,105.071281,1434.334595,261.141083,88.303154,1455.226196,134.907959
765,6.375000,61.185482,1440.182983,221.500717,164.666550,1402.521851,180.419647,105.194099,1434.788696,260.367706,88.235878,1455.333862,133.956787
766,6.383000,61.268547,1440.398193,220.504837,164.659546,1402.746338,179.415131,105.272369,1435.270630,259.541138,88.187996,1455.490479,133.100906
767,6.392000,61.346195,1440.549927,219.482407,164.602234,1402.946167,178.352036,105.397339,1435.631104,258.604401,88.144913,1455.625122,132.214890
768,6.400000,61.355400,1440.687988,218.503677,164.561035,1403.002441,177.377441,105.445694,1435.734253,257.560486,88.127998,1455.744629,131.270493
769,6.408000,61.327095,1440.833252,217.396027,164.529907,1402.970825,176.326431,105.448135,1435.698364,256.594940,88.160370,1455.852661,130.328003
770,6.417000,61.470016,1440.859375,216.139282,164.474838,1402.832275,175.292938,105.214752,1435.298950,255.404205,88.181564,1455.971436,129.359924
771,6.425000,61.751667,1440.527832,214.427170,164.437973,1402.685913,174.268723,105.074379,1434.876709,254.208588,88.162865,1456.040649,128.334564
772,6.433000,61.626575,1440.387451,213.212433,164.392090,1402.589355,173.189255,105.174034,1434.854736,253.112701,88.175262,1456.103149,127.311661
773,6.442000,61.522434,1440.384033,212.347946,164.406982,1402.577148,172.142670,105.090691,1434.884766,252.233719,88.184586,1456.109253,126.215889
774,6.450000,61.502403,1440.373047,211.388489,164.428986,1402.657715,171.020538,105.123589,1435.144531,251.460159,88.048668,1456.079468,125.032707
775,6.458000,61.511448,1440.415894,210.388321,164.499649,1402.829834,169.930786,105.135231,1435.323975,250.453705,88.116997,1456.181885,124.131447
776,6.467000,61.519482,1440.498047,209.401642,164.488068,1403.001953,168.785736,105.240341,1435.480713,249.396072,88.060898,1456.243286,123.109818
777,6.475000,61.515587,1440.611938,208.388443,164.487991,1403.174805,167.688080,105.354080,1435.621460,248.285385,87.986137,1456.365479,122.032417
778,6.483000,61.293484,1440.959595,207.708405,164.517075,1403.363770,166.490723,105.407707,1435.715332,247.293457,87.873238,1456.443970,120.951790
