Format Version,1.23,Take Name,hri_snimanje_vjezbe_02_x,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-01-22 08.38.13.948 AM,Capture Start Frame,174718,Total Frames in Take,2452,Total Exported Frames,2452,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,MarkerSet 001:mali,MarkerSet 001:mali,MarkerSet 001:mali,MarkerSet 001:palac,MarkerSet 001:palac,MarkerSet 001:palac,MarkerSet 001:srednji,MarkerSet 001:srednji,MarkerSet 001:srednji,MarkerSet 001:zapesce,MarkerSet 001:zapesce,MarkerSet 001:zapesce
,ID,"524E5026B0DF76111F0","524E5026B0DF76111F0","524E5026B0DF76111F0","51DE5026B0DF76111F0","51DE5026B0DF76111F0","51DE5026B0DF76111F0","51FE5026B0DF76111F0","51FE5026B0DF76111F0","51FE5026B0DF76111F0","517E5026B0DF76111F0","517E5026B0DF76111F0","517E5026B0DF76111F0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
590,4.917000,-29.483131,1402.741089,-111.771889,81.735489,1375.984253,-147.560883,12.796595,1395.788208,-71.168221,2.058313,1421.855957,-196.351379
591,4.925000,-28.324509,1402.870605,-111.880424,82.813271,1376.015991,-147.885147,13.909546,1396.160278,-71.220345,3.207505,1421.915771,-196.522400
592,4.933000,-27.191141,1403.006226,-111.948524,83.997887,1376.177979,-148.143616,15.177299,1396.408447,-71.256935,4.290072,1421.987183,-196.574356
593,4.942000,-26.020185,1403.064453,-111.965332,85.289688,1376.436768,-148.221588,16.494923,1396.530029,-71.290985,5.283365,1422.114380,-196.575775
594,4.950000,-24.881954,1403.086792,-112.071892,86.498405,1376.601196,-148.266434,17.659378,1396.652954,-71.312347,6.288384,1422.224854,-196.696548
595,4.958000,-23.674110,1403.131348,-112.162621,87.596588,1376.655518,-148.446396,18.723886,1396.648315,-71.436668,7.414826,1422.264404,-196.811111
596,4.967000,-22.469217,1403.132935,-112.223587,88.768745,1376.645508,-148.576111,20.017643,1396.581421,-71.657761,8.723310,1422.265503,-196.936920
597,4.975000,-21.270767,1403.097168,-112.290894,89.918633,1376.556274,-148.800598,21.376446,1396.594482,-71.812401,9.782409,1422.360352,-196.993637
598,4.983000,-19.956112,1403.089844,-112.369621,91.162437,1376.625610,-149.059311,22.637272,1396.637451,-71.883186,10.760658,1422.474609,-197.011215
599,4.992000,-18.668098,1403.072510,-112.445190,92.368263,1376.764648,-149.477402,24.045219,1396.623291,-72.054016,12.013820,1422.435303,-197.244614
600,5.000000,-17.344582,1403.068726,-112.460297,93.742928,1376.982666,-149.816071,25.397951,1396.666626,-72.263382,13.188921,1422.406494,-197.405106
601,5.008000,-16.108400,1403.017700,-112.543121,95.148911,1377.162842,-150.048325,26.648125,1396.733887,-72.457245,14.133310,1422.514404,-197.439453
602,5.017000,-14.723950,1403.015991,-112.498367,96.442368,1377.325317,-150.236282,28.259449,1396.861084,-72.469131,15.277025,1422.447876,-197.424011
603,5.025000,-13.423553,1403.067993,-112.576035,97.680389,1377.428223,-150.467239,29.510256,1396.938110,-72.522713,16.469173,1422.401245,-197.492844
604,5.033000,-12.269171,1403.061035,-112.655258,98.949112,1377.337036,-150.549088,30.577486,1396.943604,-72.716179,17.581474,1422.335815,-197.692169
605,5.042000,-11.091949,1403.004395,-112.620583,100.106186,1377.076782,-150.487305,31.865562,1396.830688,-72.787155,18.826988,1422.138794,-197.853897
606,5.050000,-9.877301,1402.862427,-112.707085,101.108574,1376.688110,-150.603348,33.155743,1396.720825,-72.694649,20.028612,1421.901611,-197.822342
607,5.058000,-8.787960,1402.686157,-112.745178,102.196655,1376.302734,-150.522705,34.170021,1396.494629,-72.586945,21.144617,1421.723145,-197.731888
608,5.067000,-7.755016,1402.383057,-112.735603,103.260544,1375.923584,-150.539383,35.020672,1396.110352,-72.761223,22.170652,1421.582397,-197.703278
609,5.075000,-6.784174,1402.026001,-112.690948,104.351311,1375.513184,-150.544250,36.215916,1395.709106,-72.784073,23.314400,1421.284668,-197.759186
610,5.083000,-5.747244,1401.615356,-112.651367,105.447090,1375.092407,-150.317032,37.195751,1395.198608,-72.692535,24.532356,1420.899292,-197.692642
611,5.092000,-4.525997,1401.184692,-112.570312,106.384941,1374.671509,-150.344635,38.372913,1394.715942,-72.530304,25.560492,1420.641602,-197.560959
612,5.100000,-3.376805,1400.769409,-112.513527,107.726967,1374.411987,-150.377197,39.626640,1394.284058,-72.438042,26.526751,1420.476318,-197.340942
613,5.108000,-2.183458,1400.398926,-112.356750,109.041267,1374.250122,-150.543365,40.859753,1393.843140,-72.465019,27.613665,1420.199463,-197.324661
614,5.117000,-1.029915,1400.099731,-112.296516,110.190521,1374.114258,-150.678894,42.161621,1393.528442,-72.510231,28.751911,1419.881470,-197.412399
615,5.125000,0.249396,1399.859131,-112.267662,111.300003,1373.928589,-150.743149,43.458752,1393.264648,-72.563881,29.834890,1419.625366,-197.372162
616,5.133000,1.481257,1399.606812,-112.227272,112.452072,1373.704834,-150.920364,44.773994,1393.104736,-72.611496,30.750885,1419.564575,-197.332260
617,5.142000,2.624613,1399.375977,-112.255836,113.573402,1373.575317,-151.181229,45.811562,1392.891968,-72.728828,31.814255,1419.445557,-197.314087
618,5.150000,3.724548,1399.283813,-112.213455,114.620117,1373.451538,-151.253769,47.018517,1392.805054,-72.675194,32.946941,1419.153320,-197.437103
619,5.158000,4.810519,1399.138794,-112.218399,115.731400,1373.322510,-151.105606,48.124859,1392.588867,-72.744301,33.877384,1419.019165,-197.366806
620,5.167000,5.858839,1399.000610,-112.191193,116.682281,1373.029907,-151.063934,49.234608,1392.442993,-72.728058,34.691265,1418.941772,-197.353760
621,5.175000,6.805431,1398.818848,-112.223892,117.574707,1372.699707,-151.272430,50.161877,1392.181274,-72.698082,35.691208,1418.724121,-197.411346
622,5.183000,7.752996,1398.611328,-112.200226,118.560852,1372.321289,-151.410721,51.002159,1391.959595,-72.750580,36.745262,1418.476196,-197.423843
623,5.192000,8.712764,1398.361816,-112.180099,119.557228,1371.983032,-151.453949,52.166824,1391.634399,-72.692673,37.809292,1418.223389,-197.465836
624,5.200000,9.544621,1398.137573,-112.163010,120.465218,1371.812012,-151.514389,53.046894,1391.279785,-72.671501,38.625713,1418.102905,-197.345016
625,5.208000,10.496003,1397.851685,-112.138985,121.392212,1371.644531,-151.497940,53.988285,1390.973145,-72.567062,39.578739,1417.817139,-197.347275
626,5.217000,11.438667,1397.553101,-112.110085,122.300682,1371.453857,-151.594849,54.889694,1390.699463,-72.538002,40.479172,1417.609009,-197.337692
627,5.225000,12.277061,1397.354248,-112.097755,123.126122,1371.258911,-151.764404,55.766548,1390.452026,-72.615608,41.267578,1417.470581,-197.363235
628,5.233000,13.062217,1397.241333,-112.127914,123.962967,1371.145264,-151.873734,56.568790,1390.271484,-72.716858,42.064350,1417.387329,-197.373810
629,5.242000,13.867702,1397.211548,-112.176834,124.869812,1371.075562,-151.887115,57.449039,1390.264893,-72.746864,42.929466,1417.326660,-197.432388
630,5.250000,14.772429,1397.127686,-112.273163,125.727386,1370.941040,-151.997009,58.277649,1390.231812,-72.819748,43.841633,1417.239136,-197.479279
631,5.258000,15.649671,1397.198975,-112.285019,126.516403,1370.826782,-152.161179,59.161335,1390.205688,-72.977440,44.683178,1417.150146,-197.601685
632,5.267000,16.456135,1397.187134,-112.335266,127.262337,1370.699951,-152.315399,60.094498,1390.165161,-72.974388,45.405762,1417.084229,-197.681976
633,5.275000,17.177227,1397.118164,-112.458290,128.004395,1370.547852,-152.409546,60.871349,1390.074463,-72.957253,46.172802,1417.035400,-197.762604
634,5.283000,17.889175,1396.983032,-112.566658,128.618683,1370.315552,-152.667770,61.550690,1389.898438,-73.058472,46.886448,1417.007446,-197.824799
635,5.292000,18.503101,1396.899414,-112.682594,129.384033,1370.258423,-152.654312,62.026520,1389.723267,-73.308746,47.617954,1416.977783,-197.920425
636,5.300000,19.093155,1396.886475,-112.824402,129.991699,1370.221924,-152.579620,62.525826,1389.641968,-73.449554,48.335865,1416.990601,-198.001740
637,5.308000,19.617987,1396.938477,-112.950661,130.511322,1370.135986,-152.561829,62.948158,1389.630371,-73.490021,49.002651,1416.987549,-198.084976
638,5.317000,20.127565,1397.067993,-113.062195,131.031601,1370.096191,-152.581436,63.407421,1389.705933,-73.548546,49.654873,1417.074951,-198.120239
639,5.325000,20.643007,1397.249390,-113.154655,131.533646,1370.047241,-152.538055,63.844002,1389.840698,-73.584351,50.326431,1417.148438,-198.167099
640,5.333000,21.138317,1397.421021,-113.240349,132.150436,1370.047974,-152.359451,64.334198,1389.958130,-73.603844,51.033752,1417.225220,-198.237122
641,5.342000,21.644430,1397.632324,-113.287086,132.728455,1370.029785,-152.187927,64.893517,1390.184082,-73.499344,51.749161,1417.311768,-198.279556
642,5.350000,22.234161,1397.796875,-113.376762,133.329147,1370.004639,-152.049591,65.436752,1390.421021,-73.379341,52.521252,1417.345337,-198.292252
643,5.358000,22.842196,1397.909424,-113.522308,133.730774,1369.847290,-152.173874,65.963799,1390.654297,-73.380417,53.249317,1417.424438,-198.370834
644,5.367000,23.521618,1397.999634,-113.708786,134.364761,1369.773315,-152.099167,66.545235,1390.770752,-73.426323,53.931786,1417.499756,-198.505447
645,5.375000,24.233608,1398.015381,-113.897797,134.948166,1369.714111,-152.062210,67.072449,1390.619629,-73.719009,54.659012,1417.605225,-198.662888
646,5.383000,24.898247,1398.038086,-114.049500,135.658905,1369.651001,-151.999680,67.686584,1390.466919,-74.053925,55.406658,1417.675171,-198.775589
647,5.392000,25.469475,1398.062988,-114.196083,136.424774,1369.598267,-152.094498,68.364143,1390.450317,-74.227539,56.194336,1417.748535,-198.896942
648,5.400000,26.120039,1398.139282,-114.385117,137.149673,1369.636353,-152.359756,68.907440,1390.424561,-74.479790,56.968933,1417.881958,-199.045227
649,5.408000,26.952549,1398.273682,-114.569931,137.863571,1369.744385,-152.614792,69.720573,1390.647583,-74.519836,57.765160,1418.052612,-199.206848
650,5.417000,27.788118,1398.491211,-114.766571,138.630539,1369.932495,-152.799225,70.494003,1390.890747,-74.669868,58.464146,1418.211792,-199.379471
651,5.425000,28.639057,1398.783203,-114.952751,139.491425,1370.336914,-152.745972,71.440216,1391.185669,-74.824356,59.246078,1418.354492,-199.650024
652,5.433000,29.441109,1399.025146,-115.160072,140.090836,1370.422607,-152.976929,72.443146,1391.496094,-74.990562,60.083122,1418.458252,-199.942978
653,5.442000,30.217936,1399.296509,-115.385674,140.884003,1370.520142,-153.249603,73.039597,1391.515991,-75.497353,60.923832,1418.541504,-200.159561
654,5.450000,31.029953,1399.545654,-115.561745,141.805603,1370.603027,-153.623306,73.929459,1391.790405,-75.655220,61.729244,1418.659790,-200.370804
655,5.458000,31.804546,1399.705688,-115.729683,142.688416,1370.663086,-154.021667,74.752777,1391.944824,-75.762161,62.463543,1418.722656,-200.586380
656,5.467000,32.613678,1399.781494,-115.872345,143.499191,1370.722412,-154.261719,75.589081,1392.020386,-75.878456,63.150452,1418.806274,-200.699951
657,5.475000,33.417770,1399.762817,-115.982002,144.292618,1370.757324,-154.360809,76.516212,1391.988159,-75.924362,63.915997,1418.825928,-200.772339
658,5.483000,34.167770,1399.719849,-116.095276,145.154083,1370.773071,-154.406006,77.330940,1391.965210,-75.963562,64.740074,1418.799438,-200.920547
659,5.492000,34.929493,1399.721191,-116.125748,145.952240,1370.647949,-154.561111,78.052376,1391.919434,-75.984947,65.580475,1418.782593,-201.010925
660,5.500000,35.772747,1399.685303,-116.193054,146.778809,1370.555054,-154.751251,78.718651,1391.713135,-76.233879,66.408318,1418.788574,-201.070114
661,5.508000,36.640099,1399.632324,-116.235641,147.601135,1370.507324,-154.928970,79.649490,1391.637939,-76.386520,67.133034,1418.807495,-201.086899
662,5.517000,37.501545,1399.562378,-116.335114,148.413803,1370.516479,-155.130219,80.590988,1391.545288,-76.458824,67.915924,1418.841675,-201.106186
663,5.525000,38.372955,1399.530029,-116.348503,149.274277,1370.588745,-155.266098,81.444473,1391.517212,-76.552673,68.700943,1418.897461,-201.111984
664,5.533000,39.147217,1399.534668,-116.327988,150.154419,1370.619751,-155.393936,82.279869,1391.556030,-76.484764,69.443039,1418.939697,-201.148804
665,5.542000,39.891804,1399.584839,-116.387657,150.954559,1370.655640,-155.473602,83.111923,1391.667969,-76.426666,70.203743,1418.981201,-201.271057
666,5.550000,40.584644,1399.722900,-116.448845,151.518829,1370.656128,-155.667999,83.875206,1391.798584,-76.487701,70.896042,1419.059692,-201.368637
667,5.558000,41.284443,1399.878784,-116.570694,152.230682,1370.759766,-155.713531,84.496750,1391.852783,-76.765915,71.610977,1419.135132,-201.476532
668,5.567000,41.924603,1400.077148,-116.738670,152.898239,1370.898560,-155.694061,85.063179,1391.983398,-76.941856,72.299454,1419.273315,-201.578979
669,5.575000,42.481697,1400.301270,-116.885384,153.533325,1371.050659,-155.639084,85.558861,1392.213013,-76.999458,73.008057,1419.385864,-201.677460
670,5.583000,43.027813,1400.551636,-117.032555,154.146576,1371.132446,-155.596634,85.935394,1392.413208,-77.163902,73.667686,1419.487183,-201.780991
671,5.592000,43.626019,1400.845459,-117.144127,154.753128,1371.239624,-155.593521,86.514977,1392.855103,-77.124023,74.299019,1419.624268,-201.883957
672,5.600000,44.213306,1401.125610,-117.264519,155.387329,1371.306519,-155.538849,87.027184,1393.161133,-77.142929,74.946709,1419.728516,-202.007660
673,5.608000,44.846695,1401.318237,-117.371033,156.121292,1371.549438,-155.427353,87.714241,1393.396851,-77.166023,75.633636,1419.821167,-202.124832
674,5.617000,45.468849,1401.446167,-117.462799,156.729630,1371.662598,-155.507767,88.501465,1393.515625,-77.200195,76.281464,1419.883789,-202.230133
675,5.625000,46.128242,1401.465942,-117.585564,157.146942,1371.642822,-155.945541,89.308609,1393.649780,-77.254318,76.846275,1419.937134,-202.385834
676,5.633000,46.817162,1401.432495,-117.633492,157.846161,1371.807495,-156.189194,89.821762,1393.424683,-77.634781,77.335144,1420.003906,-202.432755
677,5.642000,47.515301,1401.348755,-117.644539,158.514740,1372.003052,-156.500076,90.610161,1393.318115,-77.815216,77.803497,1420.092896,-202.499573
678,5.650000,48.213348,1401.273560,-117.650284,159.165604,1372.230591,-156.782227,91.450546,1393.345581,-77.823318,78.287209,1420.191895,-202.528687
679,5.658000,48.862461,1401.211792,-117.693741,159.849762,1372.313477,-156.952972,92.046326,1393.341309,-77.883560,78.819435,1420.279175,-202.593857
680,5.667000,49.410191,1401.242065,-117.763016,160.569138,1372.365112,-157.046906,92.735550,1393.381470,-77.871483,79.430046,1420.362549,-202.631851
681,5.675000,49.855682,1401.345459,-117.838394,161.205612,1372.359497,-156.987976,93.240059,1393.486450,-77.855247,80.100540,1420.406494,-202.655380
682,5.683000,50.425632,1401.454956,-117.969269,161.665924,1372.238647,-156.846115,93.721664,1393.558594,-77.853554,80.783348,1420.398071,-202.702942
683,5.692000,51.010509,1401.566162,-118.114395,162.104141,1372.070312,-156.697998,94.202286,1393.638916,-77.840660,81.496811,1420.385498,-202.794601
684,5.700000,51.589031,1401.698608,-118.219261,162.590546,1371.908691,-156.527359,94.679054,1393.676758,-77.806503,82.213737,1420.340088,-202.923492
685,5.708000,52.183315,1401.797485,-118.271996,163.028015,1371.725342,-156.539993,95.033173,1393.511963,-78.162582,82.863266,1420.380981,-203.040344
686,5.717000,52.849949,1401.815063,-118.275970,163.649063,1371.658203,-156.605026,95.653664,1393.459351,-78.346786,83.520203,1420.437622,-203.054840
687,5.725000,53.490574,1401.779663,-118.328766,164.362198,1371.723145,-156.704529,96.554184,1393.546021,-78.369286,84.184311,1420.501465,-203.078690
688,5.733000,54.199379,1401.739136,-118.350121,165.302078,1372.049194,-156.652191,97.237724,1393.489380,-78.589050,84.790031,1420.541504,-203.119736
689,5.742000,55.033745,1401.660278,-118.382584,165.928360,1372.173950,-156.994659,98.264076,1393.578491,-78.468681,85.370888,1420.553833,-203.166687
690,5.750000,55.870613,1401.568115,-118.437485,166.750122,1372.440918,-157.378204,99.181793,1393.695557,-78.332985,85.889778,1420.590576,-203.249496
691,5.758000,56.661812,1401.444092,-118.447517,167.580048,1372.633545,-157.800812,100.012001,1393.802856,-78.234024,86.471649,1420.613525,-203.319855
692,5.767000,57.362766,1401.387451,-118.510895,168.443451,1372.749390,-158.021637,100.788040,1393.803833,-78.298943,87.101791,1420.623779,-203.435181
693,5.775000,57.932415,1401.346924,-118.596725,169.155762,1372.725342,-158.157227,101.335052,1393.677002,-78.675751,87.801056,1420.551270,-203.523117
694,5.783000,58.540268,1401.371582,-118.705132,169.759430,1372.577759,-158.136505,101.872017,1393.535522,-79.020088,88.566452,1420.434448,-203.652939
695,5.792000,59.123600,1401.369995,-118.880219,170.289673,1372.308228,-158.085388,102.408638,1393.483398,-79.156441,89.309799,1420.328857,-203.760345
696,5.800000,59.666496,1401.369507,-119.047653,170.799561,1371.972534,-158.011093,102.868416,1393.373657,-79.230927,90.023949,1420.208618,-203.848495
697,5.808000,60.313808,1401.307495,-119.190887,171.275360,1371.715210,-157.989334,103.387413,1393.270630,-79.258492,90.673302,1420.115967,-203.963272
698,5.817000,60.972057,1401.199829,-119.260284,171.930679,1371.575317,-157.943298,104.056595,1393.162720,-79.205338,91.301033,1420.043945,-204.028091
699,5.825000,61.583763,1401.056641,-119.270370,172.621078,1371.516846,-157.998978,104.763496,1393.040283,-79.148537,91.931267,1419.938965,-204.067413
700,5.833000,62.165424,1400.933594,-119.247620,173.334015,1371.559082,-158.115356,105.533676,1392.947144,-79.141014,92.530304,1419.851929,-204.113525
701,5.842000,62.867908,1400.753052,-119.163002,174.019669,1371.573242,-158.309418,106.266228,1392.801147,-79.091888,93.066261,1419.747559,-204.103165
702,5.850000,63.592800,1400.482910,-119.111221,174.616791,1371.512695,-158.598541,106.783363,1392.406860,-79.482613,93.591324,1419.663940,-204.059097
703,5.858000,64.281067,1400.200195,-119.166656,175.214310,1371.462524,-158.770905,107.643402,1392.239380,-79.535187,94.057648,1419.611816,-204.024506
704,5.867000,64.809456,1399.976807,-119.211403,175.772583,1371.287598,-158.835144,108.244202,1391.913452,-79.515915,94.526016,1419.509888,-203.967728
705,5.875000,65.241608,1399.778809,-119.255844,176.278519,1371.128296,-158.767776,108.654900,1391.614014,-79.503090,95.079582,1419.386963,-203.942856
706,5.883000,65.585907,1399.672852,-119.297485,176.738113,1370.846558,-158.575439,108.905045,1391.344482,-79.465889,95.651596,1419.280029,-203.910477
707,5.892000,65.958412,1399.620361,-119.341873,177.106918,1370.572021,-158.370697,109.131470,1391.155884,-79.429214,96.276466,1419.193604,-203.932129
708,5.900000,66.326035,1399.627441,-119.389664,177.422012,1370.295776,-158.129593,109.431892,1391.088257,-79.281013,96.915825,1419.099976,-203.910889
709,5.908000,66.731941,1399.712402,-119.429428,177.888336,1370.065063,-157.838776,109.733711,1391.078369,-79.153046,97.577675,1419.023438,-203.941010
710,5.917000,67.168259,1399.825195,-119.467590,178.469269,1370.028809,-157.668488,110.122330,1391.175903,-79.088242,98.221817,1418.991333,-203.960831
711,5.925000,67.709747,1399.902100,-119.470795,179.091461,1370.128784,-157.617020,110.650063,1391.338013,-79.059280,98.761635,1418.976929,-203.981827
712,5.933000,68.341736,1399.971924,-119.485115,179.723816,1370.295532,-157.771133,111.340286,1391.499512,-79.058525,99.292778,1419.014038,-203.977982
713,5.942000,69.105286,1400.033325,-119.484840,180.526367,1370.623779,-157.932159,111.997826,1391.472412,-79.470200,99.829994,1419.093506,-204.011734
714,5.950000,69.855904,1400.090698,-119.464546,181.373566,1371.002930,-158.226929,113.046967,1391.764771,-79.474792,100.350891,1419.216919,-204.035645
715,5.958000,70.649681,1400.117310,-119.432304,182.203354,1371.360352,-158.549454,113.878113,1392.040771,-79.511063,100.906120,1419.379395,-204.096664
716,5.967000,71.419701,1400.179565,-119.401558,182.962143,1371.625366,-158.818863,114.732391,1392.320312,-79.421829,101.501266,1419.481689,-204.159637
717,5.975000,72.106949,1400.257324,-119.462784,183.665192,1371.861938,-159.020508,115.417557,1392.556885,-79.473160,102.077332,1419.603516,-204.241653
718,5.983000,72.794006,1400.377441,-119.569931,184.293137,1371.968750,-159.057938,116.144722,1392.707764,-79.586708,102.729561,1419.655884,-204.338577
719,5.992000,73.397766,1400.568848,-119.630806,184.798645,1371.955933,-159.161255,116.781288,1392.815186,-79.697556,103.372955,1419.727661,-204.408554
720,6.000000,73.954636,1400.731323,-119.765556,185.568085,1372.055542,-158.970139,117.319389,1392.988647,-79.766365,104.112312,1419.770508,-204.523392
721,6.008000,74.603470,1400.875244,-119.836319,186.304306,1372.117554,-158.879364,117.698753,1392.921387,-79.977287,104.928879,1419.798096,-204.591171
722,6.017000,75.341988,1401.056519,-119.907562,187.061646,1372.141968,-158.891724,118.401955,1393.079712,-80.005226,105.760460,1419.855835,-204.647079
723,6.025000,76.204376,1401.165771,-119.914787,187.817093,1372.168945,-158.954483,119.364914,1393.364380,-79.978210,106.495567,1419.864624,-204.731827
724,6.033000,77.188385,1401.273926,-119.829308,188.722046,1372.205322,-159.110931,120.392487,1393.566284,-79.930756,107.304153,1419.861450,-204.782043
725,6.042000,78.118919,1401.308594,-119.793373,189.801575,1372.415649,-159.168121,121.558510,1393.719116,-79.885162,108.084656,1419.843994,-204.780899
726,6.050000,79.124802,1401.220581,-119.869507,190.682037,1372.521973,-159.509018,122.675957,1393.797974,-79.781052,108.880516,1419.828003,-204.762390
727,6.058000,80.177536,1401.091919,-119.876488,191.559982,1372.642456,-159.923172,123.578568,1393.487915,-80.156181,109.645454,1419.831665,-204.777786
728,6.067000,81.198982,1400.932861,-119.792641,192.485367,1372.715820,-160.244705,124.815376,1393.427856,-80.290085,110.391182,1419.786133,-204.863907
729,6.075000,82.030136,1400.881104,-119.677559,193.499283,1372.777954,-160.416153,125.902084,1393.414429,-80.222000,111.114883,1419.747070,-204.903336
730,6.083000,82.930794,1400.780884,-119.647148,194.431061,1372.704346,-160.451889,126.766426,1393.451172,-80.094994,112.007774,1419.671631,-204.885818
731,6.092000,83.836670,1400.708252,-119.721581,195.272598,1372.641113,-160.394012,127.691551,1393.461792,-79.974411,112.938103,1419.614258,-204.834656
732,6.100000,84.746521,1400.674316,-119.794853,196.098007,1372.512939,-160.355789,128.386459,1393.110474,-80.323875,113.922005,1419.530396,-204.773697
733,6.108000,85.664299,1400.730347,-119.786102,196.940567,1372.289307,-160.330063,129.324707,1392.990356,-80.411972,114.826843,1419.453369,-204.772186
734,6.117000,86.649292,1400.779297,-119.708977,197.952560,1372.104370,-160.242661,130.364639,1393.117920,-80.256226,115.791054,1419.317993,-204.893829
735,6.125000,87.728790,1400.722778,-119.644119,199.107300,1372.089355,-160.168152,131.405365,1393.067627,-80.381004,116.807587,1419.252319,-204.924896
736,6.133000,88.948837,1400.642334,-119.629669,200.158218,1371.976562,-160.372101,132.682861,1392.945679,-80.488930,117.808151,1419.189087,-204.883347
737,6.142000,90.019928,1400.567993,-119.605492,201.220383,1371.929199,-160.693985,133.926682,1392.845581,-80.520882,118.650513,1419.215454,-204.820999
738,6.150000,91.178055,1400.430420,-119.511803,202.372070,1371.951172,-160.887131,135.118637,1392.780884,-80.497742,119.548363,1419.098511,-204.772186
739,6.158000,92.390396,1400.274170,-119.411560,203.440842,1372.029419,-161.099075,136.435547,1392.704834,-80.576447,120.505707,1418.959961,-204.877899
740,6.167000,93.534416,1400.206543,-119.350197,204.484360,1372.033813,-161.427505,137.656662,1392.553345,-80.658356,121.344086,1419.022705,-204.866226
741,6.175000,94.565590,1400.125854,-119.336052,205.531693,1371.985107,-161.680191,138.669083,1392.535034,-80.622643,122.259377,1419.097290,-204.796814
742,6.183000,95.501984,1400.143066,-119.338142,206.504013,1372.042725,-161.671722,139.723694,1392.557739,-80.642174,123.158424,1419.120728,-204.836624
743,6.192000,96.393333,1400.235352,-119.301117,207.402267,1372.117188,-161.607529,140.746674,1392.574463,-80.714119,124.197304,1419.032715,-204.920654
744,6.200000,97.333817,1400.401123,-119.351830,208.227356,1372.139893,-161.569885,141.499100,1392.591553,-80.826103,125.086235,1419.112305,-204.924362
745,6.208000,98.191330,1400.604736,-119.445427,208.902420,1371.945557,-161.710068,142.490356,1392.977417,-80.612991,126.080856,1419.261475,-204.938751
746,6.217000,99.041046,1400.779419,-119.588539,209.923676,1371.933105,-161.575745,143.124893,1393.097412,-80.711433,127.022278,1419.283081,-205.085922
747,6.225000,99.912628,1400.989868,-119.697906,210.787811,1371.947388,-161.529434,143.991730,1393.330688,-80.864067,127.928574,1419.338135,-205.198624
748,6.233000,100.845657,1401.249390,-119.738052,211.598923,1372.039185,-161.560394,144.839859,1393.544189,-81.028320,128.855911,1419.455933,-205.314957
749,6.242000,101.752457,1401.450195,-119.767181,212.491470,1372.311401,-161.563538,145.850937,1393.890991,-80.979652,129.763321,1419.628784,-205.380463
750,6.250000,102.714638,1401.568115,-119.752113,213.488068,1372.648193,-161.729492,146.917801,1394.131836,-81.076469,130.574829,1419.824707,-205.427551
751,6.258000,103.820267,1401.592407,-119.771545,214.565125,1372.942993,-162.026962,148.110886,1394.233765,-81.185608,131.365189,1419.926147,-205.428406
752,6.267000,104.873817,1401.526123,-119.801506,215.623245,1373.237427,-162.350983,149.240738,1394.333496,-81.267067,132.145187,1420.004517,-205.442184
753,6.275000,105.823776,1401.519897,-119.741371,216.621002,1373.548950,-162.528107,150.335663,1394.397095,-81.336472,132.974579,1420.026001,-205.515854
754,6.283000,106.781479,1401.465210,-119.796944,217.587524,1373.775635,-162.751404,151.455826,1394.423462,-81.510567,133.905426,1420.074341,-205.650421
755,6.292000,107.863045,1401.508179,-119.887733,218.549927,1373.854004,-162.998154,152.475098,1394.447998,-81.668976,134.799637,1420.161987,-205.759232
756,6.300000,108.879547,1401.537598,-120.020683,219.505035,1373.715210,-163.179688,153.396408,1394.506104,-81.768829,135.718155,1420.206787,-205.867813
757,6.308000,109.788429,1401.643188,-120.091171,220.427185,1373.583618,-163.216400,154.358337,1394.601929,-81.803909,136.661606,1420.212524,-205.966187
758,6.317000,110.644386,1401.719971,-120.119591,221.323990,1373.487915,-163.277954,155.317551,1394.549072,-81.910828,137.626312,1420.189941,-206.012634
759,6.325000,111.601135,1401.693848,-120.217964,222.194290,1373.377563,-163.445374,156.350327,1394.427124,-82.030998,138.552368,1420.173706,-206.117325
760,6.333000,112.666298,1401.619141,-120.259048,223.208572,1373.337036,-163.548584,157.199890,1394.308594,-82.132355,139.450790,1420.117554,-206.164551
761,6.342000,113.709221,1401.510498,-120.221161,224.198456,1373.139404,-163.963821,158.288223,1394.310059,-82.059875,140.414886,1420.119141,-206.184875
762,6.350000,114.603859,1401.444458,-120.126404,224.994736,1373.220337,-164.225525,159.327164,1394.231567,-82.009804,141.313370,1420.169189,-206.098862
763,6.358000,115.559402,1401.416870,-120.014297,225.784882,1373.373169,-164.404861,160.351990,1394.108032,-82.016541,142.171448,1420.179688,-206.019577
764,6.367000,116.432976,1401.338623,-120.009956,226.638336,1373.420044,-164.517899,161.256226,1394.021729,-82.052727,142.942993,1420.242920,-205.881912
765,6.375000,117.355652,1401.273804,-120.036835,227.547546,1373.390137,-164.582687,161.974365,1393.942749,-82.029289,143.812790,1420.212036,-205.843567
766,6.383000,118.187912,1401.334595,-119.980019,228.425186,1373.358643,-164.520279,162.748688,1394.007935,-81.894958,144.803665,1420.189697,-205.831451
767,6.392000,118.984688,1401.453125,-119.884674,229.295273,1373.343872,-164.451965,163.645493,1394.162720,-81.778076,145.796524,1420.187866,-205.873138
