t_s,t_capture,in_J1_deg,filt_J1_deg,target_J1_deg,cmd_J1_deg,act_J1_deg,ratelim_J1,rangeclamp_J1,halted_J1,in_J2_deg,filt_J2_deg,target_J2_deg,cmd_J2_deg,act_J2_deg,ratelim_J2,rangeclamp_J2,halted_J2,in_J3_deg,filt_J3_deg,target_J3_deg,cmd_J3_deg,act_J3_deg,ratelim_J3,rangeclamp_J3,halted_J3,in_J4_deg,filt_J4_deg,target_J4_deg,cmd_J4_deg,act_J4_deg,ratelim_J4,rangeclamp_J4,halted_J4,in_J5_deg,filt_J5_deg,target_J5_deg,cmd_J5_deg,act_J5_deg,ratelim_J5,rangeclamp_J5,halted_J5,in_J6_deg,filt_J6_deg,target_J6_deg,cmd_J6_deg,act_J6_deg,ratelim_J6,rangeclamp_J6,halted_J6
0.001397,1788222182.052963,0.0000,0.0000,0.0000,0.0000,-0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0021,0,0,0
0.009433,1788222182.055469,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0013,0,0,0
0.016968,1788222182.068414,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0013,0,0,0
0.024975,1788222182.071934,0.0000,0.0000,0.0000,0.0000,0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0020,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0028,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0027,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0
0.032522,1788222182.084468,0.0000,0.0000,0.0000,0.0000,0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.041131,1788222182.088043,0.0000,0.0000,0.0000,0.0000,-0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0013,0,0,0
0.048651,1788222182.099599,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0020,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0
0.057176,1788222182.105604,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0
0.064706,1788222182.115667,0.0000,0.0000,0.0000,0.0000,-0.0041,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0021,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0
0.073004,1788222182.122211,0.2015,0.0356,0.0356,0.0356,0.0014,0,0,0,-0.1844,-0.0326,0.0717,0.0717,0.0020,0,0,0,0.0217,0.0038,0.0058,0.0058,-0.0014,0,0,0,0.0416,0.0074,-0.0088,-0.0088,0.0000,0,0,0,-0.0432,-0.0076,-0.0092,-0.0092,0.0014,0,0,0,0.0589,0.0104,0.0125,0.0125,0.0000,0,0,0
0.081217,1788222182.132168,0.0000,0.0000,0.0356,0.0356,-0.0007,0,0,0,0.0000,0.0000,0.0717,0.0717,-0.0014,0,0,0,0.0000,0.0000,0.0058,0.0058,0.0007,0,0,0,0.0000,0.0000,-0.0088,-0.0088,-0.0021,0,0,0,0.0000,0.0000,-0.0092,-0.0092,0.0014,0,0,0,0.0000,0.0000,0.0125,0.0125,0.0021,0,0,0
0.088931,1788222182.138093,0.2875,0.0585,0.0585,0.0585,-0.0014,0,0,0,-0.2981,-0.0567,0.1247,0.1247,-0.0007,0,0,0,0.0115,0.0045,0.0068,0.0068,0.0000,0,0,0,0.0620,0.0123,-0.0148,-0.0148,-0.0007,0,0,0,-0.0094,-0.0078,-0.0093,-0.0093,0.0000,0,0,0,-0.0366,0.0061,0.0074,0.0074,-0.0007,0,0,0
0.097500,1788222182.148098,0.0000,0.0000,0.0585,0.0585,-0.0014,0,0,0,0.0000,0.0000,0.1247,0.1247,0.0000,0,0,0,0.0000,0.0000,0.0068,0.0068,0.0000,0,0,0,0.0000,0.0000,-0.0148,-0.0148,-0.0007,0,0,0,0.0000,0.0000,-0.0093,-0.0093,0.0000,0,0,0,0.0000,0.0000,0.0074,0.0074,-0.0007,0,0,0
0.105232,1788222182.154564,0.3537,0.0862,0.0862,0.0862,-0.0007,0,0,0,-0.3659,-0.0857,0.1885,0.1885,0.0007,0,0,0,-0.0003,0.0041,0.0061,0.0061,0.0000,0,0,0,0.0709,0.0178,-0.0214,-0.0214,-0.0007,0,0,0,0.0233,-0.0049,-0.0058,-0.0058,0.0014,0,0,0,-0.0246,0.0033,0.0039,0.0039,-0.0007,0,0,0
0.112660,1788222182.163812,0.3963,0.1032,0.1032,0.1032,-0.0006,0,0,0,-0.3968,-0.1028,0.2262,0.2262,0.0028,0,0,0,-0.0027,0.0037,0.0056,0.0056,0.0014,0,0,0,0.0709,0.0207,-0.0249,-0.0249,0.0000,0,0,0,0.0263,-0.0032,-0.0038,-0.0038,-0.0007,0,0,0,0.0046,0.0033,0.0040,0.0040,0.0000,0,0,0
0.120944,1788222182.171296,0.4170,0.1173,0.1173,0.1173,0.0021,0,0,0,-0.4248,-0.1173,0.2580,0.2580,0.0015,0,0,0,-0.0027,0.0034,0.0051,0.0051,0.0000,0,0,0,0.0729,0.0231,-0.0277,-0.0277,0.0007,0,0,0,0.0263,-0.0018,-0.0022,-0.0022,0.0000,0,0,0,0.0046,0.0034,0.0041,0.0041,0.0014,0,0,0
0.129023,1788222182.178930,0.4603,0.1330,0.1330,0.1330,0.0036,0,0,0,-0.4293,-0.1316,0.2894,0.2894,0.0064,0,0,0,-0.0053,0.0030,0.0045,0.0045,-0.0020,0,0,0,0.0729,0.0254,-0.0304,-0.0304,-0.0007,0,0,0,0.0264,-0.0005,-0.0007,-0.0007,0.0007,0,0,0,-0.0152,0.0025,0.0030,0.0030,-0.0013,0,0,0
0.137020,1788222182.188914,0.4637,0.1526,0.1526,0.1526,0.0051,0,0,0,-0.4754,-0.1519,0.3341,0.3341,0.0141,0,0,0,-0.0228,0.0015,0.0023,0.0023,0.0000,0,0,0,0.0658,0.0277,-0.0333,-0.0333,0.0000,0,0,0,0.0400,0.0018,0.0022,0.0022,0.0007,0,0,0,-0.0439,-0.0002,-0.0002,-0.0002,0.0000,0,0,0
0.145499,1788222182.197093,0.0000,0.0000,0.1526,0.1526,0.0134,0,0,0,0.0000,0.0000,0.3341,0.3341,0.0211,0,0,0,0.0000,0.0000,0.0023,0.0023,-0.0027,0,0,0,0.0000,0.0000,-0.0333,-0.0333,-0.0027,0,0,0,0.0000,0.0000,0.0022,0.0022,-0.0007,0,0,0,0.0000,0.0000,-0.0002,-0.0002,-0.0013,0,0,0
0.152778,1788222182.204673,0.0000,0.0000,0.1526,0.1526,0.0217,0,0,0,0.0000,0.0000,0.3341,0.3341,0.0322,0,0,0,0.0000,0.0000,0.0023,0.0023,0.0007,0,0,0,0.0000,0.0000,-0.0333,-0.0333,-0.0034,0,0,0,0.0000,0.0000,0.0022,0.0022,0.0007,0,0,0,0.0000,0.0000,-0.0002,-0.0002,-0.0027,0,0,0
0.161279,1788222182.207677,0.0000,0.0000,0.1526,0.1526,0.0300,0,0,0,0.0000,0.0000,0.3341,0.3341,0.0461,0,0,0,0.0000,0.0000,0.0023,0.0023,-0.0006,0,0,0,0.0000,0.0000,-0.0333,-0.0333,-0.0028,0,0,0,0.0000,0.0000,0.0022,0.0022,-0.0020,0,0,0,0.0000,0.0000,-0.0002,-0.0002,-0.0021,0,0,0
0.168798,1788222182.221760,0.4889,0.2102,0.2102,0.2102,0.0417,0,0,0,-0.5902,-0.2270,0.4993,0.4993,0.0640,0,0,0,-0.0567,-0.0085,-0.0127,-0.0127,0.0007,0,0,0,-0.0019,0.0227,-0.0272,-0.0272,-0.0042,0,0,0,0.1185,0.0218,0.0262,0.0262,-0.0007,0,0,0,0.0078,0.0012,0.0014,0.0014,-0.0013,0,0,0
0.176977,1788222182.229940,0.5703,0.2278,0.2278,0.2278,0.0513,0,0,0,-0.6802,-0.2491,0.5481,0.5481,0.0826,0,0,0,0.0223,-0.0070,-0.0104,-0.0104,0.0014,0,0,0,-0.0230,0.0204,-0.0245,-0.0245,-0.0042,0,0,0,0.2160,0.0313,0.0376,0.0376,-0.0000,0,0,0,0.0461,0.0034,0.0040,0.0040,-0.0021,0,0,0
0.184581,1788222182.229940,0.0000,0.0000,0.2278,0.2278,0.0623,0,0,0,0.0000,0.0000,0.5481,0.5481,0.1020,0,0,0,0.0000,0.0000,-0.0104,-0.0104,0.0000,0,0,0,0.0000,0.0000,-0.0245,-0.0245,-0.0042,0,0,0,0.0000,0.0000,0.0376,0.0376,-0.0007,0,0,0,0.0000,0.0000,0.0040,0.0040,0.0000,0,0,0
0.192713,1788222182.245676,0.5703,0.2587,0.2587,0.2587,0.0678,0,0,0,-0.7486,-0.2942,0.6471,0.6471,0.1262,0,0,0,0.1532,0.0075,0.0112,0.0112,0.0000,0,0,0,0.0212,0.0205,-0.0246,-0.0246,-0.0090,0,0,0,0.2416,0.0502,0.0603,0.0603,0.0000,0,0,0,-0.1397,-0.0095,-0.0114,-0.0114,-0.0013,0,0,0
0.201356,1788222182.246675,0.0000,0.0000,0.2587,0.2587,0.0768,0,0,0,0.0000,0.0000,0.6471,0.6471,0.1517,0,0,0,0.0000,0.0000,0.0112,0.0112,0.0007,0,0,0,0.0000,0.0000,-0.0246,-0.0246,-0.0105,0,0,0,0.0000,0.0000,0.0603,0.0603,-0.0014,0,0,0,0.0000,0.0000,-0.0114,-0.0114,0.0000,0,0,0
0.209227,1788222182.255319,0.0000,0.0000,0.2587,0.2587,0.0864,0,0,0,0.0000,0.0000,0.6471,0.6471,0.1771,0,0,0,0.0000,0.0000,0.0112,0.0112,0.0014,0,0,0,0.0000,0.0000,-0.0246,-0.0246,-0.0139,0,0,0,0.0000,0.0000,0.0603,0.0603,-0.0007,0,0,0,0.0000,0.0000,-0.0114,-0.0114,0.0014,0,0,0
0.216882,1788222182.262189,0.5567,0.2867,0.2867,0.2867,0.0968,0,0,0,-0.9279,-0.3538,0.7785,0.7785,0.2042,0,0,0,0.1994,0.0255,0.0383,0.0383,0.0000,0,0,0,0.0842,0.0265,-0.0318,-0.0318,-0.0124,0,0,0,0.2551,0.0695,0.0834,0.0834,0.0000,0,0,0,-0.1083,-0.0188,-0.0226,-0.0226,0.0000,0,0,0
0.225022,1788222182.270879,0.5962,0.3028,0.3028,0.3028,0.1057,0,0,0,-0.9880,-0.3868,0.8509,0.8509,0.2324,0,0,0,0.2693,0.0381,0.0572,0.0572,-0.0006,0,0,0,0.0842,0.0295,-0.0354,-0.0354,-0.0132,0,0,0,0.2948,0.0812,0.0974,0.0974,0.0021,0,0,0,-0.1083,-0.0234,-0.0281,-0.0281,0.0000,0,0,0
0.233252,1788222182.285189,0.0000,0.0000,0.3028,0.3028,0.1140,0,0,0,0.0000,0.0000,0.8509,0.8509,0.2654,0,0,0,0.0000,0.0000,0.0572,0.0572,0.0007,0,0,0,0.0000,0.0000,-0.0354,-0.0354,-0.0173,0,0,0,0.0000,0.0000,0.0974,0.0974,0.0036,0,0,0,0.0000,0.0000,-0.0281,-0.0281,0.0014,0,0,0
0.240831,1788222182.288226,0.6576,0.3377,0.3377,0.3377,0.1285,0,0,0,-1.0916,-0.4562,1.0036,1.0036,0.2965,0,0,0,0.3439,0.0682,0.1023,0.1023,0.0008,0,0,0,0.0717,0.0336,-0.0404,-0.0404,-0.0145,0,0,0,0.3065,0.1033,0.1240,0.1240,0.0092,0,0,0,-0.0321,-0.0243,-0.0291,-0.0291,-0.0013,0,0,0
0.249459,1788222182.301304,0.0000,0.0000,0.3377,0.3377,0.1395,0,0,0,0.0000,0.0000,1.0036,1.0036,0.3309,0,0,0,0.0000,0.0000,0.1023,0.1023,0.0035,0,0,0,0.0000,0.0000,-0.0404,-0.0404,-0.0166,0,0,0,0.0000,0.0000,0.1240,0.1240,0.0160,0,0,0,0.0000,0.0000,-0.0291,-0.0291,0.0000,0,0,0
0.257129,1788222182.305023,0.0000,0.0000,0.3377,0.3377,0.1533,0,0,0,0.0000,0.0000,1.0036,1.0036,0.3681,0,0,0,0.0000,0.0000,0.1023,0.1023,0.0042,0,0,0,0.0000,0.0000,-0.0404,-0.0404,-0.0201,0,0,0,0.0000,0.0000,0.1240,0.1240,0.0194,0,0,0,0.0000,0.0000,-0.0291,-0.0291,0.0021,0,0,0
0.265303,1788222182.316334,0.0000,0.0000,0.3377,0.3377,0.1692,0,0,0,0.0000,0.0000,1.0036,1.0036,0.4033,0,0,0,0.0000,0.0000,0.1023,0.1023,0.0050,0,0,0,0.0000,0.0000,-0.0404,-0.0404,-0.0242,0,0,0,0.0000,0.0000,0.1240,0.1240,0.0236,0,0,0,0.0000,0.0000,-0.0291,-0.0291,0.0014,0,0,0
