t_capture,t_command,latency_ms,signal_age_ms
1788221861.655704,1788221861.656718,1.013,0.041
1788221861.655704,1788221861.664787,9.083,8.071
1788221861.670877,1788221861.672757,1.880,1.487
1788221861.679188,1788221861.680198,1.010,1.248
1788221861.687437,1788221861.688557,1.120,1.002
1788221861.695568,1788221861.696517,0.949,0.832
1788221861.703695,1788221861.704763,1.068,0.999
1788221861.711994,1788221861.713009,1.015,0.202
1788221861.720554,1788221861.720554,0.000,0.049
1788221861.727888,1788221861.728956,1.068,0.145
1788221861.733933,1788221861.735926,1.993,2.529
1788221861.737505,1788221861.744590,7.085,7.427
1788221861.749282,1788221861.752214,2.933,3.125
1788221861.754213,1788221861.760870,6.657,6.356
1788221861.764513,1788221861.768211,3.698,3.847
1788221861.772219,1788221861.777295,5.075,4.208
1788221861.782124,1788221861.785149,3.025,2.791
1788221861.787036,1788221861.792763,5.726,4.938
1788221861.795654,1788221861.801348,5.694,5.356
1788221861.803285,1788221861.808960,5.675,5.116
1788221861.811532,1788221861.816531,5.000,4.633
1788221861.821062,1788221861.825060,3.998,3.712
1788221861.827670,1788221861.833337,5.667,4.143
1788221861.839745,1788221861.840831,1.086,1.012
1788221861.845753,1788221861.848814,3.061,2.899
1788221861.855084,1788221861.857039,1.955,1.642
1788221861.862104,1788221861.865231,3.127,2.855
1788221861.869878,1788221861.873282,3.404,2.575
1788221861.880867,1788221861.880867,0.000,0.048
1788221861.887273,1788221861.889104,1.831,1.419
1788221861.895161,1788221861.897181,2.020,1.580
1788221861.902903,1788221861.904417,1.514,1.188
1788221861.911654,1788221861.912719,1.066,0.683
1788221861.920193,1788221861.920193,0.000,0.406
1788221861.928225,1788221861.929225,1.000,0.211
1788221861.930761,1788221861.936774,6.012,5.981
1788221861.936774,1788221861.945338,8.565,7.760
1788221861.946353,1788221861.952876,6.522,6.496
1788221861.953871,1788221861.960976,7.105,7.334
1788221861.963477,1788221861.969483,6.006,5.862
1788221861.972487,1788221861.977021,4.534,4.940
1788221861.980542,1788221861.985076,4.534,4.043
1788221861.992075,1788221861.993589,1.514,0.389
1788221861.994631,1788221862.001167,6.536,5.950
1788221862.008708,1788221862.009703,0.996,0.653
1788221862.012240,1788221862.016768,4.529,4.962
1788221862.023305,1788221862.024858,1.553,1.533
1788221862.030870,1788221862.032879,2.009,2.550
1788221862.038923,1788221862.040940,2.017,2.536
1788221862.045466,1788221862.049571,4.105,3.534
1788221862.053569,1788221862.057112,3.543,3.191
1788221862.062160,1788221862.065687,3.527,3.312
1788221862.069708,1788221862.073121,3.413,2.995
1788221862.080158,1788221862.081172,1.013,0.949
1788221862.087696,1788221862.089696,2.000,1.981
1788221862.095246,1788221862.097773,2.527,1.844
1788221862.103974,1788221862.104976,1.002,1.067
1788221862.112518,1788221862.113534,1.016,0.752
1788221862.119805,1788221862.121346,1.541,1.194
1788221862.128457,1788221862.129454,0.997,0.479
1788221862.136613,1788221862.137624,1.011,0.298
1788221862.144607,1788221862.145608,1.002,0.194
1788221862.153143,1788221862.153143,0.000,0.031
1788221862.154136,1788221862.161672,7.536,7.500
1788221862.162686,1788221862.169211,6.526,6.334
1788221862.176739,1788221862.177819,1.080,0.574
1788221862.178837,1788221862.185422,6.585,6.893
1788221862.191660,1788221862.193078,1.418,1.228
1788221862.194690,1788221862.201521,6.831,6.272
1788221862.207216,1788221862.209263,2.047,1.929
1788221862.211759,1788221862.217287,5.528,5.589
1788221862.223684,1788221862.226214,2.530,1.802
1788221862.228229,1788221862.233778,5.548,5.029
1788221862.239775,1788221862.241427,1.652,2.277
1788221862.245424,1788221862.249433,4.009,4.144
1788221862.254970,1788221862.258297,3.328,2.874
1788221862.262249,1788221862.266269,4.020,3.817
1788221862.270261,1788221862.273422,3.161,3.227
1788221862.278951,1788221862.281531,2.580,3.045
1788221862.287172,1788221862.290175,3.004,2.973
1788221862.295695,1788221862.297697,2.002,2.402
1788221862.304224,1788221862.306228,2.003,1.579
1788221862.311735,1788221862.313750,2.014,1.726
1788221862.320303,1788221862.321811,1.508,1.467
1788221862.328365,1788221862.330382,2.017,0.926
1788221862.337084,1788221862.338077,0.993,0.605
1788221862.345601,1788221862.345601,0.000,0.055
1788221862.353113,1788221862.354129,1.016,0.435
1788221862.362123,1788221862.362123,0.000,0.180
1788221862.362123,1788221862.370281,8.157,7.783
1788221862.376423,1788221862.378403,1.980,1.636
1788221862.378909,1788221862.386691,7.782,7.658
1788221862.391777,1788221862.394419,2.642,1.749
1788221862.395479,1788221862.402751,7.272,6.979
1788221862.406672,1788221862.410751,4.079,3.391
1788221862.412396,1788221862.418487,6.091,6.243
1788221862.422495,1788221862.426551,4.056,3.412
1788221862.428567,1788221862.434090,5.522,5.557
1788221862.438112,1788221862.442111,4.000,3.803
1788221862.445647,1788221862.450182,4.535,5.048
1788221862.454694,1788221862.458709,4.015,3.705
1788221862.461700,1788221862.465822,4.122,4.185
1788221862.469944,1788221862.474510,4.566,3.742
1788221862.479053,1788221862.482053,3.000,3.264
1788221862.487817,1788221862.490823,3.006,2.918
1788221862.495325,1788221862.498341,3.016,3.284
1788221862.503332,1788221862.506851,3.519,2.284
1788221862.511849,1788221862.513470,1.621,2.298
1788221862.521357,1788221862.522360,1.004,0.705
1788221862.528675,1788221862.530774,2.099,1.667
1788221862.537553,1788221862.538603,1.051,1.041
1788221862.545551,1788221862.546901,1.350,0.846
1788221862.553954,1788221862.554904,0.949,0.349
1788221862.562519,1788221862.562519,0.000,0.064
1788221862.570216,1788221862.570216,0.000,0.269
1788221862.578441,1788221862.578441,0.000,0.093
1788221862.578441,1788221862.586029,7.588,7.861
1788221862.592077,1788221862.594215,2.139,2.236
1788221862.595170,1788221862.602749,7.579,6.662
1788221862.607385,1788221862.610081,2.696,3.059
1788221862.611598,1788221862.618490,6.892,6.574
1788221862.622488,1788221862.626736,4.249,3.914
1788221862.629753,1788221862.635320,5.567,4.749
1788221862.638789,1788221862.643369,4.579,3.977
1788221862.645893,1788221862.651137,5.244,4.259
1788221862.654904,1788221862.659178,4.274,4.260
1788221862.662289,1788221862.666640,4.351,4.402
1788221862.671148,1788221862.674152,3.003,4.194
1788221862.678678,1788221862.682793,4.115,3.684
1788221862.687835,1788221862.690895,3.060,3.387
1788221862.696208,1788221862.699333,3.125,2.877
1788221862.703817,1788221862.707544,3.727,2.870
1788221862.713492,1788221862.714551,1.059,1.136
1788221862.720124,1788221862.723183,3.059,3.023
1788221862.729414,1788221862.731483,2.069,1.689
1788221862.737672,1788221862.739677,2.005,0.691
1788221862.746364,1788221862.747441,1.078,0.610
1788221862.754388,1788221862.755447,1.060,0.755
1788221862.761998,1788221862.763215,1.217,0.486
1788221862.769759,1788221862.770810,1.051,0.853
1788221862.778378,1788221862.779380,1.002,0.516
1788221862.787005,1788221862.787005,0.000,0.039
1788221862.795053,1788221862.795053,0.000,0.032
1788221862.796059,1788221862.803690,7.632,7.417
1788221862.807661,1788221862.811189,3.528,3.463
1788221862.812708,1788221862.819113,6.405,6.422
1788221862.824056,1788221862.827564,3.508,3.483
1788221862.830195,1788221862.835204,5.009,5.013
1788221862.838720,1788221862.843595,4.875,4.573
1788221862.845483,1788221862.851830,6.347,6.101
1788221862.854503,1788221862.859705,5.202,4.847
1788221862.861754,1788221862.867751,5.997,5.340
1788221862.870302,1788221862.875306,5.004,4.999
1788221862.879307,1788221862.883906,4.599,3.931
1788221862.887331,1788221862.890759,3.428,3.644
1788221862.898399,1788221862.899445,1.047,1.073
1788221862.903733,1788221862.907660,3.927,3.173
1788221862.912336,1788221862.915455,3.119,3.336
1788221862.921173,1788221862.923268,2.094,2.544
1788221862.930499,1788221862.931829,1.330,0.827
1788221862.938847,1788221862.938847,0.000,0.513
1788221862.946021,1788221862.947534,1.512,1.366
1788221862.954879,1788221862.955932,1.054,0.765
1788221862.961971,1788221862.963733,1.762,1.593
1788221862.970816,1788221862.971326,0.510,0.992
1788221862.978756,1788221862.979701,0.945,0.716
1788221862.986396,1788221862.987397,1.001,0.702
1788221862.995085,1788221862.995085,0.000,0.305
1788221862.995085,1788221863.003757,8.672,8.321
1788221863.007707,1788221863.011714,4.007,3.810
1788221863.012225,1788221863.019845,7.620,7.256
1788221863.023492,1788221863.027928,4.436,4.054
1788221863.027928,1788221863.035474,7.546,7.011
1788221863.038471,1788221863.044099,5.629,5.057
1788221863.046607,1788221863.052146,5.539,4.763
1788221863.054170,1788221863.059884,5.714,5.261
1788221863.060894,1788221863.067948,7.054,5.817
1788221863.070685,1788221863.075344,4.659,5.292
1788221863.078317,1788221863.083817,5.501,4.794
1788221863.086806,1788221863.091853,5.047,4.501
1788221863.095475,1788221863.099256,3.781,4.473
1788221863.103692,1788221863.107694,4.002,3.941
1788221863.111216,1788221863.115731,4.515,3.765
1788221863.119731,1788221863.124271,4.540,3.526
1788221863.130806,1788221863.131805,0.999,0.960
1788221863.137330,1788221863.139332,2.002,2.279
1788221863.146869,1788221863.148056,1.187,0.823
1788221863.155936,1788221863.155936,0.000,0.071
1788221863.161931,1788221863.164464,2.533,1.851
1788221863.169957,1788221863.171961,2.004,1.647
1788221863.178504,1788221863.179486,0.982,1.090
1788221863.187020,1788221863.188026,1.006,0.556
1788221863.196077,1788221863.196077,0.000,0.019
1788221863.204161,1788221863.204161,0.000,0.062
1788221863.211680,1788221863.211680,0.000,0.076
1788221863.211680,1788221863.219712,8.032,8.089
1788221863.222712,1788221863.227745,5.034,5.338
1788221863.228752,1788221863.236288,7.535,7.381
1788221863.238284,1788221863.244284,5.999,5.740
1788221863.245795,1788221863.251804,6.009,6.072
1788221863.253809,1788221863.260360,6.551,6.213
1788221863.263439,1788221863.268138,4.699,4.596
1788221863.271097,1788221863.275615,4.518,4.787
1788221863.278635,1788221863.284640,6.005,4.852
1788221863.287176,1788221863.292456,5.280,4.523
1788221863.300441,1788221863.300441,0.000,0.026
1788221863.304027,1788221863.308228,4.200,3.924
1788221863.314276,1788221863.316565,2.290,1.564
1788221863.320746,1788221863.324376,3.630,3.411
1788221863.330447,1788221863.332213,1.766,1.870
1788221863.337521,1788221863.340640,3.119,2.281
1788221863.345532,1788221863.348270,2.738,2.501
1788221863.354261,1788221863.356270,2.008,2.256
1788221863.361804,1788221863.364804,2.999,1.976
1788221863.370939,1788221863.372006,1.066,1.466
1788221863.379172,1788221863.380281,1.110,1.104
1788221863.387804,1788221863.388824,1.020,0.579
1788221863.395816,1788221863.396822,1.006,0.196
1788221863.403356,1788221863.404360,1.004,0.448
1788221863.412446,1788221863.412446,0.000,0.125
1788221863.412446,1788221863.420738,8.292,8.140
1788221863.420738,1788221863.428620,7.881,6.936
1788221863.435739,1788221863.435739,0.000,0.622
1788221863.437116,1788221863.444655,7.539,7.139
1788221863.451017,1788221863.452065,1.048,1.330
1788221863.454138,1788221863.460877,6.739,6.027
