t_capture,t_command,latency_ms,signal_age_ms
1788221628.940740,1788221628.941746,1.006,0.267
1788221628.944264,1788221628.949276,5.012,4.413
1788221628.955429,1788221628.957428,1.999,1.467
1788221628.961010,1788221628.965811,4.802,3.732
1788221628.970804,1788221628.973269,2.465,2.056
1788221628.977790,1788221628.981791,4.001,2.943
1788221628.986946,1788221628.989466,2.520,1.754
1788221628.995118,1788221628.997119,2.001,2.468
1788221629.003479,1788221629.005492,2.013,2.142
1788221629.011488,1788221629.012490,1.001,1.749
1788221629.020067,1788221629.021087,1.020,0.859
1788221629.027648,1788221629.029657,2.009,1.405
1788221629.036199,1788221629.037185,0.986,0.992
1788221629.044697,1788221629.045708,1.012,0.374
1788221629.053226,1788221629.053226,0.000,0.336
1788221629.053226,1788221629.061275,8.050,8.345
1788221629.066578,1788221629.069571,2.994,2.304
1788221629.077106,1788221629.077106,0.000,0.357
1788221629.078099,1788221629.085640,7.540,7.322
1788221629.092642,1788221629.093638,0.996,0.621
1788221629.093638,1788221629.101667,8.029,6.926
1788221629.107783,1788221629.109841,2.058,1.682
1788221629.110810,1788221629.117414,6.605,5.973
1788221629.123422,1788221629.125304,1.882,1.632
1788221629.129316,1788221629.133324,4.008,4.007
1788221629.138309,1788221629.141204,2.895,3.039
1788221629.144204,1788221629.149836,5.632,4.581
1788221629.155220,1788221629.157404,2.184,2.353
1788221629.161652,1788221629.164713,3.062,3.579
1788221629.169872,1788221629.173876,4.004,3.214
1788221629.178401,1788221629.181405,3.005,2.857
1788221629.186907,1788221629.189921,3.014,2.576
1788221629.195084,1788221629.197670,2.587,2.201
1788221629.203356,1788221629.205458,2.102,1.651
1788221629.211957,1788221629.213963,2.006,1.433
1788221629.220055,1788221629.222062,2.007,1.930
1788221629.228390,1788221629.229447,1.056,1.344
1788221629.236335,1788221629.237855,1.520,1.139
1788221629.244957,1788221629.245912,0.955,0.264
1788221629.253577,1788221629.253577,0.000,0.045
1788221629.253577,1788221629.261719,8.142,7.806
1788221629.266706,1788221629.269243,2.537,3.162
1788221629.270240,1788221629.277248,7.008,7.546
1788221629.278757,1788221629.285770,7.013,6.681
1788221629.286837,1788221629.293479,6.642,6.960
1788221629.295470,1788221629.301584,6.114,6.540
1788221629.302603,1788221629.310133,7.531,6.507
1788221629.311235,1788221629.317301,6.066,6.053
1788221629.324960,1788221629.325892,0.933,0.345
1788221629.327882,1788221629.335423,7.541,7.214
1788221629.341068,1788221629.343544,2.477,1.618
1788221629.345536,1788221629.351086,5.550,6.051
1788221629.356611,1788221629.359239,2.629,2.405
1788221629.360798,1788221629.367290,6.492,5.794
1788221629.371315,1788221629.375746,4.430,3.480
1788221629.377735,1788221629.383574,5.838,5.089
1788221629.386556,1788221629.391742,5.186,4.136
1788221629.394771,1788221629.399785,5.014,4.638
1788221629.402823,1788221629.407846,5.023,3.925
1788221629.412374,1788221629.415374,3.000,2.949
1788221629.420366,1788221629.423403,3.036,3.086
1788221629.429931,1788221629.431453,1.522,1.560
1788221629.436979,1788221629.439981,3.002,2.410
1788221629.445153,1788221629.447160,2.007,2.453
1788221629.453682,1788221629.455199,1.518,1.865
1788221629.461744,1788221629.463753,2.009,1.775
1788221629.470251,1788221629.471322,1.071,1.082
1788221629.479263,1788221629.479263,0.000,0.470
1788221629.481817,1788221629.487818,6.001,5.638
1788221629.495336,1788221629.495336,0.000,0.406
1788221629.502726,1788221629.503785,1.060,0.366
1788221629.511256,1788221629.511256,0.000,0.092
1788221629.511256,1788221629.519630,8.374,7.264
1788221629.527301,1788221629.527825,0.523,0.478
1788221629.528357,1788221629.535951,7.594,7.397
1788221629.543575,1788221629.543575,0.000,0.110
1788221629.545295,1788221629.550663,5.368,6.296
1788221629.557190,1788221629.559196,2.006,1.819
1788221629.560704,1788221629.567241,6.537,6.182
1788221629.573329,1788221629.575875,2.546,1.718
1788221629.577879,1788221629.583393,5.515,5.126
1788221629.589557,1788221629.591634,2.076,2.315
1788221629.599292,1788221629.599292,0.000,0.355
1788221629.603956,1788221629.608274,4.318,4.102
1788221629.611293,1788221629.615822,4.529,3.997
1788221629.619818,1788221629.624392,4.575,4.278
1788221629.628417,1788221629.631527,3.110,3.599
1788221629.637130,1788221629.640193,3.062,2.921
1788221629.644766,1788221629.647646,2.880,2.832
1788221629.653255,1788221629.656342,3.087,2.925
1788221629.661486,1788221629.664092,2.606,2.009
1788221629.669854,1788221629.671803,1.949,1.639
1788221629.678862,1788221629.679940,1.078,1.224
1788221629.686493,1788221629.687569,1.076,0.819
1788221629.695124,1788221629.696183,1.059,0.973
1788221629.702956,1788221629.704522,1.566,0.262
1788221629.712112,1788221629.712112,0.000,0.024
1788221629.719451,1788221629.720466,1.015,0.012
1788221629.727970,1788221629.727970,0.000,0.136
1788221629.727970,1788221629.736519,8.549,7.668
1788221629.742520,1788221629.743520,1.001,1.499
1788221629.745100,1788221629.752627,7.527,6.615
1788221629.759084,1788221629.760089,1.005,1.506
1788221629.762602,1788221629.768709,6.107,5.120
1788221629.773703,1788221629.776253,2.550,2.114
1788221629.778237,1788221629.784236,5.999,5.690
1788221629.788761,1788221629.792772,4.011,3.193
1788221629.794771,1788221629.800331,5.560,4.986
1788221629.804851,1788221629.808388,3.537,3.377
1788221629.815908,1788221629.816925,1.017,0.035
1788221629.820922,1788221629.823989,3.067,3.336
1788221629.828547,1788221629.832551,4.004,3.801
1788221629.837095,1788221629.840093,2.998,3.689
1788221629.845086,1788221629.848610,3.525,3.628
1788221629.853118,1788221629.856651,3.533,3.493
1788221629.861242,1788221629.864346,3.104,2.688
1788221629.869867,1788221629.872931,3.065,2.844
1788221629.878633,1788221629.880610,1.977,1.781
1788221629.887077,1788221629.888167,1.090,1.441
1788221629.896075,1788221629.896075,0.000,0.279
1788221629.903087,1788221629.904841,1.754,0.879
1788221629.911859,1788221629.912860,1.001,0.693
1788221629.920552,1788221629.920552,0.000,0.101
1788221629.928189,1788221629.928189,0.000,0.011
1788221629.930761,1788221629.936336,5.575,5.262
1788221629.937332,1788221629.944399,7.067,7.196
1788221629.947040,1788221629.952041,5.001,5.953
1788221629.953553,1788221629.961138,7.585,6.792
1788221629.962157,1788221629.968747,6.590,6.614
1788221629.969748,1788221629.976624,6.875,6.363
1788221629.978284,1788221629.985245,6.961,6.198
1788221629.991916,1788221629.992892,0.976,0.757
1788221629.994842,1788221630.000559,5.717,6.093
1788221630.007748,1788221630.008758,1.010,0.680
1788221630.012759,1788221630.015762,3.003,4.149
1788221630.024462,1788221630.024462,0.000,0.484
1788221630.028048,1788221630.033154,5.107,4.545
1788221630.038619,1788221630.040620,2.001,1.567
1788221630.044610,1788221630.049144,4.534,3.921
1788221630.054699,1788221630.056660,1.961,1.892
1788221630.061703,1788221630.064795,3.092,2.989
1788221630.070237,1788221630.073245,3.008,2.006
1788221630.077870,1788221630.080883,3.013,2.319
1788221630.086316,1788221630.088838,2.522,2.140
1788221630.096088,1788221630.097110,1.022,1.060
1788221630.103316,1788221630.104837,1.521,1.656
1788221630.111990,1788221630.112858,0.868,0.962
1788221630.119944,1788221630.120954,1.010,1.224
1788221630.127944,1788221630.128944,1.000,0.652
1788221630.136999,1788221630.136999,0.000,0.051
1788221630.144510,1788221630.144510,0.000,0.025
