t_capture,t_command,latency_ms,signal_age_ms
1788222182.052963,1788222182.054359,1.397,0.408
1788222182.055469,1788222182.062395,6.927,6.665
1788222182.068414,1788222182.069931,1.517,1.135
1788222182.071934,1788222182.077938,6.003,5.982
1788222182.084468,1788222182.085485,1.017,1.281
1788222182.088043,1788222182.094093,6.050,6.095
1788222182.099599,1788222182.101613,2.014,2.412
1788222182.105604,1788222182.110139,4.535,4.353
1788222182.115667,1788222182.117668,2.001,2.054
1788222182.122211,1788222182.125967,3.756,3.248
1788222182.132168,1788222182.134179,2.012,1.987
1788222182.138093,1788222182.141893,3.800,3.811
1788222182.148098,1788222182.150463,2.365,2.212
1788222182.154564,1788222182.158195,3.631,3.307
1788222182.163812,1788222182.165622,1.811,2.469
1788222182.171296,1788222182.173906,2.610,2.418
1788222182.178930,1788222182.181986,3.055,2.213
1788222182.188914,1788222182.189983,1.069,0.347
1788222182.197093,1788222182.198462,1.369,0.571
1788222182.204673,1788222182.205740,1.068,1.342
1788222182.207677,1788222182.214242,6.565,5.696
1788222182.221760,1788222182.221760,0.000,0.359
1788222182.229940,1788222182.229940,0.000,0.348
1788222182.229940,1788222182.237543,7.603,7.657
1788222182.245676,1788222182.245676,0.000,0.216
1788222182.246675,1788222182.254318,7.643,7.660
1788222182.255319,1788222182.262189,6.871,7.063
1788222182.262189,1788222182.269844,7.655,7.161
1788222182.270879,1788222182.277984,7.105,6.748
1788222182.285189,1788222182.286215,1.026,0.543
1788222182.288226,1788222182.293793,5.567,6.072
1788222182.301304,1788222182.302422,1.118,0.995
1788222182.305023,1788222182.310092,5.069,4.923
1788222182.316334,1788222182.318265,1.931,1.824
1788222182.323035,1788222182.326070,3.035,3.290
1788222182.331619,1788222182.334685,3.066,2.089
1788222182.339705,1788222182.342392,2.687,2.578
1788222182.346462,1788222182.349978,3.516,3.474
1788222182.354604,1788222182.358715,4.111,2.831
1788222182.362169,1788222182.366320,4.151,3.253
1788222182.370817,1788222182.373839,3.022,2.844
1788222182.379212,1788222182.382653,3.441,2.621
1788222182.388167,1788222182.390172,2.005,2.218
1788222182.396685,1788222182.398685,2.000,1.881
1788222182.404210,1788222182.406224,2.013,1.863
1788222182.412740,1788222182.414753,2.013,1.289
1788222182.421755,1788222182.422758,1.003,0.336
1788222182.424398,1788222182.430408,6.009,5.807
1788222182.430408,1788222182.438190,7.782,7.621
1788222182.446717,1788222182.446717,0.000,0.016
1788222182.446717,1788222182.454237,7.521,8.023
1788222182.456238,1788222182.462242,6.003,6.093
1788222182.463232,1788222182.469976,6.744,7.161
1788222182.471983,1788222182.478113,6.130,6.497
1788222182.480114,1788222182.486165,6.051,6.513
1788222182.488151,1788222182.494682,6.531,6.294
1788222182.501686,1788222182.502682,0.996,0.605
1788222182.505203,1788222182.510205,5.002,5.136
1788222182.516771,1788222182.518770,1.998,1.188
1788222182.520769,1788222182.526291,5.522,5.228
1788222182.533284,1788222182.534802,1.518,1.055
1788222182.538802,1788222182.542802,4.000,3.086
1788222182.547325,1788222182.550847,3.522,2.824
1788222182.554374,1788222182.558402,4.027,3.380
1788222182.563914,1788222182.566926,3.013,2.601
1788222182.572022,1788222182.574560,2.537,2.693
1788222182.579550,1788222182.582550,2.999,2.807
1788222182.588075,1788222182.591076,3.001,2.328
1788222182.595410,1788222182.598930,3.520,2.537
1788222182.605447,1788222182.606450,1.003,0.807
1788222182.613447,1788222182.614977,1.530,1.188
1788222182.621001,1788222182.623005,2.004,9.188
1788222182.629689,1788222182.630688,1.000,0.597
1788222182.637789,1788222182.638790,1.000,0.619
1788222182.646126,1788222182.647122,0.996,0.043
1788222182.647122,1788222182.655128,8.007,7.446
1788222182.662043,1788222182.663035,0.992,0.121
1788222182.663035,1788222182.670572,7.537,7.854
1788222182.671919,1788222182.678683,6.763,7.043
1788222182.679688,1788222182.686780,7.092,7.080
1788222182.689777,1788222182.694781,5.004,4.662
1788222182.702308,1788222182.702308,0.000,0.420
1788222182.704300,1788222182.710339,6.038,6.017
1788222182.717369,1788222182.719149,1.780,1.068
1788222182.721155,1788222182.726658,5.503,5.406
1788222182.732662,1788222182.734662,2.000,2.087
1788222182.737179,1788222182.743184,6.005,5.043
1788222182.747693,1788222182.750690,2.996,3.056
1788222182.754690,1788222182.759216,4.526,3.670
1788222182.763731,1788222182.767184,3.453,3.029
1788222182.772699,1788222182.774695,1.996,1.655
1788222182.779843,1788222182.782843,3.000,3.030
1788222182.787843,1788222182.790922,3.079,2.770
1788222182.795921,1788222182.798972,3.051,2.621
1788222182.805028,1788222182.807029,2.001,1.422
1788222182.812531,1788222182.815037,2.506,1.752
1788222182.821444,1788222182.822446,1.002,1.487
1788222182.828453,1788222182.830656,2.203,1.748
1788222182.838161,1788222182.839167,1.006,0.255
1788222182.846165,1788222182.847165,0.999,0.164
1788222182.855191,1788222182.855191,0.000,0.028
1788222182.855191,1788222182.862705,7.515,7.628
1788222182.870008,1788222182.870981,0.973,0.736
1788222182.870981,1788222182.879484,8.502,7.739
1788222182.885501,1788222182.887486,1.985,1.428
1788222182.889577,1788222182.894580,5.003,5.672
1788222182.900777,1788222182.902776,2.000,1.924
1788222182.904779,1788222182.911297,6.517,5.795
1788222182.916827,1788222182.919333,2.506,2.232
1788222182.921337,1788222182.926867,5.530,5.757
1788222182.932374,1788222182.933878,1.504,13.757
1788222182.939130,1788222182.943142,4.012,3.815
1788222182.947179,1788222182.951324,4.145,4.111
1788222182.955324,1788222182.959332,4.008,4.051
1788222182.962848,1788222182.967360,4.513,3.811
1788222182.971870,1788222182.974868,2.998,3.172
1788222182.980379,1788222182.983387,3.008,2.864
1788222182.988384,1788222182.991701,3.317,2.622
1788222182.992701,1788222182.998700,5.999,6.381
1788222183.007208,1788222183.007208,0.000,0.041
1788222183.009208,1788222183.015238,6.030,6.311
1788222183.022601,1788222183.023601,1.000,0.077
1788222183.029602,1788222183.031713,2.112,1.422
1788222183.037712,1788222183.039704,1.992,1.231
1788222183.046976,1788222183.046976,0.000,0.680
1788222183.055389,1788222183.055389,0.000,0.172
1788222183.062901,1788222183.062901,0.000,0.568
1788222183.071490,1788222183.071490,0.000,0.111
1788222183.071490,1788222183.079494,8.004,7.853
1788222183.086118,1788222183.087853,1.735,1.103
1788222183.087853,1788222183.095389,7.536,7.212
1788222183.101493,1788222183.103664,2.171,1.620
1788222183.105668,1788222183.111668,5.999,5.731
1788222183.117715,1788222183.119713,1.998,1.695
1788222183.121713,1788222183.127754,6.041,6.104
1788222183.132261,1788222183.135788,3.527,2.792
1788222183.138799,1788222183.143305,4.506,4.795
1788222183.147587,1788222183.152113,4.526,12.795
1788222183.155127,1788222183.160129,5.002,4.907
1788222183.163004,1788222183.167521,4.517,4.477
1788222183.170535,1788222183.176061,5.527,4.399
1788222183.180064,1788222183.184148,4.084,3.640
1788222183.189149,1788222183.191150,2.002,2.265
1788222183.196661,1788222183.200195,3.534,2.593
1788222183.204712,1788222183.207716,3.003,2.915
1788222183.213221,1788222183.216264,3.042,2.425
1788222183.223801,1788222183.223801,0.000,0.022
1788222183.229844,1788222183.231848,2.003,1.384
1788222183.238860,1788222183.239858,0.998,1.214
1788222183.240858,1788222183.248374,7.516,6.761
1788222183.255893,1788222183.255893,0.000,0.332
1788222183.262893,1788222183.264141,1.248,0.179
1788222183.271335,1788222183.272334,0.999,0.365
1788222183.279867,1788222183.279867,0.000,0.077
1788222183.287395,1788222183.288388,0.993,0.395
1788222183.288388,1788222183.295912,7.524,7.509
1788222183.296924,1788222183.303924,7.000,6.384
