t_capture,t_command,latency_ms,signal_age_ms
1788221553.929209,1788221553.930797,1.588,1.006
1788221553.936917,1788221553.937920,1.003,1.754
1788221553.944035,1788221553.947333,3.298,2.203
1788221553.952861,1788221553.954975,2.114,1.909
1788221553.961116,1788221553.963144,2.028,1.396
1788221553.970122,1788221553.971350,1.228,1.083
1788221553.978363,1788221553.979350,0.988,0.235
1788221553.985868,1788221553.986867,0.999,0.630
1788221553.994909,1788221553.994909,0.000,0.099
1788221554.002488,1788221554.002488,0.000,0.198
1788221554.005519,1788221554.011033,5.514,5.381
1788221554.013191,1788221554.018636,5.445,5.779
1788221554.021566,1788221554.027267,5.702,5.588
1788221554.031775,1788221554.035415,3.641,2.764
1788221554.037035,1788221554.042739,5.704,5.852
1788221554.050817,1788221554.050817,0.000,0.042
1788221554.052385,1788221554.059379,6.994,6.081
1788221554.065980,1788221554.067010,1.030,0.809
1788221554.069392,1788221554.075009,5.617,5.552
1788221554.082192,1788221554.083436,1.245,0.263
1788221554.086444,1788221554.091455,5.011,4.313
1788221554.097214,1788221554.098264,1.050,1.871
1788221554.103255,1788221554.107491,4.236,3.870
1788221554.113085,1788221554.115533,2.448,1.689
1788221554.120526,1788221554.123530,3.004,2.559
1788221554.128058,1788221554.131354,3.296,2.747
1788221554.136072,1788221554.139103,3.031,2.457
1788221554.144895,1788221554.147004,2.109,1.756
1788221554.152902,1788221554.155556,2.654,2.123
1788221554.161525,1788221554.162586,1.061,1.723
1788221554.169124,1788221554.171358,2.234,1.762
1788221554.177949,1788221554.178707,0.758,1.189
1788221554.186391,1788221554.187441,1.050,0.637
1788221554.189402,1788221554.195505,6.103,5.127
1788221554.203286,1788221554.203286,0.000,0.140
1788221554.204903,1788221554.210948,6.045,5.956
1788221554.211921,1788221554.219552,7.631,6.742
1788221554.220560,1788221554.227585,7.025,6.162
1788221554.234555,1788221554.235063,0.507,0.679
1788221554.236211,1788221554.243279,7.067,6.915
1788221554.250327,1788221554.251322,0.995,0.255
1788221554.254377,1788221554.259582,5.205,4.621
1788221554.266098,1788221554.267110,1.013,0.504
1788221554.270112,1788221554.275621,5.509,5.294
1788221554.281673,1788221554.283090,1.417,1.173
1788221554.286616,1788221554.290847,4.231,4.815
1788221554.298252,1788221554.298836,0.584,1.002
1788221554.302900,1788221554.307429,4.530,3.851
1788221554.312551,1788221554.314925,2.374,2.251
1788221554.319518,1788221554.323580,4.062,3.598
1788221554.328164,1788221554.331704,3.540,2.490
1788221554.336660,1788221554.339672,3.011,2.727
1788221554.345436,1788221554.347093,1.657,2.155
1788221554.353108,1788221554.355216,2.107,2.053
1788221554.361168,1788221554.363154,1.986,1.874
1788221554.368859,1788221554.370886,2.028,1.829
1788221554.377386,1788221554.379679,2.293,1.344
1788221554.385695,1788221554.387202,1.507,0.343
1788221554.394448,1788221554.395445,0.996,0.425
1788221554.394448,1788221554.403088,8.640,8.435
1788221554.406047,1788221554.410688,4.641,4.988
1788221554.412266,1788221554.419019,6.753,7.193
1788221554.420025,1788221554.427567,7.542,7.058
