t_s,t_capture,in_J1_deg,filt_J1_deg,target_J1_deg,cmd_J1_deg,act_J1_deg,ratelim_J1,rangeclamp_J1,halted_J1,in_J2_deg,filt_J2_deg,target_J2_deg,cmd_J2_deg,act_J2_deg,ratelim_J2,rangeclamp_J2,halted_J2,in_J3_deg,filt_J3_deg,target_J3_deg,cmd_J3_deg,act_J3_deg,ratelim_J3,rangeclamp_J3,halted_J3,in_J4_deg,filt_J4_deg,target_J4_deg,cmd_J4_deg,act_J4_deg,ratelim_J4,rangeclamp_J4,halted_J4,in_J5_deg,filt_J5_deg,target_J5_deg,cmd_J5_deg,act_J5_deg,ratelim_J5,rangeclamp_J5,halted_J5,in_J6_deg,filt_J6_deg,target_J6_deg,cmd_J6_deg,act_J6_deg,ratelim_J6,rangeclamp_J6,halted_J6
0.000000,1788222323.725857,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0
0.008144,1788222323.731463,0.0000,0.0000,0.0000,0.0000,0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0020,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0
0.016152,1788222323.741175,0.0000,0.0000,0.0000,0.0000,-0.0027,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0
0.024164,1788222323.748098,0.3593,0.0340,0.0340,0.0340,-0.0021,0,0,0,0.1077,0.0102,-0.0224,-0.0224,-0.0014,0,0,0,0.0037,0.0004,0.0005,0.0005,0.0021,0,0,0,-0.0295,-0.0028,0.0033,0.0033,-0.0014,0,0,0,0.1276,0.0121,0.0145,0.0145,-0.0007,0,0,0,0.0124,0.0012,0.0014,0.0014,-0.0013,0,0,0
0.031865,1788222323.757740,0.0000,0.0000,0.0340,0.0340,0.0014,0,0,0,0.0000,0.0000,-0.0224,-0.0224,0.0000,0,0,0,0.0000,0.0000,0.0005,0.0005,0.0000,0,0,0,0.0000,0.0000,0.0033,0.0033,-0.0014,0,0,0,0.0000,0.0000,0.0145,0.0145,-0.0007,0,0,0,0.0000,0.0000,0.0014,0.0014,-0.0021,0,0,0
0.040029,1788222323.762791,0.0000,0.0000,0.0340,0.0340,-0.0007,0,0,0,0.0000,0.0000,-0.0224,-0.0224,-0.0007,0,0,0,0.0000,0.0000,0.0005,0.0005,0.0014,0,0,0,0.0000,0.0000,0.0033,0.0033,-0.0014,0,0,0,0.0000,0.0000,0.0145,0.0145,-0.0007,0,0,0,0.0000,0.0000,0.0014,0.0014,0.0000,0,0,0
0.047753,1788222323.771994,0.0000,0.0000,0.0340,0.0340,0.0000,0,0,0,0.0000,0.0000,-0.0224,-0.0224,-0.0021,0,0,0,0.0000,0.0000,0.0005,0.0005,0.0021,0,0,0,0.0000,0.0000,0.0033,0.0033,-0.0007,0,0,0,0.0000,0.0000,0.0145,0.0145,0.0020,0,0,0,0.0000,0.0000,0.0014,0.0014,0.0000,0,0,0
0.055292,1788222323.780218,1.4455,0.2713,0.2713,0.2713,-0.0014,0,0,0,-0.0745,-0.0040,0.0089,0.0089,0.0000,0,0,0,-0.0186,-0.0028,-0.0042,-0.0042,0.0007,0,0,0,-0.0802,-0.0158,0.0189,0.0189,0.0000,0,0,0,0.0842,0.0242,0.0290,0.0290,0.0007,0,0,0,0.0386,0.0075,0.0089,0.0089,-0.0007,0,0,0
0.064554,1788222323.787751,0.0000,0.0000,0.2713,0.2713,0.0014,0,0,0,0.0000,0.0000,0.0089,0.0089,-0.0014,0,0,0,0.0000,0.0000,-0.0042,-0.0042,0.0007,0,0,0,0.0000,0.0000,0.0189,0.0189,-0.0021,0,0,0,0.0000,0.0000,0.0290,0.0290,-0.0014,0,0,0,0.0000,0.0000,0.0089,0.0089,0.0000,0,0,0
0.072071,1788222323.796465,0.0000,0.0000,0.2713,0.2713,-0.0027,0,0,0,0.0000,0.0000,0.0089,0.0089,0.0027,0,0,0,0.0000,0.0000,-0.0042,-0.0042,0.0021,0,0,0,0.0000,0.0000,0.0189,0.0189,-0.0007,0,0,0,0.0000,0.0000,0.0290,0.0290,-0.0021,0,0,0,0.0000,0.0000,0.0089,0.0089,0.0000,0,0,0
