t_capture,t_command,latency_ms,signal_age_ms
1788221264.409691,1788221264.410695,1.004,0.582
1788221264.410695,1788221264.418285,7.590,7.750
1788221264.425599,1788221264.426618,1.019,0.599
1788221264.427615,1788221264.434910,7.295,6.864
1788221264.440467,1788221264.441938,1.471,1.610
1788221264.444465,1788221264.450468,6.002,6.016
1788221264.455600,1788221264.458997,3.397,2.446
1788221264.460513,1788221264.466597,6.083,6.185
1788221264.471621,1788221264.475053,3.432,2.564
1788221264.477055,1788221264.482598,5.543,5.040
1788221264.487149,1788221264.490650,3.501,3.209
1788221264.494182,1788221264.498196,4.014,4.211
1788221264.502191,1788221264.506729,4.538,4.305
1788221264.510728,1788221264.514730,4.002,3.642
1788221264.519722,1788221264.522725,3.002,2.548
1788221264.527246,1788221264.530788,3.542,3.364
1788221264.535087,1788221264.539112,4.025,2.978
1788221264.543100,1788221264.546655,3.555,2.962
1788221264.551867,1788221264.553863,1.996,2.574
1788221264.562381,1788221264.562381,0.000,0.160
1788221264.568460,1788221264.570467,2.007,1.730
1788221264.577511,1788221264.578892,1.381,0.960
1788221264.586075,1788221264.586709,0.633,0.930
1788221264.594161,1788221264.594161,0.000,0.737
1788221264.601737,1788221264.602745,1.008,0.539
1788221264.610273,1788221264.610273,0.000,0.240
1788221264.618799,1788221264.618799,0.000,0.056
1788221264.625368,1788221264.626898,1.530,1.626
1788221264.626898,1788221264.634451,7.554,7.251
1788221264.639831,1788221264.642836,3.005,2.914
1788221264.644833,1788221264.650362,5.529,6.213
1788221264.655364,1788221264.659250,3.886,3.212
1788221264.662372,1788221264.666505,4.133,4.511
1788221264.670919,1788221264.675155,4.236,3.701
1788221264.677790,1788221264.682476,4.686,5.318
1788221264.687045,1788221264.691158,4.113,3.342
1788221264.694126,1788221264.698863,4.737,4.136
1788221264.701810,1788221264.707629,5.819,5.135
1788221264.710690,1788221264.714770,4.080,3.985
1788221264.721260,1788221264.723335,2.075,2.280
1788221264.727794,1788221264.731751,3.957,3.129
1788221264.736645,1788221264.739271,2.626,2.959
1788221264.743880,1788221264.746836,2.956,3.114
1788221264.752546,1788221264.755491,2.944,2.566
1788221264.760278,1788221264.763204,2.926,2.941
1788221264.769236,1788221264.771259,2.023,1.472
1788221264.778777,1788221264.779798,1.021,0.650
1788221264.785333,1788221264.787339,2.006,1.409
1788221264.793864,1788221264.794863,1.000,0.914
1788221264.801461,1788221264.803457,1.996,1.163
1788221264.809974,1788221264.811081,1.107,0.941
1788221264.819086,1788221264.819086,0.000,0.177
1788221264.827180,1788221264.827180,0.000,0.357
1788221264.827180,1788221264.835800,8.620,8.372
1788221264.839318,1788221264.843341,4.023,3.759
1788221264.844339,1788221264.850981,6.641,6.878
1788221264.853983,1788221264.859975,5.992,4.910
1788221264.862009,1788221264.867529,5.520,5.523
1788221264.869547,1788221264.875158,5.611,5.713
1788221264.877156,1788221264.883683,6.527,6.045
1788221264.885832,1788221264.891383,5.551,5.295
1788221264.893907,1788221264.898911,5.005,5.078
1788221264.902844,1788221264.907840,4.996,4.950
1788221264.911355,1788221264.915363,4.008,4.508
1788221264.918362,1788221264.923892,5.530,4.710
1788221264.927895,1788221264.931944,4.049,3.886
1788221264.935954,1788221264.939949,3.995,3.669
1788221264.944479,1788221264.947478,2.999,2.956
1788221264.952013,1788221264.956017,4.004,2.969
1788221264.962546,1788221264.963549,1.003,0.784
1788221264.969617,1788221264.971614,1.996,1.127
1788221264.978150,1788221264.979151,1.001,1.014
1788221264.986275,1788221264.987283,1.007,1.258
1788221264.994342,1788221264.995342,0.999,1.492
1788221265.001336,1788221265.003865,2.529,1.022
1788221265.010868,1788221265.011863,0.995,0.835
1788221265.019402,1788221265.019402,0.000,0.602
1788221265.024945,1788221265.027946,3.000,2.305
1788221265.035027,1788221265.036027,1.000,0.029
1788221265.040027,1788221265.043529,3.502,3.109
1788221265.043529,1788221265.051543,8.014,7.824
1788221265.055073,1788221265.059413,4.340,4.273
1788221265.060932,1788221265.068017,7.086,6.964
1788221265.070038,1788221265.075572,5.534,5.372
1788221265.078567,1788221265.084105,5.538,4.497
1788221265.085126,1788221265.091534,6.408,5.698
1788221265.092534,1788221265.100067,7.533,6.124
1788221265.102167,1788221265.107293,5.126,5.591
1788221265.110294,1788221265.115818,5.524,4.944
1788221265.118941,1788221265.122868,3.927,5.043
1788221265.130244,1788221265.132236,1.992,1.360
1788221265.135894,1788221265.139834,3.940,3.640
1788221265.147251,1788221265.148244,0.993,0.775
1788221265.152242,1788221265.155771,3.529,3.579
1788221265.161793,1788221265.163895,2.102,1.525
1788221265.169340,1788221265.172246,2.905,2.321
1788221265.178783,1788221265.180296,1.513,0.930
1788221265.187886,1788221265.187886,0.000,0.089
1788221265.194534,1788221265.196193,1.659,1.211
1788221265.202188,1788221265.204241,2.053,1.252
1788221265.210823,1788221265.211823,1.001,1.061
1788221265.219354,1788221265.220403,1.049,0.589
1788221265.226869,1788221265.228139,1.270,0.777
1788221265.226869,1788221265.235771,8.902,8.793
1788221265.240312,1788221265.243837,3.525,3.063
1788221265.244839,1788221265.252024,7.185,7.219
1788221265.257018,1788221265.259557,2.540,3.236
1788221265.260553,1788221265.267609,7.056,7.130
1788221265.271697,1788221265.275743,4.046,3.830
1788221265.277257,1788221265.283820,6.563,6.107
1788221265.288237,1788221265.292248,4.011,3.844
1788221265.294256,1788221265.299972,5.716,5.362
1788221265.302964,1788221265.308019,5.054,4.364
1788221265.311041,1788221265.316037,4.996,5.231
1788221265.318545,1788221265.323880,5.335,4.844
1788221265.326877,1788221265.332208,5.331,4.309
1788221265.335487,1788221265.340547,5.060,4.262
1788221265.345542,1788221265.348541,2.999,2.279
1788221265.353066,1788221265.356067,3.001,2.669
1788221265.360590,1788221265.364591,4.001,3.647
1788221265.369111,1788221265.372126,3.015,3.198
1788221265.376652,1788221265.380155,3.503,2.889
1788221265.386670,1788221265.387674,1.004,1.400
1788221265.395203,1788221265.396212,1.009,0.755
1788221265.403731,1788221265.403731,0.000,0.319
1788221265.411254,1788221265.412257,1.003,0.845
1788221265.411254,1788221265.420290,9.036,8.861
1788221265.427304,1788221265.428304,1.000,0.692
1788221265.436264,1788221265.436264,0.000,0.038
1788221265.443492,1788221265.444475,0.983,0.338
1788221265.452007,1788221265.452007,0.000,0.138
1788221265.457007,1788221265.460522,3.515,2.962
1788221265.461537,1788221265.468596,7.059,6.739
1788221265.472116,1788221265.476115,3.999,4.052
1788221265.478111,1788221265.484641,6.530,6.568
1788221265.488643,1788221265.492174,3.531,3.256
1788221265.488643,1788221265.500684,12.040,11.270
1788221265.507707,1788221265.508703,0.996,1.030
1788221265.510697,1788221265.516232,5.535,5.872
1788221265.519227,1788221265.524754,5.527,5.331
1788221265.527761,1788221265.532860,5.099,4.152
1788221265.535865,1788221265.540869,5.005,4.130
1788221265.544389,1788221265.548401,4.012,4.341
1788221265.551933,1788221265.556937,5.003,4.110
1788221265.563481,1788221265.564482,1.001,0.818
1788221265.563481,1788221265.572545,9.064,8.826
1788221265.579073,1788221265.580733,1.659,1.360
1788221265.585276,1788221265.588281,3.005,2.814
1788221265.594827,1788221265.596279,1.452,1.408
1788221265.594827,1788221265.604825,9.999,9.418
1788221265.610815,1788221265.612327,1.512,1.364
1788221265.619346,1788221265.620762,1.416,0.840
1788221265.627372,1788221265.628371,0.999,1.220
1788221265.635432,1788221265.636430,0.998,0.893
1788221265.640953,1788221265.644750,3.797,2.823
1788221265.652181,1788221265.652181,0.000,0.018
