t_s,t_capture,in_J1_deg,filt_J1_deg,target_J1_deg,cmd_J1_deg,act_J1_deg,ratelim_J1,rangeclamp_J1,halted_J1,in_J2_deg,filt_J2_deg,target_J2_deg,cmd_J2_deg,act_J2_deg,ratelim_J2,rangeclamp_J2,halted_J2,in_J3_deg,filt_J3_deg,target_J3_deg,cmd_J3_deg,act_J3_deg,ratelim_J3,rangeclamp_J3,halted_J3,in_J4_deg,filt_J4_deg,target_J4_deg,cmd_J4_deg,act_J4_deg,ratelim_J4,rangeclamp_J4,halted_J4,in_J5_deg,filt_J5_deg,target_J5_deg,cmd_J5_deg,act_J5_deg,ratelim_J5,rangeclamp_J5,halted_J5,in_J6_deg,filt_J6_deg,target_J6_deg,cmd_J6_deg,act_J6_deg,ratelim_J6,rangeclamp_J6,halted_J6
0.000000,1788221504.159909,0.0000,0.0000,0.0000,0.0000,0.0020,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.008511,1788221504.161413,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0
0.017041,1788221504.174944,0.0000,0.0000,0.0000,0.0000,0.0027,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0021,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0
0.025115,1788221504.177951,-0.0886,-0.0083,-0.0083,-0.0083,0.0007,0,0,0,0.1125,0.0106,-0.0233,-0.0233,-0.0000,0,0,0,-0.1046,-0.0098,-0.0148,-0.0148,0.0000,0,0,0,-0.0855,-0.0081,0.0097,0.0097,0.0000,0,0,0,-0.0841,-0.0079,-0.0095,-0.0095,0.0000,0,0,0,0.2469,0.0232,0.0279,0.0279,-0.0021,0,0,0
0.032610,1788221504.191027,0.0000,0.0000,-0.0083,-0.0083,0.0027,0,0,0,0.0000,0.0000,-0.0233,-0.0233,0.0000,0,0,0,0.0000,0.0000,-0.0148,-0.0148,-0.0006,0,0,0,0.0000,0.0000,0.0097,0.0097,-0.0007,0,0,0,0.0000,0.0000,-0.0095,-0.0095,-0.0007,0,0,0,0.0000,0.0000,0.0279,0.0279,-0.0013,0,0,0
0.040621,1788221504.194530,-0.1606,-0.0227,-0.0227,-0.0227,0.0014,0,0,0,0.1691,0.0255,-0.0562,-0.0562,0.0000,0,0,0,-0.1463,-0.0227,-0.0341,-0.0341,0.0007,0,0,0,-0.1194,-0.0186,0.0223,0.0223,-0.0021,0,0,0,-0.0841,-0.0151,-0.0181,-0.0181,0.0000,0,0,0,0.3621,0.0552,0.0663,0.0663,-0.0027,0,0,0
0.048774,1788221504.205680,0.0000,0.0000,-0.0227,-0.0227,0.0014,0,0,0,0.0000,0.0000,-0.0562,-0.0562,0.0007,0,0,0,0.0000,0.0000,-0.0341,-0.0341,-0.0014,0,0,0,0.0000,0.0000,0.0223,0.0223,-0.0007,0,0,0,0.0000,0.0000,-0.0181,-0.0181,0.0000,0,0,0,0.0000,0.0000,0.0663,0.0663,-0.0007,0,0,0
0.056308,1788221504.210680,-0.2557,-0.0442,-0.0442,-0.0442,0.0020,0,0,0,0.4512,0.0648,-0.1425,-0.1425,0.0000,0,0,0,-0.1519,-0.0346,-0.0519,-0.0519,0.0014,0,0,0,-0.0529,-0.0217,0.0261,0.0261,-0.0014,0,0,0,-0.0619,-0.0194,-0.0233,-0.0233,-0.0007,0,0,0,0.3740,0.0846,0.1015,0.1015,0.0014,0,0,0
0.064781,1788221504.221220,0.0000,0.0000,-0.0442,-0.0442,0.0027,0,0,0,0.0000,0.0000,-0.1425,-0.1425,-0.0007,0,0,0,0.0000,0.0000,-0.0519,-0.0519,0.0007,0,0,0,0.0000,0.0000,0.0261,0.0261,0.0007,0,0,0,0.0000,0.0000,-0.0233,-0.0233,0.0007,0,0,0,0.0000,0.0000,0.1015,0.1015,-0.0013,0,0,0
0.072796,1788221504.229188,-0.3460,-0.0756,-0.0756,-0.0756,0.0014,0,0,0,0.5357,0.1139,-0.2505,-0.2505,0.0007,0,0,0,-0.1782,-0.0496,-0.0744,-0.0744,-0.0006,0,0,0,-0.0848,-0.0283,0.0339,0.0339,0.0007,0,0,0,-0.0570,-0.0233,-0.0280,-0.0280,-0.0007,0,0,0,0.4540,0.1231,0.1477,0.1477,0.0007,0,0,0
