t_capture,t_command,latency_ms,signal_age_ms
1788221370.269525,1788221370.272062,2.537,1.969
1788221370.277055,1788221370.280063,3.008,2.738
1788221370.285584,1788221370.287590,2.006,2.115
1788221370.285584,1788221370.295866,10.281,10.139
1788221370.302729,1788221370.304730,2.001,1.124
1788221370.310255,1788221370.312774,2.519,1.160
1788221370.319094,1788221370.320107,1.013,0.596
1788221370.319094,1788221370.328503,9.409,8.608
1788221370.330503,1788221370.336537,6.034,4.803
1788221370.336537,1788221370.343702,7.165,7.304
1788221370.346900,1788221370.352401,5.502,5.026
1788221370.353415,1788221370.360404,6.989,6.427
1788221370.360404,1788221370.368533,8.128,7.327
1788221370.375046,1788221370.376049,1.003,1.030
1788221370.381046,1788221370.384529,3.483,3.343
1788221370.390529,1788221370.391533,1.004,1.267
1788221370.398570,1788221370.400575,2.005,1.976
1788221370.407093,1788221370.408092,1.000,1.048
1788221370.411088,1788221370.416330,5.242,4.878
1788221370.422330,1788221370.424554,2.224,1.704
1788221370.427484,1788221370.432011,4.527,4.360
1788221370.437996,1788221370.440007,2.011,2.481
1788221370.443999,1788221370.448990,4.990,3.965
1788221370.452989,1788221370.455773,2.784,3.082
1788221370.460765,1788221370.464285,3.520,3.242
1788221370.468300,1788221370.472292,3.992,3.357
1788221370.477700,1788221370.480707,3.007,2.634
1788221370.485971,1788221370.488019,2.048,1.910
1788221370.494686,1788221370.496804,2.118,1.651
1788221370.502947,1788221370.504951,2.003,1.275
1788221370.511048,1788221370.512048,1.000,1.143
1788221370.518491,1788221370.520284,1.793,1.014
1788221370.527345,1788221370.528337,0.992,0.725
1788221370.536368,1788221370.536368,0.000,0.240
1788221370.536368,1788221370.544368,8.000,8.247
1788221370.545870,1788221370.552445,6.575,6.313
1788221370.552445,1788221370.560462,8.017,7.285
1788221370.561472,1788221370.567991,6.518,6.757
1788221370.568983,1788221370.576511,7.528,6.958
1788221370.577517,1788221370.584516,6.999,6.839
1788221370.591666,1788221370.592668,1.002,0.066
1788221370.594665,1788221370.600727,6.062,5.835
1788221370.607706,1788221370.608708,1.003,0.204
1788221370.610698,1788221370.616714,6.016,5.508
1788221370.618942,1788221370.624942,6.000,5.070
1788221370.627486,1788221370.632991,5.506,4.883
1788221370.639018,1788221370.640624,1.606,1.797
1788221370.644411,1788221370.648789,4.377,3.962
1788221370.653962,1788221370.656683,2.721,2.987
1788221370.660868,1788221370.664869,4.000,4.076
1788221370.669279,1788221370.672785,3.506,3.502
1788221370.676875,1788221370.680877,4.001,3.659
1788221370.685876,1788221370.688931,3.055,2.442
1788221370.695211,1788221370.696781,1.570,1.672
1788221370.702745,1788221370.705266,2.522,2.055
1788221370.710797,1788221370.712802,2.004,2.203
1788221370.718315,1788221370.721388,3.073,1.762
1788221370.718315,1788221370.729331,11.016,9.771
1788221370.736317,1788221370.736317,0.000,0.271
1788221370.743644,1788221370.744644,1.000,0.923
1788221370.752174,1788221370.753167,0.993,0.549
1788221370.760792,1788221370.760792,0.000,0.163
1788221370.761792,1788221370.769299,7.506,6.949
1788221370.769299,1788221370.776800,7.501,7.802
1788221370.777816,1788221370.784804,6.987,7.067
1788221370.792318,1788221370.793311,0.993,0.230
1788221370.794310,1788221370.801244,6.934,7.020
1788221370.807765,1788221370.808774,1.009,0.787
1788221370.810774,1788221370.817774,7.000,6.575
1788221370.822807,1788221370.824807,2.000,1.730
1788221370.827806,1788221370.833426,5.620,5.582
1788221370.839960,1788221370.840959,0.999,1.231
1788221370.843954,1788221370.849482,5.528,4.786
1788221370.853482,1788221370.857481,3.999,3.539
1788221370.861657,1788221370.865665,4.007,3.479
1788221370.868657,1788221370.872826,4.169,4.370
1788221370.877825,1788221370.881349,3.524,3.014
1788221370.885341,1788221370.888854,3.513,3.117
1788221370.895865,1788221370.896907,1.042,1.347
1788221370.902529,1788221370.905537,3.008,2.066
1788221370.911057,1788221370.913047,1.990,1.867
1788221370.919047,1788221370.921848,2.801,2.219
1788221370.927868,1788221370.929380,1.512,1.571
1788221370.935595,1788221370.937015,1.420,0.867
1788221370.944544,1788221370.945544,1.000,0.062
1788221370.945544,1788221370.952853,7.310,7.901
1788221370.961294,1788221370.961294,0.000,0.244
1788221370.961294,1788221370.969293,7.999,7.364
1788221370.974801,1788221370.976801,2.000,1.858
1788221370.976801,1788221370.985324,8.523,7.781
1788221370.991388,1788221370.993391,2.003,2.160
1788221370.993391,1788221371.001683,8.293,7.319
1788221371.006873,1788221371.008873,2.000,1.883
1788221371.010876,1788221371.017344,6.468,5.699
1788221371.022842,1788221371.024843,2.000,1.881
1788221371.027849,1788221371.033371,5.522,4.956
1788221371.037826,1788221371.041347,3.521,3.381
1788221371.043361,1788221371.049868,6.507,5.353
1788221371.052989,1788221371.056989,4.000,3.819
1788221371.059989,1788221371.065504,5.515,4.639
1788221371.069497,1788221371.073001,3.505,3.939
1788221371.077001,1788221371.082009,5.008,4.158
1788221371.086063,1788221371.089064,3.001,3.583
1788221371.094110,1788221371.097110,3.000,3.599
1788221371.103407,1788221371.105404,1.997,2.091
1788221371.110397,1788221371.113677,3.280,2.623
1788221371.119679,1788221371.120678,0.999,1.673
1788221371.128229,1788221371.129226,0.998,1.447
1788221371.136272,1788221371.137765,1.493,0.483
1788221371.145246,1788221371.145246,0.000,0.100
1788221371.151880,1788221371.153383,1.504,0.828
1788221371.160391,1788221371.161392,1.002,0.448
1788221371.168976,1788221371.168976,0.000,0.474
1788221371.177491,1788221371.177491,0.000,0.167
1788221371.177491,1788221371.185016,7.526,8.176
1788221371.191024,1788221371.193017,1.993,2.021
1788221371.194017,1788221371.201617,7.600,7.566
1788221371.206139,1788221371.209128,2.989,3.169
1788221371.211128,1788221371.217648,6.520,6.167
1788221371.221647,1788221371.225164,3.517,3.723
1788221371.229172,1788221371.233687,4.515,4.177
1788221371.237214,1788221371.241206,3.992,3.779
1788221371.244216,1788221371.249254,5.038,5.206
1788221371.254255,1788221371.257782,3.527,3.612
1788221371.261778,1788221371.265775,3.998,3.816
1788221371.269234,1788221371.273303,4.068,4.474
1788221371.276308,1788221371.281706,5.398,4.390
1788221371.286202,1788221371.289227,3.025,3.289
1788221371.293754,1788221371.297259,3.505,3.232
1788221371.302765,1788221371.306284,3.520,3.133
1788221371.311416,1788221371.314415,2.999,2.809
1788221371.318950,1788221371.321943,2.993,2.834
1788221371.327656,1788221371.330650,2.994,2.221
1788221371.335173,1788221371.338699,3.525,2.013
1788221371.343704,1788221371.345695,1.992,1.750
1788221371.352370,1788221371.354362,1.992,1.182
1788221371.352370,1788221371.361879,9.509,9.196
1788221371.369403,1788221371.370412,1.009,0.706
1788221371.377907,1788221371.377907,0.000,0.294
1788221371.377907,1788221371.386020,8.113,8.354
1788221371.394121,1788221371.394121,0.000,0.171
1788221371.394121,1788221371.402172,8.051,8.180
1788221371.409698,1788221371.409698,0.000,0.065
1788221371.410706,1788221371.418247,7.541,6.747
1788221371.424244,1788221371.425235,0.991,1.286
1788221371.427255,1788221371.433856,6.601,6.709
1788221371.440639,1788221371.442640,2.001,1.827
1788221371.445565,1788221371.450616,5.050,4.319
1788221371.455211,1788221371.457922,2.711,2.314
1788221371.460909,1788221371.465995,5.086,5.311
1788221371.470700,1788221371.473680,2.980,3.060
1788221371.476639,1788221371.482157,5.519,4.755
1788221371.486151,1788221371.489711,3.560,4.103
1788221371.493711,1788221371.498227,4.516,4.203
1788221371.502345,1788221371.506352,4.007,3.614
1788221371.510879,1788221371.514872,3.994,3.098
1788221371.519387,1788221371.522394,3.008,2.852
1788221371.527491,1788221371.530007,2.516,2.679
1788221371.535536,1788221371.538032,2.496,2.361
1788221371.544036,1788221371.546043,2.007,2.263
1788221371.554080,1788221371.555080,1.000,0.084
1788221371.560612,1788221371.563022,2.410,1.061
1788221371.563022,1788221371.570548,7.526,7.020
1788221371.577549,1788221371.579066,1.518,0.572
1788221371.579066,1788221371.586087,7.020,6.882
1788221371.587077,1788221371.594577,7.499,7.348
1788221371.595579,1788221371.602112,6.533,6.365
1788221371.609646,1788221371.610641,0.995,0.604
1788221371.610641,1788221371.618642,8.001,7.617
1788221371.626430,1788221371.626430,0.000,0.082
1788221371.627507,1788221371.634830,7.323,6.900
1788221371.642207,1788221371.642207,0.000,0.409
1788221371.643496,1788221371.651039,7.542,6.514
1788221371.658559,1788221371.658559,0.000,0.242
1788221371.658559,1788221371.666430,7.871,8.274
1788221371.672562,1788221371.674553,1.991,1.503
1788221371.672562,1788221371.682884,10.322,9.514
1788221371.687891,1788221371.690882,2.991,2.283
1788221371.693405,1788221371.698910,5.505,4.646
1788221371.704433,1788221371.706431,1.998,2.216
1788221371.712956,1788221371.714955,1.999,1.250
1788221371.720475,1788221371.723003,2.527,1.384
1788221371.727515,1788221371.730873,3.358,3.201
1788221371.736166,1788221371.738156,1.990,2.448
1788221371.744681,1788221371.746680,1.999,1.932
1788221371.752219,1788221371.754678,2.460,1.434
1788221371.760684,1788221371.762686,2.002,1.329
1788221371.769179,1788221371.771179,2.000,1.471
