t_s,t_capture,in_J1_deg,filt_J1_deg,target_J1_deg,cmd_J1_deg,act_J1_deg,ratelim_J1,rangeclamp_J1,halted_J1,in_J2_deg,filt_J2_deg,target_J2_deg,cmd_J2_deg,act_J2_deg,ratelim_J2,rangeclamp_J2,halted_J2,in_J3_deg,filt_J3_deg,target_J3_deg,cmd_J3_deg,act_J3_deg,ratelim_J3,rangeclamp_J3,halted_J3,in_J4_deg,filt_J4_deg,target_J4_deg,cmd_J4_deg,act_J4_deg,ratelim_J4,rangeclamp_J4,halted_J4,in_J5_deg,filt_J5_deg,target_J5_deg,cmd_J5_deg,act_J5_deg,ratelim_J5,rangeclamp_J5,halted_J5,in_J6_deg,filt_J6_deg,target_J6_deg,cmd_J6_deg,act_J6_deg,ratelim_J6,rangeclamp_J6,halted_J6
0.000000,1788222275.993144,0.0000,0.0000,0.0000,0.0000,0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0
0.007014,1788222275.995981,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0014,0,0,0
0.015183,1788222276.010098,0.0000,0.0000,0.0000,0.0000,-0.0055,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.023785,1788222276.013681,0.0000,0.0000,0.0000,-0.0368,0.0000,0,0,0,0.0000,0.0000,0.0000,0.1961,0.0007,0,0,0,0.0000,0.0000,0.0000,-0.0280,-0.0007,0,0,0,0.0000,0.0000,0.0000,-0.0029,-0.0007,0,0,0,0.0000,0.0000,0.0000,0.0006,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0048,0.0014,0,0,0
0.031527,1788222276.024884,0.0000,0.0000,-0.0368,-0.0368,-0.0021,0,0,0,0.0000,0.0000,0.1961,0.1961,-0.0020,0,0,0,0.0000,0.0000,-0.0280,-0.0280,0.0000,0,0,0,0.0000,0.0000,-0.0029,-0.0029,0.0014,0,0,0,0.0000,0.0000,0.0006,0.0006,-0.0020,0,0,0,0.0000,0.0000,0.0048,0.0048,-0.0007,0,0,0
0.040142,1788222276.030455,-0.4017,-0.0716,-0.0716,-0.0716,-0.0021,0,0,0,-1.2245,-0.1975,0.4345,0.4345,-0.0014,0,0,0,-0.2337,-0.0392,-0.0588,-0.0588,0.0007,0,0,0,0.2524,0.0263,-0.0315,-0.0315,0.0000,0,0,0,0.0539,0.0056,0.0067,0.0067,0.0000,0,0,0,0.1808,0.0208,0.0250,0.0250,0.0007,0,0,0
0.048155,1788222276.042068,0.0000,0.0000,-0.0716,-0.0716,-0.0034,0,0,0,0.0000,0.0000,0.4345,0.4345,-0.0014,0,0,0,0.0000,0.0000,-0.0588,-0.0588,0.0000,0,0,0,0.0000,0.0000,-0.0315,-0.0315,0.0000,0,0,0,0.0000,0.0000,0.0067,0.0067,0.0007,0,0,0,0.0000,0.0000,0.0250,0.0250,0.0000,0,0,0
0.055876,1788222276.046791,-0.3768,-0.1000,-0.1000,-0.1000,-0.0007,0,0,0,-1.2655,-0.2971,0.6536,0.6536,-0.0027,0,0,0,-0.2574,-0.0595,-0.0893,-0.0893,0.0000,0,0,0,0.4008,0.0612,-0.0734,-0.0734,0.0014,0,0,0,0.1184,0.0161,0.0193,0.0193,0.0007,0,0,0,0.2790,0.0449,0.0538,0.0538,0.0014,0,0,0
0.064190,1788222276.055569,0.0000,0.0000,-0.1000,-0.1000,0.0014,0,0,0,0.0000,0.0000,0.6536,0.6536,-0.0013,0,0,0,0.0000,0.0000,-0.0893,-0.0893,-0.0014,0,0,0,0.0000,0.0000,-0.0734,-0.0734,0.0000,0,0,0,0.0000,0.0000,0.0193,0.0193,0.0000,0,0,0,0.0000,0.0000,0.0538,0.0538,-0.0020,0,0,0
0.071898,1788222276.063389,-0.2970,-0.1186,-0.1186,-0.1186,-0.0021,0,0,0,-1.2130,-0.3838,0.8444,0.8444,0.0022,0,0,0,-0.3408,-0.0861,-0.1291,-0.1291,-0.0007,0,0,0,0.5509,0.1074,-0.1289,-0.1289,0.0007,0,0,0,0.0344,0.0178,0.0214,0.0214,-0.0020,0,0,0,0.3783,0.0764,0.0916,0.0916,0.0014,0,0,0
0.079978,1788222276.070898,-0.2970,-0.1186,-0.1186,-0.1231,-0.0014,0,0,0,-1.2130,-0.3838,0.8444,0.8981,0.0073,0,0,0,-0.3408,-0.0861,-0.1291,-0.1359,-0.0027,0,0,0,0.5509,0.1074,-0.1289,-0.1576,-0.0014,0,0,0,0.0344,0.0178,0.0214,0.0233,-0.0014,0,0,0,0.3783,0.0764,0.0916,0.1074,-0.0007,0,0,0
0.087983,1788222276.079885,0.0000,0.0000,-0.1231,-0.1231,-0.0021,0,0,0,0.0000,0.0000,0.8981,0.8981,0.0163,0,0,0,0.0000,0.0000,-0.1359,-0.1359,-0.0021,0,0,0,0.0000,0.0000,-0.1576,-0.1576,0.0000,0,0,0,0.0000,0.0000,0.0233,0.0233,0.0000,0,0,0,0.0000,0.0000,0.1074,0.1074,0.0007,0,0,0
0.095568,1788222276.087485,0.0665,-0.1052,-0.1052,-0.1052,-0.0049,0,0,0,-1.0624,-0.4701,1.0343,1.0343,0.0283,0,0,0,-0.0948,-0.0910,-0.1365,-0.1365,-0.0034,0,0,0,0.6750,0.1827,-0.2192,-0.2192,-0.0014,0,0,0,0.1042,0.0274,0.0329,0.0329,0.0014,0,0,0,0.5243,0.1306,0.1567,0.1567,0.0014,0,0,0
0.104255,1788222276.097711,0.0000,0.0000,-0.1052,-0.1052,-0.0037,0,0,0,0.0000,0.0000,1.0343,1.0343,0.0464,0,0,0,0.0000,0.0000,-0.1365,-0.1365,-0.0062,0,0,0,0.0000,0.0000,-0.2192,-0.2192,-0.0014,0,0,0,0.0000,0.0000,0.0329,0.0329,0.0014,0,0,0,0.0000,0.0000,0.1567,0.1567,0.0028,0,0,0
0.111685,1788222276.105517,0.0000,0.0000,-0.1052,-0.1052,-0.0092,0,0,0,0.0000,0.0000,1.0343,1.0343,0.0735,0,0,0,0.0000,0.0000,-0.1365,-0.1365,-0.0049,0,0,0,0.0000,0.0000,-0.2192,-0.2192,-0.0050,0,0,0,0.0000,0.0000,0.0329,0.0329,-0.0007,0,0,0,0.0000,0.0000,0.1567,0.1567,0.0036,0,0,0
0.120240,1788222276.112650,0.0150,-0.0888,-0.0888,-0.0888,-0.0126,0,0,0,-0.9786,-0.5397,1.1874,1.1874,0.1089,0,0,0,-0.4349,-0.1380,-0.2069,-0.2069,-0.0112,0,0,0,0.3728,0.2087,-0.2504,-0.2504,-0.0078,0,0,0,0.1282,0.0412,0.0494,0.0494,0.0007,0,0,0,0.8005,0.2221,0.2666,0.2666,0.0120,0,0,0
0.127401,1788222276.116228,0.0000,0.0000,-0.0888,-0.0888,-0.0202,0,0,0,0.0000,0.0000,1.1874,1.1874,0.1463,0,0,0,0.0000,0.0000,-0.2069,-0.2069,-0.0181,0,0,0,0.0000,0.0000,-0.2504,-0.2504,-0.0154,0,0,0,0.0000,0.0000,0.0494,0.0494,0.0028,0,0,0,0.0000,0.0000,0.2666,0.2666,0.0168,0,0,0
0.135726,1788222276.124317,-0.0841,-0.0884,-0.0884,-0.0884,-0.0278,0,0,0,-0.8951,-0.5641,1.2409,1.2409,0.1920,0,0,0,-0.5684,-0.1674,-0.2511,-0.2511,-0.0229,0,0,0,0.3687,0.2196,-0.2635,-0.2635,-0.0210,0,0,0,0.1094,0.0459,0.0550,0.0550,0.0035,0,0,0,0.8005,0.2617,0.3140,0.3140,0.0189,0,0,0
0.143994,1788222276.132644,0.0000,0.0000,-0.0884,-0.0884,-0.0326,0,0,0,0.0000,0.0000,1.2409,1.2409,0.2453,0,0,0,0.0000,0.0000,-0.2511,-0.2511,-0.0320,0,0,0,0.0000,0.0000,-0.2635,-0.2635,-0.0308,0,0,0,0.0000,0.0000,0.0550,0.0550,0.0022,0,0,0,0.0000,0.0000,0.3140,0.3140,0.0265,0,0,0
0.152214,1788222276.146120,0.0000,0.0000,-0.0884,-0.0884,-0.0374,0,0,0,0.0000,0.0000,1.2409,1.2409,0.3039,0,0,0,0.0000,0.0000,-0.2511,-0.2511,-0.0424,0,0,0,0.0000,0.0000,-0.2635,-0.2635,-0.0455,0,0,0,0.0000,0.0000,0.0550,0.0550,0.0077,0,0,0,0.0000,0.0000,0.3140,0.3140,0.0363,0,0,0
0.160216,1788222276.147129,0.0000,0.0000,-0.0884,-0.0884,-0.0443,0,0,0,0.0000,0.0000,1.2409,1.2409,0.3645,0,0,0,0.0000,0.0000,-0.2511,-0.2511,-0.0528,0,0,0,0.0000,0.0000,-0.2635,-0.2635,-0.0614,0,0,0,0.0000,0.0000,0.0550,0.0550,0.0105,0,0,0,0.0000,0.0000,0.3140,0.3140,0.0494,0,0,0
0.167698,1788222276.156133,-0.4149,-0.1429,-0.1429,-0.1429,-0.0490,0,0,0,-0.5603,-0.5634,1.2395,1.2395,0.4320,0,0,0,-0.7144,-0.2586,-0.3879,-0.3879,-0.0672,0,0,0,0.4215,0.2533,-0.3040,-0.3040,-0.0717,0,0,0,-0.0213,0.0347,0.0416,0.0416,0.0145,0,0,0,0.6692,0.3297,0.3956,0.3956,0.0667,0,0,0
0.176206,1788222276.163604,-0.4734,-0.1577,-0.1577,-0.1577,-0.0518,0,0,0,-0.4437,-0.5581,1.2277,1.2277,0.4966,0,0,0,-0.7232,-0.2795,-0.4192,-0.4192,-0.0768,0,0,0,0.4294,0.2612,-0.3134,-0.3134,-0.0875,0,0,0,-0.0287,0.0318,0.0382,0.0382,0.0193,0,0,0,0.6669,0.3448,0.4138,0.4138,0.0819,0,0,0
0.184262,1788222276.178178,-0.4734,-0.1577,-0.1577,-0.1577,-0.0559,0,0,0,-0.4437,-0.5581,1.2277,1.2277,0.5606,0,0,0,-0.7232,-0.2795,-0.4192,-0.4192,-0.0914,0,0,0,0.4294,0.2612,-0.3134,-0.3134,-0.1000,0,0,0,-0.0287,0.0318,0.0382,0.0382,0.0220,0,0,0,0.6669,0.3448,0.4138,0.4138,0.1032,0,0,0
0.191773,1788222276.180177,0.0000,0.0000,-0.1577,-0.1577,-0.0608,0,0,0,0.0000,0.0000,1.2277,1.2277,0.6257,0,0,0,0.0000,0.0000,-0.4192,-0.4192,-0.1058,0,0,0,0.0000,0.0000,-0.3134,-0.3134,-0.1173,0,0,0,0.0000,0.0000,0.0382,0.0382,0.0254,0,0,0,0.0000,0.0000,0.4138,0.4138,0.1246,0,0,0
0.200306,1788222276.187694,0.0000,0.0000,-0.1577,-0.1577,-0.0642,0,0,0,0.0000,0.0000,1.2277,1.2277,0.6800,0,0,0,0.0000,0.0000,-0.4192,-0.4192,-0.1237,0,0,0,0.0000,0.0000,-0.3134,-0.3134,-0.1316,0,0,0,0.0000,0.0000,0.0382,0.0382,0.0247,0,0,0,0.0000,0.0000,0.4138,0.4138,0.1411,0,0,0
0.207837,1788222276.196737,0.0000,0.0000,-0.1577,-0.2569,-0.0677,0,0,0,0.0000,0.0000,1.2277,1.1958,0.7382,0,0,0,0.0000,0.0000,-0.4192,-0.4358,-0.1458,0,0,0,0.0000,0.0000,-0.3134,-0.4310,-0.1503,0,0,0,0.0000,0.0000,0.0382,-0.0242,0.0253,0,0,0,0.0000,0.0000,0.4138,0.4101,0.1624,0,0,0
0.216358,1788222276.209280,0.0000,0.0000,-0.2569,-0.2569,-0.0746,0,0,0,0.0000,0.0000,1.1958,1.1958,0.7869,0,0,0,0.0000,0.0000,-0.4358,-0.4358,-0.1685,0,0,0,0.0000,0.0000,-0.4310,-0.4310,-0.1641,0,0,0,0.0000,0.0000,-0.0242,-0.0242,0.0274,0,0,0,0.0000,0.0000,0.4101,0.4101,0.1837,0,0,0
0.223724,1788222276.212281,-1.0055,-0.3236,-0.3236,-0.3236,-0.0829,0,0,0,-0.4363,-0.5340,1.1748,1.1748,0.8342,0,0,0,-0.3356,-0.2946,-0.4419,-0.4419,-0.1926,0,0,0,0.8536,0.4032,-0.4839,-0.4839,-0.1820,0,0,0,-0.3408,-0.0487,-0.0585,-0.0585,0.0260,0,0,0,0.2989,0.3380,0.4056,0.4056,0.2029,0,0,0
0.231732,1788222276.224649,0.0000,0.0000,-0.3236,-0.3236,-0.0912,0,0,0,0.0000,0.0000,1.1748,1.1748,0.8758,0,0,0,0.0000,0.0000,-0.4419,-0.4419,-0.2124,0,0,0,0.0000,0.0000,-0.4839,-0.4839,-0.1999,0,0,0,0.0000,0.0000,-0.0585,-0.0585,0.0294,0,0,0,0.0000,0.0000,0.4056,0.4056,0.2215,0,0,0
0.240249,1788222276.229156,-1.1233,-0.4004,-0.4004,-0.4004,-0.0988,0,0,0,-0.4363,-0.5246,1.1541,1.1541,0.9031,0,0,0,-0.4226,-0.3069,-0.4603,-0.4603,-0.2268,0,0,0,0.6783,0.4296,-0.5156,-0.5156,-0.2130,0,0,0,-0.3308,-0.0758,-0.0909,-0.0909,0.0260,0,0,0,0.6597,0.3688,0.4426,0.4426,0.2351,0,0,0
