t_s,t_capture,in_J1_deg,filt_J1_deg,target_J1_deg,cmd_J1_deg,act_J1_deg,ratelim_J1,rangeclamp_J1,halted_J1,in_J2_deg,filt_J2_deg,target_J2_deg,cmd_J2_deg,act_J2_deg,ratelim_J2,rangeclamp_J2,halted_J2,in_J3_deg,filt_J3_deg,target_J3_deg,cmd_J3_deg,act_J3_deg,ratelim_J3,rangeclamp_J3,halted_J3,in_J4_deg,filt_J4_deg,target_J4_deg,cmd_J4_deg,act_J4_deg,ratelim_J4,rangeclamp_J4,halted_J4,in_J5_deg,filt_J5_deg,target_J5_deg,cmd_J5_deg,act_J5_deg,ratelim_J5,rangeclamp_J5,halted_J5,in_J6_deg,filt_J6_deg,target_J6_deg,cmd_J6_deg,act_J6_deg,ratelim_J6,rangeclamp_J6,halted_J6
0.000000,1788221264.409691,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0
0.007590,1788221264.410695,0.0000,0.0000,0.0000,0.0000,0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0027,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.015923,1788221264.425599,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0021,0,0,0
0.024214,1788221264.427615,0.0000,0.0000,0.0000,0.0000,-0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.031242,1788221264.440467,0.0000,0.0000,0.0000,0.0000,-0.0021,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0020,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0027,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0
0.039772,1788221264.444465,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0021,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0021,0,0,0
0.048301,1788221264.455600,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0
0.055901,1788221264.460513,0.0000,0.0000,0.0000,0.0000,-0.0028,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0021,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0
0.064357,1788221264.471621,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0021,0,0,0
0.071903,1788221264.477055,0.0495,0.0047,0.0047,0.0047,-0.0014,0,0,0,-0.1055,-0.0099,0.0218,0.0218,-0.0014,0,0,0,0.0649,0.0061,0.0092,0.0092,0.0000,0,0,0,0.0590,0.0056,-0.0067,-0.0067,0.0000,0,0,0,0.0069,0.0006,0.0008,0.0008,0.0014,0,0,0,-0.0408,-0.0038,-0.0046,-0.0046,0.0014,0,0,0
0.079955,1788221264.487149,0.0000,0.0000,0.0047,0.0047,-0.0021,0,0,0,0.0000,0.0000,0.0218,0.0218,-0.0021,0,0,0,0.0000,0.0000,0.0092,0.0092,-0.0007,0,0,0,0.0000,0.0000,-0.0067,-0.0067,-0.0021,0,0,0,0.0000,0.0000,0.0008,0.0008,0.0021,0,0,0,0.0000,0.0000,-0.0046,-0.0046,0.0007,0,0,0
0.087501,1788221264.494182,0.0000,0.0000,0.0047,0.0047,0.0000,0,0,0,0.0000,0.0000,0.0218,0.0218,0.0008,0,0,0,0.0000,0.0000,0.0092,0.0092,0.0000,0,0,0,0.0000,0.0000,-0.0067,-0.0067,0.0000,0,0,0,0.0000,0.0000,0.0008,0.0008,0.0014,0,0,0,0.0000,0.0000,-0.0046,-0.0046,-0.0007,0,0,0
0.096034,1788221264.502191,0.0000,0.0000,0.0047,0.0047,-0.0021,0,0,0,0.0000,0.0000,0.0218,0.0218,-0.0020,0,0,0,0.0000,0.0000,0.0092,0.0092,-0.0021,0,0,0,0.0000,0.0000,-0.0067,-0.0067,-0.0007,0,0,0,0.0000,0.0000,0.0008,0.0008,0.0000,0,0,0,0.0000,0.0000,-0.0046,-0.0046,0.0007,0,0,0
0.104035,1788221264.510728,0.0000,0.0000,0.0047,0.0047,0.0027,0,0,0,0.0000,0.0000,0.0218,0.0218,0.0014,0,0,0,0.0000,0.0000,0.0092,0.0092,-0.0021,0,0,0,0.0000,0.0000,-0.0067,-0.0067,-0.0007,0,0,0,0.0000,0.0000,0.0008,0.0008,0.0000,0,0,0,0.0000,0.0000,-0.0046,-0.0046,0.0007,0,0,0
0.112029,1788221264.519722,0.2609,0.0588,0.0588,0.0588,0.0000,0,0,0,-0.3863,-0.0895,0.1970,0.1970,0.0035,0,0,0,0.1478,0.0361,0.0541,0.0541,-0.0007,0,0,0,-0.0068,0.0029,-0.0035,-0.0035,0.0014,0,0,0,0.0777,0.0169,0.0203,0.0203,0.0000,0,0,0,-0.0826,-0.0205,-0.0246,-0.0246,0.0007,0,0,0
0.120093,1788221264.527246,0.0000,0.0000,0.0588,0.0588,-0.0014,0,0,0,0.0000,0.0000,0.1970,0.1970,0.0028,0,0,0,0.0000,0.0000,0.0541,0.0541,-0.0007,0,0,0,0.0000,0.0000,-0.0035,-0.0035,-0.0007,0,0,0,0.0000,0.0000,0.0203,0.0203,0.0007,0,0,0,0.0000,0.0000,-0.0246,-0.0246,0.0014,0,0,0
0.128417,1788221264.535087,0.3586,0.0852,0.0852,0.0852,0.0007,0,0,0,-0.4991,-0.1256,0.2763,0.2763,0.0028,0,0,0,0.1659,0.0475,0.0713,0.0713,0.0000,0,0,0,-0.0353,-0.0004,0.0005,0.0005,-0.0014,0,0,0,0.0810,0.0226,0.0271,0.0271,0.0007,0,0,0,-0.0479,-0.0229,-0.0275,-0.0275,-0.0007,0,0,0
0.135959,1788221264.543100,0.4217,0.1014,0.1014,0.1014,0.0008,0,0,0,-0.5500,-0.1460,0.3211,0.3211,0.0052,0,0,0,0.1659,0.0532,0.0798,0.0798,-0.0006,0,0,0,-0.1060,-0.0055,0.0066,0.0066,-0.0014,0,0,0,0.0931,0.0260,0.0312,0.0312,0.0007,0,0,0,-0.0142,-0.0225,-0.0270,-0.0270,0.0014,0,0,0
0.143167,1788221264.551867,0.4903,0.1217,0.1217,0.1217,0.0022,0,0,0,-0.6041,-0.1699,0.3738,0.3738,0.0156,0,0,0,0.1659,0.0591,0.0886,0.0886,-0.0013,0,0,0,-0.1060,-0.0107,0.0129,0.0129,-0.0027,0,0,0,0.1101,0.0304,0.0364,0.0364,0.0014,0,0,0,0.2048,-0.0106,-0.0127,-0.0127,-0.0000,0,0,0
0.151685,1788221264.562381,0.0000,0.0000,0.1217,0.1217,0.0044,0,0,0,0.0000,0.0000,0.3738,0.3738,0.0253,0,0,0,0.0000,0.0000,0.0886,0.0886,0.0008,0,0,0,0.0000,0.0000,0.0129,0.0129,-0.0007,0,0,0,0.0000,0.0000,0.0364,0.0364,0.0014,0,0,0,0.0000,0.0000,-0.0127,-0.0127,-0.0000,0,0,0
