t_capture,t_command,latency_ms,signal_age_ms
1788222229.756019,1788222229.757031,1.012,0.368
1788222229.763558,1788222229.764553,0.995,1.083
1788222229.771674,1788222229.773048,1.374,0.699
1788222229.780596,1788222229.780596,0.000,0.048
1788222229.788599,1788222229.789114,0.514,0.134
1788222229.796134,1788222229.797136,1.002,0.401
1788222229.804676,1788222229.804676,0.000,0.100
1788222229.804676,1788222229.813214,8.539,8.110
1788222229.817732,1788222229.821278,3.546,2.515
1788222229.821278,1788222229.828383,7.105,7.404
1788222229.833277,1788222229.837212,3.936,3.331
1788222229.839222,1788222229.844753,5.531,5.930
1788222229.848754,1788222229.853314,4.560,3.710
1788222229.854313,1788222229.861043,6.730,6.181
1788222229.864137,1788222229.868488,4.351,4.605
1788222229.871046,1788222229.877047,6.001,5.443
1788222229.880670,1788222229.884687,4.017,4.175
1788222229.889237,1788222229.892827,3.590,12.175
1788222229.896431,1788222229.901351,4.920,4.011
1788222229.906876,1788222229.908879,2.004,1.895
1788222229.912420,1788222229.916418,3.998,4.043
1788222229.921521,1788222229.924631,3.110,12.043
1788222229.929532,1788222229.932052,2.521,3.593
1788222229.938635,1788222229.940641,2.006,2.257
1788222229.945667,1788222229.948720,3.053,2.843
1788222229.954246,1788222229.957246,3.000,2.426
1788222229.962763,1788222229.964783,2.021,1.658
1788222229.970327,1788222229.972871,2.544,9.658
1788222229.978871,1788222229.980865,1.994,17.658
1788222229.987550,1788222229.988581,1.030,25.658
1788222229.996706,1788222229.996706,0.000,0.044
1788222230.004367,1788222230.005299,0.932,0.630
1788222230.006299,1788222230.012815,6.516,7.122
1788222230.021369,1788222230.021369,0.000,0.059
1788222230.021369,1788222230.028963,7.595,7.793
1788222230.036182,1788222230.037169,0.987,0.775
1788222230.037169,1788222230.044953,7.784,7.187
1788222230.051064,1788222230.052638,1.573,1.873
1788222230.054654,1788222230.061712,7.057,6.487
1788222230.066283,1788222230.069757,3.474,2.718
1788222230.071772,1788222230.077315,5.543,5.773
1788222230.082314,1788222230.084932,2.617,2.680
1788222230.088930,1788222230.093464,4.534,4.478
1788222230.097614,1788222230.101612,3.998,3.835
1788222230.105143,1788222230.109148,4.005,4.163
1788222230.113225,1788222230.117747,4.522,4.231
1788222230.121738,1788222230.125348,3.610,3.130
1788222230.130281,1788222230.133927,3.646,3.493
1788222230.137988,1788222230.141994,4.007,3.335
1788222230.146478,1788222230.149485,3.007,2.992
1788222230.154996,1788222230.158015,3.018,10.992
1788222230.163015,1788222230.165525,2.510,2.640
1788222230.171062,1788222230.173102,2.040,2.305
1788222230.179693,1788222230.181797,2.104,1.885
1788222230.188221,1788222230.189287,1.066,9.885
1788222230.196404,1788222230.197405,1.001,1.110
1788222230.204405,1788222230.205923,1.518,1.158
1788222230.205923,1788222230.213475,7.552,7.429
1788222230.221059,1788222230.221059,0.000,0.159
1788222230.222381,1788222230.230150,7.769,7.630
1788222230.235700,1788222230.238222,2.521,2.128
1788222230.238222,1788222230.246219,7.998,7.535
1788222230.252724,1788222230.253728,1.004,0.592
1788222230.254724,1788222230.262266,7.542,7.187
1788222230.267803,1788222230.270060,2.257,1.703
1788222230.270060,1788222230.278135,8.074,9.703
1788222230.284556,1788222230.285579,1.023,1.359
1788222230.288133,1788222230.293663,5.530,5.411
1788222230.299200,1788222230.302204,3.004,13.411
1788222230.304198,1788222230.309946,5.748,5.159
1788222230.313909,1788222230.318013,4.105,3.817
1788222230.322016,1788222230.326084,4.068,3.751
1788222230.329661,1788222230.333734,4.073,3.789
1788222230.338210,1788222230.341336,3.125,3.157
1788222230.345736,1788222230.350293,4.557,11.157
1788222230.354292,1788222230.357806,3.514,2.983
1788222230.362820,1788222230.365823,3.002,2.811
1788222230.371000,1788222230.373695,2.695,2.306
1788222230.380133,1788222230.382187,2.054,10.306
1788222230.388742,1788222230.389749,1.007,1.355
1788222230.396281,1788222230.397797,1.516,1.672
1788222230.404821,1788222230.405821,1.000,1.327
1788222230.412363,1788222230.413949,1.586,1.248
1788222230.421272,1788222230.422343,1.071,0.521
1788222230.422343,1788222230.429797,7.454,7.216
1788222230.430803,1788222230.437009,6.206,7.035
1788222230.438516,1788222230.445540,7.024,7.286
1788222230.446525,1788222230.454060,7.535,7.389
1788222230.455065,1788222230.462400,7.334,7.217
1788222230.469916,1788222230.469916,0.000,0.037
1788222230.472468,1788222230.478469,6.001,4.930
