t_s,t_capture,in_J1_deg,filt_J1_deg,target_J1_deg,cmd_J1_deg,act_J1_deg,ratelim_J1,rangeclamp_J1,halted_J1,in_J2_deg,filt_J2_deg,target_J2_deg,cmd_J2_deg,act_J2_deg,ratelim_J2,rangeclamp_J2,halted_J2,in_J3_deg,filt_J3_deg,target_J3_deg,cmd_J3_deg,act_J3_deg,ratelim_J3,rangeclamp_J3,halted_J3,in_J4_deg,filt_J4_deg,target_J4_deg,cmd_J4_deg,act_J4_deg,ratelim_J4,rangeclamp_J4,halted_J4,in_J5_deg,filt_J5_deg,target_J5_deg,cmd_J5_deg,act_J5_deg,ratelim_J5,rangeclamp_J5,halted_J5,in_J6_deg,filt_J6_deg,target_J6_deg,cmd_J6_deg,act_J6_deg,ratelim_J6,rangeclamp_J6,halted_J6
0.000000,1788221553.929209,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0034,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0
0.007123,1788221553.936917,0.0000,0.0000,0.0000,0.0000,0.0021,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0021,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0028,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0021,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0
0.016536,1788221553.944035,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0027,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.024178,1788221553.952861,0.1087,0.0057,0.0057,0.0057,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0006,0.0000,0.0001,0.0001,0.0021,0,0,0,-0.0351,-0.0018,0.0022,0.0022,-0.0007,0,0,0,0.0415,0.0022,0.0026,0.0026,0.0000,0,0,0,0.1691,0.0089,0.0107,0.0107,0.0007,0,0,0
0.032347,1788221553.961116,0.2029,0.0154,0.0154,0.0154,0.0014,0,0,0,0.0422,0.0021,-0.0046,-0.0046,0.0007,0,0,0,-0.0088,-0.0004,-0.0006,-0.0006,0.0014,0,0,0,-0.0886,-0.0061,0.0073,0.0073,-0.0014,0,0,0,0.0766,0.0059,0.0070,0.0070,0.0000,0,0,0,0.3829,0.0273,0.0328,0.0328,0.0007,0,0,0
0.040553,1788221553.970122,0.2895,0.0301,0.0301,0.0301,0.0028,0,0,0,0.0562,0.0050,-0.0110,-0.0110,0.0027,0,0,0,-0.0088,-0.0009,-0.0013,-0.0013,-0.0007,0,0,0,-0.0886,-0.0105,0.0126,0.0126,-0.0021,0,0,0,0.0766,0.0096,0.0116,0.0116,-0.0021,0,0,0,0.3829,0.0464,0.0557,0.0557,0.0021,0,0,0
0.048553,1788221553.978363,0.0000,0.0000,0.0301,0.0301,0.0021,0,0,0,0.0000,0.0000,-0.0110,-0.0110,0.0000,0,0,0,0.0000,0.0000,-0.0013,-0.0013,0.0014,0,0,0,0.0000,0.0000,0.0126,0.0126,-0.0014,0,0,0,0.0000,0.0000,0.0116,0.0116,-0.0027,0,0,0,0.0000,0.0000,0.0557,0.0557,0.0007,0,0,0
0.056070,1788221553.985868,0.4900,0.0716,0.0716,0.0716,-0.0014,0,0,0,-0.0143,0.0032,-0.0071,-0.0071,-0.0002,0,0,0,-0.0107,-0.0017,-0.0026,-0.0026,0.0007,0,0,0,-0.0389,-0.0131,0.0157,0.0157,-0.0021,0,0,0,0.0200,0.0106,0.0127,0.0127,0.0000,0,0,0,0.1564,0.0563,0.0676,0.0676,0.0007,0,0,0
0.064112,1788221553.994909,0.6009,0.1000,0.1000,0.1000,0.0028,0,0,0,-0.0300,0.0015,-0.0032,-0.0032,-0.0007,0,0,0,-0.0101,-0.0022,-0.0033,-0.0033,0.0021,0,0,0,-0.0092,-0.0129,0.0155,0.0155,0.0000,0,0,0,0.0200,0.0111,0.0133,0.0133,-0.0014,0,0,0,0.0684,0.0570,0.0683,0.0683,-0.0014,0,0,0
0.071691,1788221554.002488,0.0000,0.0000,0.1000,0.1000,0.0014,0,0,0,0.0000,0.0000,-0.0032,-0.0032,0.0014,0,0,0,0.0000,0.0000,-0.0033,-0.0033,0.0014,0,0,0,0.0000,0.0000,0.0155,0.0155,-0.0014,0,0,0,0.0000,0.0000,0.0133,0.0133,-0.0041,0,0,0,0.0000,0.0000,0.0683,0.0683,0.0007,0,0,0
