t_capture,t_command,latency_ms,signal_age_ms
1788221205.697865,1788221205.701243,3.377,2.639
1788221205.702240,1788221205.708245,6.004,6.440
1788221205.712788,1788221205.716781,3.994,3.696
1788221205.721320,1788221205.725312,3.992,3.412
1788221205.728854,1788221205.733388,4.534,3.566
1788221205.735380,1788221205.740912,5.532,4.930
1788221205.745424,1788221205.748961,3.537,3.251
1788221205.752975,1788221205.756975,4.001,4.385
1788221205.761518,1788221205.765529,4.011,3.748
1788221205.768514,1788221205.773049,4.534,4.383
1788221205.777572,1788221205.781520,3.948,3.752
1788221205.785540,1788221205.789543,4.003,3.223
1788221205.794084,1788221205.797083,3.000,3.344
1788221205.802199,1788221205.805202,3.003,3.053
1788221205.809730,1788221205.812698,2.968,2.942
1788221205.818727,1788221205.821252,2.526,2.224
1788221205.827778,1788221205.828784,1.006,0.800
1788221205.835857,1788221205.837377,1.520,0.692
1788221205.843940,1788221205.844939,1.000,1.327
1788221205.852484,1788221205.853487,1.003,0.574
1788221205.860719,1788221205.861228,0.509,0.528
1788221205.868436,1788221205.869437,1.002,0.160
1788221205.876536,1788221205.877548,1.012,0.059
1788221205.882087,1788221205.885092,3.005,2.628
1788221205.886084,1788221205.893451,7.367,6.674
1788221205.897454,1788221205.901458,4.005,3.527
1788221205.901975,1788221205.908997,7.021,6.591
1788221205.912538,1788221205.917539,5.001,4.642
1788221205.918531,1788221205.925079,6.548,6.332
1788221205.927754,1788221205.933522,5.768,5.291
1788221205.937516,1788221205.940635,3.119,3.487
1788221205.945377,1788221205.949475,4.097,4.118
1788221205.952140,1788221205.957115,4.975,4.916
1788221205.960045,1788221205.965577,5.532,4.860
1788221205.971694,1788221205.973764,2.070,1.778
1788221205.978194,1788221205.981189,2.995,3.424
1788221205.988706,1788221205.989619,0.914,0.321
1788221205.993827,1788221205.997826,4.000,3.218
1788221206.004412,1788221206.005402,0.991,0.819
1788221206.010951,1788221206.013939,2.988,2.748
1788221206.020317,1788221206.021272,0.955,1.154
1788221206.027184,1788221206.029200,2.016,2.535
1788221206.036404,1788221206.038030,1.626,0.898
1788221206.044026,1788221206.045538,1.512,1.009
1788221206.052168,1788221206.053236,1.068,1.576
1788221206.059645,1788221206.061171,1.526,1.167
1788221206.068774,1788221206.069785,1.011,0.892
1788221206.076949,1788221206.076949,0.000,0.399
1788221206.082372,1788221206.085369,2.997,2.664
1788221206.085369,1788221206.093587,8.218,7.897
1788221206.098265,1788221206.101731,3.467,3.345
1788221206.101731,1788221206.109324,7.592,7.535
1788221206.112936,1788221206.117191,4.255,4.795
1788221206.119212,1788221206.125766,6.554,6.732
1788221206.128482,1788221206.133361,4.879,5.147
1788221206.135421,1788221206.141882,6.461,5.759
1788221206.143836,1788221206.150276,6.440,5.530
1788221206.152816,1788221206.157973,5.157,4.750
1788221206.160481,1788221206.166091,5.610,4.625
1788221206.169679,1788221206.173273,3.594,4.155
1788221206.176682,1788221206.181871,5.188,4.584
1788221206.185923,1788221206.189973,4.050,3.793
1788221206.193564,1788221206.198195,4.631,3.457
1788221206.204861,1788221206.205771,0.910,0.469
1788221206.211299,1788221206.213827,2.528,2.464
1788221206.220930,1788221206.221914,0.984,0.413
1788221206.226439,1788221206.230075,3.636,2.849
1788221206.236627,1788221206.237687,1.061,1.119
1788221206.244981,1788221206.246053,1.073,0.743
1788221206.251357,1788221206.254376,3.019,1.971
1788221206.261755,1788221206.261755,0.000,0.082
1788221206.268996,1788221206.269996,1.001,0.443
1788221206.277101,1788221206.278177,1.076,1.024
1788221206.282093,1788221206.285787,3.695,3.858
1788221206.293874,1788221206.293874,0.000,0.234
1788221206.296874,1788221206.302236,5.362,4.444
1788221206.302236,1788221206.309807,7.571,7.275
1788221206.311776,1788221206.318117,6.341,6.136
1788221206.318117,1788221206.325660,7.543,7.412
1788221206.327165,1788221206.333692,6.527,6.534
1788221206.335784,1788221206.342468,6.684,6.274
1788221206.344037,1788221206.350190,6.153,6.025
1788221206.352159,1788221206.357915,5.757,5.561
1788221206.360805,1788221206.365890,5.085,5.246
1788221206.373204,1788221206.374812,1.608,1.020
1788221206.377350,1788221206.382364,5.013,4.527
1788221206.388892,1788221206.390403,1.511,1.379
1788221206.396948,1788221206.398945,1.996,1.320
1788221206.403945,1788221206.406674,2.729,2.107
1788221206.412610,1788221206.414707,2.096,1.903
1788221206.418256,1788221206.422572,4.317,3.936
1788221206.427754,1788221206.430198,2.444,2.542
1788221206.435670,1788221206.438732,3.061,2.777
1788221206.443726,1788221206.446302,2.576,2.508
1788221206.454332,1788221206.454332,0.000,0.050
