t_capture,t_command,latency_ms,signal_age_ms
1788221504.159909,1788221504.159909,0.000,0.045
1788221504.161413,1788221504.168421,7.007,6.665
1788221504.174944,1788221504.176951,2.007,1.408
1788221504.177951,1788221504.185024,7.074,6.122
1788221504.191027,1788221504.192519,1.492,1.794
1788221504.194530,1788221504.200530,6.001,5.788
1788221504.205680,1788221504.208683,3.003,2.656
1788221504.210680,1788221504.216217,5.537,5.356
1788221504.221220,1788221504.224691,3.471,3.189
1788221504.229188,1788221504.232706,3.518,3.597
1788221504.237083,1788221504.241090,4.007,3.521
1788221504.244603,1788221504.248743,4.140,3.869
1788221504.251744,1788221504.256260,4.517,4.084
1788221504.261260,1788221504.264771,3.511,3.130
1788221504.265774,1788221504.271779,6.005,6.714
1788221504.278299,1788221504.280820,2.521,2.314
1788221504.286358,1788221504.288448,2.090,2.211
1788221504.295846,1788221504.296847,1.001,0.727
1788221504.302846,1788221504.304851,2.005,1.757
1788221504.311857,1788221504.312855,0.998,0.784
1788221504.320349,1788221504.320349,0.000,0.084
1788221504.328519,1788221504.328519,0.000,0.172
1788221504.336163,1788221504.337158,0.995,0.186
1788221504.340357,1788221504.344670,4.313,4.085
1788221504.345680,1788221504.353041,7.361,6.998
1788221504.355552,1788221504.361217,5.665,4.619
1788221504.361217,1788221504.368751,7.534,7.428
1788221504.370744,1788221504.377277,6.533,5.877
1788221504.378277,1788221504.385300,7.023,6.458
1788221504.389311,1788221504.393311,4.000,3.709
1788221504.394814,1788221504.400817,6.003,6.266
1788221504.402908,1788221504.408843,5.934,5.895
1788221504.411846,1788221504.417257,5.411,5.054
1788221504.419265,1788221504.425256,5.991,5.161
1788221504.428573,1788221504.433083,4.510,4.387
1788221504.436212,1788221504.441214,5.002,4.520
1788221504.448232,1788221504.449236,1.003,0.393
1788221504.452237,1788221504.456745,4.508,4.249
1788221504.464266,1788221504.465265,0.999,0.515
1788221504.469445,1788221504.473445,4.000,2.844
1788221504.479686,1788221504.481193,1.507,1.096
1788221504.486197,1788221504.489363,3.166,2.539
1788221504.495365,1788221504.496886,1.521,1.856
1788221504.502894,1788221504.504893,1.998,1.525
1788221504.511175,1788221504.513174,1.999,1.311
1788221504.519696,1788221504.520691,0.995,0.774
1788221504.528229,1788221504.529228,0.999,0.799
1788221504.536743,1788221504.537245,0.502,0.503
1788221504.545147,1788221504.545147,0.000,0.103
1788221504.545147,1788221504.553107,7.960,8.111
1788221504.556647,1788221504.561474,4.827,4.303
1788221504.561474,1788221504.569109,7.635,7.395
1788221504.572109,1788221504.577278,5.168,4.609
1788221504.579539,1788221504.585329,5.790,5.367
1788221504.588358,1788221504.593225,4.867,4.798
1788221504.594731,1788221504.601500,6.768,6.182
1788221504.603349,1788221504.609494,6.145,5.810
1788221504.611496,1788221504.616495,4.999,5.683
1788221504.620006,1788221504.625001,4.994,4.802
1788221504.628317,1788221504.633433,5.116,5.207
1788221504.636946,1788221504.641471,4.525,3.654
1788221504.644472,1788221504.648993,4.522,4.345
1788221504.654277,1788221504.657278,3.001,2.876
1788221504.664035,1788221504.665032,0.996,0.769
1788221504.670079,1788221504.673078,2.999,3.324
1788221504.680378,1788221504.681369,0.991,0.745
1788221504.685926,1788221504.689429,3.503,2.815
1788221504.696432,1788221504.697444,1.012,0.820
1788221504.702950,1788221504.704954,2.004,1.985
1788221504.711481,1788221504.713480,1.999,1.488
1788221504.719990,1788221504.720993,1.003,1.256
1788221504.727993,1788221504.729002,1.009,0.644
1788221504.736589,1788221504.737590,1.001,0.445
1788221504.744107,1788221504.745107,1.000,0.622
1788221504.752493,1788221504.753492,0.999,0.169
1788221504.757501,1788221504.761688,4.186,3.773
1788221504.761688,1788221504.769685,7.998,7.060
1788221504.773131,1788221504.777129,3.999,4.234
1788221504.778130,1788221504.785819,7.689,6.821
1788221504.787827,1788221504.793056,5.230,5.171
1788221504.795058,1788221504.801080,6.022,6.328
1788221504.804591,1788221504.809592,5.001,5.115
1788221504.811591,1788221504.817654,6.064,5.876
1788221504.819659,1788221504.825187,5.528,5.330
1788221504.828187,1788221504.833783,5.595,4.585
1788221504.836983,1788221504.841485,4.502,4.451
1788221504.845490,1788221504.849254,3.764,4.025
1788221504.852762,1788221504.857760,4.999,4.724
1788221504.862265,1788221504.865268,3.003,3.498
1788221504.869269,1788221504.873455,4.186,3.707
1788221504.878451,1788221504.881953,3.503,3.413
1788221504.886464,1788221504.889462,2.998,3.005
1788221504.895491,1788221504.897840,2.349,2.098
1788221504.902356,1788221504.905519,3.163,2.589
1788221504.913026,1788221504.914037,1.011,0.427
1788221504.920037,1788221504.921036,1.000,1.770
1788221504.928565,1788221504.929578,1.012,0.808
1788221504.937133,1788221504.938131,0.998,0.507
1788221504.944649,1788221504.945650,1.001,0.691
1788221504.953158,1788221504.953661,0.503,0.538
