t_capture,t_command,latency_ms,signal_age_ms
1788221793.651799,1788221793.652332,0.533,0.691
1788221793.653933,1788221793.660286,6.353,6.410
1788221793.666608,1788221793.668676,2.068,1.713
1788221793.670697,1788221793.676404,5.707,5.699
1788221793.682880,1788221793.684898,2.018,1.586
1788221793.687895,1788221793.692583,4.688,4.544
1788221793.696698,1788221793.700716,4.018,3.358
1788221793.704388,1788221793.708308,3.920,4.236
1788221793.711918,1788221793.716671,4.754,4.227
1788221793.720316,1788221793.724577,4.261,3.779
1788221793.730549,1788221793.732556,2.008,1.885
1788221793.737221,1788221793.740186,2.965,3.139
1788221793.744859,1788221793.748855,3.995,3.398
1788221793.754467,1788221793.756535,2.068,1.333
1788221793.762531,1788221793.764134,1.604,2.273
1788221793.770227,1788221793.772156,1.929,1.880
1788221793.778695,1788221793.780679,1.983,1.865
1788221793.786989,1788221793.788605,1.616,0.952
1788221793.795219,1788221793.796305,1.086,0.758
1788221793.803266,1788221793.804269,1.003,0.653
1788221793.811538,1788221793.812614,1.076,0.722
1788221793.820330,1788221793.820330,0.000,0.114
1788221793.828363,1788221793.828363,0.000,0.185
1788221793.833311,1788221793.836976,3.665,2.874
1788221793.838059,1788221793.843934,5.874,6.092
1788221793.849314,1788221793.852309,2.995,2.961
1788221793.853311,1788221793.861010,7.699,7.156
1788221793.863964,1788221793.869147,5.183,4.287
1788221793.870226,1788221793.876865,6.639,6.779
1788221793.878860,1788221793.883851,4.991,5.793
1788221793.886626,1788221793.893147,6.521,6.116
1788221793.895957,1788221793.900972,5.014,5.073
1788221793.903978,1788221793.908757,4.779,4.753
1788221793.912352,1788221793.916983,4.631,4.362
1788221793.920034,1788221793.924879,4.844,4.219
1788221793.924879,1788221793.932475,7.596,7.699
1788221793.940167,1788221793.941129,0.961,0.689
1788221793.945110,1788221793.948719,3.609,3.576
1788221793.955620,1788221793.957072,1.451,1.262
1788221793.962167,1788221793.965176,3.009,2.945
1788221793.971418,1788221793.973438,2.020,1.512
1788221793.978053,1788221793.981122,3.069,2.221
1788221793.986118,1788221793.988789,2.671,1.711
1788221793.994785,1788221793.996778,1.993,1.759
1788221794.004403,1788221794.005406,1.004,0.698
1788221794.011678,1788221794.012793,1.115,0.607
1788221794.020256,1788221794.021250,0.994,0.274
1788221794.028546,1788221794.029117,0.571,0.313
1788221794.036239,1788221794.037204,0.965,0.257
1788221794.037204,1788221794.044850,7.646,7.541
1788221794.046831,1788221794.052488,5.657,5.534
1788221794.052488,1788221794.060787,8.299,7.444
1788221794.062797,1788221794.069425,6.629,5.896
1788221794.070496,1788221794.077525,7.028,6.170
1788221794.078507,1788221794.085149,6.642,6.127
1788221794.086146,1788221794.092866,6.720,6.433
1788221794.094855,1788221794.101507,6.651,6.024
1788221794.104511,1788221794.108576,4.065,4.723
1788221794.112962,1788221794.116867,3.905,4.195
1788221794.121403,1788221794.124938,3.535,3.817
1788221794.132532,1788221794.133533,1.001,0.895
1788221794.141207,1788221794.141207,0.000,0.155
1788221794.146215,1788221794.149268,3.053,2.615
1788221794.152980,1788221794.157641,4.661,3.665
1788221794.161242,1788221794.165335,4.093,3.306
1788221794.172570,1788221794.173573,1.003,0.330
1788221794.178559,1788221794.181213,2.654,2.017
1788221794.188264,1788221794.189186,0.921,0.568
1788221794.194883,1788221794.196911,2.028,1.598
1788221794.203676,1788221794.205681,2.005,1.031
1788221794.212756,1788221794.212756,0.000,0.723
1788221794.220891,1788221794.220891,0.000,0.275
1788221794.228568,1788221794.229560,0.992,0.353
1788221794.237414,1788221794.237414,0.000,0.057
1788221794.238428,1788221794.245062,6.634,6.586
1788221794.252761,1788221794.253730,0.968,0.044
1788221794.252761,1788221794.260383,7.622,8.056
1788221794.265966,1788221794.269035,3.069,3.663
1788221794.271085,1788221794.277726,6.640,6.444
1788221794.280743,1788221794.285444,4.701,4.506
1788221794.287387,1788221794.293115,5.728,5.793
1788221794.296191,1788221794.301167,4.975,4.518
1788221794.305840,1788221794.309840,4.000,3.788
1788221794.311832,1788221794.317254,5.422,4.821
1788221794.320156,1788221794.324964,4.809,4.686
1788221794.327960,1788221794.333479,5.519,4.767
1788221794.336565,1788221794.341563,4.997,4.644
1788221794.345153,1788221794.349217,4.064,4.404
1788221794.352211,1788221794.357521,5.310,4.069
1788221794.363515,1788221794.365193,1.678,1.846
1788221794.372174,1788221794.373740,1.566,0.687
1788221794.378827,1788221794.381811,2.985,2.103
1788221794.387504,1788221794.389496,1.992,1.406
1788221794.395180,1788221794.397156,1.976,2.390
1788221794.404315,1788221794.405390,1.075,0.960
1788221794.411579,1788221794.413147,1.568,1.654
1788221794.420820,1788221794.421786,0.965,0.932
1788221794.429142,1788221794.429718,0.576,0.432
1788221794.436553,1788221794.437546,0.993,0.711
1788221794.445275,1788221794.445275,0.000,0.222
1788221794.450337,1788221794.453964,3.627,2.949
1788221794.453964,1788221794.461290,7.326,7.610
1788221794.466128,1788221794.469110,2.981,3.410
1788221794.470109,1788221794.477765,7.656,7.306
1788221794.478785,1788221794.485473,6.688,6.848
1788221794.487460,1788221794.494019,6.559,5.967
1788221794.498142,1788221794.501130,2.987,3.297
1788221794.508829,1788221794.509825,0.996,0.567
1788221794.511837,1788221794.517140,5.303,5.776
1788221794.524610,1788221794.525366,0.756,1.265
1788221794.532393,1788221794.533390,0.997,1.540
1788221794.540086,1788221794.542103,2.017,1.359
1788221794.546542,1788221794.549619,3.077,2.740
1788221794.555601,1788221794.557258,1.657,2.057
1788221794.562351,1788221794.565943,3.592,3.447
1788221794.571014,1788221794.574019,3.005,2.432
1788221794.571014,1788221794.581971,10.957,10.441
1788221794.586922,1788221794.589426,2.503,2.424
1788221794.586922,1788221794.597809,10.887,10.429
1788221794.604800,1788221794.604800,0.000,0.759
1788221794.612483,1788221794.613513,1.029,0.686
1788221794.620392,1788221794.621468,1.076,1.033
1788221794.628930,1788221794.629899,0.968,1.000
1788221794.633563,1788221794.638164,4.602,3.809
1788221794.645423,1788221794.645423,0.000,0.399
1788221794.649511,1788221794.653444,3.933,4.593
1788221794.654441,1788221794.661846,7.405,7.381
1788221794.667449,1788221794.669450,2.001,2.416
1788221794.670464,1788221794.678248,7.784,7.655
1788221794.679235,1788221794.686173,6.938,6.115
1788221794.686772,1788221794.693513,6.741,6.376
1788221794.698045,1788221794.702083,4.038,3.349
1788221794.704040,1788221794.709690,5.650,6.000
1788221794.711698,1788221794.718004,6.306,5.989
1788221794.720987,1788221794.725666,4.679,4.761
1788221794.728250,1788221794.734283,6.032,5.481
1788221794.737840,1788221794.741907,4.067,4.238
1788221794.745898,1788221794.749563,3.666,4.142
1788221794.754565,1788221794.757869,3.303,3.366
1788221794.761888,1788221794.766426,4.538,3.696
1788221794.773081,1788221794.774084,1.003,0.749
1788221794.778639,1788221794.782239,3.600,3.305
1788221794.788289,1788221794.789957,1.668,1.546
1788221794.796083,1788221794.798634,2.551,1.628
1788221794.803715,1788221794.806756,3.041,2.135
1788221794.803715,1788221794.814039,10.324,10.144
1788221794.821787,1788221794.822774,0.987,0.843
1788221794.827590,1788221794.829197,1.606,1.909
1788221794.836883,1788221794.837882,0.999,1.262
1788221794.845553,1788221794.846554,1.001,0.539
1788221794.853288,1788221794.854274,0.985,1.035
1788221794.861753,1788221794.862769,1.016,0.327
1788221794.866761,1788221794.870218,3.457,3.931
1788221794.878334,1788221794.878334,0.000,0.094
1788221794.880991,1788221794.885975,4.985,5.402
1788221794.886996,1788221794.894739,7.744,6.973
1788221794.898736,1788221794.902417,3.681,3.740
1788221794.903379,1788221794.910998,7.619,6.389
1788221794.914044,1788221794.918698,4.654,3.214
1788221794.919686,1788221794.926981,7.295,6.396
1788221794.928929,1788221794.934751,5.822,5.622
1788221794.936758,1788221794.942430,5.672,5.627
1788221794.945412,1788221794.949406,3.994,5.020
1788221794.958369,1788221794.958369,0.000,0.025
1788221794.961907,1788221794.966975,5.068,4.441
1788221794.970496,1788221794.974654,4.158,3.414
1788221794.978837,1788221794.982605,3.768,3.810
1788221794.990425,1788221794.991030,0.605,0.165
1788221794.994726,1788221794.998794,4.068,3.257
1788221795.005446,1788221795.006481,1.035,1.028
1788221795.005446,1788221795.014838,9.392,9.036
1788221795.020827,1788221795.022441,1.614,1.455
1788221795.028231,1788221795.030220,1.990,2.098
1788221795.036458,1788221795.038479,2.021,1.869
1788221795.045109,1788221795.047100,1.991,1.136
1788221795.053622,1788221795.054704,1.082,0.798
1788221795.062445,1788221795.062445,0.000,0.129
1788221795.070159,1788221795.071152,0.993,0.234
1788221795.078803,1788221795.078803,0.000,0.015
1788221795.080833,1788221795.087317,6.484,5.715
1788221795.088320,1788221795.095190,6.870,6.316
1788221795.096198,1788221795.102726,6.528,6.631
1788221795.103715,1788221795.110715,7.001,6.876
1788221795.112221,1788221795.118373,6.153,6.402
1788221795.120373,1788221795.126954,6.581,6.484
1788221795.129102,1788221795.134627,5.526,4.922
1788221795.129102,1788221795.142767,13.665,12.930
1788221795.145779,1788221795.150777,4.998,4.550
1788221795.158391,1788221795.158391,0.000,0.346
1788221795.161390,1788221795.166908,5.518,5.062
1788221795.173961,1788221795.174962,1.001,0.370
1788221795.179955,1788221795.183474,3.519,3.399
1788221795.190481,1788221795.191489,1.008,0.950
1788221795.195012,1788221795.199013,4.000,3.951
1788221795.204557,1788221795.207070,2.513,2.045
1788221795.212560,1788221795.215203,2.643,2.174
1788221795.220395,1788221795.222484,2.089,2.346
1788221795.228068,1788221795.231080,3.012,2.626
1788221795.237123,1788221795.239135,2.012,1.957
1788221795.237123,1788221795.247645,10.522,9.963
1788221795.252644,1788221795.255157,2.513,1.507
1788221795.261683,1788221795.262676,0.993,1.203
1788221795.270193,1788221795.271201,1.008,0.959
1788221795.278336,1788221795.279336,0.999,0.481
1788221795.286850,1788221795.286850,0.000,0.023
1788221795.286850,1788221795.295373,8.523,7.891
1788221795.297366,1788221795.303370,6.004,5.602
1788221795.306892,1788221795.310897,4.006,4.348
1788221795.313401,1788221795.319515,6.114,5.820
1788221795.322434,1788221795.327570,5.136,4.844
1788221795.329582,1788221795.335845,6.263,6.077
1788221795.336926,1788221795.343845,6.918,6.341
1788221795.345349,1788221795.351452,6.103,5.505
1788221795.353452,1788221795.359590,6.137,5.416
1788221795.361673,1788221795.367295,5.622,5.598
