t_capture,t_command,latency_ms,signal_age_ms
1788222323.725857,1788222323.727932,2.075,1.608
1788222323.731463,1788222323.736076,4.614,4.105
1788222323.741175,1788222323.744084,2.908,12.105
1788222323.748098,1788222323.752097,3.999,4.259
1788222323.757740,1788222323.759798,2.058,2.586
1788222323.762791,1788222323.767961,5.170,10.586
1788222323.771994,1788222323.775685,3.691,3.722
1788222323.780218,1788222323.783224,3.006,3.659
1788222323.787751,1788222323.792486,4.735,3.699
1788222323.796465,1788222323.800003,3.538,11.699
1788222323.805019,1788222323.807740,2.721,2.924
1788222323.812675,1788222323.816295,3.620,3.002
1788222323.821701,1788222323.823711,2.010,11.002
1788222323.830794,1788222323.831854,1.061,19.002
1788222323.833802,1788222323.840339,6.537,6.379
1788222323.842335,1788222323.847882,5.547,5.213
1788222323.855380,1788222323.856388,1.008,0.344
1788222323.855380,1788222323.864391,9.011,8.354
1788222323.871670,1788222323.872679,1.009,0.518
1788222323.879195,1788222323.880386,1.190,0.664
1788222323.880386,1788222323.888027,7.641,7.661
1788222323.895031,1788222323.896456,1.424,0.924
1788222323.896456,1788222323.904474,8.018,7.517
1788222323.910522,1788222323.912518,1.996,1.845
1788222323.914520,1788222323.920053,5.533,5.652
1788222323.926052,1788222323.928584,2.532,13.652
1788222323.930096,1788222323.936111,6.015,5.689
1788222323.941408,1788222323.944378,2.970,3.099
1788222323.946366,1788222323.952120,5.754,5.751
1788222323.957734,1788222323.960140,2.407,2.436
1788222323.963136,1788222323.967945,4.809,4.903
1788222323.973928,1788222323.975932,2.004,2.113
1788222323.980472,1788222323.984469,3.996,3.305
1788222323.989093,1788222323.992609,3.516,3.341
1788222323.997674,1788222324.000216,2.542,2.764
1788222324.007120,1788222324.008525,1.405,1.443
1788222324.013541,1788222324.016545,3.004,3.227
1788222324.019060,1788222324.024528,5.468,4.607
1788222324.030570,1788222324.032635,2.065,12.607
1788222324.037828,1788222324.040472,2.644,20.607
1788222324.048465,1788222324.048465,0.000,0.331
1788222324.054563,1788222324.056866,2.303,8.331
1788222324.054563,1788222324.064324,9.760,9.332
1788222324.071265,1788222324.072685,1.420,0.914
1788222324.071265,1788222324.080496,9.231,8.927
1788222324.087625,1788222324.088647,1.022,0.766
1788222324.096361,1788222324.096361,0.000,8.766
1788222324.096361,1788222324.104319,7.957,16.766
1788222324.110831,1788222324.112862,2.031,1.513
1788222324.113850,1788222324.120650,6.800,6.289
1788222324.125830,1788222324.128833,3.003,2.654
