t_capture,t_command,latency_ms,signal_age_ms
1788221320.505952,1788221320.506904,0.952,0.989
1788221320.510893,1788221320.515590,4.698,4.682
1788221320.521960,1788221320.523027,1.067,1.039
1788221320.526658,1788221320.531738,5.080,3.963
1788221320.537212,1788221320.539739,2.527,1.958
1788221320.544300,1788221320.547357,3.057,3.141
1788221320.552890,1788221320.555895,3.005,1.875
1788221320.552890,1788221320.563542,10.652,9.883
1788221320.568555,1788221320.571623,3.069,2.168
1788221320.577211,1788221320.579555,2.344,1.715
1788221320.585154,1788221320.587760,2.606,1.639
1788221320.594363,1788221320.595358,0.995,1.320
1788221320.602372,1788221320.603877,1.506,0.443
1788221320.609882,1788221320.611892,2.010,1.012
1788221320.618703,1788221320.619725,1.021,0.666
1788221320.626980,1788221320.626980,0.000,0.117
1788221320.631056,1788221320.635559,4.504,4.213
1788221320.635559,1788221320.643187,7.627,7.665
1788221320.645731,1788221320.650981,5.250,5.087
1788221320.652977,1788221320.659809,6.832,6.257
1788221320.660692,1788221320.667100,6.408,6.860
1788221320.670091,1788221320.675624,5.533,5.121
1788221320.676861,1788221320.683369,6.508,6.378
1788221320.690749,1788221320.691748,0.999,0.556
1788221320.693746,1788221320.699980,6.234,5.390
1788221320.706338,1788221320.707265,0.928,0.762
1788221320.710923,1788221320.715829,4.906,4.496
1788221320.721632,1788221320.723818,2.187,2.311
1788221320.728283,1788221320.731619,3.336,3.269
1788221320.736317,1788221320.739153,2.836,2.968
1788221320.744150,1788221320.747690,3.540,3.518
1788221320.751689,1788221320.755701,4.011,3.537
1788221320.761267,1788221320.763269,2.002,2.522
1788221320.769807,1788221320.771813,2.007,1.994
1788221320.777149,1788221320.779518,2.369,2.333
1788221320.786871,1788221320.787714,0.843,0.978
1788221320.794298,1788221320.796034,1.736,1.714
1788221320.802954,1788221320.803956,1.002,0.396
1788221320.810916,1788221320.811969,1.053,0.855
1788221320.813925,1788221320.819975,6.050,6.108
1788221320.827138,1788221320.828264,1.126,0.606
1788221320.828264,1788221320.836201,7.937,7.365
1788221320.843495,1788221320.843495,0.000,0.126
1788221320.843495,1788221320.852089,8.595,7.874
1788221320.858528,1788221320.859531,1.003,1.128
1788221320.860519,1788221320.868046,7.526,7.203
1788221320.873603,1788221320.875648,2.045,1.992
1788221320.879134,1788221320.884089,4.954,4.837
1788221320.890686,1788221320.891682,0.996,1.442
1788221320.894480,1788221320.899571,5.091,4.993
1788221320.905490,1788221320.907865,2.374,2.154
1788221320.911357,1788221320.915423,4.066,4.529
1788221320.921117,1788221320.923991,2.874,2.705
1788221320.929141,1788221320.932158,3.017,2.265
1788221320.937152,1788221320.939956,2.805,2.813
1788221320.943897,1788221320.948020,4.123,3.761
1788221320.952882,1788221320.955247,2.366,2.896
1788221320.961452,1788221320.964057,2.605,2.056
1788221320.968539,1788221320.971487,2.948,2.825
1788221320.977504,1788221320.980018,2.514,1.920
1788221320.985583,1788221320.987593,2.010,2.335
1788221320.994111,1788221320.996119,2.008,1.739
1788221321.001824,1788221321.003924,2.100,1.553
1788221321.010339,1788221321.011952,1.613,1.058
1788221321.019069,1788221321.020068,0.999,0.969
1788221321.027505,1788221321.028011,0.505,0.421
1788221321.027505,1788221321.036083,8.578,8.433
1788221321.043669,1788221321.043669,0.000,0.238
1788221321.043669,1788221321.052198,8.529,8.245
1788221321.058725,1788221321.059718,0.992,1.042
1788221321.061248,1788221321.068255,7.007,6.878
