t_s,t_capture,in_J1_deg,filt_J1_deg,target_J1_deg,cmd_J1_deg,act_J1_deg,ratelim_J1,rangeclamp_J1,halted_J1,in_J2_deg,filt_J2_deg,target_J2_deg,cmd_J2_deg,act_J2_deg,ratelim_J2,rangeclamp_J2,halted_J2,in_J3_deg,filt_J3_deg,target_J3_deg,cmd_J3_deg,act_J3_deg,ratelim_J3,rangeclamp_J3,halted_J3,in_J4_deg,filt_J4_deg,target_J4_deg,cmd_J4_deg,act_J4_deg,ratelim_J4,rangeclamp_J4,halted_J4,in_J5_deg,filt_J5_deg,target_J5_deg,cmd_J5_deg,act_J5_deg,ratelim_J5,rangeclamp_J5,halted_J5,in_J6_deg,filt_J6_deg,target_J6_deg,cmd_J6_deg,act_J6_deg,ratelim_J6,rangeclamp_J6,halted_J6
0.000000,1788221370.269525,0.0000,0.0000,0.0000,0.0000,-0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0055,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0
0.008001,1788221370.277055,0.0000,0.0000,0.0000,0.0000,-0.0021,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0020,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0027,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0041,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0013,0,0,0
0.015528,1788221370.285584,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0020,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0021,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0013,0,0,0
0.023804,1788221370.285584,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0020,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.032668,1788221370.302729,0.0403,0.0008,0.0008,0.0008,0.0007,0,0,0,-0.1339,-0.0025,0.0055,0.0055,0.0000,0,0,0,0.0017,0.0000,0.0000,0.0000,0.0034,0,0,0,-0.0198,-0.0004,0.0004,0.0004,0.0007,0,0,0,-0.0599,-0.0011,-0.0013,-0.0013,0.0021,0,0,0,0.0761,0.0014,0.0017,0.0017,-0.0013,0,0,0
0.040712,1788221370.310255,0.0533,0.0037,0.0037,0.0037,0.0000,0,0,0,-0.1339,-0.0114,0.0252,0.0252,0.0007,0,0,0,0.0017,0.0001,0.0002,0.0002,0.0020,0,0,0,-0.0198,-0.0017,0.0020,0.0020,0.0028,0,0,0,-0.0599,-0.0051,-0.0061,-0.0061,0.0014,0,0,0,0.0761,0.0065,0.0078,0.0078,0.0000,0,0,0
0.048045,1788221370.319094,0.0430,0.0089,0.0089,0.0089,-0.0007,0,0,0,-0.1159,-0.0261,0.0574,0.0574,0.0000,0,0,0,0.0038,0.0004,0.0006,0.0006,0.0027,0,0,0,-0.0279,-0.0041,0.0049,0.0049,0.0021,0,0,0,-0.0779,-0.0121,-0.0146,-0.0146,-0.0007,0,0,0,0.0947,0.0153,0.0184,0.0184,0.0000,0,0,0
0.056441,1788221370.319094,0.0430,0.0150,0.0150,0.0150,0.0014,0,0,0,-0.1159,-0.0427,0.0939,0.0939,0.0000,0,0,0,0.0038,0.0007,0.0011,0.0011,0.0041,0,0,0,-0.0279,-0.0072,0.0087,0.0087,0.0007,0,0,0,-0.0779,-0.0213,-0.0256,-0.0256,0.0014,0,0,0,0.0947,0.0267,0.0320,0.0320,-0.0007,0,0,0
0.064475,1788221370.330503,0.0000,0.0000,0.0150,0.0150,0.0007,0,0,0,0.0000,0.0000,0.0939,0.0939,-0.0014,0,0,0,0.0000,0.0000,0.0011,0.0011,0.0020,0,0,0,0.0000,0.0000,0.0087,0.0087,0.0028,0,0,0,0.0000,0.0000,-0.0256,-0.0256,0.0007,0,0,0,0.0000,0.0000,0.0320,0.0320,0.0007,0,0,0
0.071640,1788221370.336537,0.0000,0.0000,0.0150,0.0150,-0.0007,0,0,0,0.0000,0.0000,0.0939,0.0939,-0.0014,0,0,0,0.0000,0.0000,0.0011,0.0011,0.0041,0,0,0,0.0000,0.0000,0.0087,0.0087,-0.0007,0,0,0,0.0000,0.0000,-0.0256,-0.0256,0.0007,0,0,0,0.0000,0.0000,0.0320,0.0320,-0.0013,0,0,0
