t_capture,t_command,latency_ms,signal_age_ms
1788221420.057622,1788221420.058539,0.916,0.581
1788221420.061042,1788221420.067045,6.004,5.918
1788221420.073654,1788221420.075155,1.502,0.588
1788221420.077162,1788221420.082675,5.513,5.020
1788221420.089190,1788221420.091190,1.999,1.038
1788221420.093695,1788221420.098741,5.045,4.443
1788221420.104782,1788221420.106783,2.002,1.762
1788221420.111832,1788221420.114836,3.004,2.886
1788221420.120845,1788221420.122941,2.096,1.576
1788221420.127945,1788221420.129944,1.999,2.757
1788221420.136465,1788221420.138477,2.012,2.092
1788221420.144000,1788221420.146992,2.993,2.348
1788221420.153221,1788221420.155221,1.999,1.793
1788221420.161221,1788221420.162221,1.000,1.365
1788221420.169338,1788221420.170349,1.011,1.303
1788221420.178627,1788221420.178627,0.000,0.192
1788221420.185799,1788221420.186801,1.002,0.525
1788221420.194032,1788221420.195033,1.000,0.598
1788221420.203033,1788221420.203033,0.000,0.099
1788221420.210207,1788221420.210207,0.000,0.265
1788221420.213229,1788221420.219238,6.009,5.653
1788221420.221237,1788221420.226945,5.708,5.728
1788221420.228949,1788221420.234476,5.527,5.753
1788221420.236484,1788221420.242018,5.535,5.871
1788221420.244527,1788221420.250534,6.006,6.103
1788221420.252527,1788221420.259066,6.539,6.345
1788221420.260062,1788221420.266573,6.512,6.216
1788221420.268573,1788221420.274621,6.048,5.177
1788221420.277621,1788221420.282620,5.000,4.680
1788221420.287138,1788221420.291135,3.998,4.013
1788221420.293632,1788221420.298635,5.003,4.686
1788221420.302635,1788221420.307162,4.527,4.123
1788221420.310161,1788221420.315248,5.087,4.049
1788221420.319247,1788221420.322246,2.999,3.637
1788221420.327327,1788221420.331329,4.002,3.381
1788221420.335854,1788221420.338854,3.000,2.688
1788221420.345105,1788221420.347089,1.984,1.938
1788221420.353603,1788221420.354612,1.009,0.753
1788221420.361614,1788221420.362616,1.002,1.489
1788221420.370143,1788221420.371143,1.000,0.962
1788221420.377666,1788221420.378668,1.001,0.962
1788221420.386278,1788221420.387278,1.000,1.015
1788221420.394444,1788221420.395448,1.004,0.726
1788221420.402456,1788221420.403447,0.992,0.360
1788221420.410971,1788221420.410971,0.000,0.170
1788221420.414515,1788221420.419522,5.007,4.065
1788221420.419522,1788221420.426579,7.057,7.503
1788221420.429381,1788221420.434855,5.473,5.332
1788221420.436863,1788221420.442859,5.997,5.876
1788221420.445372,1788221420.451390,6.018,5.289
1788221420.452381,1788221420.458924,6.543,6.716
1788221420.460911,1788221420.467428,6.518,6.402
1788221420.469428,1788221420.475559,6.130,5.498
1788221420.478558,1788221420.483067,4.508,4.646
1788221420.486088,1788221420.491096,5.007,5.152
1788221420.495090,1788221420.499142,4.052,4.181
1788221420.506798,1788221420.506798,0.000,0.350
1788221420.510796,1788221420.515308,4.512,4.058
1788221420.521790,1788221420.522792,1.002,1.069
1788221420.527562,1788221420.531562,3.999,3.543
1788221420.536856,1788221420.538850,1.994,1.992
1788221420.544863,1788221420.547369,2.506,2.109
1788221420.552376,1788221420.554378,2.002,2.288
1788221420.561414,1788221420.563414,2.000,1.742
1788221420.568944,1788221420.571452,2.508,1.822
1788221420.578039,1788221420.579040,1.001,1.228
1788221420.586040,1788221420.587547,1.507,1.172
1788221420.594546,1788221420.594546,0.000,1.012
1788221420.602837,1788221420.603352,0.515,0.637
1788221420.602837,1788221420.611787,8.950,8.653
1788221420.619274,1788221420.619822,0.548,0.239
1788221420.619274,1788221420.627459,8.184,7.858
1788221420.629946,1788221420.635237,5.292,5.238
1788221420.636241,1788221420.643249,7.008,7.404
1788221420.646766,1788221420.651766,4.999,4.817
1788221420.652770,1788221420.659157,6.387,5.833
1788221420.660661,1788221420.667876,7.215,6.599
1788221420.668893,1788221420.675921,7.028,6.277
1788221420.677428,1788221420.683428,5.999,5.315
1788221420.686485,1788221420.691498,5.013,5.117
1788221420.694490,1788221420.699684,5.194,4.765
1788221420.706828,1788221420.706828,0.000,0.402
1788221420.711006,1788221420.715555,4.549,4.647
1788221420.722176,1788221420.723162,0.987,1.124
1788221420.727694,1788221420.731694,4.000,4.008
1788221420.738220,1788221420.739220,1.000,1.229
1788221420.744211,1788221420.747722,3.511,2.805
1788221420.753736,1788221420.755727,1.992,1.567
1788221420.753736,1788221420.763937,10.202,9.593
1788221420.769460,1788221420.771470,2.010,2.315
1788221420.776983,1788221420.779334,2.351,1.670
1788221420.786335,1788221420.787867,1.533,1.444
1788221420.793864,1788221420.795862,1.998,1.380
1788221420.802668,1788221420.803673,1.005,0.473
1788221420.810719,1788221420.812225,1.506,0.789
1788221420.819750,1788221420.819750,0.000,0.142
1788221420.819750,1788221420.827870,8.120,8.154
1788221420.829996,1788221420.835999,6.003,5.531
1788221420.837001,1788221420.843594,6.593,6.246
1788221420.845602,1788221420.852109,6.507,6.059
1788221420.853110,1788221420.860325,7.215,6.843
1788221420.861327,1788221420.868343,7.016,6.771
1788221420.875225,1788221420.876225,1.000,0.420
