t_s,t_capture,in_J1_deg,filt_J1_deg,target_J1_deg,cmd_J1_deg,act_J1_deg,ratelim_J1,rangeclamp_J1,halted_J1,in_J2_deg,filt_J2_deg,target_J2_deg,cmd_J2_deg,act_J2_deg,ratelim_J2,rangeclamp_J2,halted_J2,in_J3_deg,filt_J3_deg,target_J3_deg,cmd_J3_deg,act_J3_deg,ratelim_J3,rangeclamp_J3,halted_J3,in_J4_deg,filt_J4_deg,target_J4_deg,cmd_J4_deg,act_J4_deg,ratelim_J4,rangeclamp_J4,halted_J4,in_J5_deg,filt_J5_deg,target_J5_deg,cmd_J5_deg,act_J5_deg,ratelim_J5,rangeclamp_J5,halted_J5,in_J6_deg,filt_J6_deg,target_J6_deg,cmd_J6_deg,act_J6_deg,ratelim_J6,rangeclamp_J6,halted_J6
0.000000,1788221063.240604,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0020,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0021,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0020,0,0,0
0.007599,1788221063.243600,0.0000,0.0000,0.0000,0.0000,0.0028,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.016115,1788221063.256209,0.0000,0.0000,0.0000,0.0000,0.0028,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0021,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0027,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0
0.023642,1788221063.259751,0.0000,0.0000,0.0000,0.0000,0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0
0.032189,1788221063.271806,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0021,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0014,0,0,0
0.039720,1788221063.276798,0.4878,0.0472,0.0472,0.0472,0.0007,0,0,0,0.2144,0.0207,-0.0456,-0.0456,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0021,0,0,0,-0.0342,-0.0033,0.0040,0.0040,0.0007,0,0,0,0.0499,0.0048,0.0058,0.0058,0.0000,0,0,0,0.0015,0.0001,0.0002,0.0002,-0.0014,0,0,0
0.048245,1788221063.287325,0.0000,0.0000,0.0472,0.0472,0.0007,0,0,0,0.0000,0.0000,-0.0456,-0.0456,-0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0040,0.0040,0.0007,0,0,0,0.0000,0.0000,0.0058,0.0058,0.0007,0,0,0,0.0000,0.0000,0.0002,0.0002,-0.0014,0,0,0
0.055250,1788221063.292852,0.6473,0.1022,0.1022,0.1022,0.0007,0,0,0,0.1937,0.0366,-0.0805,-0.0805,0.0007,0,0,0,0.0449,0.0041,0.0062,0.0062,0.0027,0,0,0,-0.0394,-0.0066,0.0079,0.0079,0.0021,0,0,0,0.0590,0.0098,0.0118,0.0118,-0.0007,0,0,0,0.0234,0.0023,0.0027,0.0027,0.0000,0,0,0
0.063783,1788221063.305386,0.0000,0.0000,0.1022,0.1022,0.0028,0,0,0,0.0000,0.0000,-0.0805,-0.0805,0.0007,0,0,0,0.0000,0.0000,0.0062,0.0062,0.0027,0,0,0,0.0000,0.0000,0.0079,0.0079,0.0000,0,0,0,0.0000,0.0000,0.0118,0.0118,0.0007,0,0,0,0.0000,0.0000,0.0027,0.0027,-0.0020,0,0,0
0.072297,1788221063.309766,0.9327,0.1821,0.1821,0.1821,0.0007,0,0,0,0.1894,0.0513,-0.1128,-0.1128,0.0000,0,0,0,0.0924,0.0126,0.0189,0.0189,0.0007,0,0,0,-0.0394,-0.0098,0.0117,0.0117,0.0000,0,0,0,0.0617,0.0148,0.0177,0.0177,0.0000,0,0,0,0.0383,0.0057,0.0069,0.0069,-0.0014,0,0,0
0.079679,1788221063.319275,0.0000,0.0000,0.1821,0.1821,0.0007,0,0,0,0.0000,0.0000,-0.1128,-0.1128,0.0007,0,0,0,0.0000,0.0000,0.0189,0.0189,0.0014,0,0,0,0.0000,0.0000,0.0117,0.0117,0.0000,0,0,0,0.0000,0.0000,0.0177,0.0177,-0.0014,0,0,0,0.0000,0.0000,0.0069,0.0069,-0.0007,0,0,0
0.088316,1788221063.327382,1.1319,0.2769,0.2769,0.2769,0.0035,0,0,0,0.1894,0.0650,-0.1431,-0.1431,-0.0021,0,0,0,0.1740,0.0287,0.0430,0.0430,0.0007,0,0,0,-0.0587,-0.0146,0.0176,0.0176,0.0000,0,0,0,0.1219,0.0255,0.0305,0.0305,0.0007,0,0,0,0.1529,0.0204,0.0245,0.0245,-0.0027,0,0,0
0.095473,1788221063.335176,1.2088,0.3205,0.3205,0.3205,0.0070,0,0,0,0.1923,0.0710,-0.1562,-0.1562,0.0007,0,0,0,0.1960,0.0365,0.0548,0.0548,0.0021,0,0,0,-0.0619,-0.0168,0.0202,0.0202,-0.0014,0,0,0,0.1325,0.0305,0.0365,0.0365,-0.0007,0,0,0,0.2309,0.0302,0.0363,0.0363,0.0007,0,0,0
0.104097,1788221063.343654,0.0000,0.0000,0.3205,0.3205,0.0051,0,0,0,0.0000,0.0000,-0.1562,-0.1562,-0.0008,0,0,0,0.0000,0.0000,0.0548,0.0548,0.0034,0,0,0,0.0000,0.0000,0.0202,0.0202,-0.0014,0,0,0,0.0000,0.0000,0.0365,0.0365,-0.0007,0,0,0,0.0000,0.0000,0.0363,0.0363,-0.0007,0,0,0
0.112231,1788221063.351753,0.0000,0.0000,0.3205,0.3205,0.0127,0,0,0,0.0000,0.0000,-0.1562,-0.1562,-0.0051,0,0,0,0.0000,0.0000,0.0548,0.0548,0.0048,0,0,0,0.0000,0.0000,0.0202,0.0202,0.0007,0,0,0,0.0000,0.0000,0.0365,0.0365,0.0000,0,0,0,0.0000,0.0000,0.0363,0.0363,-0.0020,0,0,0
0.119794,1788221063.360391,0.0000,0.0000,0.3205,0.3205,0.0197,0,0,0,0.0000,0.0000,-0.1562,-0.1562,-0.0099,0,0,0,0.0000,0.0000,0.0548,0.0548,0.0083,0,0,0,0.0000,0.0000,0.0202,0.0202,0.0014,0,0,0,0.0000,0.0000,0.0365,0.0365,-0.0007,0,0,0,0.0000,0.0000,0.0363,0.0363,0.0000,0,0,0
0.128269,1788221063.368293,0.0000,0.0000,0.3205,0.3205,0.0322,0,0,0,0.0000,0.0000,-0.1562,-0.1562,-0.0203,0,0,0,0.0000,0.0000,0.0548,0.0548,0.0056,0,0,0,0.0000,0.0000,0.0202,0.0202,0.0035,0,0,0,0.0000,0.0000,0.0365,0.0365,-0.0007,0,0,0,0.0000,0.0000,0.0363,0.0363,0.0007,0,0,0
0.136263,1788221063.376878,0.0000,0.0000,0.3205,0.3205,0.0453,0,0,0,0.0000,0.0000,-0.1562,-0.1562,-0.0299,0,0,0,0.0000,0.0000,0.0548,0.0548,0.0062,0,0,0,0.0000,0.0000,0.0202,0.0202,0.0035,0,0,0,0.0000,0.0000,0.0365,0.0365,0.0021,0,0,0,0.0000,0.0000,0.0363,0.0363,0.0007,0,0,0
0.143798,1788221063.385407,1.5185,0.6085,0.6085,0.6085,0.0578,0,0,0,0.3213,0.1311,-0.2884,-0.2884,-0.0396,0,0,0,0.2119,0.0786,0.1179,0.1179,0.0069,0,0,0,-0.1244,-0.0427,0.0512,0.0512,0.0000,0,0,0,0.1909,0.0690,0.0827,0.0827,0.0042,0,0,0,0.2960,0.0940,0.1128,0.1128,0.0014,0,0,0
0.151388,1788221063.393999,0.0000,0.0000,0.6085,0.6085,0.0778,0,0,0,0.0000,0.0000,-0.2884,-0.2884,-0.0513,0,0,0,0.0000,0.0000,0.1179,0.1179,0.0056,0,0,0,0.0000,0.0000,0.0512,0.0512,-0.0007,0,0,0,0.0000,0.0000,0.0827,0.0827,0.0084,0,0,0,0.0000,0.0000,0.1128,0.1128,0.0029,0,0,0
0.159966,1788221063.401577,1.5315,0.6938,0.6938,0.6938,0.0953,0,0,0,0.3756,0.1536,-0.3380,-0.3380,-0.0624,0,0,0,0.1821,0.0881,0.1322,0.1322,0.0084,0,0,0,-0.1313,-0.0508,0.0610,0.0610,-0.0007,0,0,0,0.1852,0.0797,0.0956,0.0956,0.0105,0,0,0,0.3318,0.1159,0.1391,0.1391,0.0078,0,0,0
0.167687,1788221063.408777,1.5236,0.7298,0.7298,0.7298,0.1202,0,0,0,0.3868,0.1637,-0.3602,-0.3602,-0.0720,0,0,0,0.1813,0.0922,0.1383,0.1383,0.0133,0,0,0,-0.1313,-0.0543,0.0652,0.0652,0.0008,0,0,0,0.1814,0.0841,0.1009,0.1009,0.0152,0,0,0,0.3318,0.1253,0.1504,0.1504,0.0120,0,0,0
0.175728,1788221063.410297,0.0000,0.0000,0.7298,0.7298,0.1437,0,0,0,0.0000,0.0000,-0.3602,-0.3602,-0.0824,0,0,0,0.0000,0.0000,0.1383,0.1383,0.0223,0,0,0,0.0000,0.0000,0.0652,0.0652,0.0065,0,0,0,0.0000,0.0000,0.1009,0.1009,0.0187,0,0,0,0.0000,0.0000,0.1504,0.1504,0.0202,0,0,0
0.184379,1788221063.425057,0.0000,0.0000,0.7298,0.7298,0.1741,0,0,0,0.0000,0.0000,-0.3602,-0.3602,-0.0941,0,0,0,0.0000,0.0000,0.1383,0.1383,0.0278,0,0,0,0.0000,0.0000,0.0652,0.0652,0.0154,0,0,0,0.0000,0.0000,0.1009,0.1009,0.0255,0,0,0,0.0000,0.0000,0.1504,0.1504,0.0244,0,0,0
0.192454,1788221063.426989,0.0000,0.0000,0.7298,0.7298,0.2086,0,0,0,0.0000,0.0000,-0.3602,-0.3602,-0.1073,0,0,0,0.0000,0.0000,0.1383,0.1383,0.0368,0,0,0,0.0000,0.0000,0.0652,0.0652,0.0154,0,0,0,0.0000,0.0000,0.1009,0.1009,0.0289,0,0,0,0.0000,0.0000,0.1504,0.1504,0.0306,0,0,0
0.200144,1788221063.441729,0.0000,0.0000,0.7298,0.7298,0.2424,0,0,0,0.0000,0.0000,-0.3602,-0.3602,-0.1259,0,0,0,0.0000,0.0000,0.1383,0.1383,0.0443,0,0,0,0.0000,0.0000,0.0652,0.0652,0.0201,0,0,0,0.0000,0.0000,0.1009,0.1009,0.0372,0,0,0,0.0000,0.0000,0.1504,0.1504,0.0375,0,0,0
0.207136,1788221063.442754,1.2127,0.8150,0.8150,0.8150,0.2832,0,0,0,0.3314,0.1933,-0.4252,-0.4252,-0.1459,0,0,0,0.1461,0.1017,0.1525,0.1525,0.0518,0,0,0,-0.1430,-0.0699,0.0839,0.0839,0.0243,0,0,0,0.1649,0.0983,0.1180,0.1180,0.0406,0,0,0,0.3340,0.1620,0.1944,0.1944,0.0443,0,0,0
0.216218,1788221063.456802,0.0000,0.0000,0.8150,0.8150,0.3237,0,0,0,0.0000,0.0000,-0.4252,-0.4252,-0.1638,0,0,0,0.0000,0.0000,0.1525,0.1525,0.0559,0,0,0,0.0000,0.0000,0.0839,0.0839,0.0243,0,0,0,0.0000,0.0000,0.1180,0.1180,0.0453,0,0,0,0.0000,0.0000,0.1944,0.1944,0.0533,0,0,0
0.223758,1788221063.459828,1.0918,0.8419,0.8419,0.8419,0.3603,0,0,0,0.4217,0.2154,-0.4739,-0.4739,-0.1830,0,0,0,0.1321,0.1046,0.1569,0.1569,0.0600,0,0,0,-0.1329,-0.0760,0.0912,0.0912,0.0290,0,0,0,0.1289,0.1013,0.1215,0.1215,0.0515,0,0,0,0.2770,0.1732,0.2078,0.2078,0.0616,0,0,0
0.232385,1788221063.471931,0.0000,0.0000,0.8419,0.8419,0.3987,0,0,0,0.0000,0.0000,-0.4739,-0.4739,-0.2002,0,0,0,0.0000,0.0000,0.1569,0.1569,0.0669,0,0,0,0.0000,0.0000,0.0912,0.0912,0.0298,0,0,0,0.0000,0.0000,0.1215,0.1215,0.0535,0,0,0,0.0000,0.0000,0.2078,0.2078,0.0698,0,0,0
0.240055,1788221063.476943,0.0000,0.0000,0.8419,0.8419,0.4372,0,0,0,0.0000,0.0000,-0.4739,-0.4739,-0.2216,0,0,0,0.0000,0.0000,0.1569,0.1569,0.0703,0,0,0,0.0000,0.0000,0.0912,0.0912,0.0312,0,0,0,0.0000,0.0000,0.1215,0.1215,0.0604,0,0,0,0.0000,0.0000,0.2078,0.2078,0.0829,0,0,0
0.248263,1788221063.487961,0.0000,0.0000,0.8419,0.8419,0.4737,0,0,0,0.0000,0.0000,-0.4739,-0.4739,-0.2381,0,0,0,0.0000,0.0000,0.1569,0.1569,0.0786,0,0,0,0.0000,0.0000,0.0912,0.0912,0.0375,0,0,0,0.0000,0.0000,0.1215,0.1215,0.0659,0,0,0,0.0000,0.0000,0.2078,0.2078,0.0918,0,0,0
0.256572,1788221063.494420,0.6150,0.8013,0.8013,0.8013,0.5087,0,0,0,0.5625,0.2774,-0.6103,-0.6103,-0.2594,0,0,0,0.1447,0.1118,0.1676,0.1676,0.0868,0,0,0,-0.0974,-0.0798,0.0958,0.0958,0.0443,0,0,0,0.1235,0.1052,0.1263,0.1263,0.0693,0,0,0,0.3248,0.2003,0.2403,0.2403,0.1014,0,0,0
0.264000,1788221063.503368,0.0000,0.0000,0.8013,0.8013,0.5416,0,0,0,0.0000,0.0000,-0.6103,-0.6103,-0.2738,0,0,0,0.0000,0.0000,0.1676,0.1676,0.0937,0,0,0,0.0000,0.0000,0.0958,0.0958,0.0477,0,0,0,0.0000,0.0000,0.1263,0.1263,0.0755,0,0,0,0.0000,0.0000,0.2403,0.2403,0.1097,0,0,0
0.272108,1788221063.503368,0.0000,0.0000,0.8013,0.8013,0.5506,0,0,0,0.0000,0.0000,-0.6103,-0.6103,-0.2792,0,0,0,0.0000,0.0000,0.1676,0.1676,0.0965,0,0,0,0.0000,0.0000,0.0958,0.0958,0.0484,0,0,0,0.0000,0.0000,0.1263,0.1263,0.0755,0,0,0,0.0000,0.0000,0.2403,0.2403,0.1090,0,0,0
0.280562,1788221063.520437,0.0359,0.6936,0.6936,0.6936,0.5985,0,0,0,0.6349,0.3277,-0.7209,-0.7209,-0.3124,0,0,0,0.1332,0.1148,0.1722,0.1722,0.1088,0,0,0,-0.1100,-0.0841,0.1009,0.1009,0.0560,0,0,0,0.0840,0.1022,0.1227,0.1227,0.0836,0,0,0,0.2667,0.2096,0.2515,0.2515,0.1275,0,0,0
0.288253,1788221063.526870,-0.1491,0.6609,0.6609,0.6609,0.6267,0,0,0,0.8242,0.3470,-0.7634,-0.7634,-0.3302,0,0,0,0.1332,0.1155,0.1732,0.1732,0.1142,0,0,0,-0.1302,-0.0859,0.1030,0.1030,0.0601,0,0,0,0.0806,0.1014,0.1217,0.1217,0.0864,0,0,0,0.2824,0.2124,0.2549,0.2549,0.1337,0,0,0
