t_s,t_capture,in_J1_deg,filt_J1_deg,target_J1_deg,cmd_J1_deg,act_J1_deg,ratelim_J1,rangeclamp_J1,halted_J1,in_J2_deg,filt_J2_deg,target_J2_deg,cmd_J2_deg,act_J2_deg,ratelim_J2,rangeclamp_J2,halted_J2,in_J3_deg,filt_J3_deg,target_J3_deg,cmd_J3_deg,act_J3_deg,ratelim_J3,rangeclamp_J3,halted_J3,in_J4_deg,filt_J4_deg,target_J4_deg,cmd_J4_deg,act_J4_deg,ratelim_J4,rangeclamp_J4,halted_J4,in_J5_deg,filt_J5_deg,target_J5_deg,cmd_J5_deg,act_J5_deg,ratelim_J5,rangeclamp_J5,halted_J5,in_J6_deg,filt_J6_deg,target_J6_deg,cmd_J6_deg,act_J6_deg,ratelim_J6,rangeclamp_J6,halted_J6
0.000000,1788215858.295986,0.0000,0.0000,0.0000,0.0000,-0.0034,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0027,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0034,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0027,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0014,0,0,0
0.008205,1788215858.299151,0.0000,0.0000,0.0000,0.0000,-0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.016090,1788215858.311290,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0027,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0035,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0021,0,0,0
0.024104,1788215858.316238,-0.3294,-0.0319,-0.0319,-0.0319,-0.0020,0,0,0,0.0137,0.0013,-0.0019,-0.0019,0.0027,0,0,0,0.0083,0.0008,0.0012,0.0012,0.0027,0,0,0,0.0201,0.0020,0.0023,0.0023,0.0007,0,0,0,-0.1124,-0.0109,-0.0131,-0.0131,0.0007,0,0,0,0.1531,0.0148,0.0178,0.0178,-0.0013,0,0,0
0.031540,1788215858.326930,0.0000,0.0000,-0.0319,-0.0319,0.0000,0,0,0,0.0000,0.0000,-0.0019,-0.0019,0.0014,0,0,0,0.0000,0.0000,0.0012,0.0012,0.0007,0,0,0,0.0000,0.0000,0.0023,0.0023,0.0007,0,0,0,0.0000,0.0000,-0.0131,-0.0131,0.0007,0,0,0,0.0000,0.0000,0.0178,0.0178,0.0000,0,0,0
0.040089,1788215858.333209,0.0000,0.0000,-0.0319,-0.0319,0.0007,0,0,0,0.0000,0.0000,-0.0019,-0.0019,0.0014,0,0,0,0.0000,0.0000,0.0012,0.0012,-0.0007,0,0,0,0.0000,0.0000,0.0023,0.0023,0.0021,0,0,0,0.0000,0.0000,-0.0131,-0.0131,0.0000,0,0,0,0.0000,0.0000,0.0178,0.0178,0.0014,0,0,0
0.047603,1788215858.343221,0.0000,0.0000,-0.0319,-0.0319,-0.0007,0,0,0,0.0000,0.0000,-0.0019,-0.0019,0.0020,0,0,0,0.0000,0.0000,0.0012,0.0012,0.0021,0,0,0,0.0000,0.0000,0.0023,0.0023,0.0028,0,0,0,0.0000,0.0000,-0.0131,-0.0131,0.0007,0,0,0,0.0000,0.0000,0.0178,0.0178,0.0007,0,0,0
0.056178,1788215858.348747,-1.1450,-0.2209,-0.2209,-0.2209,0.0014,0,0,0,0.0158,0.0038,-0.0053,-0.0053,0.0027,0,0,0,-0.0167,-0.0022,-0.0033,-0.0033,0.0021,0,0,0,-0.1190,-0.0186,-0.0223,-0.0223,0.0000,0,0,0,-0.2039,-0.0436,-0.0524,-0.0524,0.0000,0,0,0,0.3289,0.0681,0.0818,0.0818,-0.0007,0,0,0
0.063592,1788215858.357398,0.0000,0.0000,-0.2209,-0.2209,-0.0007,0,0,0,0.0000,0.0000,-0.0053,-0.0053,0.0027,0,0,0,0.0000,0.0000,-0.0033,-0.0033,0.0027,0,0,0,0.0000,0.0000,-0.0223,-0.0223,0.0007,0,0,0,0.0000,0.0000,-0.0524,-0.0524,0.0014,0,0,0,0.0000,0.0000,0.0818,0.0818,0.0000,0,0,0
0.071825,1788215858.365913,-1.5999,-0.3553,-0.3553,-0.3553,-0.0028,0,0,0,0.0245,0.0058,-0.0081,-0.0081,0.0034,0,0,0,0.0134,-0.0007,-0.0010,-0.0010,0.0014,0,0,0,-0.0538,-0.0220,-0.0264,-0.0264,0.0007,0,0,0,-0.1165,-0.0507,-0.0609,-0.0609,0.0021,0,0,0,0.4918,0.1094,0.1313,0.1313,0.0000,0,0,0
0.079877,1788215858.374418,-1.8497,-0.4314,-0.4314,-0.4314,-0.0015,0,0,0,0.0350,0.0073,-0.0102,-0.0102,0.0014,0,0,0,0.0134,0.0001,0.0001,0.0001,0.0021,0,0,0,-0.0538,-0.0236,-0.0283,-0.0283,-0.0007,0,0,0,-0.1429,-0.0554,-0.0665,-0.0665,-0.0007,0,0,0,0.4933,0.1289,0.1547,0.1547,-0.0013,0,0,0
0.087909,1788215858.383010,-2.1434,-0.5194,-0.5194,-0.5194,-0.0002,0,0,0,0.1134,0.0127,-0.0178,-0.0178,0.0020,0,0,0,0.0058,0.0004,0.0005,0.0005,0.0027,0,0,0,-0.0930,-0.0272,-0.0326,-0.0326,0.0021,0,0,0,-0.1429,-0.0599,-0.0719,-0.0719,0.0014,0,0,0,0.4933,0.1476,0.1771,0.1771,-0.0027,0,0,0
0.096284,1788215858.391423,-2.4062,-0.6145,-0.6145,-0.6145,-0.0066,0,0,0,0.1675,0.0205,-0.0287,-0.0287,0.0020,0,0,0,-0.0178,-0.0006,-0.0008,-0.0008,0.0027,0,0,0,-0.1062,-0.0311,-0.0374,-0.0374,0.0021,0,0,0,-0.1465,-0.0642,-0.0771,-0.0771,0.0014,0,0,0,0.4995,0.1653,0.1983,0.1983,0.0008,0,0,0
0.103814,1788215858.399019,0.0000,0.0000,-0.6145,-0.6145,-0.0151,0,0,0,0.0000,0.0000,-0.0287,-0.0287,0.0020,0,0,0,0.0000,0.0000,-0.0008,-0.0008,0.0021,0,0,0,0.0000,0.0000,-0.0374,-0.0374,0.0000,0,0,0,0.0000,0.0000,-0.0771,-0.0771,0.0034,0,0,0,0.0000,0.0000,0.1983,0.1983,0.0051,0,0,0
