t_capture,t_command,latency_ms,signal_age_ms
1788211672.978282,1788211672.979278,0.996,1.168
1788211672.985941,1788211672.987996,2.055,1.531
1788211672.993939,1788211672.995938,1.999,1.120
1788211673.000935,1788211673.003940,3.006,2.065
1788211673.010931,1788211673.011938,1.006,0.217
1788211673.017937,1788211673.019933,1.996,1.228
1788211673.027713,1788211673.027713,0.000,0.040
1788211673.035719,1788211673.035719,0.000,0.149
1788211673.042717,1788211673.043723,1.006,1.091
1788211673.051397,1788211673.052413,1.016,0.390
1788211673.056417,1788211673.059690,3.273,3.337
1788211673.060704,1788211673.068700,7.996,7.625
1788211673.071701,1788211673.076421,4.720,3.842
1788211673.076421,1788211673.084425,8.004,7.743
1788211673.087415,1788211673.092479,5.065,5.047
1788211673.094418,1788211673.100467,6.050,5.696
1788211673.103417,1788211673.108418,5.001,5.046
1788211673.109413,1788211673.116474,7.061,6.283
1788211673.118414,1788211673.124476,6.062,5.598
1788211673.127487,1788211673.132482,4.995,4.849
1788211673.134692,1788211673.140702,6.010,5.361
1788211673.143693,1788211673.148699,5.006,3.792
1788211673.153745,1788211673.156751,3.006,2.681
1788211673.162893,1788211673.164875,1.982,1.402
1788211673.168797,1788211673.172798,4.001,3.006
1788211673.178497,1788211673.179491,0.993,1.798
1788211673.185815,1788211673.188805,2.990,2.850
1788211673.194756,1788211673.196836,2.080,1.905
1788211673.201834,1788211673.204820,2.986,2.222
1788211673.209755,1788211673.212759,3.004,2.290
1788211673.218761,1788211673.220757,1.996,1.834
1788211673.225761,1788211673.228760,3.000,2.690
1788211673.234758,1788211673.236757,1.999,2.141
1788211673.240401,1788211673.244490,4.089,3.693
1788211673.251418,1788211673.252473,1.055,1.380
1788211673.259672,1788211673.260673,1.001,0.912
1788211673.267692,1788211673.268694,1.001,0.680
1788211673.275984,1788211673.276495,0.511,0.639
1788211673.275984,1788211673.284561,8.578,8.648
1788211673.287508,1788211673.292512,5.004,5.148
1788211673.295514,1788211673.300566,5.052,5.491
1788211673.303838,1788211673.308856,5.017,4.897
1788211673.311966,1788211673.316854,4.888,4.424
1788211673.319946,1788211673.324855,4.909,4.714
1788211673.327974,1788211673.332982,5.008,4.500
1788211673.335857,1788211673.340856,4.999,4.385
1788211673.348210,1788211673.349210,1.000,0.197
1788211673.352349,1788211673.357222,4.874,4.160
1788211673.363277,1788211673.365277,1.999,1.286
1788211673.368866,1788211673.372935,4.069,3.771
1788211673.378482,1788211673.381474,2.992,2.219
1788211673.386071,1788211673.389434,3.363,2.652
1788211673.394438,1788211673.397040,2.603,2.661
1788211673.402042,1788211673.405038,2.996,2.227
1788211673.410469,1788211673.413283,2.814,2.616
1788211673.419284,1788211673.421286,2.002,1.384
1788211673.427836,1788211673.428817,0.981,1.270
1788211673.434807,1788211673.436809,2.002,1.657
1788211673.444355,1788211673.445361,1.006,0.597
1788211673.452348,1788211673.453356,1.008,0.740
1788211673.460349,1788211673.460349,0.000,0.363
1788211673.468806,1788211673.469804,0.998,0.326
1788211673.471798,1788211673.477344,5.546,5.500
1788211673.482401,1788211673.485345,2.945,2.430
1788211673.486361,1788211673.493365,7.004,6.355
1788211673.494359,1788211673.500998,6.640,6.538
1788211673.503009,1788211673.509057,6.047,6.005
1788211673.515866,1788211673.517525,1.659,1.167
1788211673.518039,1788211673.525061,7.021,6.690
1788211673.531108,1788211673.533529,2.421,1.765
1788211673.536527,1788211673.541521,4.994,4.782
1788211673.546525,1788211673.549581,3.056,2.373
1788211673.553631,1788211673.557573,3.942,3.722
1788211673.562537,1788211673.565540,3.002,2.539
1788211673.568621,1788211673.573589,4.968,4.486
1788211673.578256,1788211673.581963,3.707,2.986
1788211673.585495,1788211673.589496,4.001,3.699
1788211673.594338,1788211673.597897,3.559,3.363
1788211673.602897,1788211673.605897,3.000,2.334
1788211673.610902,1788211673.613437,2.535,2.601
1788211673.618438,1788211673.621439,3.001,2.444
1788211673.627611,1788211673.629611,2.001,1.917
1788211673.635614,1788211673.637613,1.999,1.611
1788211673.642613,1788211673.645612,2.999,2.492
1788211673.651627,1788211673.653607,1.979,1.427
1788211673.660128,1788211673.662257,2.129,1.281
1788211673.669260,1788211673.670204,0.944,0.456
1788211673.676772,1788211673.677795,1.023,1.235
1788211673.684790,1788211673.685797,1.007,0.484
1788211673.692794,1788211673.693794,1.000,0.533
1788211673.692794,1788211673.701788,8.994,8.560
1788211673.705008,1788211673.710025,5.017,4.216
1788211673.712021,1788211673.718022,6.001,6.025
1788211673.718022,1788211673.726023,8.001,7.143
1788211673.733026,1788211673.734032,1.007,0.581
1788211673.735067,1788211673.742086,7.019,6.915
1788211673.749076,1788211673.750032,0.956,0.301
1788211673.752091,1788211673.758025,5.934,5.505
1788211673.765050,1788211673.766048,0.998,0.394
1788211673.768101,1788211673.774044,5.942,5.260
1788211673.780851,1788211673.781751,0.900,0.569
1788211673.784326,1788211673.790081,5.755,4.222
1788211673.796024,1788211673.798032,2.008,1.522
1788211673.802031,1788211673.806102,4.071,3.926
1788211673.811022,1788211673.814027,3.005,2.709
1788211673.819028,1788211673.822031,3.003,3.049
1788211673.827026,1788211673.830077,3.051,2.574
1788211673.835027,1788211673.838033,3.006,2.404
1788211673.844033,1788211673.846030,1.997,1.944
1788211673.852016,1788211673.853934,1.918,2.147
1788211673.859932,1788211673.862467,2.534,2.072
1788211673.868059,1788211673.870055,1.996,1.521
1788211673.875999,1788211673.878619,2.621,0.971
1788211673.885532,1788211673.886537,1.005,0.415
1788211673.893604,1788211673.894634,1.029,0.076
1788211673.901537,1788211673.902536,0.999,0.518
1788211673.909534,1788211673.910538,1.004,0.029
1788211673.909534,1788211673.918532,8.998,8.041
1788211673.919539,1788211673.926726,7.187,6.600
1788211673.927730,1788211673.934727,6.997,6.698
1788211673.935726,1788211673.942726,7.000,6.235
1788211673.943728,1788211673.950734,7.006,5.987
1788211673.951733,1788211673.958724,6.992,6.124
1788211673.960725,1788211673.966895,6.171,5.872
1788211673.968863,1788211673.974870,6.007,5.022
1788211673.981530,1788211673.982477,0.947,0.777
1788211673.984525,1788211673.990203,5.678,5.642
1788211673.998194,1788211673.999142,0.949,0.329
1788211674.001132,1788211674.007140,6.007,5.248
1788211674.013139,1788211674.014616,1.477,0.563
1788211674.019687,1788211674.022696,3.008,2.830
1788211674.029632,1788211674.030641,1.009,1.238
1788211674.034683,1788211674.038685,4.001,3.300
1788211674.044302,1788211674.047251,2.950,1.943
1788211674.054303,1788211674.055296,0.993,0.305
1788211674.060246,1788211674.062362,2.116,2.269
1788211674.069491,1788211674.071478,1.987,0.990
1788211674.076434,1788211674.079103,2.669,1.879
1788211674.086029,1788211674.087029,1.000,1.016
1788211674.093534,1788211674.095560,2.027,0.953
1788211674.102490,1788211674.103487,0.996,0.542
1788211674.110493,1788211674.111486,0.993,0.462
1788211674.118484,1788211674.118484,0.000,0.314
1788211674.126346,1788211674.127382,1.036,0.328
1788211674.127382,1788211674.135287,7.905,7.373
1788211674.137341,1788211674.143282,5.941,5.575
1788211674.143282,1788211674.151343,8.061,7.684
1788211674.154284,1788211674.159290,5.006,4.674
1788211674.160292,1788211674.167414,7.123,6.525
1788211674.168426,1788211674.175169,6.743,6.282
1788211674.176999,1788211674.183314,6.315,6.372
1788211674.184657,1788211674.191337,6.680,6.662
1788211674.198724,1788211674.199474,0.750,0.306
1788211674.201513,1788211674.206709,5.196,5.795
1788211674.214669,1788211674.214669,0.000,0.513
1788211674.217669,1788211674.223741,6.073,4.903
1788211674.230738,1788211674.231673,0.935,0.043
1788211674.238770,1788211674.239765,0.995,0.579
1788211674.246773,1788211674.247767,0.995,0.031
1788211674.251762,1788211674.255285,3.523,3.616
1788211674.263085,1788211674.263085,0.000,0.614
1788211674.268099,1788211674.271103,3.005,2.985
1788211674.277097,1788211674.279626,2.529,2.284
1788211674.284150,1788211674.287163,3.012,2.734
1788211674.293179,1788211674.295186,2.007,2.380
1788211674.301175,1788211674.303707,2.532,1.935
1788211674.310708,1788211674.311707,0.999,0.823
1788211674.318704,1788211674.319705,1.000,0.352
1788211674.326712,1788211674.327710,0.998,0.811
1788211674.335700,1788211674.335700,0.000,0.043
1788211674.342714,1788211674.343704,0.991,0.172
1788211674.343704,1788211674.351839,8.134,7.009
1788211674.353732,1788211674.359725,5.994,6.162
1788211674.360733,1788211674.367990,7.257,6.786
1788211674.369355,1788211674.375429,6.073,6.048
1788211674.383009,1788211674.384169,1.160,0.229
1788211674.386203,1788211674.391342,5.139,5.583
1788211674.398560,1788211674.399559,0.999,0.505
1788211674.401580,1788211674.407557,5.977,5.643
1788211674.414685,1788211674.415626,0.941,0.558
1788211674.418625,1788211674.423741,5.116,4.626
1788211674.431152,1788211674.432155,1.003,0.462
1788211674.435155,1788211674.440203,5.048,4.692
1788211674.445153,1788211674.448279,3.126,2.303
1788211674.452227,1788211674.456224,3.997,3.515
1788211674.461226,1788211674.464475,3.249,2.025
1788211674.469497,1788211674.472545,3.048,2.435
1788211674.476141,1788211674.479733,3.591,3.093
1788211674.484669,1788211674.487691,3.021,2.824
1788211674.493679,1788211674.495685,2.006,2.114
1788211674.502207,1788211674.504285,2.078,1.318
1788211674.510222,1788211674.512274,2.052,1.155
1788211674.519280,1788211674.520280,0.999,0.703
1788211674.527318,1788211674.528329,1.011,0.663
1788211674.535382,1788211674.536407,1.024,0.424
1788211674.538317,1788211674.544368,6.051,5.793
1788211674.551360,1788211674.552408,1.048,0.368
1788211674.559383,1788211674.560318,0.935,0.037
1788211674.567443,1788211674.568442,0.999,0.037
1788211674.569388,1788211674.576379,6.991,6.288
1788211674.577386,1788211674.584595,7.209,6.623
1788211674.585681,1788211674.592394,6.713,6.893
1788211674.599752,1788211674.599752,0.000,0.484
1788211674.601754,1788211674.608754,6.999,6.452
1788211674.614487,1788211674.616367,1.880,1.776
1788211674.619292,1788211674.624291,4.999,4.998
1788211674.629299,1788211674.632309,3.010,2.725
1788211674.635300,1788211674.640290,4.990,4.465
1788211674.645290,1788211674.648288,2.999,2.751
1788211674.652300,1788211674.656297,3.997,4.465
1788211674.661299,1788211674.664362,3.063,3.085
1788211674.668354,1788211674.672355,4.001,3.756
1788211674.677352,1788211674.679996,2.644,3.121
1788211674.684994,1788211674.688575,3.582,2.569
