t_s,t_capture,in_J1_deg,filt_J1_deg,target_J1_deg,cmd_J1_deg,act_J1_deg,ratelim_J1,rangeclamp_J1,halted_J1,in_J2_deg,filt_J2_deg,target_J2_deg,cmd_J2_deg,act_J2_deg,ratelim_J2,rangeclamp_J2,halted_J2,in_J3_deg,filt_J3_deg,target_J3_deg,cmd_J3_deg,act_J3_deg,ratelim_J3,rangeclamp_J3,halted_J3,in_J4_deg,filt_J4_deg,target_J4_deg,cmd_J4_deg,act_J4_deg,ratelim_J4,rangeclamp_J4,halted_J4,in_J5_deg,filt_J5_deg,target_J5_deg,cmd_J5_deg,act_J5_deg,ratelim_J5,rangeclamp_J5,halted_J5,in_J6_deg,filt_J6_deg,target_J6_deg,cmd_J6_deg,act_J6_deg,ratelim_J6,rangeclamp_J6,halted_J6
0.000000,1788211672.978282,0.0000,0.0000,0.0000,0.0000,0.0034,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0006,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0027,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0007,0,0,0
0.008718,1788211672.985941,0.0000,0.0000,0.0000,0.0000,-0.0007,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0020,0,0,0,0.0000,0.0000,0.0000,0.0000,-0.0034,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0027,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.016660,1788211672.993939,-0.0146,-0.0007,-0.0007,-0.0007,0.0014,0,0,0,0.0258,0.0012,-0.0012,-0.0012,-0.0007,0,0,0,-0.0213,-0.0010,-0.0010,-0.0010,-0.0014,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0014,0,0,0,0.0013,0.0001,0.0001,0.0001,0.0027,0,0,0,0.0146,0.0007,0.0007,0.0007,0.0013,0,0,0
0.024662,1788211673.000935,-0.0190,-0.0015,-0.0015,-0.0015,0.0007,0,0,0,0.0258,0.0023,-0.0023,-0.0023,-0.0007,0,0,0,-0.0213,-0.0019,-0.0019,-0.0019,-0.0007,0,0,0,-0.0011,-0.0000,-0.0000,-0.0000,-0.0014,0,0,0,0.0217,0.0010,0.0010,0.0010,0.0027,0,0,0,0.0251,0.0017,0.0017,0.0017,0.0020,0,0,0
0.032660,1788211673.010931,-0.0440,-0.0040,-0.0040,-0.0040,0.0007,0,0,0,0.0094,0.0027,-0.0027,-0.0027,0.0007,0,0,0,0.0008,-0.0017,-0.0017,-0.0017,-0.0007,0,0,0,-0.0053,-0.0004,-0.0004,-0.0004,-0.0014,0,0,0,0.0217,0.0022,0.0022,0.0022,0.0007,0,0,0,0.0341,0.0036,0.0036,0.0036,0.0007,0,0,0
0.040655,1788211673.017937,-0.0597,-0.0063,-0.0063,-0.0063,0.0021,0,0,0,-0.0179,0.0018,-0.0018,-0.0018,0.0020,0,0,0,0.0218,-0.0007,-0.0007,-0.0007,0.0000,0,0,0,-0.0189,-0.0011,-0.0011,-0.0011,-0.0007,0,0,0,0.0065,0.0024,0.0024,0.0024,0.0021,0,0,0,0.0341,0.0049,0.0049,0.0049,0.0000,0,0,0
0.048435,1788211673.027713,0.0000,0.0000,-0.0063,-0.0063,0.0007,0,0,0,0.0000,0.0000,-0.0018,-0.0018,0.0000,0,0,0,0.0000,0.0000,-0.0007,-0.0007,0.0006,0,0,0,0.0000,0.0000,-0.0011,-0.0011,0.0000,0,0,0,0.0000,0.0000,0.0024,0.0024,-0.0007,0,0,0,0.0000,0.0000,0.0049,0.0049,0.0007,0,0,0
0.056441,1788211673.035719,0.0000,0.0000,-0.0063,-0.0063,0.0021,0,0,0,0.0000,0.0000,-0.0018,-0.0018,-0.0008,0,0,0,0.0000,0.0000,-0.0007,-0.0007,0.0014,0,0,0,0.0000,0.0000,-0.0011,-0.0011,0.0007,0,0,0,0.0000,0.0000,0.0024,0.0024,0.0021,0,0,0,0.0000,0.0000,0.0049,0.0049,0.0007,0,0,0
0.065446,1788211673.042717,0.0000,0.0000,-0.0063,-0.0063,0.0014,0,0,0,0.0000,0.0000,-0.0018,-0.0018,0.0020,0,0,0,0.0000,0.0000,-0.0007,-0.0007,0.0014,0,0,0,0.0000,0.0000,-0.0011,-0.0011,0.0021,0,0,0,0.0000,0.0000,0.0024,0.0024,0.0027,0,0,0,0.0000,0.0000,0.0049,0.0049,0.0013,0,0,0
0.073135,1788211673.051397,-0.1321,-0.0282,-0.0282,-0.0282,-0.0014,0,0,0,-0.0386,-0.0052,0.0052,0.0052,-0.0014,0,0,0,-0.0086,-0.0021,-0.0021,-0.0021,0.0006,0,0,0,0.0284,0.0040,0.0040,0.0040,-0.0014,0,0,0,-0.0757,-0.0112,-0.0112,-0.0112,0.0027,0,0,0,-0.0108,0.0022,0.0022,0.0022,0.0013,0,0,0
