t_capture,t_command,latency_ms,signal_age_ms
1788215804.265361,1788215804.266435,1.074,0.343
1788215804.272979,1788215804.274492,1.513,0.217
1788215804.281499,1788215804.282688,1.189,0.131
1788215804.281499,1788215804.290334,8.835,8.153
1788215804.296448,1788215804.298571,2.124,1.596
1788215804.298571,1788215804.306056,7.485,7.363
1788215804.310550,1788215804.313795,3.244,3.561
1788215804.315304,1788215804.322171,6.867,6.946
1788215804.325741,1788215804.330108,4.367,4.249
1788215804.332122,1788215804.338374,6.253,5.724
1788215804.340371,1788215804.345922,5.551,5.244
1788215804.349935,1788215804.353939,4.004,4.753
1788215804.356950,1788215804.361968,5.018,4.829
1788215804.365628,1788215804.369958,4.330,4.370
1788215804.373854,1788215804.378355,4.501,4.393
1788215804.381368,1788215804.386525,5.157,4.005
1788215804.392539,1788215804.394649,2.110,2.032
1788215804.401477,1788215804.402479,1.001,1.040
1788215804.407067,1788215804.410090,3.023,2.771
1788215804.417746,1788215804.418754,1.009,0.969
1788215804.424223,1788215804.425393,1.170,2.391
1788215804.432475,1788215804.434984,2.509,2.144
1788215804.441086,1788215804.442602,1.517,1.532
1788215804.448889,1788215804.450974,2.084,1.240
1788215804.457418,1788215804.458552,1.134,1.198
1788215804.465809,1788215804.466813,1.004,0.912
1788215804.473629,1788215804.474625,0.996,0.338
1788215804.482408,1788215804.482408,0.000,0.169
1788215804.482408,1788215804.490067,7.659,8.184
1788215804.493070,1788215804.498580,5.510,5.156
1788215804.499590,1788215804.506597,7.007,7.301
1788215804.509113,1788215804.514292,5.179,5.804
1788215804.516281,1788215804.522837,6.557,6.535
1788215804.523829,1788215804.530893,7.064,6.321
1788215804.531893,1788215804.538403,6.510,6.115
1788215804.540421,1788215804.547222,6.801,5.809
1788215804.549751,1788215804.554756,5.005,5.200
1788215804.557643,1788215804.563176,5.533,5.196
1788215804.570237,1788215804.571226,0.989,0.224
1788215804.574226,1788215804.579097,4.870,4.485
1788215804.586709,1788215804.587241,0.531,0.251
1788215804.590313,1788215804.594782,4.469,3.620
1788215804.601293,1788215804.603276,1.983,1.502
