t_s,t_capture,in_J1_deg,filt_J1_deg,target_J1_deg,cmd_J1_deg,act_J1_deg,ratelim_J1,rangeclamp_J1,halted_J1,in_J2_deg,filt_J2_deg,target_J2_deg,cmd_J2_deg,act_J2_deg,ratelim_J2,rangeclamp_J2,halted_J2,in_J3_deg,filt_J3_deg,target_J3_deg,cmd_J3_deg,act_J3_deg,ratelim_J3,rangeclamp_J3,halted_J3,in_J4_deg,filt_J4_deg,target_J4_deg,cmd_J4_deg,act_J4_deg,ratelim_J4,rangeclamp_J4,halted_J4,in_J5_deg,filt_J5_deg,target_J5_deg,cmd_J5_deg,act_J5_deg,ratelim_J5,rangeclamp_J5,halted_J5,in_J6_deg,filt_J6_deg,target_J6_deg,cmd_J6_deg,act_J6_deg,ratelim_J6,rangeclamp_J6,halted_J6
0.001311,1788532450.555022,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.008854,1788532450.555022,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.016463,1788532450.570684,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.024426,1788532450.575349,0.0403,0.0008,0.0008,0.0008,0.0000,0,0,0,-0.1339,-0.0025,0.0055,0.0055,0.0000,0,0,0,0.0017,0.0000,0.0000,0.0000,0.0000,0,0,0,-0.0198,-0.0004,0.0004,0.0004,0.0000,0,0,0,-0.0599,-0.0011,-0.0013,-0.0013,0.0000,0,0,0,0.0761,0.0014,0.0017,0.0017,0.0000,0,0,0
0.032501,1788532450.584218,0.0533,0.0037,0.0037,0.0037,0.0000,0,0,0,-0.1339,-0.0114,0.0252,0.0252,0.0000,0,0,0,0.0017,0.0001,0.0002,0.0002,0.0000,0,0,0,-0.0198,-0.0017,0.0020,0.0020,0.0000,0,0,0,-0.0599,-0.0051,-0.0061,-0.0061,0.0000,0,0,0,0.0761,0.0065,0.0078,0.0078,0.0000,0,0,0
0.040574,1788532450.591786,0.0430,0.0089,0.0089,0.0089,0.0000,0,0,0,-0.1159,-0.0261,0.0573,0.0573,0.0000,0,0,0,0.0038,0.0004,0.0006,0.0006,0.0000,0,0,0,-0.0279,-0.0041,0.0049,0.0049,0.0000,0,0,0,-0.0779,-0.0121,-0.0146,-0.0146,0.0000,0,0,0,0.0947,0.0154,0.0184,0.0184,0.0000,0,0,0
0.048605,1788532450.599342,0.0430,0.0150,0.0150,0.0150,0.0000,0,0,0,-0.1159,-0.0427,0.0938,0.0938,0.0000,0,0,0,0.0038,0.0007,0.0011,0.0011,0.0000,0,0,0,-0.0279,-0.0072,0.0087,0.0087,0.0000,0,0,0,-0.0779,-0.0213,-0.0256,-0.0256,-0.0000,0,0,0,0.0947,0.0267,0.0320,0.0320,0.0000,0,0,0
0.056684,1788532450.608358,0.0430,0.0211,0.0211,0.0211,0.0000,0,0,0,-0.1159,-0.0590,0.1297,0.1297,0.0000,0,0,0,0.0038,0.0012,0.0018,0.0018,0.0000,0,0,0,-0.0279,-0.0108,0.0130,0.0130,0.0000,0,0,0,-0.0779,-0.0315,-0.0378,-0.0378,-0.0000,0,0,0,0.0947,0.0392,0.0470,0.0470,0.0000,0,0,0
0.064260,1788532450.615454,0.0430,0.0267,0.0267,0.0267,0.0000,0,0,0,-0.1159,-0.0738,0.1624,0.1624,0.0000,0,0,0,0.0038,0.0017,0.0026,0.0026,0.0000,0,0,0,-0.0279,-0.0145,0.0174,0.0174,0.0000,0,0,0,-0.0779,-0.0416,-0.0500,-0.0500,-0.0000,0,0,0,0.0947,0.0515,0.0618,0.0618,0.0000,0,0,0
0.072328,1788532450.624015,0.0430,0.0316,0.0316,0.0316,0.0000,0,0,0,-0.1159,-0.0867,0.1907,0.1907,0.0001,0,0,0,0.0038,0.0022,0.0033,0.0033,0.0000,0,0,0,-0.0279,-0.0178,0.0214,0.0214,0.0000,0,0,0,-0.0779,-0.0509,-0.0611,-0.0611,-0.0000,0,0,0,0.0947,0.0627,0.0753,0.0753,0.0000,0,0,0
