t_capture,t_command,latency_ms,signal_age_ms
1788532693.190377,1788532693.190885,0.508,0.457
1788532693.190377,1788532693.199166,8.789,8.471
1788532693.205570,1788532693.206563,0.994,1.514
1788532693.211572,1788532693.214571,2.999,3.688
1788532693.219655,1788532693.222644,2.990,3.589
1788532693.227653,1788532693.230643,2.991,3.530
1788532693.234643,1788532693.238646,4.002,4.607
1788532693.242971,1788532693.246970,3.999,4.318
1788532693.250508,1788532693.255016,4.508,4.755
1788532693.259023,1788532693.263532,4.508,4.217
1788532693.266544,1788532693.271537,4.993,4.804
1788532693.275537,1788532693.279537,4.001,3.794
1788532693.283630,1788532693.286629,2.999,3.677
1788532693.290637,1788532693.295156,4.520,4.619
1788532693.298153,1788532693.302667,4.514,5.215
1788532693.306668,1788532693.310669,4.001,4.687
1788532693.314669,1788532693.318672,4.002,4.751
1788532693.322669,1788532693.326670,4.001,4.721
1788532693.330684,1788532693.334684,3.999,4.703
1788532693.338195,1788532693.343252,5.057,5.184
1788532693.347260,1788532693.351300,4.040,4.158
1788532693.354834,1788532693.359350,4.516,4.657
1788532693.363341,1788532693.367351,4.010,4.149
1788532693.371351,1788532693.375340,3.990,4.153
1788532693.379389,1788532693.383399,4.010,4.106
1788532693.387391,1788532693.391588,4.197,4.109
1788532693.394590,1788532693.399173,4.583,4.946
1788532693.403699,1788532693.407726,4.026,3.722
1788532693.410707,1788532693.415350,4.643,4.684
1788532693.418871,1788532693.422887,4.016,4.608
1788532693.427880,1788532693.430887,3.007,3.709
1788532693.434421,1788532693.439412,4.991,5.110
1788532693.442954,1788532693.446953,3.999,4.606
1788532693.451581,1788532693.455125,3.544,3.885
1788532693.458133,1788532693.463605,5.473,5.302
1788532693.466615,1788532693.471796,5.181,5.013
1788532693.474795,1788532693.479799,5.004,4.775
1788532693.483305,1788532693.487315,4.010,4.408
1788532693.491316,1788532693.495819,4.504,4.408
1788532693.499820,1788532693.503340,3.521,3.859
1788532693.507338,1788532693.511336,3.998,4.375
1788532693.514841,1788532693.519859,5.018,4.888
1788532693.522858,1788532693.527857,4.999,4.843
1788532693.531858,1788532693.535860,4.001,3.876
1788532693.538866,1788532693.543382,4.516,4.939
1788532693.547894,1788532693.551993,4.098,3.907
1788532693.555637,1788532693.559635,3.998,4.117
1788532693.563627,1788532693.567147,3.520,4.208
1788532693.571150,1788532693.575178,4.028,4.706
1788532693.579148,1788532693.583146,3.999,4.726
1788532693.587146,1788532693.591153,4.008,4.663
1788532693.596196,1788532693.599732,3.536,3.593
1788532693.604261,1788532693.607270,3.010,3.611
1788532693.610800,1788532693.615796,4.996,5.128
1788532693.619813,1788532693.623813,4.001,3.822
1788532693.627809,1788532693.631816,4.008,4.061
1788532693.634868,1788532693.639913,5.045,5.079
1788532693.643931,1788532693.647928,3.996,3.877
1788532693.651510,1788532693.656032,4.522,4.421
1788532693.660032,1788532693.664027,3.995,3.950
1788532693.668039,1788532693.672036,3.997,3.884
1788532693.675529,1788532693.679542,4.013,4.464
1788532693.684555,1788532693.687556,3.001,3.402
1788532693.691057,1788532693.696074,5.016,4.914
1788532693.700171,1788532693.704163,3.992,3.787
1788532693.708170,1788532693.711770,3.600,3.882
1788532693.715771,1788532693.719778,4.006,4.292
1788532693.724275,1788532693.727284,3.009,3.709
1788532693.732362,1788532693.735793,3.431,3.589
1788532693.738831,1788532693.743892,5.061,5.269
1788532693.748402,1788532693.751921,3.519,3.646
1788532693.756444,1788532693.759436,2.992,3.645
1788532693.764435,1788532693.767520,3.085,3.736
1788532693.770530,1788532693.775521,4.990,5.587
1788532693.780523,1788532693.783530,3.007,3.633
1788532693.786613,1788532693.791528,4.915,5.582
1788532693.794779,1788532693.800298,5.519,5.338
1788532693.803114,1788532693.808365,5.251,4.969
1788532693.811375,1788532693.816370,4.996,4.797
1788532693.819375,1788532693.823907,4.532,4.791
1788532693.826905,1788532693.831909,5.003,5.276
1788532693.835905,1788532693.840192,4.287,4.351
1788532693.843290,1788532693.847303,4.013,4.710
1788532693.851520,1788532693.856416,4.897,4.716
1788532693.859418,1788532693.864409,4.991,4.715
1788532693.867938,1788532693.871935,3.997,4.356
1788532693.875927,1788532693.879935,4.007,4.430
1788532693.883453,1788532693.888453,5.000,4.850
1788532693.891961,1788532693.895976,4.015,4.390
1788532693.899976,1788532693.903977,4.000,4.382
1788532693.907976,1788532693.911977,4.001,4.332
1788532693.916483,1788532693.920499,4.016,3.895
1788532693.923491,1788532693.928491,5.000,4.900
1788532693.932500,1788532693.936029,3.529,3.782
1788532693.939028,1788532693.944560,5.533,5.374
1788532693.947985,1788532693.952189,4.204,4.318
1788532693.955711,1788532693.959732,4.021,4.423
1788532693.963255,1788532693.968248,4.992,5.137
1788532693.972773,1788532693.975789,3.016,3.684
1788532693.980789,1788532693.983788,2.999,3.663
1788532693.987788,1788532693.991792,4.005,4.699
1788532693.995296,1788532693.999829,4.533,5.073
1788532694.003827,1788532694.008769,4.943,4.630
1788532694.011770,1788532694.016280,4.511,4.783
1788532694.020287,1788532694.024279,3.992,4.250
1788532694.027279,1788532694.032288,5.008,5.304
1788532694.036286,1788532694.040389,4.102,4.276
1788532694.043404,1788532694.047715,4.310,5.177
1788532694.050809,1788532694.056332,5.523,5.794
1788532694.059349,1788532694.064348,4.999,5.184
1788532694.068356,1788532694.072885,4.529,4.292
1788532694.075881,1788532694.080885,5.003,4.748
1788532694.083894,1788532694.088890,4.995,4.782
1788532694.092887,1788532694.096027,3.141,3.757
1788532694.101037,1788532694.104438,3.401,3.610
1788532694.107448,1788532694.112454,5.006,5.093
1788532694.115452,1788532694.120445,4.993,5.316
1788532694.124447,1788532694.128964,4.518,4.356
1788532694.130970,1788532694.136985,6.015,5.880
1788532694.139968,1788532694.144491,4.523,4.632
1788532694.148003,1788532694.152254,4.251,4.767
1788532694.155780,1788532694.160855,5.076,5.118
1788532694.163967,1788532694.168494,4.527,4.858
1788532694.171498,1788532694.176498,5.000,5.412
1788532694.180057,1788532694.184055,3.998,4.781
1788532694.187574,1788532694.192104,4.530,5.196
1788532694.195338,1788532694.201129,5.791,5.560
1788532694.203865,1788532694.209010,5.146,5.035
1788532694.213012,1788532694.217004,3.992,3.935
1788532694.220525,1788532694.224536,4.011,4.456
1788532694.228529,1788532694.232539,4.010,4.477
1788532694.236539,1788532694.241031,4.493,4.411
1788532694.244615,1788532694.248632,4.016,4.316
1788532694.251946,1788532694.256857,4.911,5.067
1788532694.260875,1788532694.264875,4.001,4.165
1788532694.268874,1788532694.272875,4.000,4.163
1788532694.275872,1788532694.280400,4.527,5.054
1788532694.284408,1788532694.288407,3.999,4.699
1788532694.293917,1788532694.296927,3.010,3.065
1788532694.300458,1788532694.305124,4.666,4.652
1788532694.308119,1788532694.313113,4.993,4.939
1788532694.316119,1788532694.320624,4.505,4.979
1788532694.325150,1788532694.329159,4.009,3.961
1788532694.333161,1788532694.336167,3.006,3.925
1788532694.339703,1788532694.345228,5.524,5.401
1788532694.349758,1788532694.352387,2.629,3.365
1788532694.355392,1788532694.360907,5.514,5.764
1788532694.363905,1788532694.368907,5.002,5.249
1788532694.372906,1788532694.377428,4.522,4.376
1788532694.380438,1788532694.385134,4.696,4.623
1788532694.388935,1788532694.393312,4.377,4.270
1788532694.396413,1788532694.401510,5.097,4.831
1788532694.404727,1788532694.408743,4.016,4.614
1788532694.412742,1788532694.416307,3.565,4.570
1788532694.420962,1788532694.424972,4.010,4.386
1788532694.428956,1788532694.433426,4.470,4.453
1788532694.437469,1788532694.441542,4.073,3.937
1788532694.444762,1788532694.449660,4.898,4.593
1788532694.453617,1788532694.457653,4.035,3.862
1788532694.461663,1788532694.465667,4.003,3.790
1788532694.468653,1788532694.473195,4.542,4.877
1788532694.475177,1788532694.481174,5.996,6.292
1788532694.485182,1788532694.489174,3.992,4.341
1788532694.493175,1788532694.497289,4.114,4.274
1788532694.500807,1788532694.505341,4.534,4.668
1788532694.508874,1788532694.513390,4.516,4.415
1788532694.517390,1788532694.520992,3.602,4.234
1788532694.524992,1788532694.528985,3.993,4.569
1788532694.532996,1788532694.537015,4.019,4.601
1788532694.541009,1788532694.545529,4.520,4.520
1788532694.548478,1788532694.553672,5.194,5.149
1788532694.555855,1788532694.561363,5.509,5.805
1788532694.564096,1788532694.569138,5.042,5.568
1788532694.574149,1788532694.577141,2.992,3.483
1788532694.581170,1788532694.585171,4.001,4.527
1788532694.589168,1788532694.593169,4.000,4.514
1788532694.597794,1788532694.601939,4.145,3.975
1788532694.605654,1788532694.609181,3.528,3.961
1788532694.613699,1788532694.617843,4.143,4.014
1788532694.620859,1788532694.625860,5.001,4.911
1788532694.628848,1788532694.633964,5.116,4.870
1788532694.635982,1788532694.641037,5.056,5.759
1788532694.645038,1788532694.649548,4.510,4.777
1788532694.653138,1788532694.657647,4.509,4.683
1788532694.660655,1788532694.665178,4.523,5.048
1788532694.669161,1788532694.673159,3.998,4.692
1788532694.677160,1788532694.681611,4.452,4.572
1788532694.685128,1788532694.689164,4.035,4.698
1788532694.693160,1788532694.697985,4.825,4.668
1788532694.700997,1788532694.705513,4.516,4.864
1788532694.709294,1788532694.713303,4.008,4.508
1788532694.717509,1788532694.721508,3.999,4.339
1788532694.725631,1788532694.729680,4.049,4.303
1788532694.734182,1788532694.737209,3.027,3.720
1788532694.742360,1788532694.745653,3.294,3.573
1788532694.748719,1788532694.753361,4.642,5.279
1788532694.756999,1788532694.761528,4.529,4.987
1788532694.765527,1788532694.769526,3.999,4.443
1788532694.774824,1788532694.777330,2.506,3.154
1788532694.781552,1788532694.786062,4.510,4.455
1788532694.789071,1788532694.794107,5.036,4.953
1788532694.798176,1788532694.801853,3.678,3.927
1788532694.805606,1788532694.810215,4.610,4.418
1788532694.813210,1788532694.818209,4.999,4.922
1788532694.822208,1788532694.825414,3.206,3.894
1788532694.829913,1788532694.833925,4.012,4.229
1788532694.838281,1788532694.841827,3.545,3.820
1788532694.846359,1788532694.850356,3.996,3.806
1788532694.853882,1788532694.858145,4.262,4.312
1788532694.861655,1788532694.866154,4.500,4.603
1788532694.870441,1788532694.874455,4.014,3.709
1788532694.876985,1788532694.881572,4.587,5.335
1788532694.885567,1788532694.890561,4.993,4.662
1788532694.893568,1788532694.898088,4.521,4.719
