t_capture,t_command,latency_ms,signal_age_ms
1788531818.008745,1788531818.010044,1.299,0.693
1788531818.008745,1788531818.017851,9.105,8.715
1788531818.023965,1788531818.026064,2.099,1.705
1788531818.032146,1788531818.033165,1.019,1.662
1788531818.038704,1788531818.041252,2.548,3.133
1788531818.047322,1788531818.049852,2.530,2.554
1788531818.055380,1788531818.057374,1.994,2.586
1788531818.062927,1788531818.065447,2.520,2.973
1788531818.071215,1788531818.073718,2.503,2.838
1788531818.078860,1788531818.081903,3.043,3.189
1788531818.087255,1788531818.089805,2.550,2.823
1788531818.095793,1788531818.097732,1.939,2.301
1788531818.103314,1788531818.106308,2.994,2.771
1788531818.110804,1788531818.114320,3.515,3.351
1788531818.119861,1788531818.121901,2.040,2.335
1788531818.127433,1788531818.129588,2.155,2.755
1788531818.135123,1788531818.137125,2.002,3.060
1788531818.142673,1788531818.146193,3.520,3.536
1788531818.151322,1788531818.154333,3.011,2.928
1788531818.158871,1788531818.162400,3.529,3.347
1788531818.167964,1788531818.170585,2.622,2.261
1788531818.175143,1788531818.178665,3.521,3.389
1788531818.183461,1788531818.185990,2.529,3.037
1788531818.191566,1788531818.194559,2.993,2.986
1788531818.199628,1788531818.202633,3.006,2.907
1788531818.207166,1788531818.210713,3.547,3.470
1788531818.214735,1788531818.218767,4.033,3.925
1788531818.225327,1788531818.226390,1.063,1.247
1788531818.230568,1788531818.234601,4.033,4.101
1788531818.239951,1788531818.242927,2.976,2.655
1788531818.247474,1788531818.250011,2.537,3.254
1788531818.256563,1788531818.258565,2.002,2.148
1788531818.263634,1788531818.266182,2.548,2.860
1788531818.271254,1788531818.274803,3.549,3.439
1788531818.278828,1788531818.282879,4.050,3.796
1788531818.287408,1788531818.290768,3.360,3.416
1788531818.296307,1788531818.298854,2.547,2.430
1788531818.303455,1788531818.306785,3.330,3.183
1788531818.312332,1788531818.314348,2.017,2.540
1788531818.319889,1788531818.322398,2.509,2.799
1788531818.328484,1788531818.330504,2.019,2.321
1788531818.335055,1788531818.339145,4.090,3.780
1788531818.343136,1788531818.346668,3.532,3.835
1788531818.351967,1788531818.354969,3.002,2.908
1788531818.359595,1788531818.362616,3.021,3.341
1788531818.368662,1788531818.370677,2.015,2.209
1788531818.376257,1788531818.378797,2.540,2.620
1788531818.383840,1788531818.387196,3.356,3.269
1788531818.391310,1788531818.395329,4.019,3.808
1788531818.400389,1788531818.403410,3.022,2.654
1788531818.408481,1788531818.410501,2.020,2.687
1788531818.416508,1788531818.419043,2.535,2.682
1788531818.424562,1788531818.426580,2.018,2.529
1788531818.431124,1788531818.434638,3.514,4.077
1788531818.440028,1788531818.443025,2.997,3.227
1788531818.448550,1788531818.451109,2.559,2.604
1788531818.456106,1788531818.459323,3.216,3.055
1788531818.463359,1788531818.466878,3.519,3.841
1788531818.472410,1788531818.475157,2.747,2.854
1788531818.479866,1788531818.483397,3.531,3.213
1788531818.488762,1788531818.490881,2.120,2.545
1788531818.495681,1788531818.498844,3.163,3.632
1788531818.503899,1788531818.507493,3.594,3.424
1788531818.512977,1788531818.514966,1.989,2.308
1788531818.520585,1788531818.523090,2.505,2.719
1788531818.527877,1788531818.531519,3.642,3.302
1788531818.537016,1788531818.539656,2.639,2.378
1788531818.544602,1788531818.547599,2.997,2.863
1788531818.552151,1788531818.555152,3.001,3.166
1788531818.559799,1788531818.563091,3.292,3.625
1788531818.568494,1788531818.571604,3.110,2.948
1788531818.574771,1788531818.579303,4.533,4.677
1788531818.584561,1788531818.586709,2.147,2.994
1788531818.592530,1788531818.595529,3.000,2.949
1788531818.600173,1788531818.602937,2.764,3.423
1788531818.608906,1788531818.610924,2.018,2.521
