t_s,t_capture,in_J1_deg,filt_J1_deg,target_J1_deg,cmd_J1_deg,act_J1_deg,ratelim_J1,rangeclamp_J1,halted_J1,in_J2_deg,filt_J2_deg,target_J2_deg,cmd_J2_deg,act_J2_deg,ratelim_J2,rangeclamp_J2,halted_J2,in_J3_deg,filt_J3_deg,target_J3_deg,cmd_J3_deg,act_J3_deg,ratelim_J3,rangeclamp_J3,halted_J3,in_J4_deg,filt_J4_deg,target_J4_deg,cmd_J4_deg,act_J4_deg,ratelim_J4,rangeclamp_J4,halted_J4,in_J5_deg,filt_J5_deg,target_J5_deg,cmd_J5_deg,act_J5_deg,ratelim_J5,rangeclamp_J5,halted_J5,in_J6_deg,filt_J6_deg,target_J6_deg,cmd_J6_deg,act_J6_deg,ratelim_J6,rangeclamp_J6,halted_J6
0.001061,1788532493.297046,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.008870,1788532493.297046,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.016548,1788532493.312567,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.025130,1788532493.318562,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.032303,1788532493.327339,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.040441,1788532493.333867,-0.0725,-0.0145,-0.0145,-0.0145,0.0000,0,0,0,0.1771,0.0354,-0.0779,-0.0779,0.0000,0,0,0,-0.0366,-0.0073,-0.0110,-0.0110,0.0000,0,0,0,-0.0475,-0.0095,0.0114,0.0114,0.0000,0,0,0,0.0764,0.0153,0.0183,0.0183,0.0000,0,0,0,0.2290,0.0458,0.0550,0.0550,0.0000,0,0,0
0.048435,1788532493.342554,-0.0725,-0.0261,-0.0261,-0.0261,0.0000,0,0,0,0.1771,0.0638,-0.1403,-0.1403,0.0000,0,0,0,-0.0366,-0.0132,-0.0198,-0.0198,0.0000,0,0,0,-0.0475,-0.0171,0.0205,0.0205,0.0000,0,0,0,0.0764,0.0275,0.0330,0.0330,0.0000,0,0,0,0.2290,0.0824,0.0989,0.0989,0.0000,0,0,0
0.056562,1788532493.349493,-0.0725,-0.0354,-0.0354,-0.0354,0.0000,0,0,0,0.1771,0.0864,-0.1901,-0.1901,0.0000,0,0,0,-0.0366,-0.0179,-0.0268,-0.0268,0.0000,0,0,0,-0.0475,-0.0232,0.0278,0.0278,0.0000,0,0,0,0.0764,0.0373,0.0447,0.0447,0.0000,0,0,0,0.2290,0.1118,0.1341,0.1341,0.0000,0,0,0
0.064547,1788532493.358551,-0.0725,-0.0428,-0.0428,-0.0428,-0.0000,0,0,0,0.1771,0.1046,-0.2300,-0.2300,-0.0000,0,0,0,-0.0366,-0.0216,-0.0324,-0.0324,-0.0000,0,0,0,-0.0475,-0.0280,0.0337,0.0337,0.0000,0,0,0,0.0764,0.0451,0.0541,0.0541,0.0000,0,0,0,0.2290,0.1352,0.1622,0.1622,0.0000,0,0,0
0.072297,1788532493.366348,-0.0725,-0.0487,-0.0487,-0.0487,-0.0000,0,0,0,0.1771,0.1191,-0.2619,-0.2619,-0.0001,0,0,0,-0.0366,-0.0246,-0.0369,-0.0369,-0.0000,0,0,0,-0.0475,-0.0319,0.0383,0.0383,0.0000,0,0,0,0.0764,0.0514,0.0616,0.0616,0.0000,0,0,0,0.2290,0.1540,0.1848,0.1848,0.0001,0,0,0
