t_capture,t_command,latency_ms,signal_age_ms
1788532989.124739,1788532989.125250,0.510,0.574
1788532989.124739,1788532989.133754,9.015,8.589
1788532989.140400,1788532989.141404,1.004,1.029
1788532989.147412,1788532989.149411,2.000,2.129
1788532989.153950,1788532989.156962,3.012,3.608
1788532989.162961,1788532989.165490,2.529,2.412
1788532989.171026,1788532989.173145,2.120,2.667
1788532989.178165,1788532989.181185,3.021,3.525
1788532989.186708,1788532989.189215,2.507,2.880
1788532989.186708,1788532989.196944,10.236,10.891
1788532989.203377,1788532989.205117,1.740,2.209
1788532989.203377,1788532989.213347,9.970,10.217
1788532989.218300,1788532989.221297,2.996,3.333
1788532989.227432,1788532989.229391,1.959,2.256
1788532989.235552,1788532989.237516,1.964,2.139
1788532989.243139,1788532989.245193,2.055,2.614
1788532989.252205,1788532989.253925,1.720,1.570
1788532989.258869,1788532989.261809,2.940,2.939
1788532989.258869,1788532989.269003,10.134,10.950
1788532989.275120,1788532989.277087,1.968,2.695
1788532989.282859,1788532989.284811,1.952,2.954
1788532989.291002,1788532989.293128,2.126,2.754
1788532989.299075,1788532989.302042,2.967,2.665
1788532989.307055,1788532989.310054,2.999,2.601
1788532989.314604,1788532989.317622,3.018,3.254
1788532989.323703,1788532989.326156,2.452,2.071
1788532989.330345,1788532989.333437,3.092,3.601
1788532989.339380,1788532989.341915,2.535,2.665
1788532989.346913,1788532989.349427,2.514,3.073
1788532989.355498,1788532989.357504,2.006,2.608
1788532989.363268,1788532989.365918,2.650,2.729
1788532989.370549,1788532989.373488,2.939,3.561
1788532989.379574,1788532989.381567,1.994,2.563
1788532989.387032,1788532989.389784,2.752,3.072
1788532989.395778,1788532989.397782,2.004,2.334
1788532989.402804,1788532989.405824,3.019,3.363
1788532989.411668,1788532989.413665,1.997,2.566
1788532989.419696,1788532989.421697,2.001,2.415
1788532989.426210,1788532989.429777,3.567,3.769
1788532989.435876,1788532989.438356,2.481,2.347
1788532989.443888,1788532989.445885,1.997,2.376
1788532989.451409,1788532989.454410,3.001,2.814
1788532989.459411,1788532989.462410,2.999,2.922
1788532989.467613,1788532989.470161,2.549,2.676
1788532989.475168,1788532989.478175,3.007,3.188
1788532989.484699,1788532989.485723,1.023,1.587
