t_s,t_capture,in_J1_deg,filt_J1_deg,target_J1_deg,cmd_J1_deg,act_J1_deg,ratelim_J1,rangeclamp_J1,halted_J1,in_J2_deg,filt_J2_deg,target_J2_deg,cmd_J2_deg,act_J2_deg,ratelim_J2,rangeclamp_J2,halted_J2,in_J3_deg,filt_J3_deg,target_J3_deg,cmd_J3_deg,act_J3_deg,ratelim_J3,rangeclamp_J3,halted_J3,in_J4_deg,filt_J4_deg,target_J4_deg,cmd_J4_deg,act_J4_deg,ratelim_J4,rangeclamp_J4,halted_J4,in_J5_deg,filt_J5_deg,target_J5_deg,cmd_J5_deg,act_J5_deg,ratelim_J5,rangeclamp_J5,halted_J5,in_J6_deg,filt_J6_deg,target_J6_deg,cmd_J6_deg,act_J6_deg,ratelim_J6,rangeclamp_J6,halted_J6
0.001005,1788532541.543394,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.008592,1788532541.543394,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.016244,1788532541.563239,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.024866,1788532541.570171,-0.0886,-0.0037,-0.0037,-0.0037,0.0000,0,0,0,0.1125,0.0047,-0.0103,-0.0103,0.0000,0,0,0,-0.1046,-0.0044,-0.0065,-0.0065,0.0000,0,0,0,-0.0855,-0.0036,0.0043,0.0043,0.0000,0,0,0,-0.0841,-0.0035,-0.0042,-0.0042,0.0000,0,0,0,0.2469,0.0103,0.0124,0.0124,0.0000,0,0,0
0.032436,1788532541.577834,-0.0886,-0.0076,-0.0076,-0.0076,0.0000,0,0,0,0.1125,0.0096,-0.0212,-0.0212,0.0000,0,0,0,-0.1046,-0.0090,-0.0135,-0.0135,0.0000,0,0,0,-0.0855,-0.0073,0.0088,0.0088,0.0000,0,0,0,-0.0841,-0.0072,-0.0087,-0.0087,0.0000,0,0,0,0.2469,0.0212,0.0254,0.0254,0.0000,0,0,0
0.041068,1788532541.585523,-0.1606,-0.0147,-0.0147,-0.0147,0.0000,0,0,0,0.1691,0.0170,-0.0374,-0.0374,0.0000,0,0,0,-0.1463,-0.0153,-0.0230,-0.0230,0.0000,0,0,0,-0.1194,-0.0125,0.0150,0.0150,0.0000,0,0,0,-0.0841,-0.0108,-0.0129,-0.0129,0.0000,0,0,0,0.3621,0.0369,0.0443,0.0443,0.0000,0,0,0
0.048683,1788532541.593080,-0.1606,-0.0213,-0.0213,-0.0213,0.0000,0,0,0,0.1691,0.0239,-0.0526,-0.0526,0.0000,0,0,0,-0.1463,-0.0212,-0.0319,-0.0319,0.0000,0,0,0,-0.1194,-0.0173,0.0208,0.0208,0.0000,0,0,0,-0.0841,-0.0141,-0.0169,-0.0169,0.0000,0,0,0,0.3621,0.0517,0.0620,0.0620,0.0000,0,0,0
0.056418,1788532541.600819,-0.2557,-0.0321,-0.0321,-0.0321,-0.0000,0,0,0,0.4512,0.0437,-0.0962,-0.0962,-0.0000,0,0,0,-0.1519,-0.0273,-0.0410,-0.0410,-0.0000,0,0,0,-0.0529,-0.0190,0.0228,0.0228,0.0000,0,0,0,-0.0619,-0.0163,-0.0196,-0.0196,-0.0000,0,0,0,0.3740,0.0666,0.0799,0.0799,0.0000,0,0,0
0.064302,1788532541.609956,-0.2557,-0.0443,-0.0443,-0.0443,-0.0000,0,0,0,0.4512,0.0659,-0.1449,-0.1449,-0.0000,0,0,0,-0.1519,-0.0341,-0.0511,-0.0511,-0.0000,0,0,0,-0.0529,-0.0208,0.0250,0.0250,0.0000,0,0,0,-0.0619,-0.0188,-0.0225,-0.0225,-0.0000,0,0,0,0.3740,0.0833,0.1000,0.1000,0.0000,0,0,0
0.072787,1788532541.618169,-0.3460,-0.0591,-0.0591,-0.0591,-0.0000,0,0,0,0.5357,0.0889,-0.1957,-0.1957,-0.0000,0,0,0,-0.1782,-0.0411,-0.0617,-0.0617,-0.0000,0,0,0,-0.0848,-0.0240,0.0288,0.0288,0.0000,0,0,0,-0.0570,-0.0207,-0.0248,-0.0248,-0.0000,0,0,0,0.4540,0.1015,0.1218,0.1218,0.0001,0,0,0
0.080756,1788532541.626164,-0.3460,-0.0728,-0.0728,-0.0728,-0.0000,0,0,0,0.5357,0.1103,-0.2428,-0.2428,-0.0001,0,0,0,-0.1782,-0.0477,-0.0716,-0.0716,-0.0001,0,0,0,-0.0848,-0.0269,0.0323,0.0323,0.0000,0,0,0,-0.0570,-0.0224,-0.0269,-0.0269,-0.0000,0,0,0,0.4540,0.1184,0.1421,0.1421,0.0001,0,0,0
0.088813,1788532541.634119,-0.4600,-0.0913,-0.0913,-0.0913,-0.0001,0,0,0,0.6096,0.1342,-0.2951,-0.2951,-0.0003,0,0,0,-0.1728,-0.0537,-0.0805,-0.0805,-0.0002,0,0,0,-0.0854,-0.0297,0.0356,0.0356,0.0001,0,0,0,-0.0088,-0.0217,-0.0261,-0.0261,-0.0001,0,0,0,0.4932,0.1363,0.1635,0.1635,0.0003,0,0,0
0.096513,1788532541.641885,-0.4705,-0.1090,-0.1090,-0.1090,-0.0002,0,0,0,0.6443,0.1579,-0.3475,-0.3475,-0.0006,0,0,0,-0.1727,-0.0592,-0.0888,-0.0888,-0.0003,0,0,0,-0.0854,-0.0323,0.0387,0.0387,0.0002,0,0,0,-0.0088,-0.0211,-0.0254,-0.0254,-0.0002,0,0,0,0.4932,0.1529,0.1835,0.1835,0.0006,0,0,0
0.104649,1788532541.650373,-0.5408,-0.1309,-0.1309,-0.1309,-0.0005,0,0,0,0.7249,0.1867,-0.4108,-0.4108,-0.0013,0,0,0,-0.1728,-0.0650,-0.0974,-0.0974,-0.0006,0,0,0,-0.0411,-0.0327,0.0393,0.0393,0.0004,0,0,0,-0.0135,-0.0208,-0.0249,-0.0249,-0.0003,0,0,0,0.3404,0.1624,0.1949,0.1949,0.0012,0,0,0
0.112336,1788532541.656783,-0.5408,-0.1468,-0.1468,-0.1468,-0.0008,0,0,0,0.7249,0.2076,-0.4567,-0.4567,-0.0025,0,0,0,-0.1728,-0.0691,-0.1037,-0.1037,-0.0010,0,0,0,-0.0411,-0.0330,0.0396,0.0396,0.0006,0,0,0,-0.0135,-0.0205,-0.0246,-0.0246,-0.0005,0,0,0,0.3404,0.1693,0.2032,0.2032,0.0020,0,0,0
0.121008,1788532541.665390,-0.5017,-0.1650,-0.1650,-0.1650,-0.0014,0,0,0,1.0683,0.2519,-0.5541,-0.5541,-0.0044,0,0,0,-0.2047,-0.0761,-0.1142,-0.1142,-0.0017,0,0,0,-0.0497,-0.0339,0.0407,0.0407,0.0009,0,0,0,-0.0992,-0.0245,-0.0294,-0.0294,-0.0008,0,0,0,0.4757,0.1851,0.2221,0.2221,0.0033,0,0,0
0.128666,1788532541.673082,-0.5017,-0.1806,-0.1806,-0.1806,-0.0023,0,0,0,1.0683,0.2897,-0.6372,-0.6372,-0.0072,0,0,0,-0.2047,-0.0820,-0.1231,-0.1231,-0.0025,0,0,0,-0.0497,-0.0346,0.0415,0.0415,0.0013,0,0,0,-0.0992,-0.0280,-0.0335,-0.0335,-0.0011,0,0,0,0.4757,0.1985,0.2382,0.2382,0.0050,0,0,0
