t_s,t_capture,in_J1_deg,filt_J1_deg,target_J1_deg,cmd_J1_deg,act_J1_deg,ratelim_J1,rangeclamp_J1,halted_J1,in_J2_deg,filt_J2_deg,target_J2_deg,cmd_J2_deg,act_J2_deg,ratelim_J2,rangeclamp_J2,halted_J2,in_J3_deg,filt_J3_deg,target_J3_deg,cmd_J3_deg,act_J3_deg,ratelim_J3,rangeclamp_J3,halted_J3,in_J4_deg,filt_J4_deg,target_J4_deg,cmd_J4_deg,act_J4_deg,ratelim_J4,rangeclamp_J4,halted_J4,in_J5_deg,filt_J5_deg,target_J5_deg,cmd_J5_deg,act_J5_deg,ratelim_J5,rangeclamp_J5,halted_J5,in_J6_deg,filt_J6_deg,target_J6_deg,cmd_J6_deg,act_J6_deg,ratelim_J6,rangeclamp_J6,halted_J6
0.000000,1788532693.190377,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.008281,1788532693.190377,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.015678,1788532693.205570,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.023686,1788532693.211572,-0.0180,-0.0007,-0.0007,-0.0007,0.0000,0,0,0,-0.0561,-0.0020,0.0045,0.0045,0.0000,0,0,0,-0.0055,-0.0002,-0.0003,-0.0003,0.0000,0,0,0,0.0222,0.0008,-0.0010,-0.0010,0.0000,0,0,0,-0.2437,-0.0089,-0.0106,-0.0106,0.0000,0,0,0,-0.4681,-0.0170,-0.0204,-0.0204,0.0000,0,0,0
0.031759,1788532693.219655,-0.0180,-0.0015,-0.0015,-0.0015,0.0000,0,0,0,-0.0561,-0.0047,0.0102,0.0102,0.0000,0,0,0,-0.0055,-0.0005,-0.0007,-0.0007,0.0000,0,0,0,0.0222,0.0018,-0.0022,-0.0022,0.0000,0,0,0,-0.2437,-0.0202,-0.0243,-0.0243,0.0000,0,0,0,-0.4681,-0.0388,-0.0466,-0.0466,0.0000,0,0,0
0.039758,1788532693.227653,-0.0180,-0.0023,-0.0023,-0.0023,-0.0000,0,0,0,-0.0561,-0.0071,0.0157,0.0157,0.0000,0,0,0,-0.0055,-0.0007,-0.0010,-0.0010,-0.0000,0,0,0,0.0222,0.0028,-0.0034,-0.0034,-0.0000,0,0,0,-0.2437,-0.0309,-0.0371,-0.0371,-0.0000,0,0,0,-0.4681,-0.0594,-0.0713,-0.0713,-0.0000,0,0,0
0.047760,1788532693.234643,0.0170,-0.0015,-0.0015,-0.0015,-0.0000,0,0,0,-0.1412,-0.0128,0.0281,0.0281,0.0000,0,0,0,-0.0006,-0.0007,-0.0010,-0.0010,-0.0000,0,0,0,0.0261,0.0038,-0.0046,-0.0046,-0.0000,0,0,0,-0.3419,-0.0440,-0.0528,-0.0528,-0.0000,0,0,0,-0.6339,-0.0836,-0.1003,-0.1003,-0.0000,0,0,0
0.056085,1788532693.242971,0.0170,-0.0006,-0.0006,-0.0006,-0.0000,0,0,0,-0.1412,-0.0191,0.0421,0.0421,0.0000,0,0,0,-0.0006,-0.0007,-0.0010,-0.0010,-0.0000,0,0,0,0.0261,0.0049,-0.0059,-0.0059,-0.0000,0,0,0,-0.3419,-0.0588,-0.0706,-0.0706,-0.0000,0,0,0,-0.6339,-0.1110,-0.1332,-0.1332,-0.0001,0,0,0
0.064131,1788532693.250508,0.1299,0.0053,0.0053,0.0053,-0.0000,0,0,0,-0.1977,-0.0272,0.0599,0.0599,0.0000,0,0,0,-0.0006,-0.0007,-0.0010,-0.0010,-0.0000,0,0,0,0.0799,0.0083,-0.0100,-0.0100,-0.0000,0,0,0,-0.2172,-0.0660,-0.0792,-0.0792,-0.0001,0,0,0,-0.5405,-0.1305,-0.1565,-0.1565,-0.0002,0,0,0
0.072647,1788532693.259023,0.1569,0.0130,0.0130,0.0130,-0.0000,0,0,0,-0.2432,-0.0382,0.0840,0.0840,0.0001,0,0,0,-0.0195,-0.0016,-0.0025,-0.0025,-0.0000,0,0,0,0.0799,0.0119,-0.0143,-0.0143,-0.0000,0,0,0,-0.1959,-0.0726,-0.0871,-0.0871,-0.0002,0,0,0,-0.5405,-0.1513,-0.1816,-0.1816,-0.0004,0,0,0
