t_s,t_capture,in_J1_deg,filt_J1_deg,target_J1_deg,cmd_J1_deg,act_J1_deg,ratelim_J1,rangeclamp_J1,halted_J1,in_J2_deg,filt_J2_deg,target_J2_deg,cmd_J2_deg,act_J2_deg,ratelim_J2,rangeclamp_J2,halted_J2,in_J3_deg,filt_J3_deg,target_J3_deg,cmd_J3_deg,act_J3_deg,ratelim_J3,rangeclamp_J3,halted_J3,in_J4_deg,filt_J4_deg,target_J4_deg,cmd_J4_deg,act_J4_deg,ratelim_J4,rangeclamp_J4,halted_J4,in_J5_deg,filt_J5_deg,target_J5_deg,cmd_J5_deg,act_J5_deg,ratelim_J5,rangeclamp_J5,halted_J5,in_J6_deg,filt_J6_deg,target_J6_deg,cmd_J6_deg,act_J6_deg,ratelim_J6,rangeclamp_J6,halted_J6
0.000000,1788532362.723501,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.008173,1788532362.723501,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.015270,1788532362.738876,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.024065,1788532362.745891,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.031956,1788532362.754626,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.040066,1788532362.763614,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.047268,1788532362.770274,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.055542,1788532362.779540,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.064109,1788532362.787164,0.0495,0.0023,0.0023,0.0023,0.0000,0,0,0,-0.1055,-0.0048,0.0106,0.0106,0.0000,0,0,0,0.0649,0.0030,0.0045,0.0045,0.0000,0,0,0,0.0590,0.0027,-0.0032,-0.0032,0.0000,0,0,0,0.0069,0.0003,0.0004,0.0004,0.0000,0,0,0,-0.0408,-0.0019,-0.0022,-0.0022,0.0000,0,0,0
0.072232,1788532362.794753,0.0495,0.0044,0.0044,0.0044,0.0000,0,0,0,-0.1055,-0.0094,0.0207,0.0207,0.0000,0,0,0,0.0649,0.0058,0.0087,0.0087,0.0000,0,0,0,0.0590,0.0053,-0.0063,-0.0063,-0.0000,0,0,0,0.0069,0.0006,0.0007,0.0007,0.0000,0,0,0,-0.0408,-0.0036,-0.0044,-0.0044,-0.0000,0,0,0
0.079900,1788532362.802398,0.0495,0.0065,0.0065,0.0065,0.0000,0,0,0,-0.1055,-0.0138,0.0304,0.0304,0.0000,0,0,0,0.0649,0.0085,0.0127,0.0127,0.0000,0,0,0,0.0590,0.0077,-0.0093,-0.0093,-0.0000,0,0,0,0.0069,0.0009,0.0011,0.0011,0.0000,0,0,0,-0.0408,-0.0053,-0.0064,-0.0064,-0.0000,0,0,0
0.087558,1788532362.811130,0.0495,0.0087,0.0087,0.0087,0.0000,0,0,0,-0.1055,-0.0186,0.0409,0.0409,0.0000,0,0,0,0.0649,0.0114,0.0171,0.0171,0.0000,0,0,0,0.0590,0.0104,-0.0125,-0.0125,-0.0000,0,0,0,0.0069,0.0012,0.0015,0.0015,0.0000,0,0,0,-0.0408,-0.0072,-0.0086,-0.0086,-0.0000,0,0,0
0.096213,1788532362.818757,0.0495,0.0106,0.0106,0.0106,0.0000,0,0,0,-0.1055,-0.0226,0.0496,0.0496,0.0001,0,0,0,0.0649,0.0139,0.0208,0.0208,0.0000,0,0,0,0.0590,0.0126,-0.0151,-0.0151,-0.0000,0,0,0,0.0069,0.0015,0.0018,0.0018,0.0000,0,0,0,-0.0408,-0.0087,-0.0105,-0.0105,-0.0000,0,0,0
0.103922,1788532362.827444,0.2609,0.0235,0.0235,0.0235,0.0000,0,0,0,-0.3863,-0.0414,0.0911,0.0911,0.0002,0,0,0,0.1478,0.0208,0.0312,0.0312,0.0001,0,0,0,-0.0068,0.0116,-0.0139,-0.0139,-0.0000,0,0,0,0.0777,0.0054,0.0065,0.0065,0.0000,0,0,0,-0.0826,-0.0125,-0.0151,-0.0151,-0.0000,0,0,0
0.111531,1788532362.835096,0.2609,0.0344,0.0344,0.0344,0.0001,0,0,0,-0.3863,-0.0572,0.1259,0.1259,0.0003,0,0,0,0.1478,0.0266,0.0400,0.0400,0.0001,0,0,0,-0.0068,0.0108,-0.0129,-0.0129,-0.0001,0,0,0,0.0777,0.0087,0.0105,0.0105,0.0000,0,0,0,-0.0826,-0.0158,-0.0189,-0.0189,-0.0001,0,0,0
0.119522,1788532362.844091,0.3586,0.0518,0.0518,0.0518,0.0001,0,0,0,-0.4991,-0.0809,0.1780,0.1780,0.0006,0,0,0,0.1659,0.0341,0.0511,0.0511,0.0002,0,0,0,-0.0353,0.0083,-0.0100,-0.0100,-0.0002,0,0,0,0.0810,0.0126,0.0151,0.0151,0.0000,0,0,0,-0.0479,-0.0175,-0.0210,-0.0210,-0.0001,0,0,0
0.127523,1788532362.851121,0.4217,0.0674,0.0674,0.0674,0.0003,0,0,0,-0.5500,-0.1008,0.2217,0.2217,0.0013,0,0,0,0.1659,0.0397,0.0595,0.0595,0.0005,0,0,0,-0.1060,0.0035,-0.0042,-0.0042,-0.0003,0,0,0,0.0931,0.0160,0.0192,0.0192,0.0001,0,0,0,-0.0142,-0.0173,-0.0208,-0.0208,-0.0003,0,0,0
0.135525,1788532362.858100,0.4903,0.0852,0.0852,0.0852,0.0004,0,0,0,-0.6041,-0.1219,0.2683,0.2683,0.0019,0,0,0,0.1659,0.0450,0.0675,0.0675,0.0007,0,0,0,-0.1060,-0.0011,0.0014,0.0014,-0.0005,0,0,0,0.1101,0.0200,0.0240,0.0240,0.0001,0,0,0,0.2048,-0.0080,-0.0096,-0.0096,-0.0004,0,0,0
0.144310,1788532362.866873,0.4903,0.1064,0.1064,0.1064,0.0008,0,0,0,-0.6041,-0.1472,0.3238,0.3238,0.0033,0,0,0,0.1659,0.0513,0.0769,0.0769,0.0012,0,0,0,-0.1060,-0.0066,0.0079,0.0079,-0.0007,0,0,0,0.1101,0.0247,0.0296,0.0296,0.0002,0,0,0,0.2048,0.0031,0.0037,0.0037,-0.0006,0,0,0
0.151994,1788532362.874508,0.4903,0.1240,0.1240,0.1240,0.0014,0,0,0,-0.6041,-0.1681,0.3699,0.3699,0.0055,0,0,0,0.1659,0.0565,0.0848,0.0848,0.0019,0,0,0,-0.1060,-0.0112,0.0134,0.0134,-0.0009,0,0,0,0.1101,0.0286,0.0343,0.0343,0.0004,0,0,0,0.2048,0.0123,0.0148,0.0148,-0.0009,0,0,0
