t_capture,t_command,latency_ms,signal_age_ms
1788532659.296209,1788532659.296209,0.000,0.503
1788532659.296209,1788532659.305047,8.837,8.520
1788532659.311838,1788532659.313115,1.278,0.818
1788532659.318092,1788532659.321048,2.955,2.765
1788532659.326826,1788532659.328178,1.352,2.115
1788532659.333410,1788532659.336448,3.037,3.529
1788532659.343027,1788532659.345044,2.017,1.993
1788532659.349573,1788532659.352599,3.026,3.542
1788532659.358627,1788532659.361387,2.760,2.379
1788532659.366390,1788532659.369392,3.002,2.693
1788532659.374481,1788532659.376988,2.507,2.673
1788532659.382033,1788532659.385045,3.012,3.037
1788532659.390596,1788532659.393303,2.707,2.532
1788532659.398312,1788532659.401334,3.022,2.818
1788532659.407394,1788532659.409389,1.995,1.836
1788532659.415435,1788532659.417434,1.999,1.812
1788532659.421995,1788532659.425035,3.040,3.204
1788532659.429562,1788532659.433556,3.994,3.678
1788532659.438080,1788532659.441087,3.008,3.120
1788532659.445989,1788532659.449005,3.016,3.227
1788532659.455039,1788532659.457038,1.999,2.334
1788532659.462566,1788532659.465572,3.006,2.800
1788532659.470091,1788532659.473093,3.002,3.285
1788532659.479098,1788532659.481091,1.993,2.355
1788532659.487106,1788532659.489638,2.532,2.285
1788532659.495186,1788532659.497178,1.992,2.236
1788532659.502469,1788532659.504978,2.509,2.953
1788532659.510536,1788532659.513537,3.001,2.933
1788532659.518122,1788532659.521117,2.995,3.284
1788532659.526670,1788532659.529209,2.539,2.752
1788532659.534760,1788532659.537285,2.525,2.755
1788532659.542396,1788532659.545304,2.908,3.155
1788532659.549900,1788532659.553528,3.628,3.580
1788532659.558494,1788532659.561555,3.061,3.070
1788532659.568229,1788532659.569344,1.114,1.296
1788532659.574818,1788532659.576840,2.022,2.751
1788532659.582338,1788532659.585280,2.942,3.254
1788532659.591480,1788532659.593496,2.016,2.135
1788532659.597989,1788532659.601002,3.013,3.656
1788532659.607001,1788532659.609071,2.070,2.536
1788532659.615021,1788532659.617111,2.090,2.632
1788532659.623378,1788532659.625976,2.599,2.472
1788532659.630999,1788532659.633932,2.933,2.957
1788532659.638605,1788532659.641609,3.004,3.327
1788532659.646560,1788532659.649599,3.039,3.241
1788532659.654667,1788532659.657431,2.764,3.283
1788532659.661974,1788532659.666193,4.219,3.982
1788532659.670746,1788532659.673298,2.553,3.174
1788532659.678318,1788532659.681333,3.015,3.732
1788532659.686954,1788532659.690015,3.061,3.018
1788532659.694592,1788532659.697641,3.049,3.467
1788532659.702689,1788532659.705650,2.961,3.317
1788532659.711237,1788532659.713810,2.573,2.838
1788532659.718909,1788532659.722181,3.272,3.148
1788532659.727244,1788532659.729268,2.025,2.840
1788532659.734810,1788532659.737920,3.111,3.291
1788532659.742804,1788532659.745808,3.004,3.254
1788532659.751834,1788532659.753835,2.001,2.253
1788532659.759850,1788532659.762357,2.508,2.321
1788532659.767110,1788532659.769990,2.880,2.987
1788532659.775003,1788532659.778003,3.000,3.158
1788532659.782603,1788532659.786164,3.561,3.630
1788532659.791858,1788532659.793879,2.020,2.278
1788532659.799471,1788532659.802106,2.635,2.745
1788532659.806779,1788532659.809658,2.879,3.367
1788532659.816851,1788532659.817843,0.992,1.393
1788532659.822376,1788532659.825906,3.530,3.840
1788532659.830917,1788532659.833933,3.015,3.286
1788532659.838955,1788532659.842491,3.536,3.323
1788532659.847043,1788532659.849699,2.657,3.201
1788532659.854716,1788532659.857766,3.051,3.518
1788532659.863049,1788532659.866615,3.566,3.237
1788532659.870728,1788532659.873651,2.923,3.432
1788532659.879482,1788532659.882490,3.008,2.870
1788532659.887123,1788532659.890107,2.984,3.242
1788532659.894657,1788532659.897650,2.993,3.707
1788532659.903269,1788532659.905878,2.609,3.136
1788532659.910810,1788532659.913916,3.106,3.561
1788532659.918825,1788532659.921984,3.159,3.527
1788532659.926652,1788532659.930620,3.968,3.786
1788532659.934684,1788532659.937644,2.960,3.756
1788532659.943058,1788532659.946596,3.537,3.388
1788532659.950331,1788532659.954571,4.240,4.073
1788532659.960280,1788532659.962279,1.999,2.124
1788532659.966842,1788532659.969959,3.117,3.564
1788532659.974852,1788532659.977872,3.020,3.312
1788532659.982949,1788532659.986323,3.375,3.527
1788532659.992051,1788532659.994700,2.649,2.447
1788532659.999121,1788532660.002141,3.020,3.314
1788532660.007745,1788532660.010741,2.996,2.736
1788532660.015870,1788532660.018482,2.613,2.638
1788532660.023940,1788532660.025958,2.018,2.610
1788532660.031956,1788532660.033957,2.001,2.533
1788532660.038984,1788532660.042662,3.678,3.574
1788532660.046340,1788532660.050202,3.862,4.255
1788532660.055291,1788532660.058229,2.938,3.236
1788532660.064245,1788532660.066772,2.527,2.300
1788532660.071869,1788532660.073847,1.978,2.720
1788532660.079785,1788532660.082785,3.000,2.824
1788532660.088541,1788532660.090658,2.117,2.078
1788532660.094849,1788532660.097508,2.659,3.836
1788532660.103971,1788532660.106873,2.902,2.700
1788532660.111669,1788532660.114683,3.014,2.835
1788532660.119702,1788532660.121721,2.019,2.948
1788532660.127800,1788532660.130813,3.013,2.888
1788532660.135830,1788532660.138850,3.020,2.876
1788532660.143397,1788532660.146936,3.539,3.285
1788532660.151946,1788532660.154476,2.530,2.769
1788532660.159503,1788532660.162504,3.001,3.241
1788532660.168031,1788532660.170556,2.525,2.694
1788532660.175390,1788532660.178407,3.018,3.361
1788532660.183937,1788532660.186969,3.032,2.772
1788532660.191483,1788532660.194096,2.613,3.162
1788532660.200662,1788532660.202685,2.023,2.118
1788532660.207247,1788532660.210247,3.000,3.437
1788532660.215798,1788532660.218892,3.094,2.990
1788532660.223595,1788532660.226154,2.558,3.213
1788532660.231279,1788532660.234278,2.999,3.534
1788532660.240301,1788532660.242709,2.409,2.421
1788532660.247269,1788532660.250826,3.557,3.516
1788532660.254593,1788532660.258611,4.018,4.235
1788532660.264649,1788532660.266649,2.000,2.236
1788532660.272758,1788532660.274769,2.011,2.127
1788532660.280671,1788532660.282666,1.995,2.252
1788532660.288191,1788532660.290204,2.013,2.771
1788532660.295296,1788532660.298918,3.621,3.617
1788532660.303441,1788532660.307036,3.595,3.392
1788532660.312480,1788532660.314493,2.013,2.490
1788532660.320148,1788532660.323157,3.009,2.786
1788532660.327996,1788532660.331148,3.152,2.940
1788532660.335186,1788532660.339208,4.022,3.753
1788532660.343752,1788532660.346288,2.536,3.181
1788532660.352313,1788532660.354316,2.002,2.641
1788532660.359864,1788532660.362866,3.003,3.131
1788532660.367402,1788532660.370400,2.999,3.583
1788532660.375391,1788532660.378404,3.013,3.606
1788532660.383954,1788532660.386490,2.537,3.096
1788532660.392562,1788532660.395104,2.543,2.389
1788532660.400174,1788532660.403192,3.017,2.943
1788532660.408212,1788532660.410534,2.322,2.877
1788532660.416567,1788532660.418581,2.013,2.602
1788532660.423611,1788532660.427157,3.546,3.481
1788532660.432193,1788532660.435211,3.017,2.930
1788532660.440212,1788532660.442747,2.535,2.929
1788532660.448299,1788532660.451317,3.019,2.896
1788532660.456335,1788532660.458885,2.550,2.860
1788532660.464911,1788532660.466934,2.024,2.349
1788532660.471954,1788532660.474974,3.021,3.195
1788532660.480515,1788532660.483524,3.009,2.865
1788532660.488045,1788532660.491047,3.002,3.330
1788532660.495592,1788532660.498584,2.992,3.778
1788532660.503600,1788532660.507141,3.541,3.749
1788532660.512178,1788532660.515178,3.000,3.207
1788532660.520323,1788532660.523327,3.004,3.046
1788532660.528221,1788532660.531091,2.870,3.142
1788532660.535625,1788532660.539624,3.999,3.827
1788532660.544724,1788532660.546772,2.048,2.678
1788532660.552158,1788532660.555291,3.134,3.259
1788532660.560174,1788532660.562299,2.125,3.240
1788532660.567737,1788532660.571670,3.932,3.740
1788532660.576737,1788532660.578741,2.003,2.685
1788532660.584572,1788532660.587646,3.074,2.886
1788532660.592728,1788532660.595263,2.535,2.728
1788532660.599948,1788532660.602957,3.009,3.575
1788532660.608769,1788532660.610756,1.987,2.787
1788532660.616777,1788532660.619715,2.938,2.739
1788532660.623242,1788532660.626776,3.533,4.318
1788532660.631810,1788532660.635326,3.516,3.668
1788532660.640901,1788532660.643169,2.268,2.573
1788532660.648339,1788532660.650863,2.524,3.224
1788532660.656993,1788532660.658879,1.886,2.562
1788532660.664991,1788532660.667596,2.605,2.650
1788532660.672528,1788532660.675523,2.995,3.052
1788532660.681149,1788532660.683342,2.192,2.475
1788532660.688328,1788532660.691541,3.213,3.305
1788532660.695809,1788532660.699504,3.695,3.844
1788532660.705055,1788532660.707180,2.125,2.610
1788532660.713136,1788532660.715671,2.535,2.451
1788532660.721273,1788532660.723242,1.969,2.390
1788532660.727910,1788532660.730977,3.067,3.699
1788532660.735992,1788532660.739902,3.909,3.606
1788532660.745137,1788532660.747435,2.298,2.583
1788532660.752992,1788532660.755034,2.042,2.688
1788532660.759985,1788532660.763527,3.542,3.792
1788532660.769064,1788532660.771061,1.997,2.632
1788532660.776071,1788532660.779607,3.536,3.726
1788532660.784645,1788532660.787173,2.528,3.133
1788532660.792178,1788532660.795238,3.061,3.508
1788532660.800756,1788532660.803769,3.014,3.017
1788532660.808802,1788532660.811794,2.991,3.014
1788532660.816013,1788532660.820025,4.012,3.847
1788532660.825089,1788532660.827622,2.534,2.756
1788532660.832732,1788532660.835749,3.017,3.115
1788532660.842261,1788532660.843333,1.072,1.400
1788532660.848951,1788532660.851476,2.525,2.703
1788532660.856519,1788532660.859618,3.100,3.345
1788532660.865118,1788532660.867156,2.038,2.758
1788532660.872165,1788532660.875125,2.960,3.790
1788532660.881195,1788532660.883187,1.992,2.765
1788532660.888798,1788532660.892365,3.567,3.586
1788532660.896220,1788532660.899904,3.683,4.138
1788532660.904891,1788532660.908530,3.639,3.489
1788532660.912548,1788532660.915550,3.002,3.908
1788532660.921121,1788532660.924192,3.071,3.209
1788532660.929420,1788532660.932429,3.009,3.039
1788532660.937034,1788532660.940032,2.998,3.444
1788532660.945567,1788532660.947661,2.094,2.806
1788532660.953640,1788532660.956580,2.940,2.876
1788532660.961617,1788532660.964618,3.001,2.861
1788532660.969708,1788532660.972665,2.957,2.723
1788532660.976658,1788532660.980675,4.017,3.809
1788532660.985342,1788532660.988328,2.985,3.200
1788532660.993028,1788532660.996659,3.631,3.489
1788532661.001363,1788532661.004381,3.018,3.211
1788532661.008917,1788532661.011919,3.001,3.638
1788532661.017656,1788532661.020673,3.017,2.828
1788532661.025796,1788532661.028321,2.526,2.791
1788532661.033338,1788532661.036352,3.015,3.268
1788532661.042354,1788532661.043869,1.515,2.266
1788532661.048590,1788532661.052719,4.129,4.050
1788532661.056754,1788532661.060699,3.944,3.901
1788532661.065619,1788532661.068163,2.544,2.993
1788532661.072275,1788532661.076257,3.982,4.334
1788532661.081158,1788532661.084176,3.018,3.491
1788532661.088714,1788532661.091732,3.018,3.916
1788532661.097717,1788532661.100686,2.969,2.847
1788532661.104225,1788532661.108804,4.578,4.467
1788532661.112395,1788532661.116541,4.147,4.209
1788532661.121483,1788532661.123942,2.459,3.235
1788532661.129270,1788532661.132283,3.013,3.422
1788532661.137286,1788532661.140301,3.015,3.459
1788532661.145007,1788532661.147577,2.569,3.736
1788532661.152288,1788532661.156402,4.114,4.459
1788532661.161722,1788532661.164241,2.519,3.064
1788532661.169576,1788532661.172257,2.681,3.079
