t_s,t_capture,in_J1_deg,filt_J1_deg,target_J1_deg,cmd_J1_deg,act_J1_deg,ratelim_J1,rangeclamp_J1,halted_J1,in_J2_deg,filt_J2_deg,target_J2_deg,cmd_J2_deg,act_J2_deg,ratelim_J2,rangeclamp_J2,halted_J2,in_J3_deg,filt_J3_deg,target_J3_deg,cmd_J3_deg,act_J3_deg,ratelim_J3,rangeclamp_J3,halted_J3,in_J4_deg,filt_J4_deg,target_J4_deg,cmd_J4_deg,act_J4_deg,ratelim_J4,rangeclamp_J4,halted_J4,in_J5_deg,filt_J5_deg,target_J5_deg,cmd_J5_deg,act_J5_deg,ratelim_J5,rangeclamp_J5,halted_J5,in_J6_deg,filt_J6_deg,target_J6_deg,cmd_J6_deg,act_J6_deg,ratelim_J6,rangeclamp_J6,halted_J6
0.000789,1788531818.008745,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.008596,1788531818.008745,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.016809,1788531818.023965,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.023911,1788531818.032146,0.1153,0.0056,0.0056,0.0056,0.0000,0,0,0,-0.0746,-0.0036,0.0080,0.0080,0.0000,0,0,0,0.0489,0.0024,0.0036,0.0036,0.0000,0,0,0,-0.0167,-0.0008,0.0010,0.0010,0.0000,0,0,0,0.1163,0.0057,0.0068,0.0068,0.0000,0,0,0,-0.0351,-0.0017,-0.0021,-0.0021,0.0000,0,0,0
0.032990,1788531818.038704,0.1153,0.0100,0.0100,0.0100,0.0000,0,0,0,-0.0746,-0.0065,0.0142,0.0142,0.0000,0,0,0,0.0489,0.0042,0.0063,0.0063,0.0000,0,0,0,-0.0167,-0.0014,0.0017,0.0017,0.0000,0,0,0,0.1163,0.0101,0.0121,0.0121,0.0000,0,0,0,-0.0351,-0.0030,-0.0036,-0.0036,0.0000,0,0,0
0.040597,1788531818.047322,0.1119,0.0152,0.0152,0.0152,0.0000,0,0,0,-0.0864,-0.0106,0.0232,0.0232,0.0000,0,0,0,0.0346,0.0058,0.0087,0.0087,0.0000,0,0,0,0.0483,0.0011,-0.0013,-0.0013,0.0000,0,0,0,0.0763,0.0135,0.0162,0.0162,0.0000,0,0,0,-0.1787,-0.0121,-0.0145,-0.0145,-0.0000,0,0,0
0.048119,1788531818.055380,0.1119,0.0199,0.0199,0.0199,0.0000,0,0,0,-0.0864,-0.0142,0.0313,0.0313,0.0000,0,0,0,0.0346,0.0072,0.0108,0.0108,0.0000,0,0,0,0.0483,0.0034,-0.0041,-0.0041,0.0000,0,0,0,0.0763,0.0165,0.0198,0.0198,0.0000,0,0,0,-0.1787,-0.0201,-0.0241,-0.0241,-0.0000,0,0,0
0.056192,1788531818.062927,0.1119,0.0240,0.0240,0.0240,0.0001,0,0,0,-0.0864,-0.0175,0.0385,0.0385,0.0001,0,0,0,0.0346,0.0084,0.0126,0.0126,0.0000,0,0,0,0.0483,0.0054,-0.0065,-0.0065,0.0000,0,0,0,0.0763,0.0192,0.0230,0.0230,0.0001,0,0,0,-0.1787,-0.0273,-0.0327,-0.0327,-0.0000,0,0,0
0.064463,1788531818.071215,0.1095,0.0283,0.0283,0.0283,0.0001,0,0,0,-0.0607,-0.0196,0.0432,0.0432,0.0002,0,0,0,0.0204,0.0090,0.0135,0.0135,0.0001,0,0,0,0.0261,0.0064,-0.0077,-0.0077,0.0000,0,0,0,0.2686,0.0316,0.0379,0.0379,0.0001,0,0,0,-0.2554,-0.0386,-0.0463,-0.0463,-0.0001,0,0,0
0.072649,1788531818.078860,0.1095,0.0320,0.0320,0.0320,0.0002,0,0,0,-0.0607,-0.0215,0.0473,0.0473,0.0003,0,0,0,0.0204,0.0095,0.0143,0.0143,0.0001,0,0,0,0.0261,0.0073,-0.0088,-0.0088,0.0000,0,0,0,0.2686,0.0424,0.0509,0.0509,0.0003,0,0,0,-0.2554,-0.0485,-0.0582,-0.0582,-0.0002,0,0,0
