t_capture,t_command,latency_ms,signal_age_ms
1788532362.723501,1788532362.724569,1.068,0.729
1788532362.723501,1788532362.732742,9.241,8.748
1788532362.738876,1788532362.739840,0.964,1.418
1788532362.745891,1788532362.748634,2.742,2.604
1788532362.754626,1788532362.756526,1.900,1.765
1788532362.763614,1788532362.764635,1.021,0.921
1788532362.770274,1788532362.771837,1.563,2.159
1788532362.779540,1788532362.780112,0.572,0.983
1788532362.787164,1788532362.788678,1.514,1.411
1788532362.794753,1788532362.796802,2.049,1.771
1788532362.802398,1788532362.804469,2.071,2.249
1788532362.811130,1788532362.812127,0.997,1.478
1788532362.818757,1788532362.820782,2.025,1.962
1788532362.827444,1788532362.828491,1.048,1.057
1788532362.835096,1788532362.836100,1.004,1.626
1788532362.844091,1788532362.844091,0.000,0.596
1788532362.851121,1788532362.852093,0.972,1.621
1788532362.858100,1788532362.860094,1.993,2.644
1788532362.866873,1788532362.868879,2.007,1.889
1788532362.874508,1788532362.876563,2.055,2.279
1788532362.883533,1788532362.884128,0.595,1.249
1788532362.891180,1788532362.892200,1.020,1.582
1788532362.898126,1788532362.900131,2.005,2.594
1788532362.906695,1788532362.908796,2.101,1.847
1788532362.914776,1788532362.916344,1.567,1.994
1788532362.922412,1788532362.924132,1.720,2.377
1788532362.931205,1788532362.932207,1.002,1.646
1788532362.938869,1788532362.940881,2.012,2.023
1788532362.946515,1788532362.949090,2.575,2.379
1788532362.955173,1788532362.956162,0.989,1.709
1788532362.963624,1788532362.964620,0.996,1.281
1788532362.970295,1788532362.972838,2.543,2.651
1788532362.979345,1788532362.980327,0.982,1.550
1788532362.986966,1788532362.988981,2.015,1.961
1788532362.995569,1788532362.996562,0.993,1.310
1788532363.003323,1788532363.004364,1.040,1.628
1788532363.011918,1788532363.012902,0.984,0.889
1788532363.018880,1788532363.020861,1.981,2.128
1788532363.027546,1788532363.028535,0.989,1.331
1788532363.036230,1788532363.036230,0.000,0.653
1788532363.043231,1788532363.045243,2.012,1.677
1788532363.051228,1788532363.053250,2.022,1.827
1788532363.060844,1788532363.060844,0.000,0.064
1788532363.067957,1788532363.068927,0.970,1.009
1788532363.075629,1788532363.076617,0.988,1.466
1788532363.083947,1788532363.084939,0.992,0.991
1788532363.091652,1788532363.092683,1.032,1.428
1788532363.099251,1788532363.101075,1.824,1.687
1788532363.107719,1788532363.108736,1.016,1.329
1788532363.115704,1788532363.117218,1.514,1.340
1788532363.123856,1788532363.124846,0.989,1.144
1788532363.131588,1788532363.132583,0.995,1.595
1788532363.140234,1788532363.141233,0.999,0.929
1788532363.147875,1788532363.148881,1.006,1.294
1788532363.155875,1788532363.156876,1.001,1.313
1788532363.164885,1788532363.164885,0.000,0.368
1788532363.171586,1788532363.172575,0.988,1.679
1788532363.178697,1788532363.180690,1.993,2.550
1788532363.188358,1788532363.189356,0.997,0.858
1788532363.196354,1788532363.197393,1.040,0.809
1788532363.202987,1788532363.205107,2.120,2.288
1788532363.212110,1788532363.213101,0.991,1.141
1788532363.220108,1788532363.221056,0.948,1.194
1788532363.227525,1788532363.228545,1.021,1.382
1788532363.235962,1788532363.236929,0.967,1.230
1788532363.243571,1788532363.244579,1.007,1.711
1788532363.251225,1788532363.253018,1.792,2.046
1788532363.260106,1788532363.261099,0.993,1.222
1788532363.268084,1788532363.269113,1.029,1.117
1788532363.275240,1788532363.277323,2.083,2.111
1788532363.282979,1788532363.285014,2.034,2.368
1788532363.291563,1788532363.293628,2.065,1.829
1788532363.299622,1788532363.301653,2.031,1.625
1788532363.308306,1788532363.309291,0.985,1.010
1788532363.316294,1788532363.317339,1.046,1.163
1788532363.324300,1788532363.325300,1.001,1.150
1788532363.331952,1788532363.332996,1.045,1.370
1788532363.339535,1788532363.341520,1.986,1.933
1788532363.348057,1788532363.349138,1.081,1.415
1788532363.356113,1788532363.357687,1.574,1.342
1788532363.363771,1788532363.365759,1.988,1.830
1788532363.372334,1788532363.373249,0.915,1.170
1788532363.379947,1788532363.381652,1.704,1.591
1788532363.388107,1788532363.389481,1.374,1.450
1788532363.395554,1788532363.397555,2.002,2.041
1788532363.403807,1788532363.405872,2.065,1.741
1788532363.411109,1788532363.413193,2.084,2.569
1788532363.420166,1788532363.421187,1.021,1.497
1788532363.426874,1788532363.429908,3.034,2.827
1788532363.436767,1788532363.437749,0.983,0.935
1788532363.444220,1788532363.445237,1.017,1.432
1788532363.453298,1788532363.453298,0.000,0.441
1788532363.460309,1788532363.461324,1.015,1.454
1788532363.468302,1788532363.469284,0.982,1.436
1788532363.475940,1788532363.477514,1.575,1.811
1788532363.484469,1788532363.485460,0.991,1.134
1788532363.492469,1788532363.493474,1.005,1.258
1788532363.501087,1788532363.501087,0.000,0.557
1788532363.508445,1788532363.509002,0.557,1.357
1788532363.516064,1788532363.517061,0.997,1.744
1788532363.524751,1788532363.525702,0.951,1.025
1788532363.532347,1788532363.533351,1.005,1.459
1788532363.539961,1788532363.542041,2.080,1.896
1788532363.547072,1788532363.549014,1.941,2.741
1788532363.555489,1788532363.557631,2.142,2.067
1788532363.564390,1788532363.565415,1.025,1.460
1788532363.572394,1788532363.573364,0.970,1.497
1788532363.580145,1788532363.581154,1.009,1.757
1788532363.588715,1788532363.589791,1.076,1.144
1788532363.597338,1788532363.597338,0.000,0.528
1788532363.604551,1788532363.605569,1.018,1.399
1788532363.612538,1788532363.613582,1.044,1.358
1788532363.620538,1788532363.621555,1.017,1.403
1788532363.628529,1788532363.629530,1.001,1.441
1788532363.636156,1788532363.637227,1.071,1.781
1788532363.645886,1788532363.645886,0.000,0.028
1788532363.652499,1788532363.653795,1.296,1.505
1788532363.660074,1788532363.661841,1.766,1.911
1788532363.668743,1788532363.670211,1.467,1.252
1788532363.676237,1788532363.677532,1.295,1.799
1788532363.683682,1788532363.685614,1.932,2.382
1788532363.692614,1788532363.693607,0.993,1.442
1788532363.700274,1788532363.702133,1.859,1.812
1788532363.707890,1788532363.709904,2.014,2.224
1788532363.716538,1788532363.717550,1.012,1.491
1788532363.724226,1788532363.725791,1.566,1.879
1788532363.733055,1788532363.734293,1.237,1.069
1788532363.740926,1788532363.741909,0.983,1.216
1788532363.748930,1788532363.749917,0.987,1.146
1788532363.756934,1788532363.757943,1.010,1.082
1788532363.764927,1788532363.765925,0.998,1.170
1788532363.772996,1788532363.773974,0.978,1.162
1788532363.780225,1788532363.781829,1.605,1.950
1788532363.788488,1788532363.789568,1.080,1.725
1788532363.795656,1788532363.797651,1.995,2.555
1788532363.804953,1788532363.805944,0.991,1.251
1788532363.812947,1788532363.813940,0.993,1.298
1788532363.820586,1788532363.821587,1.000,1.679
1788532363.829263,1788532363.830303,1.040,1.021
1788532363.836803,1788532363.837870,1.067,1.549
1788532363.845874,1788532363.845874,0.000,0.427
1788532363.852489,1788532363.854055,1.566,1.757
1788532363.860912,1788532363.861947,1.034,1.471
1788532363.868917,1788532363.869931,1.013,1.488
1788532363.876373,1788532363.878387,2.015,1.963
1788532363.885153,1788532363.886176,1.023,1.263
1788532363.893205,1788532363.894152,0.947,1.218
1788532363.901163,1788532363.902160,0.997,1.241
1788532363.908401,1788532363.910438,2.036,1.996
1788532363.916397,1788532363.919046,2.650,2.595
1788532363.925147,1788532363.926712,1.566,1.768
1788532363.933103,1788532363.935053,1.950,1.894
1788532363.940642,1788532363.943184,2.542,2.325
1788532363.949224,1788532363.951242,2.018,1.788
1788532363.957325,1788532363.959317,1.993,1.697
1788532363.964308,1788532363.967316,3.008,2.750
1788532363.972344,1788532363.975320,2.976,2.717
1788532363.980997,1788532363.982988,1.991,2.104
1788532363.989567,1788532363.990633,1.066,1.503
1788532363.996738,1788532363.999325,2.587,2.341
1788532364.005000,1788532364.007065,2.065,2.176
1788532364.013949,1788532364.014955,1.005,1.158
1788532364.020957,1788532364.022959,2.003,2.183
1788532364.029653,1788532364.030642,0.989,1.596
1788532364.037219,1788532364.039315,2.095,1.996
1788532364.045307,1788532364.047287,1.980,1.965
1788532364.053295,1788532364.054885,1.590,2.006
1788532364.062036,1788532364.063035,0.999,1.280
1788532364.069043,1788532364.071041,1.997,2.223
1788532364.076660,1788532364.078761,2.101,2.673
1788532364.085452,1788532364.087453,2.001,1.773
1788532364.092502,1788532364.095417,2.914,2.784
1788532364.101110,1788532364.103188,2.079,2.208
1788532364.108394,1788532364.110789,2.395,2.939
1788532364.116588,1788532364.119585,2.997,2.778
1788532364.125535,1788532364.127511,1.976,1.874
1788532364.133157,1788532364.135151,1.993,2.241
1788532364.141824,1788532364.142852,1.027,1.572
1788532364.149477,1788532364.151524,2.047,1.867
1788532364.157327,1788532364.159299,1.972,2.131
1788532364.164944,1788532364.166951,2.007,2.529
1788532364.172449,1788532364.175508,3.060,2.962
1788532364.181193,1788532364.182787,1.595,2.240
1788532364.189101,1788532364.190731,1.630,2.322
1788532364.197814,1788532364.198818,1.004,1.656
1788532364.205263,1788532364.207275,2.012,2.009
1788532364.213999,1788532364.214967,0.968,1.420
1788532364.221966,1788532364.222999,1.034,1.571
1788532364.228556,1788532364.231305,2.748,3.000
1788532364.236194,1788532364.238779,2.585,3.346
1788532364.244888,1788532364.246868,1.980,2.706
1788532364.252460,1788532364.255548,3.088,3.079
1788532364.260612,1788532364.263565,2.952,2.984
1788532364.269541,1788532364.271531,1.990,2.072
1788532364.276671,1788532364.279745,3.073,2.935
1788532364.285738,1788532364.287211,1.473,1.890
1788532364.293198,1788532364.295198,2.000,2.292
1788532364.300975,1788532364.302986,2.010,2.682
1788532364.308455,1788532364.311238,2.783,3.181
1788532364.317277,1788532364.319281,2.004,2.191
1788532364.326363,1788532364.327880,1.518,1.357
1788532364.333993,1788532364.334989,0.996,1.644
1788532364.341777,1788532364.343799,2.022,1.985
1788532364.349796,1788532364.351444,1.648,1.970
1788532364.357318,1788532364.359349,2.031,2.472
1788532364.366341,1788532364.367344,1.003,1.377
1788532364.374338,1788532364.375366,1.028,1.494
1788532364.381997,1788532364.384018,2.021,1.797
1788532364.388983,1788532364.391653,2.671,2.841
1788532364.397353,1788532364.400102,2.749,2.410
1788532364.406292,1788532364.407292,1.000,1.549
1788532364.414310,1788532364.415321,1.011,1.442
1788532364.421873,1788532364.423874,2.001,1.918
1788532364.429385,1788532364.431910,2.525,2.408
1788532364.438263,1788532364.439274,1.012,1.584
1788532364.446303,1788532364.447303,1.000,1.512
1788532364.453850,1788532364.455860,2.010,1.973
1788532364.461394,1788532364.463927,2.533,2.620
1788532364.470489,1788532364.471488,0.999,1.509
1788532364.478563,1788532364.479593,1.030,1.406
1788532364.485134,1788532364.488150,3.016,2.831
1788532364.493683,1788532364.495706,2.023,2.386
1788532364.502784,1788532364.503795,1.011,1.278
1788532364.510021,1788532364.512077,2.056,2.054
1788532364.518726,1788532364.519696,0.970,1.258
1788532364.526369,1788532364.528321,1.952,1.591
1788532364.533880,1788532364.536448,2.567,2.069
1788532364.542527,1788532364.544526,1.999,1.415
1788532364.551013,1788532364.552010,0.997,1.134
1788532364.557625,1788532364.559623,1.998,2.353
1788532364.566642,1788532364.568217,1.575,1.586
1788532364.573983,1788532364.576540,2.557,2.297
1788532364.582092,1788532364.584105,2.013,2.138
1788532364.591129,1788532364.592640,1.512,1.143
1788532364.599245,1788532364.599833,0.588,0.970
1788532364.607969,1788532364.608394,0.425,0.355
1788532364.615290,1788532364.616408,1.117,0.991
1788532364.622488,1788532364.624153,1.664,1.829
1788532364.630708,1788532364.631794,1.085,1.599
1788532364.638310,1788532364.639880,1.570,2.044
1788532364.645955,1788532364.648043,2.088,2.399
1788532364.654958,1788532364.655956,0.998,1.401
1788532364.661955,1788532364.663988,2.033,2.411
1788532364.670982,1788532364.672561,1.579,1.172
1788532364.678361,1788532364.679937,1.576,2.012
1788532364.687130,1788532364.688126,0.995,1.267
1788532364.694816,1788532364.695819,1.004,1.545
1788532364.702832,1788532364.703836,1.004,1.556
1788532364.710498,1788532364.712487,1.989,1.947
1788532364.718548,1788532364.720508,1.960,1.927
1788532364.726146,1788532364.728710,2.564,2.373
1788532364.734318,1788532364.736507,2.190,2.196
1788532364.742827,1788532364.743784,0.958,1.687
1788532364.751411,1788532364.752409,0.998,1.146
1788532364.759428,1788532364.760206,0.779,1.024
1788532364.767251,1788532364.768272,1.020,1.240
1788532364.774292,1788532364.776845,2.552,2.261
1788532364.782359,1788532364.784381,2.023,2.226
1788532364.791141,1788532364.792135,0.994,1.305
1788532364.798696,1788532364.800287,1.590,1.945
1788532364.807403,1788532364.808418,1.015,1.220
1788532364.814416,1788532364.816399,1.983,2.250
1788532364.822410,1788532364.824400,1.990,2.321
1788532364.831402,1788532364.831982,0.580,1.309
1788532364.838745,1788532364.840315,1.570,1.981
1788532364.846395,1788532364.848392,1.997,2.297
1788532364.854424,1788532364.856402,1.978,2.363
1788532364.862392,1788532364.864413,2.021,2.375
1788532364.870987,1788532364.872998,2.011,1.762
1788532364.879064,1788532364.881061,1.997,1.735
1788532364.886724,1788532364.888719,1.996,2.071
1788532364.895734,1788532364.896715,0.981,1.117
1788532364.903840,1788532364.903840,0.000,0.868
1788532364.910487,1788532364.912495,2.008,2.380
1788532364.919483,1788532364.921062,1.579,1.295
1788532364.927143,1788532364.929142,1.999,1.835
1788532364.934794,1788532364.936813,2.019,2.159
1788532364.942426,1788532364.944427,2.000,2.524
1788532364.950438,1788532364.952448,2.011,2.527
1788532364.959445,1788532364.961154,1.709,1.496
1788532364.965616,1788532364.968616,3.000,3.134
1788532364.975662,1788532364.976671,1.009,1.224
1788532364.982303,1788532364.984457,2.154,2.778
1788532364.990467,1788532364.993044,2.577,2.620
1788532364.998883,1788532365.000878,1.995,2.212
1788532365.006576,1788532365.008553,1.977,2.540
1788532365.015577,1788532365.017143,1.567,1.514
1788532365.023223,1788532365.025252,2.029,1.849
1788532365.031502,1788532365.032594,1.093,1.576
1788532365.039597,1788532365.041183,1.585,1.529
1788532365.047264,1788532365.048832,1.568,1.841
1788532365.055344,1788532365.057353,2.009,1.847
1788532365.063352,1788532365.065367,2.015,1.808
1788532365.071290,1788532365.073309,2.019,1.924
1788532365.079957,1788532365.081523,1.565,1.404
1788532365.086230,1788532365.089224,2.994,3.163
1788532365.095220,1788532365.097292,2.072,2.177
1788532365.103227,1788532365.105806,2.579,2.446
1788532365.110882,1788532365.113885,3.003,2.826
1788532365.119571,1788532365.121559,1.988,2.066
1788532365.127232,1788532365.129230,1.998,2.529
1788532365.134900,1788532365.137902,3.003,2.762
1788532365.143573,1788532365.145262,1.689,2.104
1788532365.150777,1788532365.153951,3.174,2.936
1788532365.159956,1788532365.161959,2.003,1.728
1788532365.166991,1788532365.169720,2.729,2.773
1788532365.174688,1788532365.177682,2.994,3.119
1788532365.183583,1788532365.185149,1.567,1.880
1788532365.191577,1788532365.193593,2.016,2.252
1788532365.199093,1788532365.201170,2.077,2.768
1788532365.206243,1788532365.209546,3.302,3.580
1788532365.215683,1788532365.217620,1.937,2.128
1788532365.223274,1788532365.225269,1.995,2.540
1788532365.232937,1788532365.234060,1.123,0.835
1788532365.240020,1788532365.242054,2.034,1.727
1788532365.246315,1788532365.249384,3.069,3.565
1788532365.256076,1788532365.258087,2.011,1.759
1788532365.262688,1788532365.265808,3.120,3.194
1788532365.271768,1788532365.273358,1.589,2.109
1788532365.279052,1788532365.282063,3.011,2.872
1788532365.288053,1788532365.289994,1.941,1.915
1788532365.296126,1788532365.298085,1.959,1.828
1788532365.304156,1788532365.305067,0.911,1.635
1788532365.311357,1788532365.313941,2.584,2.587
1788532365.320064,1788532365.321687,1.623,1.877
1788532365.327821,1788532365.329804,1.983,2.152
1788532365.335518,1788532365.337560,2.043,2.560
1788532365.342777,1788532365.345829,3.052,3.316
1788532365.351047,1788532365.354186,3.139,3.075
1788532365.360123,1788532365.361707,1.584,1.901
1788532365.367451,1788532365.370038,2.587,2.671
1788532365.375824,1788532365.377824,1.999,2.330
1788532365.383586,1788532365.385558,1.972,2.551
1788532365.392509,1788532365.393506,0.997,1.701
1788532365.399590,1788532365.402165,2.575,2.254
1788532365.407962,1788532365.409917,1.955,2.239
1788532365.415537,1788532365.417544,2.007,2.635
1788532365.423257,1788532365.426198,2.941,2.880
1788532365.430877,1788532365.434183,3.306,3.338
1788532365.441109,1788532365.441109,0.000,1.104
1788532365.447771,1788532365.449775,2.005,2.443
1788532365.456563,1788532365.457505,0.942,1.492
1788532365.463510,1788532365.465532,2.022,2.713
1788532365.471517,1788532365.474121,2.604,2.699
1788532365.479869,1788532365.481913,2.044,2.278
1788532365.487875,1788532365.489865,1.990,2.418
1788532365.495928,1788532365.497911,1.982,2.395
1788532365.503642,1788532365.505973,2.331,2.631
1788532365.512175,1788532365.514291,2.116,1.823
1788532365.520234,1788532365.522239,2.005,2.040
1788532365.526970,1788532365.529956,2.985,3.395
1788532365.535646,1788532365.538392,2.746,2.713
1788532365.544706,1788532365.545827,1.121,1.665
1788532365.551826,1788532365.553799,1.973,2.512
1788532365.560482,1788532365.562564,2.082,1.881
1788532365.568142,1788532365.570237,2.095,2.265
1788532365.575521,1788532365.578527,3.006,2.895
1788532365.584537,1788532365.586532,1.996,1.879
1788532365.593079,1788532365.594170,1.091,1.205
1788532365.599454,1788532365.602444,2.990,3.023
1788532365.607721,1788532365.609846,2.126,2.664
1788532365.616321,1788532365.618381,2.059,2.037
1788532365.623741,1788532365.625756,2.014,2.742
1788532365.633200,1788532365.634222,1.022,1.167
1788532365.639751,1788532365.641751,1.999,2.655
1788532365.649806,1788532365.649806,0.000,0.704
1788532365.656554,1788532365.658526,1.973,1.897
1788532365.663939,1788532365.666081,2.142,2.496
1788532365.673019,1788532365.674599,1.580,1.475
1788532365.680690,1788532365.682689,1.999,1.887
1788532365.689662,1788532365.690656,0.995,0.859
1788532365.696306,1788532365.698290,1.984,2.249
1788532365.705360,1788532365.706294,0.934,1.217
1788532365.712529,1788532365.714598,2.069,2.032
1788532365.721636,1788532365.722619,0.983,0.972
1788532365.728569,1788532365.731108,2.539,2.346
1788532365.736138,1788532365.738911,2.774,2.868
1788532365.745039,1788532365.747096,2.057,2.037
1788532365.753071,1788532365.755206,2.136,2.024
1788532365.760213,1788532365.763246,3.033,2.801
1788532365.769188,1788532365.771186,1.998,1.906
1788532365.775961,1788532365.779006,3.045,3.120
1788532365.784920,1788532365.786917,1.998,2.143
1788532365.792924,1788532365.794931,2.007,2.126
1788532365.801818,1788532365.802803,0.985,1.160
1788532365.808456,1788532365.810496,2.041,2.677
1788532365.817040,1788532365.819053,2.013,2.118
1788532365.825057,1788532365.826626,1.569,2.135
1788532365.832639,1788532365.834635,1.996,2.515
1788532365.841305,1788532365.843303,1.998,1.852
1788532365.848926,1788532365.850935,2.009,2.280
1788532365.856929,1788532365.858976,2.048,2.305
1788532365.864289,1788532365.867563,3.274,2.996
1788532365.872674,1788532365.875447,2.773,2.600
1788532365.879982,1788532365.883449,3.467,3.426
1788532365.888334,1788532365.891002,2.668,3.120
1788532365.897092,1788532365.899086,1.993,2.398
1788532365.905088,1788532365.906653,1.565,2.334
1788532365.912970,1788532365.914977,2.007,2.503
1788532365.920995,1788532365.923337,2.342,2.524
1788532365.928342,1788532365.931376,3.034,3.161
1788532365.937923,1788532365.939518,1.595,1.518
1788532365.944558,1788532365.947082,2.524,2.655
1788532365.952554,1788532365.955630,3.076,2.877
1788532365.961782,1788532365.962866,1.084,1.748
1788532365.969893,1788532365.970871,0.978,1.719
1788532365.976531,1788532365.979503,2.972,3.079
1788532365.985212,1788532365.987228,2.016,2.192
1788532365.993323,1788532365.995342,2.019,2.209
1788532366.001084,1788532366.003757,2.673,2.478
1788532366.010042,1788532366.011056,1.013,1.475
1788532366.016802,1788532366.018807,2.005,2.885
1788532366.025449,1788532366.027039,1.590,2.245
1788532366.033100,1788532366.035156,2.056,2.589
1788532366.041764,1788532366.043730,1.966,1.978
1788532366.048348,1788532366.051157,2.808,3.372
1788532366.057219,1788532366.059872,2.653,2.452
1788532366.064866,1788532366.067867,3.001,2.830
1788532366.072893,1788532366.075856,2.963,2.806
1788532366.081494,1788532366.083563,2.070,2.284
1788532366.090166,1788532366.091244,1.078,1.534
1788532366.097249,1788532366.099811,2.562,2.520
1788532366.104900,1788532366.107235,2.335,2.868
1788532366.112028,1788532366.115992,3.964,3.731
1788532366.122008,1788532366.124002,1.994,1.626
1788532366.129000,1788532366.131994,2.994,2.762
1788532366.137318,1788532366.139909,2.591,2.476
1788532366.145017,1788532366.147687,2.670,2.804
1788532366.153700,1788532366.156201,2.501,2.213
1788532366.161228,1788532366.163231,2.002,2.858
1788532366.170135,1788532366.172146,2.011,1.934
1788532366.176597,1788532366.179502,2.905,3.494
1788532366.185837,1788532366.187934,2.098,2.303
1788532366.193935,1788532366.195910,1.975,2.234
1788532366.201553,1788532366.203572,2.019,2.657
1788532366.209153,1788532366.212208,3.055,2.997
1788532366.218261,1788532366.220260,1.998,1.968
1788532366.226887,1788532366.228036,1.149,1.274
1788532366.233005,1788532366.235563,2.558,3.166
1788532366.241327,1788532366.244313,2.986,2.894
1788532366.249004,1788532366.251748,2.744,3.182
1788532366.257475,1788532366.259542,2.068,2.757
1788532366.267058,1788532366.268203,1.145,1.114
1788532366.273182,1788532366.275559,2.377,3.072
1788532366.280564,1788532366.283668,3.104,3.611
1788532366.289668,1788532366.291661,1.993,2.522
1788532366.297439,1788532366.300397,2.959,2.813
1788532366.306414,1788532366.307978,1.565,1.878
1788532366.313534,1788532366.316542,3.008,2.504
1788532366.322235,1788532366.324360,2.124,2.102
1788532366.330366,1788532366.332313,1.947,2.015
1788532366.338932,1788532366.340592,1.660,1.442
1788532366.344590,1788532366.348032,3.441,3.723
1788532366.353008,1788532366.356008,3.000,3.345
1788532366.362003,1788532366.364008,2.005,2.408
1788532366.369264,1788532366.372262,2.998,3.199
1788532366.376709,1788532366.380544,3.835,3.726
1788532366.384863,1788532366.388381,3.518,3.532
1788532366.392420,1788532366.396472,4.052,3.946
1788532366.401795,1788532366.404178,2.384,2.700
1788532366.408760,1788532366.411849,3.090,3.726
1788532366.417850,1788532366.419825,1.975,2.631
1788532366.425652,1788532366.428692,3.040,2.904
1788532366.433066,1788532366.436737,3.671,3.414
1788532366.441807,1788532366.444400,2.593,2.767
1788532366.449071,1788532366.452632,3.560,3.571
1788532366.458271,1788532366.460343,2.071,2.299
1788532366.465939,1788532366.468011,2.072,2.671
1788532366.473338,1788532366.476722,3.384,3.348
1788532366.481568,1788532366.484638,3.070,3.105
1788532366.490396,1788532366.492063,1.667,2.334
1788532366.497001,1788532366.500013,3.012,3.696
1788532366.506090,1788532366.508079,1.989,2.682
1788532366.513270,1788532366.516986,3.715,3.481
1788532366.520974,1788532366.524988,4.014,3.794
1788532366.529997,1788532366.532991,2.994,2.731
1788532366.538544,1788532366.540622,2.078,2.218
1788532366.546843,1788532366.548916,2.074,1.906
1788532366.553695,1788532366.556466,2.771,3.069
1788532366.562544,1788532366.564540,1.996,2.248
1788532366.570565,1788532366.572561,1.995,2.271
1788532366.578541,1788532366.580554,2.013,2.266
1788532366.586535,1788532366.588541,2.006,2.354
1788532366.593091,1788532366.595622,2.531,3.486
1788532366.602862,1788532366.603939,1.077,1.923
1788532366.609204,1788532366.612275,3.071,3.728
1788532366.617963,1788532366.620958,2.995,2.953
1788532366.626580,1788532366.628573,1.993,2.372
1788532366.634583,1788532366.637104,2.521,2.360
1788532366.641789,1788532366.644862,3.073,3.162
1788532366.650555,1788532366.653198,2.643,2.444
1788532366.658530,1788532366.660529,1.999,2.520
1788532366.666544,1788532366.668522,1.978,2.348
1788532366.674529,1788532366.676532,2.003,2.384
1788532366.682555,1788532366.684523,1.968,2.540
