t_capture,t_command,latency_ms,signal_age_ms
1788532262.639581,1788532262.640571,0.990,0.528
1788532262.639581,1788532262.648211,8.630,8.548
1788532262.655260,1788532262.656272,1.012,0.969
1788532262.661292,1788532262.664298,3.006,3.183
1788532262.669345,1788532262.671864,2.519,3.108
1788532262.675873,1788532262.679876,4.003,4.644
1788532262.684875,1788532262.687877,3.002,3.596
1788532262.693480,1788532262.696470,2.991,2.861
1788532262.701215,1788532262.703890,2.675,3.151
1788532262.708887,1788532262.712508,3.621,3.656
1788532262.716535,1788532262.720558,4.023,3.985
1788532262.724662,1788532262.728189,3.527,3.892
1788532262.733124,1788532262.736247,3.124,3.430
1788532262.740782,1788532262.744794,4.012,3.760
1788532262.749285,1788532262.751939,2.654,3.310
1788532262.756954,1788532262.760544,3.589,3.570
1788532262.764497,1788532262.768220,3.723,4.177
1788532262.772126,1788532262.776241,4.114,4.541
1788532262.780711,1788532262.784293,3.582,3.971
1788532262.788886,1788532262.792479,3.593,3.718
1788532262.797096,1788532262.800629,3.533,3.490
1788532262.806254,1788532262.808294,2.040,2.387
1788532262.813920,1788532262.816936,3.016,2.774
1788532262.821999,1788532262.823949,1.950,2.590
1788532262.828997,1788532262.832058,3.060,3.675
1788532262.838049,1788532262.839639,1.590,2.694
1788532262.844307,1788532262.848941,4.634,4.446
1788532262.853711,1788532262.856652,2.941,2.977
1788532262.861738,1788532262.864722,2.984,3.037
1788532262.869199,1788532262.872350,3.151,3.551
1788532262.878294,1788532262.880997,2.703,2.506
1788532262.885031,1788532262.888683,3.652,3.808
1788532262.893804,1788532262.896770,2.967,3.055
1788532262.900981,1788532262.904702,3.721,3.870
1788532262.909223,1788532262.912311,3.088,3.621
1788532262.917378,1788532262.920269,2.891,3.491
1788532262.924882,1788532262.928442,3.560,4.075
1788532262.932956,1788532262.936978,4.022,3.946
1788532262.941509,1788532262.944574,3.065,3.409
1788532262.949228,1788532262.953287,4.060,3.773
1788532262.957326,1788532262.961241,3.915,3.710
1788532262.965871,1788532262.968611,2.740,3.179
1788532262.973513,1788532262.976510,2.997,3.489
1788532262.981150,1788532262.984956,3.806,3.692
1788532262.990011,1788532262.992964,2.953,3.030
1788532262.996575,1788532263.000714,4.139,4.423
1788532263.005666,1788532263.008617,2.951,3.475
1788532263.013674,1788532263.017164,3.490,3.534
1788532263.020616,1788532263.025125,4.510,4.271
1788532263.029959,1788532263.032929,2.970,3.199
1788532263.038579,1788532263.041193,2.614,2.504
1788532263.045672,1788532263.049242,3.570,3.477
1788532263.053268,1788532263.057272,4.003,3.922
1788532263.061066,1788532263.065135,4.068,4.120
1788532263.070095,1788532263.073244,3.149,3.160
1788532263.076234,1788532263.081133,4.899,4.999
1788532263.085660,1788532263.089355,3.694,3.637
1788532263.093454,1788532263.097134,3.680,3.761
1788532263.101132,1788532263.105084,3.952,4.109
1788532263.110162,1788532263.113119,2.956,3.152
1788532263.118110,1788532263.121128,3.018,3.239
1788532263.125140,1788532263.128729,3.588,4.195
1788532263.134197,1788532263.137390,3.193,3.072
1788532263.141550,1788532263.144683,3.133,3.719
1788532263.148686,1788532263.153568,4.882,4.636
1788532263.157586,1788532263.160628,3.041,3.783
1788532263.165646,1788532263.169197,3.551,3.666
1788532263.173210,1788532263.177279,4.069,4.192
1788532263.182328,1788532263.185088,2.759,3.008
1788532263.189177,1788532263.193166,3.990,4.195
1788532263.198387,1788532263.201107,2.720,3.032
1788532263.206145,1788532263.209161,3.016,3.273
1788532263.214174,1788532263.216933,2.759,3.059
1788532263.222029,1788532263.225571,3.542,3.350
1788532263.229256,1788532263.233277,4.021,4.138
1788532263.237823,1788532263.241701,3.878,3.521
1788532263.245700,1788532263.249351,3.651,3.723
1788532263.254254,1788532263.256875,2.621,3.256
1788532263.261979,1788532263.265055,3.076,3.596
1788532263.269990,1788532263.272918,2.928,3.596
1788532263.278055,1788532263.281732,3.676,3.521
1788532263.285751,1788532263.288770,3.019,3.830
1788532263.293338,1788532263.296859,3.521,4.264
1788532263.301888,1788532263.304937,3.049,3.736
1788532263.310917,1788532263.312907,1.990,2.698
1788532263.317428,1788532263.320943,3.515,4.162
1788532263.325582,1788532263.329200,3.618,4.038
1788532263.333270,1788532263.337323,4.054,4.391
