t_capture,t_command,latency_ms,signal_age_ms
1788533026.196508,1788533026.197509,1.001,0.612
1788533026.196508,1788533026.205079,8.570,8.623
1788533026.211946,1788533026.212848,0.902,1.266
1788533026.219364,1788533026.221404,2.040,1.896
1788533026.226425,1788533026.228962,2.537,2.864
1788533026.234977,1788533026.236993,2.017,2.350
1788533026.242990,1788533026.245512,2.522,2.373
1788533026.250094,1788533026.252633,2.539,3.272
1788533026.258672,1788533026.260812,2.139,2.471
1788533026.258672,1788533026.269353,10.680,10.483
1788533026.274657,1788533026.277004,2.347,2.566
1788533026.274657,1788533026.285519,10.862,10.576
1788533026.289637,1788533026.293658,4.021,3.818
1788533026.298555,1788533026.301556,3.000,2.923
1788533026.306221,1788533026.309231,3.010,3.247
1788533026.313654,1788533026.317653,3.999,3.808
1788533026.323196,1788533026.325701,2.506,2.189
1788533026.330730,1788533026.332755,2.025,2.761
1788533026.330730,1788533026.341227,10.497,10.771
1788533026.345767,1788533026.349306,3.540,3.758
1788533026.353333,1788533026.356868,3.536,4.218
1788533026.361899,1788533026.364902,3.003,3.681
1788533026.370441,1788533026.373450,3.010,3.113
1788533026.378995,1788533026.380995,2.000,2.565
1788533026.387137,1788533026.389138,2.001,2.301
1788533026.394165,1788533026.397161,2.997,3.382
1788533026.403235,1788533026.405229,1.994,2.352
1788533026.410272,1788533026.413896,3.624,3.405
1788533026.418920,1788533026.421455,2.535,2.766
1788533026.426491,1788533026.429493,3.001,3.252
1788533026.434519,1788533026.437550,3.031,3.170
1788533026.443586,1788533026.445585,1.999,2.038
1788533026.449938,1788533026.453932,3.994,3.752
1788533026.458966,1788533026.461131,2.165,2.775
1788533026.466570,1788533026.469093,2.523,3.234
1788533026.474123,1788533026.477313,3.191,3.520
1788533026.482378,1788533026.485419,3.041,3.372
1788533026.490992,1788533026.494007,3.015,2.735
1788533026.499025,1788533026.502040,3.016,2.731
1788533026.506246,1788533026.509805,3.560,3.569
1788533026.515359,1788533026.517362,2.003,2.452
1788533026.522909,1788533026.525890,2.982,2.960
1788533026.530892,1788533026.533889,2.996,3.007
1788533026.539495,1788533026.541512,2.017,2.356
1788533026.548192,1788533026.549937,1.746,1.695
1788533026.555550,1788533026.557696,2.146,2.231
1788533026.555550,1788533026.565831,10.281,10.241
1788533026.570406,1788533026.573443,3.037,3.514
1788533026.578996,1788533026.582003,3.007,2.898
1788533026.586227,1788533026.589245,3.018,3.740
1788533026.594896,1788533026.597981,3.084,3.087
1788533026.594896,1788533026.605465,10.569,11.095
1788533026.611040,1788533026.614069,3.029,2.975
1788533026.619081,1788533026.621611,2.530,2.946
1788533026.627666,1788533026.629666,2.000,2.345
1788533026.635343,1788533026.637438,2.095,2.692
1788533026.643340,1788533026.645472,2.132,2.634
1788533026.643340,1788533026.653913,10.572,10.668
1788533026.659178,1788533026.661784,2.605,2.609
1788533026.667879,1788533026.669896,2.016,2.119
1788533026.667879,1788533026.677828,9.948,10.138
1788533026.683848,1788533026.685868,2.021,2.253
1788533026.691426,1788533026.693444,2.018,2.727
1788533026.699985,1788533026.701986,2.001,2.161
1788533026.706982,1788533026.709680,2.698,3.091
1788533026.714251,1788533026.718250,3.999,3.949
1788533026.723382,1788533026.726402,3.020,2.784
1788533026.731421,1788533026.733424,2.004,2.744
1788533026.739949,1788533026.741951,2.002,2.154
1788533026.747464,1788533026.749582,2.118,2.494
1788533026.756086,1788533026.757922,1.836,2.051
1788533026.762957,1788533026.766031,3.074,2.860
1788533026.771830,1788533026.773853,2.023,2.403
1788533026.779726,1788533026.782262,2.537,2.490
1788533026.787414,1788533026.790022,2.608,2.830
1788533026.794581,1788533026.797604,3.022,3.698
1788533026.803196,1788533026.805720,2.524,3.087
1788533026.811469,1788533026.814489,3.021,2.842
1788533026.819651,1788533026.822283,2.631,2.667
1788533026.827410,1788533026.830398,2.987,2.831
1788533026.835277,1788533026.838404,3.127,3.118
1788533026.844291,1788533026.846303,2.012,2.026
1788533026.850736,1788533026.853774,3.038,3.656
1788533026.858801,1788533026.862500,3.700,3.594
1788533026.867418,1788533026.870428,3.010,2.898
1788533026.875499,1788533026.878158,2.658,2.929
1788533026.884115,1788533026.886151,2.036,2.275
1788533026.891307,1788533026.894294,2.988,3.144
1788533026.899769,1788533026.902400,2.631,2.617
1788533026.907506,1788533026.910463,2.958,2.893
1788533026.907506,1788533026.918269,10.763,10.913
1788533026.923797,1788533026.925794,1.997,2.670
1788533026.931791,1788533026.933810,2.019,2.665
1788533026.939495,1788533026.942516,3.021,3.015
1788533026.947502,1788533026.950073,2.570,3.032
1788533026.956163,1788533026.958796,2.632,2.340
1788533026.962879,1788533026.965859,2.980,3.737
1788533026.972553,1788533026.974535,1.982,2.046
1788533026.978930,1788533026.982011,3.082,3.582
1788533026.987215,1788533026.990335,3.120,3.397
1788533026.995251,1788533026.997269,2.018,3.391
1788533027.003917,1788533027.006853,2.936,2.749
1788533027.012432,1788533027.014457,2.025,2.241
1788533027.019592,1788533027.022748,3.156,3.076
1788533027.027761,1788533027.030779,3.018,2.904
1788533027.036786,1788533027.038806,2.020,1.839
1788533027.036786,1788533027.046517,9.730,9.850
1788533027.051430,1788533027.054433,3.003,3.217
1788533027.060531,1788533027.062458,1.927,2.147
