t_s,t_capture,in_J1_deg,filt_J1_deg,target_J1_deg,cmd_J1_deg,act_J1_deg,ratelim_J1,rangeclamp_J1,halted_J1,in_J2_deg,filt_J2_deg,target_J2_deg,cmd_J2_deg,act_J2_deg,ratelim_J2,rangeclamp_J2,halted_J2,in_J3_deg,filt_J3_deg,target_J3_deg,cmd_J3_deg,act_J3_deg,ratelim_J3,rangeclamp_J3,halted_J3,in_J4_deg,filt_J4_deg,target_J4_deg,cmd_J4_deg,act_J4_deg,ratelim_J4,rangeclamp_J4,halted_J4,in_J5_deg,filt_J5_deg,target_J5_deg,cmd_J5_deg,act_J5_deg,ratelim_J5,rangeclamp_J5,halted_J5,in_J6_deg,filt_J6_deg,target_J6_deg,cmd_J6_deg,act_J6_deg,ratelim_J6,rangeclamp_J6,halted_J6
0.001017,1788532951.942869,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.008499,1788532951.942869,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.017004,1788532951.958879,-0.0013,-0.0001,-0.0001,-0.0001,0.0000,0,0,0,0.0258,0.0024,-0.0052,-0.0052,0.0000,0,0,0,-0.0050,-0.0005,-0.0007,-0.0007,0.0000,0,0,0,-0.0138,-0.0013,0.0015,0.0015,0.0000,0,0,0,0.0053,0.0005,0.0006,0.0006,0.0000,0,0,0,-0.0022,-0.0002,-0.0002,-0.0002,0.0000,0,0,0
0.025011,1788532951.963867,0.0028,-0.0000,-0.0000,-0.0000,0.0000,0,0,0,0.0571,0.0040,-0.0088,-0.0088,0.0000,0,0,0,0.0265,0.0004,0.0005,0.0005,0.0000,0,0,0,-0.0061,-0.0014,0.0017,0.0017,0.0000,0,0,0,0.0243,0.0012,0.0014,0.0014,0.0000,0,0,0,0.0096,0.0001,0.0001,0.0001,0.0000,0,0,0
0.032549,1788532951.971413,0.0028,0.0001,0.0001,0.0001,0.0000,0,0,0,0.0571,0.0064,-0.0141,-0.0141,0.0000,0,0,0,0.0265,0.0015,0.0023,0.0023,0.0000,0,0,0,-0.0061,-0.0016,0.0019,0.0019,0.0000,0,0,0,0.0243,0.0023,0.0027,0.0027,0.0000,0,0,0,0.0096,0.0005,0.0006,0.0006,0.0000,0,0,0
0.040556,1788532951.979408,-0.0272,-0.0012,-0.0012,-0.0012,0.0000,0,0,0,0.0922,0.0105,-0.0232,-0.0232,0.0000,0,0,0,-0.0125,0.0009,0.0013,0.0013,0.0000,0,0,0,-0.0248,-0.0027,0.0033,0.0033,0.0000,0,0,0,0.0163,0.0029,0.0035,0.0035,0.0000,0,0,0,-0.0123,-0.0001,-0.0001,-0.0001,0.0000,0,0,0
0.048571,1788532951.988434,-0.0272,-0.0026,-0.0026,-0.0026,0.0000,0,0,0,0.0922,0.0149,-0.0328,-0.0328,-0.0000,0,0,0,-0.0125,0.0002,0.0002,0.0002,0.0000,0,0,0,-0.0248,-0.0039,0.0047,0.0047,0.0000,0,0,0,0.0163,0.0036,0.0044,0.0044,0.0000,0,0,0,-0.0123,-0.0007,-0.0009,-0.0009,0.0000,0,0,0
0.056624,1788532951.995952,-0.0114,-0.0030,-0.0030,-0.0030,0.0000,0,0,0,0.0858,0.0181,-0.0398,-0.0398,-0.0000,0,0,0,-0.0244,-0.0010,-0.0014,-0.0014,0.0000,0,0,0,-0.0414,-0.0056,0.0067,0.0067,0.0000,0,0,0,0.0111,0.0040,0.0048,0.0048,0.0000,0,0,0,-0.0544,-0.0032,-0.0038,-0.0038,0.0000,0,0,0
0.064889,1788532952.004514,-0.0173,-0.0037,-0.0037,-0.0037,0.0000,0,0,0,0.0647,0.0205,-0.0451,-0.0451,-0.0000,0,0,0,-0.0252,-0.0022,-0.0033,-0.0033,0.0000,0,0,0,-0.0572,-0.0082,0.0099,0.0099,0.0000,0,0,0,0.0132,0.0045,0.0053,0.0053,0.0000,0,0,0,-0.0670,-0.0064,-0.0077,-0.0077,0.0000,0,0,0
0.072462,1788532952.012318,-0.0381,-0.0053,-0.0053,-0.0053,0.0000,0,0,0,0.0507,0.0219,-0.0482,-0.0482,-0.0001,0,0,0,-0.0452,-0.0042,-0.0063,-0.0063,0.0000,0,0,0,-0.0679,-0.0110,0.0132,0.0132,0.0000,0,0,0,0.0290,0.0056,0.0067,0.0067,0.0000,0,0,0,-0.0692,-0.0094,-0.0112,-0.0112,0.0000,0,0,0
0.081017,1788532952.019866,-0.0381,-0.0068,-0.0068,-0.0068,-0.0000,0,0,0,0.0507,0.0232,-0.0511,-0.0511,-0.0001,0,0,0,-0.0452,-0.0061,-0.0091,-0.0091,0.0000,0,0,0,-0.0679,-0.0136,0.0163,0.0163,0.0000,0,0,0,0.0290,0.0067,0.0080,0.0080,0.0000,0,0,0,-0.0692,-0.0121,-0.0145,-0.0145,0.0000,0,0,0
0.089011,1788532952.027883,0.1069,-0.0014,-0.0014,-0.0014,-0.0000,0,0,0,0.0138,0.0228,-0.0501,-0.0501,-0.0003,0,0,0,-0.0104,-0.0063,-0.0094,-0.0094,0.0000,0,0,0,-0.1222,-0.0188,0.0226,0.0226,0.0000,0,0,0,0.0308,0.0078,0.0094,0.0094,0.0000,0,0,0,-0.0910,-0.0159,-0.0190,-0.0190,-0.0000,0,0,0
0.096573,1788532952.036430,0.1098,0.0043,0.0043,0.0043,-0.0000,0,0,0,-0.0114,0.0210,-0.0462,-0.0462,-0.0005,0,0,0,0.0052,-0.0057,-0.0085,-0.0085,0.0000,0,0,0,-0.1222,-0.0241,0.0289,0.0289,0.0001,0,0,0,0.0496,0.0099,0.0119,0.0119,0.0001,0,0,0,-0.0988,-0.0201,-0.0241,-0.0241,-0.0000,0,0,0
0.104626,1788532952.043973,0.1098,0.0091,0.0091,0.0091,-0.0000,0,0,0,-0.0623,0.0172,-0.0379,-0.0379,-0.0009,0,0,0,0.0052,-0.0052,-0.0078,-0.0078,0.0000,0,0,0,-0.1248,-0.0286,0.0344,0.0344,0.0002,0,0,0,0.0822,0.0132,0.0159,0.0159,0.0001,0,0,0,-0.0988,-0.0236,-0.0284,-0.0284,-0.0001,0,0,0
0.113221,1788532952.051284,0.1098,0.0135,0.0135,0.0135,-0.0001,0,0,0,-0.0623,0.0137,-0.0302,-0.0302,-0.0014,0,0,0,0.0052,-0.0047,-0.0071,-0.0071,-0.0000,0,0,0,-0.1248,-0.0329,0.0394,0.0394,0.0003,0,0,0,0.0822,0.0162,0.0195,0.0195,0.0002,0,0,0,-0.0988,-0.0269,-0.0323,-0.0323,-0.0002,0,0,0
0.120816,1788532952.060646,0.1098,0.0189,0.0189,0.0189,-0.0001,0,0,0,-0.0623,0.0095,-0.0210,-0.0210,-0.0021,0,0,0,0.0052,-0.0042,-0.0063,-0.0063,-0.0001,0,0,0,-0.1248,-0.0380,0.0456,0.0456,0.0005,0,0,0,0.0822,0.0199,0.0239,0.0239,0.0003,0,0,0,-0.0988,-0.0309,-0.0371,-0.0371,-0.0004,0,0,0
0.128841,1788532952.068701,0.1098,0.0232,0.0232,0.0232,-0.0001,0,0,0,-0.0623,0.0061,-0.0133,-0.0133,-0.0028,0,0,0,0.0052,-0.0037,-0.0056,-0.0056,-0.0002,0,0,0,-0.1248,-0.0422,0.0506,0.0506,0.0008,0,0,0,0.0822,0.0229,0.0275,0.0275,0.0005,0,0,0,-0.0988,-0.0342,-0.0411,-0.0411,-0.0006,0,0,0
0.136442,1788532952.076402,0.1098,0.0272,0.0272,0.0272,-0.0001,0,0,0,-0.0623,0.0029,-0.0064,-0.0064,-0.0037,0,0,0,0.0052,-0.0033,-0.0050,-0.0050,-0.0003,0,0,0,-0.1248,-0.0460,0.0552,0.0552,0.0013,0,0,0,0.0822,0.0256,0.0308,0.0308,0.0007,0,0,0,-0.0988,-0.0372,-0.0446,-0.0446,-0.0009,0,0,0
