t_capture,t_command,latency_ms,signal_age_ms
1788533099.755742,1788533099.772118,16.375,16.547
1788533099.755742,1788533099.781100,25.358,24.560
1788533099.755742,1788533099.788470,32.728,32.570
1788533099.789550,1788533099.796682,7.132,7.340
1788533099.797698,1788533099.804770,7.071,7.253
1788533099.812972,1788533099.812972,0.000,0.080
1788533099.812972,1788533099.820488,7.517,8.090
1788533099.821656,1788533099.829225,7.570,7.273
1788533099.829225,1788533099.837283,8.058,7.837
1788533099.837283,1788533099.844928,7.645,7.746
1788533099.837283,1788533099.852467,15.185,15.757
1788533099.853466,1788533099.860555,7.089,7.631
1788533099.853466,1788533099.868548,15.082,15.639
1788533099.870570,1788533099.876630,6.060,6.545
1788533099.870570,1788533099.884671,14.101,14.555
1788533099.885691,1788533099.893209,7.518,7.382
1788533099.893209,1788533099.901310,8.101,7.748
1788533099.893209,1788533099.908894,15.685,15.755
1788533099.909892,1788533099.916810,6.918,7.148
1788533099.909892,1788533099.924897,15.005,15.156
1788533099.909892,1788533099.932466,22.573,23.185
1788533099.934076,1788533099.940698,6.622,6.804
1788533099.948991,1788533099.948991,0.000,0.212
1788533099.948991,1788533099.956682,7.691,8.223
1788533099.957573,1788533099.965216,7.644,7.654
1788533099.965216,1788533099.972672,7.455,7.831
1788533099.973768,1788533099.980869,7.101,7.443
1788533099.981869,1788533099.989403,7.534,7.358
1788533099.997137,1788533099.997137,0.000,0.024
1788533100.004725,1788533100.004725,0.000,0.502
1788533100.004725,1788533100.013146,8.422,8.517
1788533100.004725,1788533100.020761,16.036,16.534
1788533100.021761,1788533100.028754,6.992,7.559
1788533100.029744,1788533100.036761,7.017,7.599
1788533100.038880,1788533100.044772,5.892,6.181
1788533100.045787,1788533100.052804,7.016,7.532
1788533100.054821,1788533100.061599,6.778,6.565
1788533100.062633,1788533100.069140,6.506,6.726
1788533100.070140,1788533100.076697,6.557,7.202
1788533100.077698,1788533100.084810,7.112,7.705
1788533100.093400,1788533100.093400,0.000,0.055
1788533100.093400,1788533100.100962,7.563,8.064
1788533100.101960,1788533100.108984,7.025,7.491
1788533100.109984,1788533100.116700,6.716,7.492
1788533100.117718,1788533100.124642,6.924,7.722
1788533100.117718,1788533100.132710,14.992,15.729
1788533100.133716,1788533100.141279,7.563,7.664
1788533100.133716,1788533100.148760,15.044,15.671
1788533100.149752,1788533100.157046,7.294,7.621
1788533100.157947,1788533100.165230,7.283,7.563
1788533100.157947,1788533100.172724,14.777,15.572
1788533100.173729,1788533100.181286,7.557,7.765
1788533100.173729,1788533100.189301,15.572,15.775
1788533100.190299,1788533100.196834,6.535,7.164
1788533100.190299,1788533100.204932,14.634,15.171
1788533100.213141,1788533100.213141,0.000,0.368
1788533100.213141,1788533100.221205,8.064,8.374
1788533100.213141,1788533100.229263,16.122,16.381
1788533100.213141,1788533100.237290,24.149,24.390
1788533100.238288,1788533100.245307,7.020,7.197
1788533100.238288,1788533100.253141,14.853,15.207
1788533100.238288,1788533100.261045,22.757,23.226
1788533100.263046,1788533100.269722,6.677,6.346
1788533100.263046,1788533100.277715,14.669,14.353
1788533100.278735,1788533100.285764,7.028,6.808
1788533100.278735,1788533100.293376,14.641,14.815
1788533100.294397,1788533100.301524,7.128,6.895
1788533100.303457,1788533100.309047,5.590,6.165
1788533100.303457,1788533100.317099,13.642,14.175
1788533100.319117,1788533100.325132,6.016,6.508
1788533100.327143,1788533100.333169,6.026,6.426
1788533100.335188,1788533100.341024,5.836,6.460
1788533100.342023,1788533100.349531,7.508,7.646
1788533100.350550,1788533100.357132,6.582,6.996
1788533100.358148,1788533100.365358,7.211,7.437
1788533100.366361,1788533100.374058,7.697,7.590
1788533100.375075,1788533100.381614,6.540,6.973
1788533100.382613,1788533100.389816,7.203,7.468
1788533100.391037,1788533100.397885,6.848,6.994
1788533100.398454,1788533100.406279,7.824,7.644
1788533100.406852,1788533100.413631,6.779,7.194
1788533100.414637,1788533100.421660,7.023,7.395
1788533100.422665,1788533100.429670,7.005,7.473
1788533100.430668,1788533100.437691,7.023,7.321
1788533100.438689,1788533100.445743,7.055,7.414
1788533100.446743,1788533100.454270,7.528,7.373
1788533100.455266,1788533100.461793,6.527,6.944
1788533100.455266,1788533100.469865,14.599,14.952
1788533100.470863,1788533100.477502,6.639,7.281
1788533100.478497,1788533100.486033,7.536,7.615
1788533100.487545,1788533100.494214,6.669,6.382
1788533100.487545,1788533100.502101,14.556,14.389
1788533100.503057,1788533100.509674,6.617,7.151
1788533100.510802,1788533100.518430,7.628,7.362
1788533100.519493,1788533100.526190,6.696,6.699
1788533100.519493,1788533100.534180,14.687,14.708
1788533100.536182,1788533100.542176,5.994,6.075
1788533100.543912,1788533100.549530,5.618,6.269
1788533100.550522,1788533100.558021,7.499,7.655
1788533100.559599,1788533100.565711,6.111,6.600
1788533100.559599,1788533100.573730,14.130,14.614
1788533100.574725,1788533100.581722,6.997,7.527
1788533100.583622,1788533100.589638,6.016,6.723
1788533100.583622,1788533100.597951,14.328,14.730
1788533100.599613,1788533100.606575,6.962,6.720
1788533100.607682,1788533100.613600,5.918,6.509
1788533100.615118,1788533100.622180,7.061,7.054
1788533100.615118,1788533100.630066,14.948,15.063
1788533100.631079,1788533100.637606,6.526,7.210
1788533100.639692,1788533100.646647,6.956,6.648
1788533100.639692,1788533100.654308,14.616,14.656
1788533100.655388,1788533100.662230,6.842,6.855
1788533100.655388,1788533100.670257,14.868,14.868
1788533100.671885,1788533100.677827,5.942,6.454
1788533100.678852,1788533100.685876,7.024,7.547
1788533100.687871,1788533100.693888,6.017,6.382
1788533100.687871,1788533100.701946,14.075,14.390
1788533100.703964,1788533100.709980,6.016,6.457
1788533100.703964,1788533100.718562,14.598,14.463
1788533100.718562,1788533100.726578,8.015,7.912
1788533100.726578,1788533100.734172,7.594,7.815
1788533100.735173,1788533100.742193,7.020,7.195
1788533100.744187,1788533100.749446,5.260,6.331
1788533100.744187,1788533100.758047,13.860,14.346
1788533100.744187,1788533100.766076,21.889,22.368
1788533100.768075,1788533100.774612,6.537,6.467
1788533100.768075,1788533100.782782,14.707,14.493
1788533100.768075,1788533100.790306,22.231,22.512
1788533100.768075,1788533100.798237,30.162,30.526
1788533100.800431,1788533100.806696,6.265,6.142
1788533100.806696,1788533100.814266,7.570,7.602
1788533100.815270,1788533100.822298,7.028,7.293
1788533100.823296,1788533100.830820,7.524,7.419
1788533100.823296,1788533100.838420,15.124,15.433
1788533100.839420,1788533100.846476,7.056,7.148
1788533100.847471,1788533100.854560,7.089,7.226
1788533100.856550,1788533100.862545,5.995,6.115
1788533100.870622,1788533100.870622,0.000,0.235
1788533100.870622,1788533100.878813,8.191,8.270
1788533100.878813,1788533100.886839,8.026,7.896
1788533100.887848,1788533100.894442,6.594,6.970
1788533100.895460,1788533100.902513,7.053,7.373
1788533100.895460,1788533100.910608,15.148,15.383
1788533100.912125,1788533100.919141,7.016,6.616
1788533100.920194,1788533100.927198,7.003,6.483
1788533100.920194,1788533100.935099,14.904,14.496
1788533100.936001,1788533100.942713,6.712,6.936
1788533100.943813,1788533100.950923,7.110,7.266
1788533100.952436,1788533100.959019,6.583,6.763
1788533100.966546,1788533100.966546,0.000,0.598
1788533100.966546,1788533100.974560,8.014,8.612
1788533100.966546,1788533100.983221,16.675,16.623
1788533100.984221,1788533100.991259,7.038,6.768
1788533100.984221,1788533100.998845,14.625,14.784
1788533100.999844,1788533101.007438,7.595,7.118
1788533101.007438,1788533101.015459,8.020,7.755
1788533101.007438,1788533101.023510,16.071,15.804
1788533101.023510,1788533101.031107,7.598,7.441
1788533101.023510,1788533101.038916,15.406,15.452
1788533101.039915,1788533101.047452,7.537,7.292
1788533101.047452,1788533101.055512,8.060,7.796
1788533101.055512,1788533101.063569,8.056,7.841
1788533101.064568,1788533101.070582,6.014,6.581
1788533101.071597,1788533101.079592,7.995,7.605
1788533101.079592,1788533101.087622,8.030,7.850
1788533101.079592,1788533101.094629,15.037,15.858
1788533101.096143,1788533101.102703,6.559,7.203
1788533101.110727,1788533101.110727,0.000,0.630
1788533101.110727,1788533101.119504,8.777,8.637
1788533101.119504,1788533101.127154,7.650,7.843
1788533101.128171,1788533101.135612,7.441,7.252
1788533101.135612,1788533101.143648,8.035,7.468
1788533101.135612,1788533101.151636,16.023,15.480
1788533101.159315,1788533101.159315,0.000,0.039
1788533101.159315,1788533101.166894,7.580,8.048
1788533101.175435,1788533101.175435,0.000,0.032
1788533101.175435,1788533101.182640,7.205,8.044
1788533101.184088,1788533101.191097,7.009,7.587
1788533101.192046,1788533101.199608,7.562,7.599
1788533101.200628,1788533101.207660,7.032,7.097
1788533101.200628,1788533101.215328,14.700,15.104
1788533101.200628,1788533101.223781,23.154,23.111
1788533101.223781,1788533101.231779,7.998,7.892
1788533101.232777,1788533101.239903,7.126,6.972
1788533101.232777,1788533101.247941,15.164,15.003
1788533101.248941,1788533101.255828,6.887,6.711
1788533101.255828,1788533101.263335,7.507,7.898
1788533101.264451,1788533101.271400,6.949,7.284
1788533101.272339,1788533101.279350,7.011,7.469
1788533101.272339,1788533101.287449,15.110,15.486
1788533101.288430,1788533101.295393,6.963,7.351
1788533101.296905,1788533101.303944,7.039,6.909
1788533101.296905,1788533101.311984,15.079,14.918
1788533101.319616,1788533101.319616,0.000,0.211
1788533101.319616,1788533101.327552,7.936,8.221
1788533101.335613,1788533101.335613,0.000,0.234
1788533101.335613,1788533101.343627,8.014,8.245
1788533101.352059,1788533101.352059,0.000,0.009
1788533101.359645,1788533101.359645,0.000,0.235
1788533101.359645,1788533101.367766,8.121,8.244
1788533101.359645,1788533101.375307,15.662,16.251
1788533101.376333,1788533101.383349,7.016,7.550
1788533101.376333,1788533101.391344,15.011,15.559
1788533101.400001,1788533101.400001,0.000,0.070
1788533101.400001,1788533101.408394,8.392,8.356
1788533101.408394,1788533101.416128,7.735,7.854
1788533101.408394,1788533101.424184,15.790,15.882
1788533101.425205,1788533101.431463,6.259,7.104
1788533101.432982,1788533101.440045,7.063,7.330
1788533101.432982,1788533101.448251,15.270,15.337
1788533101.449215,1788533101.455827,6.612,7.215
1788533101.449215,1788533101.463891,14.676,15.244
1788533101.464967,1788533101.472439,7.472,7.505
1788533101.480462,1788533101.480462,0.000,0.084
1788533101.480462,1788533101.488599,8.137,8.123
1788533101.496084,1788533101.496084,0.000,0.424
1788533101.496084,1788533101.504699,8.615,8.432
