t_s,t_capture,in_J1_deg,filt_J1_deg,target_J1_deg,cmd_J1_deg,act_J1_deg,ratelim_J1,rangeclamp_J1,halted_J1,in_J2_deg,filt_J2_deg,target_J2_deg,cmd_J2_deg,act_J2_deg,ratelim_J2,rangeclamp_J2,halted_J2,in_J3_deg,filt_J3_deg,target_J3_deg,cmd_J3_deg,act_J3_deg,ratelim_J3,rangeclamp_J3,halted_J3,in_J4_deg,filt_J4_deg,target_J4_deg,cmd_J4_deg,act_J4_deg,ratelim_J4,rangeclamp_J4,halted_J4,in_J5_deg,filt_J5_deg,target_J5_deg,cmd_J5_deg,act_J5_deg,ratelim_J5,rangeclamp_J5,halted_J5,in_J6_deg,filt_J6_deg,target_J6_deg,cmd_J6_deg,act_J6_deg,ratelim_J6,rangeclamp_J6,halted_J6
0.000000,1788533099.755742,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.008982,1788533099.755742,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.016353,1788533099.755742,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.024564,1788533099.789550,0.3593,0.0630,0.0630,0.0630,0.0000,0,0,0,0.1077,0.0189,-0.0415,-0.0415,0.0000,0,0,0,0.0037,0.0006,0.0010,0.0010,0.0000,0,0,0,-0.0295,-0.0052,0.0062,0.0062,0.0000,0,0,0,0.1276,0.0224,0.0268,0.0268,0.0000,0,0,0,0.0124,0.0022,0.0026,0.0026,0.0000,0,0,0
0.032652,1788533099.797698,0.3593,0.0774,0.0774,0.0774,0.0000,0,0,0,0.1077,0.0232,-0.0510,-0.0510,0.0000,0,0,0,0.0037,0.0008,0.0012,0.0012,0.0000,0,0,0,-0.0295,-0.0064,0.0076,0.0076,0.0000,0,0,0,0.1276,0.0275,0.0330,0.0330,0.0000,0,0,0,0.0124,0.0027,0.0032,0.0032,0.0000,0,0,0
0.040854,1788533099.812972,1.4455,0.1973,0.1973,0.1973,0.0000,0,0,0,-0.0745,0.0146,-0.0322,-0.0322,0.0000,0,0,0,-0.0186,-0.0009,-0.0014,-0.0014,0.0000,0,0,0,-0.0802,-0.0128,0.0154,0.0154,0.0000,0,0,0,0.0842,0.0325,0.0389,0.0389,0.0000,0,0,0,0.0386,0.0058,0.0070,0.0070,0.0000,0,0,0
0.048371,1788533099.812972,1.4455,0.2572,0.2572,0.2572,0.0000,0,0,0,-0.0745,0.0104,-0.0228,-0.0228,-0.0000,0,0,0,-0.0186,-0.0017,-0.0026,-0.0026,-0.0000,0,0,0,-0.0802,-0.0160,0.0193,0.0193,0.0000,0,0,0,0.0842,0.0349,0.0419,0.0419,0.0000,0,0,0,0.0386,0.0074,0.0089,0.0089,0.0000,0,0,0
0.057107,1788533099.821656,1.4455,0.3189,0.3189,0.3189,0.0001,0,0,0,-0.0745,0.0060,-0.0132,-0.0132,-0.0000,0,0,0,-0.0186,-0.0026,-0.0039,-0.0039,-0.0000,0,0,0,-0.0802,-0.0194,0.0232,0.0232,0.0000,0,0,0,0.0842,0.0375,0.0450,0.0450,0.0000,0,0,0,0.0386,0.0090,0.0108,0.0108,0.0000,0,0,0
0.065165,1788533099.829225,1.4455,0.3702,0.3702,0.3702,0.0002,0,0,0,-0.0745,0.0023,-0.0051,-0.0051,-0.0000,0,0,0,-0.0186,-0.0033,-0.0050,-0.0050,-0.0000,0,0,0,-0.0802,-0.0221,0.0266,0.0266,0.0000,0,0,0,0.0842,0.0396,0.0475,0.0475,0.0000,0,0,0,0.0386,0.0103,0.0124,0.0124,0.0000,0,0,0
0.072810,1788533099.837283,1.4455,0.4222,0.4222,0.4222,0.0008,0,0,0,-0.0745,-0.0014,0.0030,0.0030,-0.0001,0,0,0,-0.0186,-0.0041,-0.0061,-0.0061,-0.0000,0,0,0,-0.0802,-0.0249,0.0299,0.0299,0.0001,0,0,0,0.0842,0.0417,0.0501,0.0501,0.0002,0,0,0,0.0386,0.0117,0.0140,0.0140,0.0000,0,0,0
