t_capture,t_command,latency_ms,signal_age_ms
1788532616.540023,1788532616.541024,1.001,0.609
1788532616.540023,1788532616.548909,8.885,8.624
1788532616.555401,1788532616.556527,1.126,1.381
1788532616.561169,1788532616.564764,3.595,3.854
1788532616.568777,1788532616.572353,3.576,4.217
1788532616.576948,1788532616.580950,4.003,4.028
1788532616.584973,1788532616.588037,3.064,4.060
1788532616.593638,1788532616.597154,3.516,3.421
1788532616.602318,1788532616.605331,3.014,2.683
1788532616.608866,1788532616.612887,4.021,4.121
1788532616.618138,1788532616.621284,3.146,2.961
1788532616.626154,1788532616.628667,2.512,3.034
1788532616.633697,1788532616.637210,3.513,3.485
1788532616.641230,1788532616.644749,3.518,3.954
1788532616.648763,1788532616.653328,4.565,4.302
1788532616.657334,1788532616.660879,3.545,3.848
1788532616.666412,1788532616.669406,2.994,2.775
1788532616.674479,1788532616.676491,2.012,2.669
1788532616.682035,1788532616.685029,2.994,3.189
1788532616.689533,1788532616.692553,3.019,3.688
1788532616.697564,1788532616.701093,3.529,3.642
1788532616.705633,1788532616.709255,3.622,3.627
1788532616.713604,1788532616.717149,3.544,3.547
1788532616.722707,1788532616.725246,2.539,2.482
1788532616.729845,1788532616.733391,3.545,3.393
1788532616.736444,1788532616.741490,5.046,4.866
1788532616.745988,1788532616.749071,3.083,3.357
1788532616.753122,1788532616.756551,3.429,4.156
1788532616.762180,1788532616.765276,3.095,3.139
1788532616.769964,1788532616.772905,2.941,3.384
1788532616.777278,1788532616.781362,4.085,4.103
1788532616.786319,1788532616.788998,2.679,3.076
1788532616.794071,1788532616.797083,3.011,3.296
1788532616.801319,1788532616.805322,4.003,4.126
1788532616.810480,1788532616.813376,2.896,2.862
1788532616.818382,1788532616.820919,2.537,3.068
1788532616.825940,1788532616.828953,3.013,3.409
1788532616.833965,1788532616.837519,3.554,3.531
1788532616.841546,1788532616.845086,3.540,3.929
1788532616.849643,1788532616.853665,4.022,3.775
1788532616.858675,1788532616.861678,3.002,2.829
1788532616.865192,1788532616.869212,4.020,4.345
1788532616.874214,1788532616.877218,3.004,3.276
1788532616.882239,1788532616.885249,3.011,3.267
1788532616.889772,1788532616.893787,4.015,3.772
1788532616.898892,1788532616.900938,2.046,2.667
1788532616.907951,1788532616.909467,1.516,1.661
1788532616.915769,1788532616.916770,1.001,1.838
1788532616.923058,1788532616.924961,1.903,2.570
1788532616.931996,1788532616.932996,1.000,1.412
1788532616.939621,1788532616.941546,1.925,1.912
1788532616.948662,1788532616.949665,1.003,0.944
1788532616.955798,1788532616.957804,2.006,1.799
1788532616.963468,1788532616.964979,1.511,2.177
1788532616.972096,1788532616.973713,1.616,1.577
1788532616.979398,1788532616.981335,1.938,2.317
1788532616.987435,1788532616.989468,2.033,2.244
1788532616.995396,1788532616.997409,2.013,2.310
1788532617.004946,1788532617.005996,1.050,0.754
1788532617.011832,1788532617.013763,1.931,1.964
1788532617.019804,1788532617.021816,2.012,1.952
1788532617.027925,1788532617.029931,2.006,1.892
1788532617.035943,1788532617.037838,1.895,1.780
1788532617.043449,1788532617.046047,2.598,2.461
1788532617.051092,1788532617.053945,2.853,2.793
1788532617.059575,1788532617.061503,1.929,2.352
1788532617.067468,1788532617.069484,2.017,2.375
1788532617.076509,1788532617.077522,1.013,1.455
1788532617.083534,1788532617.085547,2.013,2.330
1788532617.092071,1788532617.094089,2.018,1.876
1788532617.100096,1788532617.102099,2.002,1.993
1788532617.108120,1788532617.110123,2.003,1.990
1788532617.115697,1788532617.118215,2.518,2.378
1788532617.123271,1788532617.126271,3.000,2.837
1788532617.131334,1788532617.133835,2.500,2.720
1788532617.138863,1788532617.141387,2.524,3.327
1788532617.148524,1788532617.149526,1.001,1.615
1788532617.155603,1788532617.157598,1.995,2.601
1788532617.164651,1788532617.165648,0.997,1.557
1788532617.171181,1788532617.173687,2.506,3.038
1788532617.181074,1788532617.182057,0.983,1.164
1788532617.188168,1788532617.190158,1.990,2.057
1788532617.197169,1788532617.198139,0.970,0.992
1788532617.203884,1788532617.205857,1.973,2.397
1788532617.212709,1788532617.213700,0.990,1.563
1788532617.218977,1788532617.222013,3.036,3.333
1788532617.228984,1788532617.230042,1.058,1.271
1788532617.237051,1788532617.238051,1.001,1.346
1788532617.244047,1788532617.246023,1.976,2.331
1788532617.252121,1788532617.254115,1.994,2.289
1788532617.259579,1788532617.261665,2.086,2.657
1788532617.267931,1788532617.269982,2.050,2.453
1788532617.276932,1788532617.277858,0.925,1.389
1788532617.284387,1788532617.286407,2.020,2.034
1788532617.292953,1788532617.293952,0.999,1.486
1788532617.300480,1788532617.302506,2.026,1.986
1788532617.309023,1788532617.310116,1.093,1.464
1788532617.315737,1788532617.317795,2.058,2.751
1788532617.324189,1788532617.326156,1.967,2.253
1788532617.332270,1788532617.334776,2.506,2.347
1788532617.340864,1788532617.341811,0.947,1.736
1788532617.348859,1788532617.350882,2.023,1.743
1788532617.356934,1788532617.358877,1.943,1.687
1788532617.364418,1788532617.366943,2.525,2.296
1788532617.371657,1788532617.374690,3.034,2.784
1788532617.381185,1788532617.382372,1.187,1.556
1788532617.389308,1788532617.390911,1.602,1.433
1788532617.395951,1788532617.398164,2.213,2.804
1788532617.404187,1788532617.406184,1.997,2.546
1788532617.412234,1788532617.414227,1.994,2.514
1788532617.421067,1788532617.422066,0.998,1.591
1788532617.429259,1788532617.430257,0.997,1.502
1788532617.436739,1788532617.438911,2.173,2.025
1788532617.445303,1788532617.446961,1.658,1.468
1788532617.452565,1788532617.454849,2.284,2.268
1788532617.460420,1788532617.462416,1.996,2.464
1788532617.467978,1788532617.470974,2.995,2.737
1788532617.477009,1788532617.479032,2.023,1.851
1788532617.484538,1788532617.486543,2.006,2.352
1788532617.492817,1788532617.494828,2.010,2.038
1788532617.500901,1788532617.503058,2.157,2.009
1788532617.508633,1788532617.510628,1.995,2.299
1788532617.516155,1788532617.518880,2.725,2.782
1788532617.523421,1788532617.526433,3.012,3.476
1788532617.533452,1788532617.534442,0.990,1.380
1788532617.541453,1788532617.542458,1.004,1.375
1788532617.549064,1788532617.550988,1.923,1.806
1788532617.558048,1788532617.559049,1.001,0.837
1788532617.564580,1788532617.566666,2.086,2.364
1788532617.572203,1788532617.574253,2.050,2.703
1788532617.580917,1788532617.582928,2.011,1.999
1788532617.589943,1788532617.591456,1.513,1.338
1788532617.597134,1788532617.599145,2.012,2.196
1788532617.605502,1788532617.607520,2.018,1.841
1788532617.613019,1788532617.615540,2.521,2.313
1788532617.621421,1788532617.623412,1.991,1.979
1788532617.628967,1788532617.631006,2.039,2.449
1788532617.637592,1788532617.638727,1.136,1.810
1788532617.644888,1788532617.647417,2.529,2.463
1788532617.653079,1788532617.655077,1.999,2.350
1788532617.660986,1788532617.662986,2.000,2.394
1788532617.670170,1788532617.671188,1.019,1.228
1788532617.677208,1788532617.679220,2.011,2.253
1788532617.685386,1788532617.687348,1.962,2.093
1788532617.692788,1788532617.695806,3.018,2.453
1788532617.701556,1788532617.703600,2.044,1.939
1788532617.709364,1788532617.711361,1.997,2.117
1788532617.716825,1788532617.719485,2.660,2.696
1788532617.724571,1788532617.727563,2.992,2.919
1788532617.734017,1788532617.735685,1.667,1.497
1788532617.741700,1788532617.743700,2.000,1.874
1788532617.749456,1788532617.751390,1.935,2.096
1788532617.757425,1788532617.759445,2.020,2.135
1788532617.765485,1788532617.767022,1.537,2.033
1788532617.773329,1788532617.775756,2.426,2.231
1788532617.780919,1788532617.783741,2.822,2.604
1788532617.789723,1788532617.791729,2.007,1.815
1788532617.797746,1788532617.799264,1.518,1.904
1788532617.805879,1788532617.807849,1.969,1.830
1788532617.813351,1788532617.815846,2.495,2.354
1788532617.821525,1788532617.823769,2.244,2.223
1788532617.829501,1788532617.831488,1.986,2.215
1788532617.837718,1788532617.838725,1.007,1.969
1788532617.845797,1788532617.846797,1.000,1.931
1788532617.853379,1788532617.855396,2.016,2.351
1788532617.861392,1788532617.863392,2.000,2.358
1788532617.869919,1788532617.871439,1.520,1.802
1788532617.878004,1788532617.879995,1.992,1.744
1788532617.885997,1788532617.888001,2.004,1.820
1788532617.893529,1788532617.895540,2.011,2.172
1788532617.902068,1788532617.903078,1.010,1.756
1788532617.909621,1788532617.912138,2.518,2.451
1788532617.917676,1788532617.920224,2.548,2.431
1788532617.924924,1788532617.927958,3.034,3.180
1788532617.933987,1788532617.935982,1.995,2.126
1788532617.940273,1788532617.944287,4.014,3.732
1788532617.949819,1788532617.952088,2.269,2.307
1788532617.957648,1788532617.959667,2.020,2.501
1788532617.965685,1788532617.968204,2.519,2.472
1788532617.973231,1788532617.976227,2.996,2.958
1788532617.981761,1788532617.984003,2.242,2.428
1788532617.990035,1788532617.992040,2.005,2.172
1788532617.998072,1788532618.000089,2.017,2.173
1788532618.005625,1788532618.007621,1.996,2.628
1788532618.013173,1788532618.016191,3.018,3.137
1788532618.021717,1788532618.023731,2.014,2.576
1788532618.030755,1788532618.031770,1.014,1.488
1788532618.038819,1788532618.039819,1.000,1.455
1788532618.045857,1788532618.047877,2.019,2.371
1788532618.053934,1788532618.055950,2.016,2.419
1788532618.061972,1788532618.063982,2.010,2.326
1788532618.069500,1788532618.072013,2.512,2.796
1788532618.078534,1788532618.080544,2.010,1.940
1788532618.086559,1788532618.088542,1.982,1.778
1788532618.093544,1788532618.096543,2.999,2.867
1788532618.102091,1788532618.104091,2.000,2.452
1788532618.109802,1788532618.111788,1.985,2.710
1788532618.118324,1788532618.119836,1.512,2.217
1788532618.125879,1788532618.127874,1.995,2.669
1788532618.134888,1788532618.135886,0.998,1.638
1788532618.141412,1788532618.144436,3.024,3.183
1788532618.148962,1788532618.152485,3.523,3.594
1788532618.157504,1788532618.160493,2.990,3.082
1788532618.166500,1788532618.168571,2.071,2.050
1788532618.174260,1788532618.176272,2.011,2.354
1788532618.181592,1788532618.184602,3.009,2.976
1788532618.189558,1788532618.192566,3.009,3.084
1788532618.198569,1788532618.200560,1.991,2.102
1788532618.206512,1788532618.208615,2.103,2.082
1788532618.214187,1788532618.216182,1.996,2.479
1788532618.222663,1788532618.224683,2.020,2.000
1788532618.230724,1788532618.232742,2.018,2.009
1788532618.238766,1788532618.240771,2.005,1.629
1788532618.245840,1788532618.248787,2.947,2.905
1788532618.254059,1788532618.256220,2.161,2.657
1788532618.262190,1788532618.264079,1.888,2.500
1788532618.271208,1788532618.272229,1.020,1.472
1788532618.278364,1788532618.280338,1.974,2.412
1788532618.286371,1788532618.288369,1.998,2.400
1788532618.293775,1788532618.295795,2.020,2.922
1788532618.302156,1788532618.304703,2.547,2.610
1788532618.309827,1788532618.312326,2.499,3.010
1788532618.318149,1788532618.320665,2.516,2.594
1788532618.326667,1788532618.328679,2.012,2.215
1788532618.333788,1788532618.336479,2.691,3.074
1788532618.342649,1788532618.344535,1.886,2.188
1788532618.350056,1788532618.352073,2.017,2.699
1788532618.358622,1788532618.360630,2.008,2.269
1788532618.366259,1788532618.368200,1.941,2.641
1788532618.373906,1788532618.376655,2.749,2.970
1788532618.382129,1788532618.384260,2.131,2.729
1788532618.391231,1788532618.392217,0.986,1.720
1788532618.398904,1788532618.400535,1.630,1.943
1788532618.406597,1788532618.408636,2.039,2.366
1788532618.414695,1788532618.416717,2.022,2.205
1788532618.422342,1788532618.424920,2.578,2.650
1788532618.431062,1788532618.433029,1.968,1.943
1788532618.438736,1788532618.441343,2.607,2.469
1788532618.446415,1788532618.449471,3.056,2.828
1788532618.454203,1788532618.456649,2.446,2.993
1788532618.462764,1788532618.464763,1.999,2.440
1788532618.471429,1788532618.473106,1.677,1.643
1788532618.478130,1788532618.481246,3.116,3.150
