t_s,t_capture,in_J1_deg,filt_J1_deg,target_J1_deg,cmd_J1_deg,act_J1_deg,ratelim_J1,rangeclamp_J1,halted_J1,in_J2_deg,filt_J2_deg,target_J2_deg,cmd_J2_deg,act_J2_deg,ratelim_J2,rangeclamp_J2,halted_J2,in_J3_deg,filt_J3_deg,target_J3_deg,cmd_J3_deg,act_J3_deg,ratelim_J3,rangeclamp_J3,halted_J3,in_J4_deg,filt_J4_deg,target_J4_deg,cmd_J4_deg,act_J4_deg,ratelim_J4,rangeclamp_J4,halted_J4,in_J5_deg,filt_J5_deg,target_J5_deg,cmd_J5_deg,act_J5_deg,ratelim_J5,rangeclamp_J5,halted_J5,in_J6_deg,filt_J6_deg,target_J6_deg,cmd_J6_deg,act_J6_deg,ratelim_J6,rangeclamp_J6,halted_J6
0.000000,1788532578.635566,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.008138,1788532578.635566,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.015958,1788532578.656556,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0
0.024135,1788532578.661964,0.1087,0.0036,0.0036,0.0036,0.0000,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0006,0.0000,0.0000,0.0000,0.0000,0,0,0,-0.0351,-0.0012,0.0014,0.0014,0.0000,0,0,0,0.0415,0.0014,0.0016,0.0016,0.0000,0,0,0,0.1691,0.0056,0.0067,0.0067,0.0000,0,0,0
0.032061,1788532578.671023,0.2029,0.0143,0.0143,0.0143,0.0000,0,0,0,0.0422,0.0023,-0.0050,-0.0050,0.0000,0,0,0,-0.0088,-0.0005,-0.0007,-0.0007,0.0000,0,0,0,-0.0886,-0.0059,0.0070,0.0070,0.0000,0,0,0,0.0766,0.0054,0.0065,0.0065,0.0000,0,0,0,0.3829,0.0259,0.0311,0.0311,0.0000,0,0,0
0.039263,1788532578.678664,0.2895,0.0269,0.0269,0.0269,0.0000,0,0,0,0.0562,0.0047,-0.0104,-0.0104,0.0000,0,0,0,-0.0088,-0.0008,-0.0013,-0.0013,0.0000,0,0,0,-0.0886,-0.0097,0.0116,0.0116,0.0000,0,0,0,0.0766,0.0087,0.0104,0.0104,0.0000,0,0,0,0.3829,0.0423,0.0507,0.0507,0.0000,0,0,0
0.048020,1788532578.686098,0.2895,0.0386,0.0386,0.0386,0.0000,0,0,0,0.0562,0.0070,-0.0155,-0.0155,-0.0000,0,0,0,-0.0088,-0.0012,-0.0018,-0.0018,-0.0000,0,0,0,-0.0886,-0.0132,0.0158,0.0158,0.0000,0,0,0,0.0766,0.0117,0.0141,0.0141,0.0000,0,0,0,0.3829,0.0575,0.0690,0.0690,0.0000,0,0,0
0.056222,1788532578.693647,0.4900,0.0591,0.0591,0.0591,0.0000,0,0,0,-0.0143,0.0061,-0.0134,-0.0134,-0.0000,0,0,0,-0.0107,-0.0016,-0.0024,-0.0024,-0.0000,0,0,0,-0.0389,-0.0143,0.0172,0.0172,0.0000,0,0,0,0.0200,0.0121,0.0145,0.0145,0.0000,0,0,0,0.1564,0.0619,0.0743,0.0743,0.0000,0,0,0
0.063718,1788532578.701815,0.6009,0.0856,0.0856,0.0856,0.0000,0,0,0,-0.0300,0.0043,-0.0095,-0.0095,-0.0000,0,0,0,-0.0101,-0.0020,-0.0031,-0.0031,-0.0000,0,0,0,-0.0092,-0.0141,0.0169,0.0169,0.0000,0,0,0,0.0200,0.0125,0.0150,0.0150,0.0000,0,0,0,0.0684,0.0623,0.0747,0.0747,0.0001,0,0,0
0.071841,1788532578.709926,0.6009,0.1106,0.1106,0.1106,0.0001,0,0,0,-0.0300,0.0026,-0.0058,-0.0058,-0.0000,0,0,0,-0.0101,-0.0024,-0.0036,-0.0036,-0.0000,0,0,0,-0.0092,-0.0139,0.0166,0.0166,0.0000,0,0,0,0.0200,0.0128,0.0154,0.0154,0.0000,0,0,0,0.0684,0.0626,0.0751,0.0751,0.0002,0,0,0
0.080324,1788532578.717442,0.6009,0.1328,0.1328,0.1328,0.0002,0,0,0,-0.0300,0.0012,-0.0026,-0.0026,-0.0001,0,0,0,-0.0101,-0.0028,-0.0042,-0.0042,-0.0000,0,0,0,-0.0092,-0.0136,0.0164,0.0164,0.0001,0,0,0,0.0200,0.0132,0.0158,0.0158,0.0001,0,0,0,0.0684,0.0628,0.0754,0.0754,0.0004,0,0,0
0.087981,1788532578.725419,0.6009,0.1551,0.1551,0.1551,0.0004,0,0,0,-0.0300,-0.0003,0.0007,0.0007,-0.0001,0,0,0,-0.0101,-0.0031,-0.0047,-0.0047,-0.0000,0,0,0,-0.0092,-0.0134,0.0161,0.0161,0.0001,0,0,0,0.0200,0.0135,0.0162,0.0162,0.0001,0,0,0,0.0684,0.0631,0.0757,0.0757,0.0006,0,0,0
0.095495,1788532578.734092,0.6009,0.1782,0.1782,0.1782,0.0008,0,0,0,-0.0300,-0.0018,0.0041,0.0041,-0.0002,0,0,0,-0.0101,-0.0035,-0.0052,-0.0052,-0.0000,0,0,0,-0.0092,-0.0132,0.0159,0.0159,0.0003,0,0,0,0.0200,0.0138,0.0166,0.0166,0.0002,0,0,0,0.0684,0.0634,0.0760,0.0760,0.0012,0,0,0
0.103025,1788532578.742615,1.0904,0.2247,0.2247,0.2247,0.0015,0,0,0,-0.0178,-0.0027,0.0058,0.0058,-0.0003,0,0,0,0.0098,-0.0028,-0.0042,-0.0042,-0.0001,0,0,0,0.0175,-0.0117,0.0140,0.0140,0.0004,0,0,0,-0.0192,0.0121,0.0146,0.0146,0.0004,0,0,0,0.0711,0.0638,0.0765,0.0765,0.0019,0,0,0
0.111688,1788532578.749157,1.2351,0.2647,0.2647,0.2647,0.0024,0,0,0,-0.0151,-0.0031,0.0069,0.0069,-0.0004,0,0,0,0.0566,-0.0005,-0.0007,-0.0007,-0.0001,0,0,0,-0.0603,-0.0136,0.0163,0.0163,0.0006,0,0,0,0.1001,0.0156,0.0187,0.0187,0.0006,0,0,0,0.3246,0.0741,0.0889,0.0889,0.0028,0,0,0
