t_capture,t_command,latency_ms,signal_age_ms
1788532578.635566,1788532578.641595,6.029,4.554
1788532578.635566,1788532578.649733,14.167,12.574
1788532578.656556,1788532578.657552,0.996,0.601
1788532578.661964,1788532578.665729,3.765,3.590
1788532578.671023,1788532578.673656,2.632,2.388
1788532578.678664,1788532578.680857,2.193,2.925
1788532578.686098,1788532578.689615,3.517,3.515
1788532578.693647,1788532578.697817,4.170,3.936
1788532578.701815,1788532578.705312,3.497,3.784
1788532578.709926,1788532578.713435,3.510,3.687
1788532578.717442,1788532578.720914,3.472,4.085
1788532578.725419,1788532578.729575,4.156,4.221
1788532578.734092,1788532578.737089,2.998,3.600
1788532578.742615,1788532578.744620,2.005,3.072
1788532578.749157,1788532578.753282,4.125,4.579
1788532578.757350,1788532578.761351,4.000,4.370
1788532578.765856,1788532578.769872,4.016,3.849
1788532578.773896,1788532578.777896,4.000,3.896
1788532578.781896,1788532578.785895,4.000,3.887
1788532578.790912,1788532578.793927,3.015,2.750
1788532578.798988,1788532578.801132,2.144,2.801
1788532578.805135,1788532578.809679,4.544,4.399
1788532578.814562,1788532578.817608,3.046,3.254
1788532578.822614,1788532578.824614,2.000,3.187
1788532578.830154,1788532578.833141,2.987,3.680
1788532578.838694,1788532578.841674,2.980,3.088
1788532578.846682,1788532578.849720,3.038,3.179
1788532578.854233,1788532578.857242,3.009,3.649
1788532578.863244,1788532578.865231,1.987,2.677
1788532578.869381,1788532578.873888,4.508,4.566
1788532578.877888,1788532578.881889,4.000,4.096
1788532578.885890,1788532578.889405,3.516,4.054
1788532578.894919,1788532578.897936,3.017,2.889
1788532578.902936,1788532578.905936,3.001,2.926
1788532578.910468,1788532578.913459,2.990,3.475
1788532578.918541,1788532578.921567,3.026,3.431
1788532578.926572,1788532578.929568,2.996,3.410
1788532578.934560,1788532578.937559,2.999,3.427
1788532578.942569,1788532578.945574,3.004,3.453
1788532578.950165,1788532578.953957,3.792,3.800
1788532578.957627,1788532578.961623,3.996,4.373
1788532578.966627,1788532578.969882,3.255,3.380
1788532578.974405,1788532578.977397,2.992,3.607
1788532578.983403,1788532578.985404,2.001,2.695
1788532578.989945,1788532578.993933,3.988,4.163
1788532578.997927,1788532579.001934,4.006,4.204
1788532579.005939,1788532579.009929,3.990,4.185
1788532579.014699,1788532579.018212,3.513,3.423
1788532579.022218,1788532579.025744,3.526,3.703
1788532579.030736,1788532579.033736,3.000,3.437
1788532579.038260,1788532579.042281,4.021,3.890
1788532579.046569,1788532579.049774,3.206,3.559
1788532579.053783,1788532579.057782,3.999,4.394
1788532579.062798,1788532579.065797,2.999,3.284
1788532579.070825,1788532579.073896,3.072,3.362
1788532579.077905,1788532579.081908,4.003,4.115
1788532579.086432,1788532579.089431,3.000,3.756
1788532579.094434,1788532579.097432,2.998,3.814
1788532579.102472,1788532579.105489,3.017,3.689
1788532579.110616,1788532579.113631,3.016,3.571
1788532579.117640,1788532579.121651,4.011,4.555
1788532579.126046,1788532579.129831,3.785,4.171
1788532579.134406,1788532579.137413,3.006,3.916
