Format Version,1.23,Take Name,take_hri_studenti_01,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-01-15 07.58.01.512 AM,Capture Start Frame,121345,Total Frames in Take,2116,Total Exported Frames,2116,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,hri_studenti_ruka_01:dlan,hri_studenti_ruka_01:dlan,hri_studenti_ruka_01:dlan,hri_studenti_ruka_01:mali,hri_studenti_ruka_01:mali,hri_studenti_ruka_01:mali,hri_studenti_ruka_01:palac,hri_studenti_ruka_01:palac,hri_studenti_ruka_01:palac,hri_studenti_ruka_01:srednjak,hri_studenti_ruka_01:srednjak,hri_studenti_ruka_01:srednjak
,ID,"43727496F94F1DD11F0","43727496F94F1DD11F0","43727496F94F1DD11F0","43127496F94F1DD11F0","43127496F94F1DD11F0","43127496F94F1DD11F0","43227496F94F1DD11F0","43227496F94F1DD11F0","43227496F94F1DD11F0","43327496F94F1DD11F0","43327496F94F1DD11F0","43327496F94F1DD11F0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
395,3.292000,61.224419,1436.116455,-508.718842,7.949360,1439.654053,-583.214600,152.766769,1464.851440,-512.582336,51.058887,1463.806641,-594.344727
396,3.300000,61.387035,1435.371826,-508.778229,8.218528,1438.774902,-583.213806,152.904999,1464.134399,-512.643188,51.190777,1463.061401,-594.432251
397,3.308000,61.532673,1434.594238,-508.830322,8.412511,1437.929932,-583.283142,152.979294,1463.464111,-512.647583,51.361816,1462.283203,-594.530457
398,3.317000,61.678253,1433.816895,-508.865295,8.553867,1437.081177,-583.365295,153.148972,1462.692261,-512.771484,51.486370,1461.400879,-594.627136
399,3.325000,61.838715,1433.028687,-508.927521,8.708432,1436.218872,-583.444397,153.345154,1461.832886,-512.889954,51.657841,1460.492920,-594.703491
400,3.333000,62.027157,1432.146606,-509.044830,8.786096,1435.489380,-583.604492,153.540894,1460.910400,-513.011780,51.863216,1459.544922,-594.782532
401,3.342000,62.186588,1431.273438,-509.167419,8.922641,1434.650513,-583.667358,153.715149,1459.956299,-513.139343,51.994720,1458.613159,-594.857849
402,3.350000,62.301014,1430.399048,-509.229065,9.199808,1433.588989,-583.730530,153.868851,1459.022949,-513.308655,52.110096,1457.645508,-594.972778
403,3.358000,62.423450,1429.483521,-509.308868,9.330051,1432.569824,-583.879028,153.929733,1458.178711,-513.369812,52.276638,1456.592896,-595.137085
404,3.367000,62.577934,1428.559814,-509.403473,9.467428,1431.472412,-583.978027,154.073303,1457.314331,-513.468140,52.402576,1455.530273,-595.270081
405,3.375000,62.714687,1427.622803,-509.485291,9.575149,1430.407959,-584.058960,154.247482,1456.365601,-513.645020,52.571983,1454.413452,-595.360596
406,3.383000,62.836773,1426.643311,-509.577393,9.675507,1429.367676,-584.201904,154.329422,1455.411743,-513.804932,52.696419,1453.391968,-595.516479
407,3.392000,62.893116,1425.699341,-509.641815,9.900866,1428.120361,-584.205383,154.330963,1454.520752,-513.818542,52.784454,1452.327759,-595.651123
408,3.400000,62.992252,1424.754883,-509.682831,10.001919,1426.972290,-584.210449,154.370789,1453.610840,-513.891235,52.852699,1451.227905,-595.668762
409,3.408000,63.081665,1423.815430,-509.710785,10.060617,1425.973022,-584.272888,154.498093,1452.688354,-514.020752,52.895000,1450.142090,-595.632629
410,3.417000,63.193539,1422.834351,-509.760986,10.080298,1425.007568,-584.359558,154.640579,1451.724121,-514.145203,52.987663,1449.060181,-595.723328
411,3.425000,63.256531,1421.826172,-509.790894,10.156591,1423.823853,-584.248230,154.761703,1450.677856,-514.211853,53.039730,1447.989868,-595.818115
412,3.433000,63.299938,1420.805054,-509.851685,10.288823,1422.712280,-584.284851,154.715012,1449.729492,-514.193787,53.120441,1446.837524,-595.948853
413,3.442000,63.365818,1419.798340,-509.879364,10.414919,1421.566895,-584.345703,154.735580,1448.761475,-514.216797,53.194965,1445.677246,-595.978882
414,3.450000,63.486012,1418.751831,-509.910461,10.519917,1420.473511,-584.424377,154.880539,1447.687866,-514.355103,53.307880,1444.484497,-596.010986
415,3.458000,63.576466,1417.638550,-510.008942,10.561250,1419.345947,-584.546997,155.040588,1446.586304,-514.488464,53.383900,1443.274048,-596.130737
416,3.467000,63.625313,1416.551514,-510.085419,10.641067,1418.002563,-584.504333,155.088028,1445.503784,-514.596802,53.422333,1442.021851,-596.308228
417,3.475000,63.648903,1415.444092,-510.123260,10.717517,1416.665405,-584.541321,154.998260,1444.557983,-514.678223,53.451710,1440.776245,-596.373291
418,3.483000,63.686096,1414.332275,-510.276917,10.784359,1415.344482,-584.710571,154.981415,1443.560303,-514.851807,53.505520,1439.437378,-596.460205
419,3.492000,63.732521,1413.174316,-510.392303,10.722949,1414.030151,-584.771790,155.033066,1442.515015,-515.037659,53.489647,1438.106689,-596.652832
420,3.500000,63.760242,1412.067993,-510.510986,10.792760,1412.697998,-584.889648,155.069794,1441.424072,-515.212463,53.517754,1436.832397,-596.791443
421,3.508000,63.800102,1410.922607,-510.586212,10.870879,1411.341309,-584.979492,155.053955,1440.407227,-515.287720,53.543640,1435.571899,-596.928406
422,3.517000,63.887043,1409.785889,-510.665466,11.017359,1409.984375,-585.156250,155.048752,1439.484497,-515.375183,53.658218,1434.237183,-597.013977
423,3.525000,63.973949,1408.665161,-510.805725,11.088538,1408.833740,-585.274109,155.112900,1438.544800,-515.446289,53.794159,1433.002563,-597.122314
424,3.533000,64.120979,1407.566528,-510.881592,11.278683,1407.512939,-585.342041,155.181793,1437.499512,-515.547180,53.914635,1431.785889,-597.277283
425,3.542000,64.242851,1406.460449,-510.964447,11.451188,1406.202881,-585.445679,155.289215,1436.354492,-515.665833,54.043461,1430.535889,-597.423767
426,3.550000,64.373528,1405.298218,-511.087250,11.628770,1404.933594,-585.639343,155.374466,1435.309937,-515.790039,54.187054,1429.202515,-597.473816
427,3.558000,64.459137,1404.175171,-511.177887,11.722915,1403.766846,-585.673828,155.516968,1434.278076,-515.913574,54.296165,1427.961426,-597.523315
428,3.567000,64.582298,1403.057007,-511.285309,11.919118,1402.430176,-585.759827,155.572708,1433.213745,-516.080750,54.375896,1426.735474,-597.662964
429,3.575000,64.692429,1401.930786,-511.402435,12.041269,1401.067017,-585.920471,155.686066,1432.036499,-516.306091,54.540859,1425.461182,-597.707397
430,3.583000,64.792557,1400.777466,-511.556793,12.034130,1399.940552,-586.006042,155.807846,1430.861084,-516.498596,54.658569,1424.166382,-597.801331
431,3.592000,64.874489,1399.673096,-511.645905,12.111650,1398.587402,-586.164246,155.878860,1429.864502,-516.574585,54.721344,1422.903442,-597.933960
432,3.600000,64.938271,1398.573242,-511.707611,12.184680,1397.153564,-586.252686,155.929626,1428.824097,-516.715088,54.759888,1421.637207,-598.056274
433,3.608000,64.988785,1397.411377,-511.842316,12.287967,1395.849121,-586.380737,155.991959,1427.755493,-516.891907,54.825455,1420.318481,-598.176941
434,3.617000,65.041977,1396.291016,-511.976776,12.318298,1394.609863,-586.559875,156.056427,1426.645264,-517.008850,54.939156,1419.051636,-598.281921
435,3.625000,65.138237,1395.232422,-512.107178,12.384987,1393.246948,-586.633057,156.121826,1425.634766,-517.135193,54.984489,1417.815063,-598.460754
436,3.633000,65.235733,1394.120850,-512.215393,12.461404,1392.034668,-586.697876,156.200470,1424.578369,-517.295654,55.081844,1416.573242,-598.637878
437,3.642000,65.355934,1392.986206,-512.306641,12.591415,1390.905518,-586.836792,156.346298,1423.405762,-517.483093,55.231197,1415.319824,-598.780823
438,3.650000,65.458969,1391.861206,-512.423950,12.712993,1389.737305,-586.985291,156.539581,1422.217163,-517.601013,55.450302,1414.113770,-599.039124
439,3.658000,65.617302,1390.815918,-512.587158,12.885823,1388.555664,-587.118103,156.676163,1421.116333,-517.725403,55.577530,1412.936646,-599.154114
440,3.667000,65.754379,1389.780518,-512.745605,13.086479,1387.403809,-587.215637,156.756607,1420.053467,-517.902649,55.726345,1411.750732,-599.366821
441,3.675000,65.895676,1388.706909,-512.873474,13.257185,1386.264893,-587.300720,156.866638,1419.005005,-518.005798,55.811344,1410.595581,-599.348450
442,3.683000,66.001640,1387.610596,-512.928528,13.356404,1385.120850,-587.452271,156.960983,1417.892944,-518.108887,55.956081,1409.397461,-599.452393
443,3.692000,66.027344,1386.530762,-513.000732,13.377956,1383.835938,-587.583374,157.018250,1416.811646,-518.280518,55.999012,1408.201172,-599.558594
444,3.700000,66.023178,1385.533081,-513.141052,13.462666,1382.572754,-587.622986,156.989304,1415.866943,-518.375671,56.022514,1407.013306,-599.716614
445,3.708000,66.051392,1384.530762,-513.238831,13.462364,1381.390015,-587.742371,156.923798,1414.949707,-518.548157,55.943897,1405.902832,-599.733826
446,3.717000,66.026306,1383.462646,-513.338562,13.439002,1380.205078,-587.913757,156.894852,1413.984985,-518.746277,55.920124,1404.707886,-599.775269
447,3.725000,66.032600,1382.375732,-513.422302,13.404921,1379.010376,-587.956177,156.923279,1412.911987,-518.914856,55.915768,1403.479858,-599.960571
448,3.733000,66.033089,1381.358032,-513.466370,13.414858,1377.900024,-587.951965,156.905685,1411.783813,-519.026794,55.914524,1402.376343,-600.079773
449,3.742000,66.010536,1380.338257,-513.536133,13.395010,1376.794556,-588.010376,156.899994,1410.763672,-519.154175,55.908337,1401.275513,-600.135193
450,3.750000,66.008430,1379.303955,-513.655457,13.347158,1375.732544,-588.069519,156.917480,1409.755249,-519.329102,55.842953,1400.139526,-600.143860
451,3.758000,66.039383,1378.239624,-513.722290,13.363264,1374.648926,-588.112427,156.975418,1408.607422,-519.463074,55.852154,1398.932739,-600.231995
452,3.767000,66.045692,1377.128296,-513.757141,13.353394,1373.511475,-588.112976,156.964203,1407.467773,-519.526794,55.886230,1397.797485,-600.313354
453,3.775000,66.009834,1376.067017,-513.773193,13.344960,1372.298828,-588.083557,156.945190,1406.379883,-519.660217,55.869965,1396.627197,-600.416321
454,3.783000,65.972229,1375.010010,-513.840881,13.329527,1371.109131,-588.245300,156.893906,1405.373779,-519.791443,55.751762,1395.385376,-600.448853
455,3.792000,65.911499,1373.873901,-513.979980,13.273984,1369.873169,-588.315735,156.837021,1404.312744,-519.935242,55.707184,1394.108887,-600.484436
456,3.800000,65.865456,1372.728271,-514.051941,13.246619,1368.578613,-588.247009,156.760803,1403.140625,-520.109253,55.695366,1392.843384,-600.631042
457,3.808000,65.785072,1371.564697,-514.062378,13.132266,1367.320923,-588.309204,156.669128,1401.973999,-520.143250,55.583221,1391.547119,-600.728943
458,3.817000,65.692101,1370.435181,-514.083374,12.990771,1366.071533,-588.345154,156.545853,1400.870972,-520.243774,55.407726,1390.305664,-600.698120
459,3.825000,65.569885,1369.253418,-514.149048,12.864532,1364.781250,-588.357300,156.419937,1399.856079,-520.417847,55.251377,1389.010132,-600.681580
460,3.833000,65.465813,1368.088501,-514.260620,12.705873,1363.417358,-588.358643,156.279709,1398.660767,-520.536072,55.176559,1387.677002,-600.859314
461,3.842000,65.389488,1366.902588,-514.290588,12.563004,1362.151611,-588.377625,156.206238,1397.439941,-520.580383,55.034737,1386.385254,-600.919373
462,3.850000,65.275124,1365.730835,-514.332581,12.471684,1360.884766,-588.415588,156.166412,1396.249146,-520.737000,54.875340,1385.114990,-600.897827
463,3.858000,65.249481,1364.526489,-514.360474,12.381922,1359.555420,-588.412903,156.120636,1394.966187,-520.908081,54.818245,1383.748291,-600.978882
464,3.867000,65.212776,1363.299927,-514.438599,12.345058,1358.301514,-588.439026,156.090805,1393.681885,-521.024231,54.833202,1382.428467,-601.129395
465,3.875000,65.210999,1362.081787,-514.561523,12.348489,1357.108398,-588.531311,156.148712,1392.263672,-521.229980,54.839645,1381.058594,-601.237793
466,3.883000,65.163498,1360.886719,-514.618774,12.287265,1355.776367,-588.545715,156.122223,1390.909302,-521.320312,54.752960,1379.698486,-601.270142
467,3.892000,65.082626,1359.599487,-514.650146,12.238963,1354.383545,-588.595886,156.062683,1389.654297,-521.498840,54.694294,1378.307983,-601.339417
468,3.900000,65.015755,1358.335205,-514.706909,12.149899,1353.078979,-588.621033,156.007095,1388.307861,-521.661377,54.646999,1376.884644,-601.491455
469,3.908000,64.958176,1357.111206,-514.811157,12.050073,1351.650513,-588.637024,155.942291,1387.048584,-521.805786,54.498249,1375.457397,-601.568848
470,3.917000,64.824837,1355.863403,-514.867981,11.905297,1350.254150,-588.679077,155.797684,1385.812012,-521.956848,54.298264,1374.096436,-601.590149
471,3.925000,64.671242,1354.576416,-514.840515,11.776680,1348.938477,-588.626404,155.599319,1384.585083,-522.027405,54.163696,1372.710327,-601.636536
472,3.933000,64.555893,1353.314941,-514.875366,11.624671,1347.548462,-588.621033,155.501450,1383.359863,-522.164856,53.989155,1371.339111,-601.685913
473,3.942000,64.452492,1352.099487,-514.930542,11.442760,1346.139771,-588.590393,155.381607,1382.145996,-522.231812,53.781303,1369.963623,-601.686218
474,3.950000,64.340508,1350.821411,-514.917603,11.329680,1344.832886,-588.520325,155.264145,1380.789551,-522.316528,53.532707,1368.687744,-601.595459
475,3.958000,64.194649,1349.501709,-514.832336,11.149323,1343.481812,-588.447510,155.097900,1379.532715,-522.394226,53.455112,1367.245972,-601.683350
476,3.967000,64.074852,1348.231934,-514.856262,10.998178,1342.114258,-588.393982,154.985886,1378.218750,-522.470276,53.309361,1365.761963,-601.699951
477,3.975000,63.973255,1346.922241,-514.908875,10.866961,1340.816040,-588.322510,154.969925,1376.800659,-522.546021,53.114754,1364.395874,-601.613220
478,3.983000,63.849911,1345.544678,-514.843140,10.741690,1339.407349,-588.208191,154.854935,1375.345825,-522.676331,52.959763,1362.900757,-601.581909
479,3.992000,63.785145,1344.215454,-514.848450,10.605721,1338.026489,-588.201721,154.749924,1374.018311,-522.709961,52.960884,1361.342285,-601.776611
480,4.000000,63.692162,1342.855103,-514.892334,10.522470,1336.585083,-588.158813,154.686920,1372.607544,-522.875061,52.868118,1359.814453,-601.817993
481,4.008000,63.616619,1341.484497,-514.923157,10.414759,1335.102173,-588.109558,154.657852,1371.086548,-522.984985,52.703274,1358.349976,-601.746460
482,4.017000,63.556984,1340.062012,-514.908875,10.300759,1333.579712,-588.120667,154.600708,1369.635498,-523.063171,52.697750,1356.738525,-601.811401
483,4.025000,63.528568,1338.712280,-514.863342,10.234452,1332.105591,-588.113892,154.565842,1368.211060,-523.191101,52.668922,1355.194214,-601.854309
484,4.033000,63.486343,1337.339478,-514.911926,10.120992,1330.576050,-588.013428,154.563507,1366.662231,-523.351807,52.492863,1353.672119,-601.766296
485,4.042000,63.411713,1335.938477,-514.896362,10.060053,1329.082397,-587.985168,154.509033,1365.232544,-523.366516,52.403828,1352.178589,-601.671082
486,4.050000,63.319950,1334.598877,-514.841431,9.937205,1327.593750,-587.901855,154.362549,1363.918579,-523.389648,52.437645,1350.617188,-601.767456
487,4.058000,63.274994,1333.191284,-514.753418,9.862532,1326.041260,-587.796387,154.356308,1362.515381,-523.463867,52.312298,1349.073608,-601.786865
488,4.067000,63.215366,1331.821289,-514.748962,9.781570,1324.596558,-587.785767,154.270935,1361.055542,-523.462219,52.097088,1347.626709,-601.612183
489,4.075000,63.172935,1330.397461,-514.730347,9.718753,1323.071899,-587.662598,154.223236,1359.662476,-523.536987,52.122375,1346.102661,-601.631958
490,4.083000,63.106693,1329.054199,-514.671143,9.643414,1321.602905,-587.580078,154.168213,1358.310059,-523.591370,52.073086,1344.601929,-601.628418
491,4.092000,63.086151,1327.661133,-514.618774,9.567991,1320.208984,-587.479248,154.217606,1356.739380,-523.654236,51.894379,1343.138672,-601.387146
492,4.100000,63.094063,1326.266846,-514.587341,9.555953,1318.790039,-587.358093,154.229843,1355.249634,-523.673218,51.839725,1341.658936,-601.262512
493,4.108000,63.140125,1324.860962,-514.548401,9.518719,1317.347046,-587.218994,154.259750,1353.839722,-523.722900,51.960396,1340.067261,-601.450317
494,4.117000,63.141861,1323.445312,-514.472778,9.532154,1316.008179,-587.140442,154.292831,1352.347412,-523.765442,51.989964,1338.453857,-601.459412
495,4.125000,63.169308,1322.001343,-514.439331,9.618515,1314.502930,-586.994141,154.368164,1350.780640,-523.725220,51.921944,1336.913696,-601.248108
496,4.133000,63.231586,1320.523804,-514.407104,9.660036,1313.041382,-586.920654,154.398331,1349.385010,-523.732849,52.049667,1335.328613,-601.315491
497,4.142000,63.246883,1319.093018,-514.290771,9.721389,1311.510986,-586.809326,154.398239,1347.923340,-523.784546,52.111233,1333.641479,-601.280273
498,4.150000,63.256660,1317.601440,-514.283875,9.727903,1309.850830,-586.679932,154.454254,1346.377930,-523.749573,51.954144,1332.054321,-601.084595
499,4.158000,63.271374,1316.095215,-514.257202,9.755020,1308.179199,-586.667664,154.471588,1344.894409,-523.804504,52.081619,1330.311890,-601.208984
500,4.167000,63.336147,1314.559814,-514.222473,9.761775,1306.502808,-586.621704,154.398346,1343.483032,-523.873657,52.063175,1328.569092,-601.220215
501,4.175000,63.295746,1313.054565,-514.188721,9.810256,1304.737671,-586.556641,154.453430,1341.921997,-523.931580,51.958206,1326.906860,-601.051941
502,4.183000,63.325123,1311.565063,-514.215149,9.811315,1303.133423,-586.518188,154.491760,1340.328491,-523.951538,52.054050,1325.183105,-601.154419
503,4.192000,63.428387,1310.060913,-514.203979,9.841662,1301.465698,-586.409485,154.547485,1338.853027,-524.060791,52.125214,1323.455444,-601.207520
504,4.200000,63.529625,1308.529785,-514.125854,9.940719,1299.842529,-586.369019,154.609787,1337.237427,-524.128418,52.061947,1321.856689,-601.059143
505,4.208000,63.613174,1307.078857,-514.165100,10.040318,1298.204346,-586.383179,154.762619,1335.730835,-524.190186,52.325092,1320.119263,-601.181885
506,4.217000,63.740692,1305.606812,-514.187378,10.265754,1296.499390,-586.337524,154.879105,1334.231445,-524.221741,52.493458,1318.409424,-601.247803
507,4.225000,63.919060,1304.029297,-514.100281,10.422721,1294.893921,-586.332336,154.956757,1332.625732,-524.296326,52.514889,1316.771729,-601.092529
508,4.233000,64.020645,1302.669067,-514.140686,10.585646,1293.327271,-586.329346,155.161285,1331.158691,-524.319580,52.824631,1315.048218,-601.224548
509,4.242000,64.147408,1301.274048,-514.186279,10.733212,1291.738525,-586.250305,155.327347,1329.645996,-524.387207,52.973381,1313.470581,-601.263489
510,4.250000,64.260239,1299.890625,-514.115112,10.864150,1290.342285,-586.188232,155.479843,1328.165161,-524.418884,52.977680,1311.993042,-601.098022
511,4.258000,64.451973,1298.434814,-514.018921,10.971238,1289.000977,-586.116699,155.634964,1326.727783,-524.419312,53.217869,1310.398926,-601.126160
512,4.267000,64.511696,1297.210815,-513.995483,11.103364,1287.566895,-585.979980,155.803635,1325.359619,-524.462219,53.329826,1308.934204,-601.154236
513,4.275000,64.566048,1295.947388,-513.955078,11.186324,1286.234619,-585.921814,155.844681,1324.082642,-524.445923,53.282429,1307.538574,-600.964661
514,4.283000,64.730423,1294.579712,-513.889099,11.318244,1284.874268,-585.839539,155.935074,1322.727539,-524.470459,53.342659,1306.115601,-600.785278
515,4.292000,64.784027,1293.288696,-513.814514,11.404881,1283.492432,-585.738159,156.034180,1321.537842,-524.437622,53.574020,1304.733887,-600.972839
516,4.300000,64.845100,1292.190308,-513.798157,11.488407,1282.080444,-585.661865,156.137741,1320.242676,-524.471558,53.637634,1303.307007,-601.003723
517,4.308000,64.955574,1290.944580,-513.737854,11.634926,1280.784546,-585.592590,156.218140,1319.004517,-524.478516,53.635891,1301.985596,-600.730896
518,4.317000,65.147682,1289.590942,-513.623230,11.777940,1279.428467,-585.493347,156.360306,1317.748657,-524.378967,53.928642,1300.556641,-600.797302
519,4.325000,65.309746,1288.329834,-513.575500,11.983850,1278.012817,-585.391296,156.537567,1316.422363,-524.372742,54.105858,1299.140625,-600.859741
520,4.333000,65.431084,1287.203247,-513.571960,12.126490,1276.692627,-585.364563,156.707199,1315.183716,-524.387695,54.162457,1297.720337,-600.655090
521,4.342000,65.602577,1285.940918,-513.526001,12.325023,1275.292847,-585.295837,156.874756,1313.803101,-524.380859,54.337009,1296.357666,-600.534729
522,4.350000,65.839447,1284.491455,-513.446838,12.511570,1273.908936,-585.269714,157.055435,1312.411133,-524.353149,54.702080,1294.849365,-600.726013
523,4.358000,66.005951,1283.240601,-513.360657,12.695003,1272.527588,-585.204285,157.305008,1311.058594,-524.363892,54.742897,1293.419800,-600.607422
524,4.367000,66.105827,1282.105469,-513.358398,12.859076,1271.142700,-585.095032,157.406830,1309.784546,-524.457214,54.930401,1291.984497,-600.484436
525,4.375000,66.257721,1280.781860,-513.313660,13.058096,1269.768677,-585.038147,157.523651,1308.472778,-524.407593,55.248219,1290.487793,-600.579895
526,4.383000,66.452957,1279.414429,-513.224121,13.256075,1268.344116,-584.928162,157.781021,1307.046875,-524.308899,55.415485,1289.036133,-600.547607
527,4.392000,66.593208,1278.156860,-513.164551,13.424498,1266.909180,-584.880859,157.874374,1305.812134,-524.429871,55.411018,1287.600342,-600.337219
528,4.400000,66.615303,1277.009033,-513.134521,13.554648,1265.437744,-584.805786,157.901245,1304.605957,-524.422729,55.646988,1286.109741,-600.421265
529,4.408000,66.737488,1275.758057,-513.065002,13.677302,1263.992920,-584.725037,158.025574,1303.299072,-524.400940,55.790295,1284.650146,-600.432129
530,4.417000,66.900764,1274.525146,-513.011841,13.784947,1262.703613,-584.632996,158.188614,1302.033691,-524.422363,55.785191,1283.296997,-600.236389
531,4.425000,67.040596,1273.332397,-512.940674,13.919194,1261.371338,-584.545776,158.318985,1300.811523,-524.436096,55.874069,1282.020752,-600.147095
532,4.433000,67.196419,1272.178711,-512.881470,14.033791,1260.141479,-584.508850,158.469025,1299.657471,-524.394226,56.183533,1280.629272,-600.237854
533,4.442000,67.397415,1271.016724,-512.863220,14.270059,1258.891724,-584.381958,158.682098,1298.412109,-524.364868,56.422657,1279.340820,-600.220886
534,4.450000,67.685204,1269.781738,-512.840393,14.493606,1257.727173,-584.317932,158.934799,1297.165405,-524.381653,56.625767,1278.067993,-600.127502
535,4.458000,67.904602,1268.695557,-512.797607,14.739937,1256.461792,-584.328186,159.144806,1296.068481,-524.365784,56.838398,1276.806152,-600.141113
536,4.467000,68.033447,1267.626831,-512.746460,14.980637,1255.184937,-584.283569,159.368988,1295.025146,-524.302063,57.108913,1275.537720,-600.110657
537,4.475000,68.237312,1266.521362,-512.690979,15.285626,1253.955933,-584.237976,159.611069,1293.777832,-524.296692,57.369110,1274.287109,-600.065247
538,4.483000,68.456566,1265.421143,-512.674561,15.548618,1252.728271,-584.175354,159.852295,1292.561401,-524.303223,57.637886,1273.008911,-600.023865
539,4.492000,68.662247,1264.287598,-512.648499,15.739359,1251.472168,-584.097656,160.043274,1291.453491,-524.342651,57.837341,1271.713867,-600.034424
540,4.500000,68.805786,1263.176514,-512.622559,15.902802,1250.207642,-584.101807,160.189438,1290.386475,-524.364075,58.033440,1270.457275,-600.016296
541,4.508000,68.963905,1262.102173,-512.579163,16.073469,1249.008057,-584.011963,160.334366,1289.299194,-524.348999,58.187931,1269.233032,-600.019287
542,4.517000,69.167160,1261.003174,-512.563171,16.251976,1247.858887,-583.943054,160.524857,1288.113647,-524.388672,58.303547,1268.008301,-599.897705
543,4.525000,69.419838,1259.869873,-512.564331,16.409384,1246.763916,-583.929749,160.699310,1286.975830,-524.397522,58.497288,1266.841187,-599.860413
544,4.533000,69.539040,1258.958618,-512.514709,16.620325,1245.674561,-583.841309,160.825790,1286.013184,-524.429382,58.644180,1265.714600,-599.851562
545,4.542000,69.669670,1257.952271,-512.457397,16.835932,1244.665283,-583.720581,160.984222,1285.039551,-524.429443,58.806252,1264.596924,-599.856506
546,4.550000,69.808716,1256.987671,-512.405334,17.058769,1243.613892,-583.636047,161.157043,1284.034790,-524.406799,58.944038,1263.437500,-599.749268
547,4.558000,69.998024,1256.012207,-512.328735,17.243839,1242.503174,-583.589722,161.320236,1283.059204,-524.368225,59.151688,1262.335815,-599.686096
548,4.567000,70.248016,1254.982544,-512.284180,17.462492,1241.372559,-583.506775,161.519180,1282.146362,-524.294800,59.404091,1261.254395,-599.648376
549,4.575000,70.401588,1254.027588,-512.244507,17.685949,1240.337524,-583.420898,161.649796,1281.280273,-524.289429,59.604160,1260.223999,-599.643494
550,4.583000,70.527176,1253.177856,-512.173767,17.872967,1239.320679,-583.341797,161.821915,1280.375366,-524.277344,59.795521,1259.150513,-599.623901
551,4.592000,70.709335,1252.207764,-512.099976,18.029345,1238.220093,-583.247192,161.994659,1279.401733,-524.256470,59.945293,1258.021118,-599.473206
552,4.600000,70.902565,1251.130371,-512.020996,18.157133,1237.032837,-583.190063,162.179214,1278.315430,-524.286560,60.153896,1256.847534,-599.409912
553,4.608000,71.128403,1249.964478,-512.061462,18.331160,1235.751953,-583.154114,162.353943,1277.215942,-524.250671,60.382519,1255.662354,-599.559143
554,4.617000,71.258736,1248.897583,-512.058044,18.479893,1234.521118,-583.137756,162.452316,1276.222656,-524.256287,60.468346,1254.308838,-599.522949
555,4.625000,71.368996,1247.860352,-512.055359,18.679594,1233.132935,-583.138367,162.592850,1275.133789,-524.328979,60.617634,1252.879028,-599.424561
556,4.633000,71.539345,1246.667480,-512.070190,18.898476,1231.681274,-583.105713,162.731964,1273.924805,-524.415039,60.850395,1251.569092,-599.576050
557,4.642000,71.697021,1245.455566,-512.013489,19.075850,1230.340942,-583.106934,162.870819,1272.659912,-524.394531,61.020992,1250.154785,-599.593506
558,4.650000,71.783577,1244.266113,-512.000183,19.202501,1228.903687,-583.073425,162.993942,1271.512329,-524.441345,61.016479,1248.717285,-599.427795
559,4.658000,71.855103,1243.076538,-512.067688,19.340387,1227.494263,-582.986084,163.056778,1270.307007,-524.503479,61.135899,1247.279785,-599.369995
560,4.667000,71.984940,1241.871094,-512.061340,19.413790,1226.115356,-582.999329,163.109848,1269.147705,-524.575317,61.318188,1245.956177,-599.539185
561,4.675000,72.110664,1240.664917,-511.980957,19.500683,1224.726318,-582.912964,163.241211,1267.947510,-524.615906,61.428444,1244.577148,-599.549072
562,4.683000,72.190056,1239.510132,-511.942444,19.613516,1223.382324,-582.832642,163.354050,1266.854492,-524.621033,61.396694,1243.208008,-599.350769
563,4.692000,72.295959,1238.402588,-511.934937,19.778856,1222.060791,-582.772400,163.420227,1265.739990,-524.615112,61.665127,1241.953491,-599.409546
564,4.700000,72.430199,1237.242065,-511.898987,19.874052,1220.865967,-582.716125,163.549973,1264.599121,-524.607971,61.849209,1240.660400,-599.384705
565,4.708000,72.591949,1236.106567,-511.816193,20.019238,1219.633057,-582.616333,163.717560,1263.374146,-524.599731,61.993755,1239.364624,-599.399292
566,4.717000,72.786240,1234.952881,-511.735870,20.204903,1218.336914,-582.504089,163.935928,1262.223145,-524.552673,62.007351,1238.101318,-599.204590
567,4.725000,72.903641,1233.847290,-511.733826,20.334076,1217.197388,-582.468201,164.066772,1261.091553,-524.585632,62.284496,1236.854248,-599.217285
568,4.733000,73.050941,1232.686523,-511.711731,20.462107,1215.925537,-582.436218,164.167374,1259.966309,-524.593994,62.478264,1235.542480,-599.236572
569,4.742000,73.189552,1231.510376,-511.672363,20.617294,1214.541016,-582.339783,164.312592,1258.676392,-524.608154,62.636002,1234.125610,-599.269104
570,4.750000,73.351692,1230.270020,-511.631714,20.803253,1213.218506,-582.276794,164.474701,1257.474365,-524.658936,62.575863,1232.835571,-599.073669
571,4.758000,73.453163,1229.114014,-511.618744,20.946463,1211.863525,-582.253418,164.517731,1256.348145,-524.666565,62.830082,1231.480957,-599.116089
